tick,strategy_0_fraction,strategy_1_fraction,mean_trust,coordination_rate,num_interactions,strategy_switches,converged,majority_strategy,majority_fraction,mean_memory_window,norm_level,belief_error,belief_variance,norm_adoption_rate,mean_norm_strength,mean_ddm_evidence,total_anomalies,norm_crises,enforcement_events,norm_crystallisations,correct_norm_rate,mean_compliance
47,0.64,0.36,0.31235194908483616,0.56,50,32,False,0,0.64,2.73,0,0.2638,0.09674722222222222,0.0,0.0,0.0,0,0,0,0,0.0,0.0
48,0.6,0.4,0.29758568132382046,0.48,50,32,False,0,0.6,2.63,0,0.2593333333333333,0.09771111111111114,0.0,0.0,0.0,0,0,0,0,0.0,0.0
49,0.61,0.39,0.2904470312072027,0.54,50,31,False,0,0.61,2.67,0,0.2631666666666667,0.10032986111111111,0.0,0.0,0.0,0,0,0,0,0.0,0.0
50,0.72,0.28,0.29807090733282776,0.64,50,31,False,0,0.72,2.67,0,0.24470000000000003,0.08026319444444444,0.0,0.0,0.0,0,0,0,0,0.0,0.0
51,0.69,0.31,0.30476972906517946,0.62,50,27,False,0,0.69,2.73,0,0.23576666666666668,0.09011875,0.0,0.0,0.0,0,0,0,0,0.0,0.0
52,0.67,0.33,0.3099397178165902,0.62,50,32,False,0,0.67,2.73,0,0.22399999999999995,0.08276666666666667,0.0,0.0,0.0,0,0,0,0,0.0,0.0
53,0.66,0.34,0.3117211836804319,0.56,50,43,False,0,0.66,2.81,0,0.2632666666666667,0.10705833333333337,0.0,0.0,0.0,0,0,0,0,0.0,0.0
54,0.66,0.34,0.312886825297814,0.52,50,36,False,0,0.66,2.78,0,0.23563333333333336,0.08584652777777778,0.0,0.0,0.0,0,0,0,0,0.0,0.0
55,0.66,0.34,0.31904244112063745,0.6,50,34,False,0,0.66,2.77,0,0.2655,0.10381874999999999,0.0,0.0,0.0,0,0,0,0,0.0,0.0
56,0.71,0.29,0.31585442966002814,0.58,50,37,False,0,0.71,2.72,0,0.21959999999999996,0.07466388888888888,0.0,0.0,0.0,0,0,0,0,0.0,0.0
57,0.67,0.33,0.3339138805999049,0.54,50,30,False,0,0.67,2.86,0,0.25499999999999995,0.09989166666666667,0.0,0.0,0.0,0,0,0,0,0.0,0.0
58,0.71,0.29,0.3253309335796002,0.54,50,42,False,0,0.71,2.81,0,0.22863333333333336,0.07490208333333334,0.0,0.0,0.0,0,0,0,0,0.0,0.0
59,0.68,0.32,0.3308493386363448,0.52,50,35,False,0,0.68,2.82,0,0.20236666666666664,0.06588541666666668,0.0,0.0,0.0,0,0,0,0,0.0,0.0
60,0.68,0.32,0.3389895518538981,0.48,50,34,False,0,0.68,2.82,0,0.19510000000000002,0.06467430555555556,0.0,0.0,0.0,0,0,0,0,0.0,0.0
61,0.71,0.29,0.34164765619594756,0.5,50,39,False,0,0.71,2.89,0,0.20939999999999998,0.07162777777777779,0.0,0.0,0.0,0,0,0,0,0.0,0.0
62,0.66,0.34,0.3351059075463744,0.48,50,41,False,0,0.66,2.85,0,0.19296666666666668,0.06445208333333334,0.0,0.0,0.0,0,0,0,0,0.0,0.0
63,0.61,0.39,0.31864026772472426,0.5,50,35,False,0,0.61,2.74,0,0.24580000000000002,0.09098888888888892,0.0,0.0,0.0,0,0,0,0,0.0,0.0
64,0.62,0.38,0.31149199146841633,0.44,50,45,False,0,0.62,2.73,0,0.21153333333333332,0.0731638888888889,0.0,0.0,0.0,0,0,0,0,0.0,0.0
65,0.63,0.37,0.32352655086381965,0.62,50,39,False,0,0.63,2.79,0,0.2891,0.11975763888888886,0.0,0.0,0.0,0,0,0,0,0.0,0.0
66,0.64,0.36,0.3156300082846537,0.56,50,31,False,0,0.64,2.75,0,0.2604666666666667,0.10252499999999999,0.0,0.0,0.0,0,0,0,0,0.0,0.0
67,0.64,0.36,0.31161638922570756,0.52,50,28,False,0,0.64,2.73,0,0.22730000000000003,0.08625763888888892,0.0,0.0,0.0,0,0,0,0,0.0,0.0
68,0.6,0.4,0.31054244661835056,0.56,50,34,False,0,0.6,2.7,0,0.2688333333333333,0.10575763888888888,0.0,0.0,0.0,0,0,0,0,0.0,0.0
69,0.65,0.35,0.30761749329151067,0.5,50,27,False,0,0.65,2.74,0,0.22966666666666669,0.07996944444444444,0.0,0.0,0.0,0,0,0,0,0.0,0.0
70,0.61,0.39,0.3034412052467038,0.5,50,38,False,0,0.61,2.76,0,0.23770000000000002,0.08525763888888889,0.0,0.0,0.0,0,0,0,0,0.0,0.0
71,0.68,0.32,0.29200273351940004,0.48,50,43,False,0,0.68,2.67,0,0.2234333333333333,0.07976319444444444,0.0,0.0,0.0,0,0,0,0,0.0,0.0
72,0.69,0.31,0.2925152894272014,0.54,50,35,False,0,0.69,2.63,0,0.23200000000000004,0.07958055555555556,0.0,0.0,0.0,0,0,0,0,0.0,0.0
73,0.66,0.34,0.30073487757340117,0.52,50,33,False,0,0.66,2.66,0,0.25576666666666664,0.09820208333333336,0.0,0.0,0.0,0,0,0,0,0.0,0.0
74,0.7,0.3,0.30384840807826263,0.48,50,36,False,0,0.7,2.71,0,0.20500000000000004,0.06489166666666665,0.0,0.0,0.0,0,0,0,0,0.0,0.0
75,0.69,0.31,0.3063732522293152,0.54,50,43,False,0,0.69,2.74,0,0.26639999999999997,0.10508055555555558,0.0,0.0,0.0,0,0,0,0,0.0,0.0
76,0.69,0.31,0.31680977312130504,0.62,50,32,False,0,0.69,2.74,0,0.2570666666666666,0.09745555555555555,0.0,0.0,0.0,0,0,0,0,0.0,0.0
77,0.65,0.35,0.3145995730790964,0.46,50,30,False,0,0.65,2.83,0,0.2256666666666667,0.08042777777777779,0.0,0.0,0.0,0,0,0,0,0.0,0.0
78,0.67,0.33,0.3182349784379657,0.58,50,36,False,0,0.67,2.72,0,0.24656666666666663,0.09465208333333335,0.0,0.0,0.0,0,0,0,0,0.0,0.0
79,0.64,0.36,0.310691037476781,0.56,50,27,False,0,0.64,2.77,0,0.26593333333333335,0.10278055555555554,0.0,0.0,0.0,0,0,0,0,0.0,0.0
80,0.69,0.31,0.32039809438409045,0.58,50,37,False,0,0.69,2.77,0,0.24993333333333337,0.09265555555555556,0.0,0.0,0.0,0,0,0,0,0.0,0.0
81,0.74,0.26,0.3254927967042884,0.64,50,33,False,0,0.74,2.79,0,0.2381666666666667,0.07810763888888889,0.0,0.0,0.0,0,0,0,0,0.0,0.0
82,0.71,0.29,0.32662102585703,0.62,50,27,False,0,0.71,2.77,0,0.24916666666666668,0.08990208333333333,0.0,0.0,0.0,0,0,0,0,0.0,0.0
83,0.74,0.26,0.3296205038895279,0.56,50,27,False,0,0.74,2.79,0,0.2419,0.08456319444444445,0.0,0.0,0.0,0,0,0,0,0.0,0.0
84,0.74,0.26,0.33851253261745506,0.72,50,32,False,0,0.74,2.86,0,0.24123333333333336,0.08565208333333332,0.0,0.0,0.0,0,0,0,0,0.0,0.0
85,0.75,0.25,0.34531674579070004,0.62,50,21,False,0,0.75,2.92,0,0.22166666666666665,0.07305277777777777,0.0,0.0,0.0,0,0,0,0,0.0,0.0
86,0.71,0.29,0.3460140475803244,0.54,50,34,False,0,0.71,2.84,0,0.2184,0.06531666666666666,0.0,0.0,0.0,0,0,0,0,0.0,0.0
87,0.68,0.32,0.33718556470154504,0.56,50,33,False,0,0.68,2.87,0,0.21243333333333334,0.06921875,0.0,0.0,0.0,0,0,0,0,0.0,0.0
88,0.71,0.29,0.3420615289531503,0.62,50,35,False,0,0.71,2.9,0,0.2227,0.07576319444444443,0.0,0.0,0.0,0,0,0,0,0.0,0.0
89,0.7,0.3,0.3398924020594084,0.48,50,33,False,0,0.7,2.86,0,0.2053333333333333,0.06840555555555555,0.0,0.0,0.0,0,0,0,0,0.0,0.0
90,0.67,0.33,0.3510949829172758,0.58,50,35,False,0,0.67,2.91,0,0.23379999999999998,0.08426666666666664,0.0,0.0,0.0,0,0,0,0,0.0,0.0
91,0.69,0.31,0.35718775800689234,0.54,50,34,False,0,0.69,2.88,0,0.22706666666666667,0.0786111111111111,0.0,0.0,0.0,0,0,0,0,0.0,0.0
92,0.66,0.34,0.3427337941166215,0.48,50,37,False,0,0.66,2.89,0,0.2095,0.07352430555555556,0.0,0.0,0.0,0,0,0,0,0.0,0.0
93,0.7,0.3,0.34326754338371634,0.56,50,40,False,0,0.7,2.89,0,0.22933333333333333,0.07326666666666666,0.0,0.0,0.0,0,0,0,0,0.0,0.0
94,0.7,0.3,0.3360166445538448,0.56,50,42,False,0,0.7,2.83,0,0.22383333333333336,0.0816520833333333,0.0,0.0,0.0,0,0,0,0,0.0,0.0
95,0.68,0.32,0.34321579373399996,0.56,50,34,False,0,0.68,2.88,0,0.2689,0.10272986111111113,0.0,0.0,0.0,0,0,0,0,0.0,0.0
96,0.69,0.31,0.3376469889718474,0.54,50,35,False,0,0.69,2.84,0,0.24956666666666663,0.09317430555555556,0.0,0.0,0.0,0,0,0,0,0.0,0.0
97,0.65,0.35,0.33710311661500086,0.5,50,28,False,0,0.65,2.85,0,0.26,0.09578055555555552,0.0,0.0,0.0,0,0,0,0,0.0,0.0
98,0.68,0.32,0.32850849784244324,0.52,50,35,False,0,0.68,2.78,0,0.2304333333333333,0.08129097222222223,0.0,0.0,0.0,0,0,0,0,0.0,0.0
99,0.67,0.33,0.3265073669505885,0.62,50,31,False,0,0.67,2.78,0,0.25379999999999997,0.09012777777777778,0.0,0.0,0.0,0,0,0,0,0.0,0.0
100,0.66,0.34,0.32287454313750996,0.56,50,27,False,0,0.66,2.79,0,0.2459,0.09477430555555555,0.0,0.0,0.0,0,0,0,0,0.0,0.0
101,0.64,0.36,0.3171579819627,0.44,50,32,False,0,0.64,2.76,0,0.2508666666666666,0.0943027777777778,0.0,0.0,0.0,0,0,0,0,0.0,0.0
102,0.7,0.3,0.32284645614955,0.56,50,32,False,0,0.7,2.77,0,0.2688333333333333,0.10367430555555555,0.0,0.0,0.0,0,0,0,0,0.0,0.0
103,0.65,0.35,0.3112015048877741,0.46,50,39,False,0,0.65,2.74,0,0.2341666666666667,0.08478541666666668,0.0,0.0,0.0,0,0,0,0,0.0,0.0
104,0.66,0.34,0.30346190033248366,0.4,50,33,False,0,0.66,2.72,0,0.24286666666666668,0.08888611111111114,0.0,0.0,0.0,0,0,0,0,0.0,0.0
105,0.66,0.34,0.30840324500363975,0.64,50,44,False,0,0.66,2.71,0,0.2589666666666667,0.10159652777777778,0.0,0.0,0.0,0,0,0,0,0.0,0.0
106,0.66,0.34,0.30174674744891944,0.52,50,34,False,0,0.66,2.65,0,0.22386666666666666,0.07375,0.0,0.0,0.0,0,0,0,0,0.0,0.0
107,0.63,0.37,0.29933284156038154,0.54,50,41,False,0,0.63,2.65,0,0.23803333333333332,0.08601319444444445,0.0,0.0,0.0,0,0,0,0,0.0,0.0
108,0.63,0.37,0.30404879955270653,0.54,50,40,False,0,0.63,2.73,0,0.2685666666666666,0.10965208333333333,0.0,0.0,0.0,0,0,0,0,0.0,0.0
109,0.65,0.35,0.3012476719320904,0.46,50,32,False,0,0.65,2.7,0,0.2193333333333333,0.07380277777777777,0.0,0.0,0.0,0,0,0,0,0.0,0.0
110,0.66,0.34,0.30219106219076924,0.56,50,39,False,0,0.66,2.73,0,0.244,0.08795555555555555,0.0,0.0,0.0,0,0,0,0,0.0,0.0
111,0.65,0.35,0.30543338539532816,0.58,50,37,False,0,0.65,2.7,0,0.25916666666666666,0.10490208333333334,0.0,0.0,0.0,0,0,0,0,0.0,0.0
112,0.67,0.33,0.3186446467286744,0.54,50,34,False,0,0.67,2.77,0,0.27136666666666664,0.10489652777777779,0.0,0.0,0.0,0,0,0,0,0.0,0.0
113,0.63,0.37,0.3360568422371486,0.62,50,30,False,0,0.63,2.85,0,0.28650000000000003,0.11404097222222224,0.0,0.0,0.0,0,0,0,0,0.0,0.0
114,0.65,0.35,0.32826704677986995,0.46,50,32,False,0,0.65,2.81,0,0.22533333333333336,0.08421944444444444,0.0,0.0,0.0,0,0,0,0,0.0,0.0
115,0.66,0.34,0.3463071429165535,0.64,50,33,False,0,0.66,2.88,0,0.25089999999999996,0.09986874999999999,0.0,0.0,0.0,0,0,0,0,0.0,0.0
116,0.66,0.34,0.3335936346101528,0.56,50,34,False,0,0.66,2.77,0,0.2676,0.10503888888888889,0.0,0.0,0.0,0,0,0,0,0.0,0.0
117,0.63,0.37,0.30726954088139774,0.46,50,29,False,0,0.63,2.73,0,0.24389999999999998,0.08679097222222225,0.0,0.0,0.0,0,0,0,0,0.0,0.0
118,0.66,0.34,0.31114340389992257,0.52,50,41,False,0,0.66,2.7,0,0.2216,0.08356666666666668,0.0,0.0,0.0,0,0,0,0,0.0,0.0
119,0.63,0.37,0.3158556317022343,0.5,50,37,False,0,0.63,2.76,0,0.22826666666666665,0.08377499999999999,0.0,0.0,0.0,0,0,0,0,0.0,0.0
120,0.66,0.34,0.3061237106726422,0.48,50,41,False,0,0.66,2.72,0,0.20886666666666667,0.07460833333333333,0.0,0.0,0.0,0,0,0,0,0.0,0.0
121,0.64,0.36,0.2997256135216703,0.52,50,42,False,0,0.64,2.68,0,0.21486666666666665,0.07405833333333334,0.0,0.0,0.0,0,0,0,0,0.0,0.0
122,0.62,0.38,0.28879381018359407,0.44,50,48,False,0,0.62,2.68,0,0.2354,0.08326388888888889,0.0,0.0,0.0,0,0,0,0,0.0,0.0
123,0.61,0.39,0.286346943491967,0.46,50,47,False,0,0.61,2.6,0,0.2599,0.10255208333333331,0.0,0.0,0.0,0,0,0,0,0.0,0.0
124,0.62,0.38,0.2708042605485105,0.4,50,45,False,0,0.62,2.61,0,0.2247,0.07312430555555556,0.0,0.0,0.0,0,0,0,0,0.0,0.0
125,0.61,0.39,0.27387377224711706,0.62,50,37,False,0,0.61,2.62,0,0.28023333333333333,0.1124798611111111,0.0,0.0,0.0,0,0,0,0,0.0,0.0
126,0.62,0.38,0.29004094100111266,0.64,50,37,False,0,0.62,2.69,0,0.31623333333333337,0.13572986111111107,0.0,0.0,0.0,0,0,0,0,0.0,0.0
127,0.58,0.42,0.28697596604392206,0.6,50,32,False,0,0.58,2.59,0,0.2740333333333333,0.11139652777777778,0.0,0.0,0.0,0,0,0,0,0.0,0.0
128,0.6,0.4,0.28309281295248917,0.44,50,30,False,0,0.6,2.58,0,0.2776666666666667,0.11258611111111114,0.0,0.0,0.0,0,0,0,0,0.0,0.0
129,0.62,0.38,0.2876359744488194,0.56,50,42,False,0,0.62,2.63,0,0.2512333333333333,0.09824652777777779,0.0,0.0,0.0,0,0,0,0,0.0,0.0
130,0.58,0.42,0.2760178719588338,0.52,50,30,False,0,0.58,2.59,0,0.26480000000000004,0.10320555555555556,0.0,0.0,0.0,0,0,0,0,0.0,0.0
131,0.54,0.46,0.28346034938602116,0.56,50,40,False,0,0.54,2.62,0,0.26576666666666665,0.10748541666666667,0.0,0.0,0.0,0,0,0,0,0.0,0.0
132,0.57,0.43,0.27085546299858004,0.5,50,31,False,0,0.57,2.59,0,0.24643333333333334,0.09651319444444445,0.0,0.0,0.0,0,0,0,0,0.0,0.0
133,0.57,0.43,0.26710725060859797,0.42,50,34,False,0,0.57,2.53,0,0.24480000000000002,0.09520833333333334,0.0,0.0,0.0,0,0,0,0,0.0,0.0
134,0.54,0.46,0.262915572740135,0.56,50,43,False,0,0.54,2.58,0,0.28989999999999994,0.12144097222222222,0.0,0.0,0.0,0,0,0,0,0.0,0.0
135,0.6,0.4,0.25251663403293445,0.44,50,36,False,0,0.6,2.48,0,0.23550000000000001,0.0909576388888889,0.0,0.0,0.0,0,0,0,0,0.0,0.0
136,0.57,0.43,0.2610345743250427,0.62,50,31,False,0,0.57,2.58,0,0.25370000000000004,0.09870208333333333,0.0,0.0,0.0,0,0,0,0,0.0,0.0
137,0.52,0.48,0.25973712333583315,0.48,50,39,False,0,0.52,2.53,0,0.25860000000000005,0.10849722222222223,0.0,0.0,0.0,0,0,0,0,0.0,0.0
138,0.61,0.39,0.2678364570693465,0.5,50,41,False,0,0.61,2.59,0,0.2895666666666667,0.11845208333333336,0.0,0.0,0.0,0,0,0,0,0.0,0.0
139,0.6,0.4,0.26493862916760613,0.4,50,39,False,0,0.6,2.53,0,0.2506666666666667,0.09526666666666665,0.0,0.0,0.0,0,0,0,0,0.0,0.0
140,0.6,0.4,0.2619156151444657,0.56,50,40,False,0,0.6,2.52,0,0.26433333333333336,0.10536388888888887,0.0,0.0,0.0,0,0,0,0,0.0,0.0
141,0.66,0.34,0.2630533432946802,0.44,50,32,False,0,0.66,2.6,0,0.2644333333333333,0.10144097222222223,0.0,0.0,0.0,0,0,0,0,0.0,0.0
142,0.6,0.4,0.2710031614279099,0.48,50,30,False,0,0.6,2.59,0,0.25066666666666665,0.09451666666666668,0.0,0.0,0.0,0,0,0,0,0.0,0.0
143,0.67,0.33,0.2762414364893554,0.54,50,41,False,0,0.67,2.57,0,0.24939999999999998,0.09246944444444441,0.0,0.0,0.0,0,0,0,0,0.0,0.0
144,0.68,0.32,0.27615787909363004,0.56,50,31,False,0,0.68,2.56,0,0.23483333333333334,0.08006319444444446,0.0,0.0,0.0,0,0,0,0,0.0,0.0
145,0.66,0.34,0.2770183292462944,0.48,50,42,False,0,0.66,2.66,0,0.2373,0.08440208333333335,0.0,0.0,0.0,0,0,0,0,0.0,0.0
146,0.63,0.37,0.2738438184318224,0.46,50,37,False,0,0.63,2.6,0,0.23689999999999994,0.08634097222222221,0.0,0.0,0.0,0,0,0,0,0.0,0.0
147,0.69,0.31,0.27142937396948563,0.54,50,40,False,0,0.69,2.56,0,0.24846666666666664,0.08648333333333331,0.0,0.0,0.0,0,0,0,0,0.0,0.0
148,0.69,0.31,0.2803940017261499,0.54,50,34,False,0,0.69,2.61,0,0.23096666666666668,0.07609652777777778,0.0,0.0,0.0,0,0,0,0,0.0,0.0
149,0.68,0.32,0.2890137369877463,0.64,50,31,False,0,0.68,2.66,0,0.25659999999999994,0.09188611111111111,0.0,0.0,0.0,0,0,0,0,0.0,0.0
150,0.68,0.32,0.30351909016352246,0.64,50,30,False,0,0.68,2.76,0,0.25963333333333327,0.10265208333333335,0.0,0.0,0.0,0,0,0,0,0.0,0.0
151,0.62,0.38,0.3132654750003256,0.6,50,28,False,0,0.62,2.74,0,0.2781,0.10977430555555558,0.0,0.0,0.0,0,0,0,0,0.0,0.0
152,0.69,0.31,0.30993001277161925,0.54,50,29,False,0,0.69,2.78,0,0.22449999999999995,0.07548541666666667,0.0,0.0,0.0,0,0,0,0,0.0,0.0
153,0.68,0.32,0.3167015841663824,0.68,50,31,False,0,0.68,2.75,0,0.2532666666666666,0.09246944444444445,0.0,0.0,0.0,0,0,0,0,0.0,0.0
154,0.74,0.26,0.3173566266543216,0.64,50,30,False,0,0.74,2.78,0,0.25233333333333335,0.0871083333333333,0.0,0.0,0.0,0,0,0,0,0.0,0.0
155,0.7,0.3,0.33590712233706405,0.72,50,28,False,0,0.7,2.81,0,0.259,0.09783611111111112,0.0,0.0,0.0,0,0,0,0,0.0,0.0
156,0.73,0.27,0.34631880023878153,0.58,50,17,False,0,0.73,2.9,0,0.22926666666666665,0.07034722222222223,0.0,0.0,0.0,0,0,0,0,0.0,0.0
157,0.75,0.25,0.34963513546007435,0.58,50,28,False,0,0.75,2.93,0,0.22833333333333333,0.07104166666666666,0.0,0.0,0.0,0,0,0,0,0.0,0.0
158,0.79,0.21,0.35435492639717203,0.58,50,30,False,0,0.79,2.89,0,0.2139666666666667,0.05481319444444444,0.0,0.0,0.0,0,0,0,0,0.0,0.0
159,0.77,0.23,0.3603544549664495,0.7,50,32,False,0,0.77,2.96,0,0.2434,0.08298611111111112,0.0,0.0,0.0,0,0,0,0,0.0,0.0
160,0.79,0.21,0.377850892539537,0.7,50,28,False,0,0.79,3.0,0,0.22843333333333338,0.07181874999999999,0.0,0.0,0.0,0,0,0,0,0.0,0.0
161,0.79,0.21,0.3880051981477342,0.7,50,26,False,0,0.79,3.05,0,0.2285333333333334,0.07421111111111112,0.0,0.0,0.0,0,0,0,0,0.0,0.0
162,0.83,0.17,0.40706841589054477,0.7,50,24,False,0,0.83,3.16,0,0.1961,0.0471798611111111,0.0,0.0,0.0,0,0,0,0,0.0,0.0
163,0.8,0.2,0.4193489666698325,0.72,50,23,False,0,0.8,3.12,0,0.2118333333333333,0.05741319444444446,0.0,0.0,0.0,0,0,0,0,0.0,0.0
164,0.82,0.18,0.435708229002448,0.68,50,24,False,0,0.82,3.2,0,0.2027333333333333,0.05522500000000002,0.0,0.0,0.0,0,0,0,0,0.0,0.0
165,0.78,0.22,0.4475402748197683,0.68,50,24,False,0,0.78,3.29,0,0.1985666666666666,0.051952083333333336,0.0,0.0,0.0,0,0,0,0,0.0,0.0
166,0.84,0.16,0.4651557241661376,0.76,50,24,False,0,0.84,3.42,0,0.20293333333333335,0.05998333333333332,0.0,0.0,0.0,0,0,0,0,0.0,0.0
167,0.86,0.14,0.47667941629019334,0.72,50,20,False,0,0.86,3.41,0,0.19270000000000004,0.05256875000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0
168,0.85,0.15,0.48870865010548514,0.74,50,21,False,0,0.85,3.46,0,0.18716666666666665,0.04880208333333333,0.0,0.0,0.0,0,0,0,0,0.0,0.0
169,0.82,0.18,0.49610781952986294,0.72,50,21,False,0,0.82,3.51,0,0.20456666666666665,0.05560763888888889,0.0,0.0,0.0,0,0,0,0,0.0,0.0
170,0.85,0.15,0.511833453562981,0.74,50,19,False,0,0.85,3.5,0,0.18583333333333324,0.044674305555555564,0.0,0.0,0.0,0,0,0,0,0.0,0.0
171,0.82,0.18,0.5143741322051045,0.76,50,23,False,0,0.82,3.54,0,0.2032,0.05356666666666666,0.0,0.0,0.0,0,0,0,0,0.0,0.0
172,0.85,0.15,0.5117575941999241,0.7,50,25,False,0,0.85,3.61,0,0.17016666666666666,0.034485416666666664,0.0,0.0,0.0,0,0,0,0,0.0,0.0
173,0.84,0.16,0.5196684326197132,0.68,50,21,False,0,0.84,3.62,0,0.17086666666666672,0.03421944444444445,0.0,0.0,0.0,0,0,0,0,0.0,0.0
174,0.87,0.13,0.5370845276135452,0.78,50,23,False,0,0.87,3.69,0,0.18213333333333329,0.05133055555555556,0.0,0.0,0.0,0,0,0,0,0.0,0.0
175,0.9,0.1,0.5583883185083791,0.8,50,19,False,0,0.9,3.73,0,0.16933333333333336,0.047927777777777764,0.0,0.0,0.0,0,0,0,0,0.0,0.0
176,0.87,0.13,0.5642381236424998,0.78,50,17,False,0,0.87,3.76,0,0.16316666666666663,0.03256875,0.0,0.0,0.0,0,0,0,0,0.0,0.0
177,0.92,0.08,0.5862728691884074,0.84,50,13,False,0,0.92,3.83,0,0.12346666666666667,0.02179444444444444,0.0,0.0,0.0,0,0,0,0,0.0,0.0
178,0.93,0.07,0.6111894319326283,0.86,50,13,False,0,0.93,3.93,0,0.11606666666666669,0.019294444444444444,0.0,0.0,0.0,0,0,0,0,0.0,0.0
179,0.9,0.1,0.6266097401685446,0.84,50,13,False,0,0.9,4.03,0,0.12916666666666665,0.019896527777777784,0.0,0.0,0.0,0,0,0,0,0.0,0.0
180,0.9,0.1,0.6404897903042144,0.8,50,16,False,0,0.9,4.02,0,0.1365,0.026652083333333333,0.0,0.0,0.0,0,0,0,0,0.0,0.0
181,0.93,0.07,0.6602947481442858,0.86,50,13,False,0,0.93,4.07,0,0.13026666666666667,0.03440555555555556,0.0,0.0,0.0,0,0,0,0,0.0,0.0
182,0.88,0.12,0.6586983610942742,0.76,50,15,False,0,0.88,4.1,0,0.14603333333333332,0.025846527777777784,0.0,0.0,0.0,0,0,0,0,0.0,0.0
183,0.89,0.11,0.6639640252863197,0.82,50,15,False,0,0.89,4.11,0,0.14196666666666666,0.030174305555555555,0.0,0.0,0.0,0,0,0,0,0.0,0.0
184,0.9,0.1,0.6735572659211043,0.84,50,15,False,0,0.9,4.21,0,0.1391666666666667,0.028013194444444455,0.0,0.0,0.0,0,0,0,0,0.0,0.0
185,0.92,0.08,0.6822178481175125,0.84,50,10,False,0,0.92,4.24,0,0.13149999999999998,0.02959697222222221,0.0,0.0,0.0,0,0,0,0,0.0,0.0
186,0.89,0.11,0.6842268015759428,0.78,50,17,False,0,0.89,4.21,0,0.13546666666666665,0.02273766666666667,0.0,0.0,0.0,0,0,0,0,0.0,0.0
187,0.9,0.1,0.6929266501898134,0.84,50,15,False,0,0.9,4.23,0,0.13383333333333336,0.025052083333333343,0.0,0.0,0.0,0,0,0,0,0.0,0.0
188,0.89,0.11,0.6899746092629394,0.78,50,15,False,0,0.89,4.23,0,0.13573333333333332,0.023802777777777777,0.0,0.0,0.0,0,0,0,0,0.0,0.0
189,0.9,0.1,0.693259362217616,0.8,50,11,False,0,0.9,4.21,0,0.133,0.022006555555555564,0.0,0.0,0.0,0,0,0,0,0.0,0.0
190,0.87,0.13,0.6911521151217765,0.74,50,17,False,0,0.87,4.23,0,0.15516666666666665,0.037391416666666656,0.0,0.0,0.0,0,0,0,0,0.0,0.0
191,0.89,0.11,0.6888205373703095,0.78,50,16,False,0,0.89,4.25,0,0.15159999999999998,0.036470999999999996,0.0,0.0,0.0,0,0,0,0,0.0,0.0
192,0.88,0.12,0.6845822072238313,0.76,50,15,False,0,0.88,4.2,0,0.14873333333333336,0.030309888888888886,0.0,0.0,0.0,0,0,0,0,0.0,0.0
193,0.9,0.1,0.6895726898010457,0.84,50,18,False,0,0.9,4.25,0,0.14100000000000004,0.029367666666666667,0.0,0.0,0.0,0,0,0,0,0.0,0.0
194,0.86,0.14,0.6855990684565698,0.8,50,12,False,0,0.86,4.24,0,0.1589666666666667,0.03522986111111111,0.0,0.0,0.0,0,0,0,0,0.0,0.0
195,0.88,0.12,0.6809092080875037,0.76,50,10,False,0,0.88,4.21,0,0.14830000000000002,0.029661416666666662,0.0,0.0,0.0,0,0,0,0,0.0,0.0
196,0.92,0.08,0.6814381473816149,0.84,50,14,False,0,0.92,4.19,0,0.12453333333333333,0.024103999999999993,0.0,0.0,0.0,0,0,0,0,0.0,0.0
197,0.89,0.11,0.6829932017296001,0.78,50,17,False,0,0.89,4.14,0,0.14279999999999998,0.027856000000000002,0.0,0.0,0.0,0,0,0,0,0.0,0.0
198,0.88,0.12,0.678936569324227,0.76,50,13,False,0,0.88,4.16,0,0.14846666666666666,0.03294122222222222,0.0,0.0,0.0,0,0,0,0,0.0,0.0
199,0.91,0.09,0.6834387812325043,0.82,50,17,False,0,0.91,4.21,0,0.12930000000000003,0.02406919444444443,0.0,0.0,0.0,0,0,0,0,0.0,0.0
200,0.9,0.1,0.6850885198810766,0.8,50,17,False,0,0.9,4.22,0,0.12816666666666665,0.020388083333333334,0.0,0.0,0.0,0,0,0,0,0.0,0.0
201,0.88,0.12,0.6842370516181226,0.76,50,14,False,0,0.88,4.21,0,0.13470000000000001,0.020834972222222223,0.0,0.0,0.0,0,0,0,0,0.0,0.0
202,0.86,0.14,0.6775119536933397,0.72,50,22,False,0,0.86,4.18,0,0.1439666666666667,0.024034972222222225,0.0,0.0,0.0,0,0,0,0,0.0,0.0
203,0.87,0.13,0.6817670896235768,0.78,50,23,False,0,0.87,4.2,0,0.14553333333333332,0.027363999999999996,0.0,0.0,0.0,0,0,0,0,0.0,0.0
204,0.88,0.12,0.6800964187932449,0.76,50,19,False,0,0.88,4.17,0,0.14456666666666665,0.02618030555555555,0.0,0.0,0.0,0,0,0,0,0.0,0.0
205,0.84,0.16,0.6683693005319158,0.68,50,22,False,0,0.84,4.1,0,0.14540000000000003,0.025506777777777784,0.0,0.0,0.0,0,0,0,0,0.0,0.0
206,0.88,0.12,0.6741958137236108,0.8,50,24,False,0,0.88,4.14,0,0.15543333333333334,0.03580208333333334,0.0,0.0,0.0,0,0,0,0,0.0,0.0
