N,condition,w_base,w_max,enable_normative,trial,convergence_tick,converged,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,total_ticks
200,C_normative_only,5,5,true,26,125,true,76,76,76,76,0.0,0.9974517592445021,199,0.7448105878885245,0.995,125
200,C_normative_only,5,5,true,27,132,true,81,81,82,83,0.0,0.9978156028037831,198,0.776134220094926,0.99,132
200,C_normative_only,5,5,true,28,107,true,47,46,58,58,0.0,0.999218759557358,193,0.7802993239240573,0.965,107
200,C_normative_only,5,5,true,29,103,true,41,41,54,54,1.0,0.9993232520651694,192,0.8157964706713413,0.96,103
200,C_normative_only,5,5,true,30,131,true,82,82,80,82,0.0,0.9970517052603958,200,0.7775510640324083,1.0,131
200,D_full_model,2,6,true,1,108,true,45,47,59,59,1.0,0.99919587943147,198,0.780751810694708,0.99,108
200,D_full_model,2,6,true,2,101,true,44,46,52,52,0.0,0.9986505550884225,199,0.8088524214685829,0.995,101
200,D_full_model,2,6,true,3,79,true,30,29,29,30,1.0,0.9976050947123746,197,0.8493220325971003,0.985,79
200,D_full_model,2,6,true,4,101,true,42,42,52,52,1.0,0.9990660076572219,197,0.8190071379593202,0.985,101
200,D_full_model,2,6,true,5,116,true,67,67,67,67,0.0,0.9974219878846731,199,0.760057416587047,0.995,116
200,D_full_model,2,6,true,6,78,true,27,27,29,29,1.0,0.9979920003814796,197,0.8503788978704091,0.985,78
200,D_full_model,2,6,true,7,99,true,37,37,50,50,1.0,0.9993446853782298,198,0.850650490265787,0.99,99
200,D_full_model,2,6,true,8,81,true,28,28,32,32,1.0,0.9979452503538639,198,0.8502475442006234,0.99,81
200,D_full_model,2,6,true,9,105,true,40,39,56,56,1.0,0.9995929962746196,197,0.8392936273686222,0.985,105
200,D_full_model,2,6,true,10,96,true,30,31,47,47,1.0,0.9994892220399162,198,0.8551020109756814,0.99,96
200,D_full_model,2,6,true,11,100,true,35,35,51,51,0.0,0.9994793972811796,195,0.8520790177479752,0.975,100
200,D_full_model,2,6,true,12,88,true,32,32,39,39,0.0,0.9987167054816061,197,0.8457673813163684,0.985,88
200,D_full_model,2,6,true,13,113,true,57,57,64,64,1.0,0.9982981355339057,198,0.7381202483146458,0.99,113
