theta_crystal,Phi,trial,converged,convergence_tick,total_ticks,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,total_dissolutions,total_enforcements,recryst_flip,recryst_same,peak_norm_split,time_in_churn
3.0,5.0,10,true,109,109,0.0,0.9996157846397726,94,0.8532677814683739,0.94,35,41,60,60,30,757,24,0,1.0,2
3.0,1.0,27,true,81,81,0.0,0.9975970269290368,99,0.8500385116713621,0.99,32,32,31,32,10,358,9,0,1.0,0
5.0,2.0,1,true,76,76,0.0,0.9979350988804262,98,0.8474876186932115,0.98,23,24,27,27,0,54,0,0,1.0,0
3.0,1.0,28,true,75,75,0.0,0.9973161399163853,100,0.8484608673753549,1.0,26,26,24,26,3,199,3,0,1.0,0
3.0,5.0,11,true,106,106,1.0,0.9992380411561943,98,0.7530280838480502,0.98,45,46,57,57,41,994,39,0,1.0,8
3.0,0.5,12,true,142,142,1.0,0.9999833098627391,94,0.8770512281687612,0.94,44,44,93,93,22,762,16,0,1.0,5
5.0,2.0,2,true,77,77,0.0,0.9973486263657363,100,0.8472079342388468,1.0,26,28,27,28,0,80,0,0,1.0,0
3.0,1.0,29,true,104,104,1.0,0.9994345234732441,98,0.861882869659376,0.98,38,38,55,55,22,671,20,0,1.0,2
3.0,0.5,13,true,76,76,1.0,0.9976766146570286,100,0.849788680870719,1.0,24,24,22,24,5,186,5,0,1.0,0
5.0,2.0,3,true,81,81,1.0,0.997513817768188,99,0.8479952920647231,0.99,30,31,32,32,1,140,0,0,1.0,1
3.0,5.0,12,true,114,114,0.0,0.9984986892241475,99,0.6537841993936743,0.99,59,59,58,59,45,1118,44,0,1.0,6
3.0,1.0,30,true,70,70,0.0,0.9971500163241747,100,0.8465541878002344,1.0,20,20,21,21,2,136,2,0,1.0,0
5.0,2.0,4,true,82,82,0.0,0.9978091712221844,97,0.8492079084496804,0.97,31,31,33,33,1,122,0,0,1.0,0
5.0,0.5,20,false,0,3000,0.0,0.9999999999999999,85,0.9999999119388098,0.85,73,73,0,0,21,898,6,0,1.0,8
3.0,0.5,14,true,110,110,1.0,0.9995355287985659,98,0.8530802328865933,0.98,41,41,61,61,23,767,21,0,1.0,4
3.0,5.0,13,true,108,108,0.0,0.9990595965469506,98,0.7323396711820782,0.98,47,47,59,59,41,1021,39,0,1.0,5
5.0,2.0,5,true,82,82,0.0,0.9976581243997448,95,0.8494894218948132,0.95,30,31,33,33,1,121,0,0,1.0,0
3.0,0.5,15,true,111,111,0.0,0.9997241411658273,97,0.8659075088723731,0.97,39,39,62,62,18,579,15,0,1.0,5
3.0,5.0,14,true,106,106,1.0,0.999765102541703,97,0.8674922936688638,0.97,34,34,57,57,19,531,16,0,1.0,2
5.0,0.5,21,true,111,111,0.0,0.9989772722260324,94,0.8564691962204003,0.94,51,51,62,62,7,409,1,0,1.0,2
5.0,2.0,6,true,89,89,1.0,0.998748191398137,96,0.8527412193912648,0.96,30,30,40,40,1,111,0,0,1.0,0
3.0,5.0,15,true,121,121,0.0,0.999945744133683,94,0.8707115980760743,0.94,31,33,72,72,28,676,22,0,1.0,1
5.0,0.5,22,true,85,85,1.0,0.9986744059379217,98,0.8499479221019064,0.98,30,29,36,36,0,65,0,0,1.0,0
5.0,2.0,7,true,96,96,1.0,0.9985152422415,93,0.8546507451751729,0.93,41,41,47,47,8,316,1,0,1.0,1
5.0,0.5,23,true,81,81,0.0,0.9973430377142494,98,0.8482515649511393,0.98,32,32,31,32,0,139,0,0,1.0,0
5.0,2.0,8,true,90,90,1.0,0.9982666644764371,95,0.8522894968938571,0.95,34,34,41,41,3,222,0,0,1.0,0
5.0,0.0,7,false,0,3000,0.0,0.9999999999999999,88,0.9999999228119926,0.88,45,45,0,0,9,0,2,0,1.0,5
5.0,0.5,24,true,102,102,0.0,0.9991604644200527,92,0.8573920061793213,0.92,42,44,53,53,5,265,0,0,1.0,1
5.0,2.0,9,true,88,88,1.0,0.9980312577811393,95,0.8507904571015563,0.95,36,36,39,39,3,186,0,0,1.0,0
5.0,0.0,8,true,85,85,0.0,0.9988315539900806,94,0.8522361815097805,0.94,27,27,36,36,0,0,0,0,1.0,0
5.0,0.5,25,true,84,84,0.0,0.9984302855766626,97,0.8514900989507843,0.97,28,29,35,35,2,124,0,0,1.0,0
5.0,0.5,26,true,82,82,0.0,0.9984663062069914,99,0.849947392948626,0.99,27,28,33,33,0,88,0,0,1.0,0
5.0,0.0,9,true,93,93,0.0,0.9991274206350278,96,0.8535358322878173,0.96,35,35,44,44,0,0,0,0,1.0,0
5.0,0.5,27,true,97,97,1.0,0.9982941242294701,94,0.8522453982222048,0.94,41,43,48,48,5,286,1,0,1.0,1
5.0,0.0,10,true,92,92,1.0,0.9991166368991123,95,0.8538967627293592,0.95,33,33,43,43,3,0,0,0,1.0,2
5.0,0.5,28,true,80,80,0.0,0.9978090154416104,99,0.8492055229889482,0.99,29,30,31,31,1,139,0,0,1.0,0
5.0,0.0,11,true,88,88,1.0,0.9989330420537091,97,0.8527634465592526,0.97,28,29,39,39,0,0,0,0,1.0,0
9.0,5.0,17,false,0,3000,1.0,0.9999999999999999,87,0.9999999257075628,0.87,48,48,0,0,0,97,0,0,1.0,0
5.0,0.5,29,true,95,95,0.0,0.998934487340541,95,0.8540473644971636,0.95,39,39,46,46,3,186,0,0,1.0,0
15.0,0.0,17,false,0,3000,0.0,0.9999999999999999,44,0.9999999120801494,0.44,71,71,0,0,0,0,0,0,1.0,0
5.0,0.0,12,true,80,80,1.0,0.9984506643125982,99,0.8500681366294022,0.99,25,25,31,31,0,0,0,0,1.0,0
12.0,1.0,17,false,0,3000,0.0,0.9999999999999999,72,0.9999999205150131,0.72,57,57,0,0,0,52,0,0,1.0,0
5.0,0.0,13,true,94,94,1.0,0.9987466450294619,95,0.8523398135440398,0.95,38,38,45,45,3,0,0,0,1.0,3
9.0,0.5,17,false,0,3000,0.0,0.9999999999999999,84,0.9999999147504335,0.84,77,77,0,0,5,357,0,0,1.0,2
7.0,0.0,17,false,0,3000,0.0,0.9999999999999999,89,0.9999999103999401,0.89,63,63,0,0,7,0,2,0,1.0,6
5.0,0.0,14,true,92,92,1.0,0.9991566660348968,94,0.8529289260600863,0.94,29,29,43,43,2,0,0,0,1.0,1
9.0,2.0,2,false,0,3000,0.0,0.9999999999999999,83,0.9999999260629345,0.83,43,45,0,0,0,37,0,0,1.0,0
9.0,2.0,3,true,109,109,1.0,0.9995976356599507,91,0.8574636475948544,0.91,43,43,60,60,0,63,0,0,1.0,0
5.0,5.0,6,false,0,3000,0.0,0.9999999999999999,77,0.9999998822917264,0.77,52,52,0,0,40,982,17,0,1.0,5
15.0,2.0,17,false,0,3000,0.0,0.9999999999999999,68,0.9999999147603169,0.68,70,72,0,0,0,53,0,0,1.0,0
9.0,0.0,4,false,0,3000,1.0,0.9999999999999999,85,0.9999999187673746,0.85,59,60,0,0,0,0,0,0,1.0,0
7.0,1.0,4,false,0,3000,0.0,0.9999999999999999,87,0.9999999269447347,0.87,43,45,0,0,1,125,0,0,1.0,1
5.0,5.0,7,true,127,127,1.0,0.9992459189397417,95,0.7152370294541359,0.95,66,66,78,78,45,1086,40,0,1.0,4
12.0,0.5,2,false,0,3000,0.0,0.9999999999999999,73,0.9999999221184861,0.73,54,54,0,0,0,29,0,0,1.0,0
7.0,1.0,5,true,92,92,0.0,0.9991168313838397,95,0.8521603393508761,0.95,33,33,43,43,0,56,0,0,1.0,0
7.0,2.0,19,false,0,3000,0.0,0.9999999999999999,86,0.9999999269776023,0.86,47,50,0,0,3,205,0,0,1.0,1
12.0,5.0,2,false,0,3000,0.0,0.9999999999999999,79,0.9999999232127036,0.79,52,52,0,0,0,41,0,0,1.0,0
15.0,1.0,2,false,0,3000,0.0,0.9999999999999999,66,0.9999999001805484,0.66,103,103,0,0,1,107,0,0,1.0,0
7.0,1.0,6,true,132,132,0.0,0.9999595822450276,90,0.873225621985066,0.9,41,41,83,83,1,126,0,0,1.0,0
5.0,2.0,10,false,0,3000,1.0,0.9999999999999999,85,0.9999999303599504,0.85,44,45,0,0,11,408,1,0,1.0,2
5.0,2.0,11,true,102,102,1.0,0.999617353616201,90,0.862545246299692,0.9,33,34,53,53,6,221,0,0,1.0,2
12.0,1.0,18,false,0,3000,0.0,0.9999999999999999,64,0.9999999220583601,0.64,54,54,0,0,0,31,0,0,1.0,0
5.0,2.0,12,true,83,83,0.0,0.9983315368523351,96,0.8502105079177807,0.96,29,29,34,34,1,102,0,0,1.0,0
5.0,0.0,15,false,0,3000,1.0,0.9999999999999999,89,0.9999999292481743,0.89,41,43,0,0,9,0,1,0,1.0,5
5.0,2.0,13,true,91,91,0.0,0.9978326936697074,92,0.8518196709269111,0.92,39,39,42,42,5,251,0,0,1.0,0
15.0,0.0,18,false,0,3000,1.0,0.9999999999999999,74,0.9999999187845322,0.74,64,64,0,0,0,0,0,0,1.0,0
9.0,0.5,18,false,0,3000,0.0,0.9999999999999999,87,0.9999999209616239,0.87,61,61,0,0,2,170,0,0,1.0,0
5.0,0.5,30,false,0,3000,0.0,0.9999999999999999,88,0.9999999237886276,0.88,61,61,0,0,14,677,2,0,1.0,8
9.0,5.0,18,false,0,3000,0.0,0.9999999999999999,82,0.9999999272823767,0.82,41,41,0,0,0,50,0,0,1.0,0
9.0,0.5,19,true,100,100,1.0,0.9988201551902409,95,0.8513109573840898,0.95,42,42,51,51,0,63,0,0,1.0,0
5.0,0.0,16,true,89,89,0.0,0.9986804317035128,97,0.851043099443426,0.97,33,34,40,40,1,0,0,0,1.0,1
5.0,1.0,1,true,93,93,0.0,0.9982757722437934,96,0.8519971185766995,0.96,38,40,42,42,4,223,0,0,1.0,1
7.0,0.0,18,false,0,3000,0.0,0.9999999999999999,85,0.9999999177332817,0.85,57,57,0,0,3,0,0,0,1.0,3
5.0,0.0,17,true,126,126,1.0,0.9998090423540168,90,0.8306401576005469,0.9,47,49,77,77,13,0,4,0,1.0,7
5.0,1.0,2,true,86,86,1.0,0.998040320854269,97,0.8501770614507191,0.97,35,35,37,37,2,151,0,0,1.0,1
9.0,2.0,4,false,0,3000,0.0,0.9999999999999999,87,0.9999999228445895,0.87,54,54,0,0,1,133,0,0,1.0,0
7.0,0.0,19,true,92,92,1.0,0.9992554686415405,93,0.8529399755479469,0.93,32,33,43,43,0,0,0,0,1.0,0
5.0,0.0,18,true,91,91,0.0,0.9991427861097839,95,0.8537655956417111,0.95,30,30,42,42,2,0,0,0,1.0,1
12.0,5.0,3,false,0,3000,0.0,0.9999999999999999,69,0.9999999214387468,0.69,59,57,0,0,0,37,0,0,1.0,0
9.0,2.0,5,true,126,126,1.0,0.9999666839669722,90,0.872763278461444,0.9,36,36,77,77,0,41,0,0,1.0,0
9.0,0.0,5,false,0,3000,1.0,0.9999999999999999,88,0.9999999270410467,0.88,42,44,0,0,0,0,0,0,1.0,0
7.0,0.0,20,true,106,106,1.0,0.9995875882806233,94,0.8581018915438534,0.94,38,40,57,57,0,0,0,0,1.0,0
15.0,2.0,18,false,0,3000,1.0,0.9999999999999999,75,0.9999999208810859,0.75,57,58,0,0,0,36,0,0,1.0,0
5.0,1.0,3,true,90,90,1.0,0.9987425974604389,97,0.8525398862171036,0.97,34,34,41,41,3,184,0,0,1.0,1
12.0,0.5,3,false,0,3000,1.0,0.9999999999999999,77,0.9999999198140419,0.77,59,61,0,0,0,45,0,0,1.0,0
5.0,0.0,19,true,113,113,0.0,0.999231224736477,95,0.827731242687482,0.95,52,52,64,64,12,0,7,0,1.0,9
5.0,1.0,4,true,93,93,0.0,0.9986051234206448,96,0.8517656030298301,0.96,37,37,44,44,1,140,0,0,1.0,0
5.0,5.0,8,false,0,3000,0.0,0.9999999999999999,79,0.9999999319586994,0.79,43,44,0,0,23,636,4,0,1.0,0
5.0,0.0,20,true,97,97,1.0,0.9991277078447304,93,0.8541985112461398,0.93,37,37,48,48,4,0,0,0,1.0,0
5.0,1.0,5,true,75,75,1.0,0.9978277687677104,100,0.8476730851536651,1.0,23,23,26,26,0,58,0,0,1.0,0
7.0,2.0,20,false,0,3000,1.0,0.9999999999999999,85,0.999999929158446,0.85,35,36,0,0,2,112,0,0,1.0,0
5.0,0.0,21,true,80,80,1.0,0.9982157704085111,100,0.8487122286238526,1.0,27,29,31,31,0,0,0,0,1.0,0
5.0,1.0,6,true,87,87,0.0,0.9986122041510717,98,0.8500342351446896,0.98,31,31,38,38,0,76,0,0,1.0,0
15.0,1.0,3,false,0,3000,0.0,0.9999999999999999,77,0.9999999199518762,0.77,59,58,0,0,0,28,0,0,1.0,0
7.0,2.0,21,true,92,92,1.0,0.9987237065610077,96,0.8505937462980756,0.96,36,36,43,43,0,65,0,0,1.0,0
5.0,0.0,22,true,81,81,0.0,0.9982050425327766,99,0.8487366903489739,0.99,27,28,32,32,0,0,0,0,1.0,0
5.0,1.0,7,true,79,79,1.0,0.9983794868648097,97,0.8492815809531647,0.97,25,26,30,30,0,64,0,0,1.0,0
7.0,1.0,7,false,0,3000,1.0,0.9999999999999999,82,0.9999999238668101,0.82,60,62,0,0,5,284,0,0,1.0,2
7.0,2.0,22,true,104,104,1.0,0.9995233335097393,90,0.8580473599929268,0.9,40,39,55,55,0,68,0,0,1.0,0
5.0,0.0,23,true,110,110,1.0,0.999563369527705,93,0.8428079002529031,0.93,42,43,61,61,5,0,2,0,1.0,4
5.0,1.0,8,true,88,88,0.0,0.9981877687303559,96,0.8507190109424747,0.96,34,34,39,39,1,132,0,0,1.0,0
5.0,0.0,24,true,80,80,0.0,0.9986124164386054,97,0.8493408001175312,0.97,24,26,31,31,0,0,0,0,1.0,0
7.0,1.0,8,true,109,109,1.0,0.9996866822105552,92,0.8595757757754798,0.92,40,40,60,60,0,83,0,0,1.0,0
5.0,1.0,9,true,82,82,0.0,0.9987713453590166,96,0.8512773573918274,0.96,25,26,33,33,0,69,0,0,1.0,0
5.0,0.0,25,true,130,130,1.0,0.9994547016084191,91,0.7974860509000905,0.91,65,66,81,81,23,0,14,1,1.0,18
5.0,1.0,10,true,106,106,1.0,0.9988648237247416,93,0.8575249622539046,0.93,48,48,57,57,8,344,1,0,1.0,2
5.0,1.0,11,true,97,97,1.0,0.9987135476265604,93,0.8557272266128187,0.93,36,42,48,48,6,311,0,0,1.0,0
5.0,0.0,26,true,103,103,0.0,0.9994289038132331,92,0.8576417488337039,0.92,40,40,54,54,2,0,0,0,1.0,0
5.0,0.0,27,true,84,84,1.0,0.9983332154654029,97,0.8499444689689257,0.97,29,29,35,35,2,0,0,0,1.0,0
5.0,1.0,12,true,151,151,0.0,0.9999876206918453,90,0.8855088297593103,0.9,49,50,102,102,9,454,0,0,1.0,1
5.0,0.0,28,true,119,119,0.0,0.9995504155017698,91,0.8305626931427698,0.91,52,54,70,70,11,0,3,0,1.0,7
5.0,1.0,13,true,86,86,1.0,0.9983765874622813,97,0.8530772329968492,0.97,28,28,33,33,2,159,0,0,1.0,0
5.0,0.0,29,true,100,100,1.0,0.9992887139306558,94,0.8481065394070095,0.94,37,37,51,51,1,0,0,0,1.0,0
5.0,1.0,14,true,90,90,1.0,0.9987121780222716,93,0.8534331188325537,0.93,31,31,41,41,4,179,1,0,1.0,0
5.0,1.0,15,true,91,91,0.0,0.9983491618175858,97,0.8517667891701762,0.97,37,37,42,42,2,183,0,0,1.0,1
5.0,0.0,30,true,127,127,0.0,0.9997876583904517,92,0.8332432273266795,0.92,55,55,78,78,10,0,4,0,1.0,8
12.0,1.0,19,false,0,3000,0.0,0.9999999999999999,64,0.9999999193601388,0.64,49,49,0,0,0,41,0,0,1.0,0
15.0,0.0,19,false,0,3000,0.0,0.9999999999999999,65,0.9999999147514247,0.65,63,66,0,0,0,0,0,0,1.0,0
9.0,0.5,20,false,0,3000,0.0,0.9999999999999999,87,0.9999999247703885,0.87,50,50,0,0,0,58,0,0,1.0,0
5.0,2.0,14,false,0,3000,0.0,0.9999999999999999,85,0.9999999309863982,0.85,45,45,0,0,13,458,0,0,1.0,1
9.0,5.0,19,false,0,3000,0.0,0.9999999999999999,89,0.9999999285801341,0.89,40,42,0,0,0,65,0,0,1.0,0
5.0,2.0,15,true,95,95,1.0,0.9991168109939966,93,0.8561868113707783,0.93,34,34,46,46,4,220,0,0,1.0,1
9.0,5.0,20,true,101,101,1.0,0.9991056889926969,91,0.8546828265133393,0.91,41,41,52,52,0,80,0,0,1.0,0
7.0,0.0,21,false,0,3000,1.0,0.9999999999999999,83,0.9999999281375368,0.83,40,41,0,0,2,0,0,0,1.0,0
9.0,2.0,6,false,0,3000,0.0,0.9999999999999999,89,0.9999999219984951,0.89,57,57,0,0,0,113,0,0,1.0,0
12.0,5.0,4,false,0,3000,0.0,0.9999999999999999,79,0.9999999160640171,0.79,84,83,0,0,7,327,0,0,1.0,2
12.0,0.5,4,false,0,3000,0.0,0.9999999999999999,82,0.999999917213646,0.82,66,66,0,0,0,98,0,0,1.0,0
15.0,2.0,19,false,0,3000,1.0,0.9999999999999999,81,0.9999999177413359,0.81,71,70,0,0,0,69,0,0,1.0,0
9.0,0.0,6,false,0,3000,1.0,0.9999999999999999,79,0.9999999110472866,0.79,62,62,0,0,0,0,0,0,1.0,0
12.0,5.0,5,true,107,107,0.0,0.9992385984357033,91,0.8538639132927348,0.91,46,47,58,58,0,49,0,0,1.0,0
5.0,5.0,9,false,0,3000,0.0,0.9999999999999999,86,0.9999998654492658,0.86,61,61,0,0,41,1025,27,0,1.0,8
15.0,1.0,4,false,0,3000,1.0,0.9999999999999999,63,0.999999916935473,0.63,64,66,0,0,0,39,0,0,1.0,0
7.0,2.0,23,false,0,3000,1.0,0.9999999999999999,87,0.999999927986334,0.87,42,42,0,0,1,101,0,0,1.0,0
7.0,2.0,24,true,112,112,1.0,0.9995454735888332,93,0.8597284432244195,0.93,45,45,63,63,2,177,1,0,1.0,1
7.0,1.0,9,false,0,3000,0.0,0.9999999999999999,85,0.999999924091425,0.85,55,54,0,0,3,182,0,0,1.0,2
7.0,2.0,25,true,103,103,0.0,0.9992749579041752,91,0.8560483274008933,0.91,40,40,54,54,1,103,0,0,1.0,0
12.0,1.0,20,false,0,3000,1.0,0.9999999999999999,83,0.9999999218656518,0.83,54,57,0,0,0,46,0,0,1.0,0
15.0,0.0,20,false,0,3000,0.0,0.9999999999999999,43,0.9999999157582388,0.43,27,28,0,0,0,0,0,0,1.0,0
12.0,1.0,21,true,155,155,1.0,0.9999835786092711,90,0.8771552044791414,0.9,58,58,106,106,0,60,0,0,1.0,0
9.0,0.5,21,false,0,3000,0.0,0.9999999999999999,74,0.9999999225994873,0.74,53,51,0,0,0,83,0,0,1.0,0
12.0,5.0,6,false,0,3000,1.0,0.9999999999999999,77,0.9999999218713459,0.77,57,57,0,0,0,61,0,0,1.0,0
5.0,2.0,16,false,0,3000,0.0,0.9999999999999999,85,0.9999999308565116,0.85,41,41,0,0,8,319,0,0,1.0,2
9.0,5.0,21,false,0,3000,1.0,0.9999999999999999,84,0.9999999270464712,0.84,44,44,0,0,0,93,0,0,1.0,0
5.0,2.0,17,true,98,98,0.0,0.998830110906177,92,0.8570266255358419,0.92,36,40,49,49,6,246,0,0,1.0,2
7.0,0.0,22,false,0,3000,0.0,0.9999999999999999,84,0.9999999247780492,0.84,50,50,0,0,4,0,0,0,1.0,3
9.0,5.0,22,true,104,104,1.0,0.9993255009767814,91,0.8550384263389733,0.91,42,43,55,55,0,66,0,0,1.0,0
15.0,2.0,20,false,0,3000,1.0,0.9999999999999999,66,0.9999999180853109,0.66,62,62,0,0,0,27,0,0,1.0,0
7.0,0.0,23,true,104,104,0.0,0.9995629743550087,91,0.8573140167486614,0.91,35,37,55,55,0,0,0,0,1.0,0
9.0,2.0,7,false,0,3000,1.0,0.9999999999999999,80,0.999999922809374,0.8,57,58,0,0,1,178,0,0,1.0,1
9.0,5.0,23,true,95,95,1.0,0.9990659897891299,92,0.8525795896671616,0.92,36,37,46,46,0,49,0,0,1.0,0
12.0,0.5,5,false,0,3000,1.0,0.9999999999999999,64,0.999999910925499,0.64,75,78,0,0,0,60,0,0,1.0,0
5.0,5.0,10,false,0,3000,0.0,0.9999999999999999,89,0.9999998546174359,0.89,62,63,0,0,41,1027,30,0,1.0,5
15.0,1.0,5,false,0,3000,0.0,0.9999999999999999,64,0.9999999180283509,0.64,65,65,0,0,0,24,0,0,1.0,0
9.0,0.0,7,false,0,3000,1.0,0.9999999999999999,83,0.9999999264543039,0.83,45,44,0,0,0,0,0,0,1.0,0
5.0,5.0,11,true,82,82,1.0,0.9984659464434928,95,0.8508592346723947,0.95,26,28,33,33,1,99,0,0,1.0,0
7.0,1.0,10,false,0,3000,1.0,0.9999999999999999,87,0.9999999210225237,0.87,63,66,0,0,5,352,0,0,1.0,1
9.0,0.0,8,true,128,128,1.0,0.9998808164640232,90,0.8646517449238088,0.9,47,50,79,79,0,0,0,0,1.0,0
5.0,5.0,12,true,134,134,1.0,0.997740478583541,100,0.7871050256496785,1.0,82,83,84,85,85,1188,48,37,1.0,9
5.0,5.0,13,true,76,76,0.0,0.9977418207306529,100,0.847649833441892,1.0,24,26,27,27,0,85,0,0,1.0,0
5.0,5.0,14,true,78,78,0.0,0.9977963073707389,100,0.8482875474650355,1.0,26,27,29,29,0,80,0,0,1.0,0
7.0,2.0,26,false,0,3000,1.0,0.9999999999999999,88,0.9999999273318334,0.88,43,42,0,0,0,55,0,0,1.0,0
7.0,2.0,27,true,88,88,1.0,0.9988893713120354,97,0.8505917901426938,0.97,30,31,39,39,0,47,0,0,1.0,0
15.0,0.0,21,false,0,3000,0.0,0.9999999999999999,52,0.9999999152237657,0.52,34,34,0,0,0,0,0,0,1.0,0
12.0,1.0,22,false,0,3000,1.0,0.9999999999999999,73,0.9999999210539735,0.73,60,60,0,0,0,48,0,0,1.0,0
15.0,0.0,22,true,145,145,0.0,0.9999145653927833,90,0.8665897965504076,0.9,65,65,96,96,0,0,0,0,1.0,0
12.0,0.5,6,false,0,3000,0.0,0.9999999999999999,49,0.9999999224089682,0.49,36,36,0,0,0,5,0,0,1.0,0
12.0,5.0,7,false,0,3000,0.0,0.9999999999999999,81,0.9999999150000977,0.81,73,73,0,0,0,126,0,0,1.0,0
9.0,0.5,22,false,0,3000,0.0,0.9999999999999999,89,0.9999999248813031,0.89,52,51,0,0,0,106,0,0,1.0,0
12.0,0.5,7,true,131,131,0.0,0.9999185391097517,91,0.8678528302116266,0.91,51,50,82,82,0,48,0,0,1.0,0
5.0,2.0,18,false,0,3000,0.0,0.9999999999999999,86,0.9999999213720402,0.86,55,55,0,0,27,842,13,0,1.0,3
5.0,2.0,19,true,77,77,0.0,0.9982516048824022,98,0.8486406682916491,0.98,24,24,28,28,0,52,0,0,1.0,0
7.0,0.0,24,false,0,3000,1.0,0.9999999999999999,89,0.9999999192992375,0.89,51,53,0,0,3,0,0,0,1.0,3
15.0,2.0,21,false,0,3000,1.0,0.9999999999999999,81,0.9999999221258495,0.81,56,56,0,0,0,37,0,0,1.0,0
5.0,2.0,20,true,89,89,1.0,0.9981559915628176,93,0.8525504666138871,0.93,34,38,40,40,6,272,0,0,1.0,1
15.0,1.0,6,false,0,3000,1.0,0.9999999999999999,78,0.9999999046240949,0.78,98,98,0,0,0,85,0,0,1.0,0
9.0,2.0,8,false,0,3000,0.0,0.9999999999999999,86,0.9999999182914148,0.86,72,73,0,0,4,293,0,0,1.0,1
9.0,5.0,24,false,0,3000,0.0,0.9999999999999999,88,0.9999999303052397,0.88,35,34,0,0,0,21,0,0,1.0,0
9.0,2.0,9,true,101,101,0.0,0.9987716865219362,95,0.850652747637605,0.95,44,44,52,52,0,60,0,0,1.0,0
7.0,1.0,11,false,0,3000,0.0,0.9999999999999999,87,0.9999999244882017,0.87,59,59,0,0,9,402,0,0,1.0,6
9.0,0.0,9,false,0,3000,0.0,0.9999999999999999,81,0.9999999146544525,0.81,68,68,0,0,1,0,0,0,1.0,1
9.0,2.0,10,true,127,127,1.0,0.9999753579367998,90,0.8742074337368559,0.9,35,35,78,78,0,45,0,0,1.0,0
7.0,1.0,12,true,113,113,0.0,0.9994278829765071,91,0.8591817055025712,0.91,47,47,64,64,2,183,0,0,1.0,2
5.0,5.0,15,false,0,3000,0.0,0.9999999999999999,85,0.9999999295614533,0.85,51,51,0,0,32,810,17,0,1.0,4
7.0,2.0,28,false,0,3000,1.0,0.9999999999999999,78,0.9999999052768066,0.78,84,84,0,0,22,874,3,0,1.0,6
7.0,2.0,29,true,85,85,0.0,0.9977504732554032,98,0.8470889310415071,0.98,33,34,36,36,0,74,0,0,1.0,0
7.0,2.0,30,true,100,100,0.0,0.9992587275218934,95,0.8549104138674075,0.95,38,38,51,51,0,87,0,0,1.0,0
7.0,5.0,1,true,158,158,0.0,0.9993140732828024,94,0.7010281676396947,0.94,100,98,109,109,55,1203,44,5,1.0,11
7.0,5.0,2,true,92,92,0.0,0.9984214777083884,95,0.8509708343440006,0.95,38,38,43,43,1,86,0,0,1.0,0
7.0,5.0,3,true,104,104,1.0,0.9997193227981113,90,0.8601949432629753,0.9,32,33,55,55,0,51,0,0,1.0,0
7.0,5.0,4,true,102,102,1.0,0.9996639331203206,91,0.8599572060500821,0.91,35,35,53,53,0,68,0,0,1.0,0
7.0,5.0,5,true,118,118,0.0,0.9998785135487678,90,0.8670729195036396,0.9,38,40,69,69,1,102,0,0,1.0,0
7.0,5.0,6,true,86,86,0.0,0.998019096425156,98,0.8486461052608316,0.98,33,35,37,37,0,80,0,0,1.0,0
12.0,1.0,23,false,0,3000,1.0,0.9999999999999999,59,0.9999999142109803,0.59,72,72,0,0,0,63,0,0,1.0,0
15.0,0.0,23,false,0,3000,1.0,0.9999999999999999,43,0.9999999041065913,0.43,96,95,0,0,0,0,0,0,1.0,0
12.0,5.0,8,false,0,3000,0.0,0.9999999999999999,85,0.9999999228715771,0.85,54,54,0,0,0,71,0,0,1.0,0
12.0,0.5,8,false,0,3000,0.0,0.9999999999999999,76,0.999999911314416,0.76,86,86,0,0,0,109,0,0,1.0,0
7.0,0.0,25,false,0,3000,1.0,0.9999999999999999,85,0.9999999278415616,0.85,42,42,0,0,0,0,0,0,1.0,0
9.0,0.5,23,false,0,3000,1.0,0.9999999999999999,84,0.9999999248084634,0.84,47,48,0,0,0,71,0,0,1.0,0
15.0,1.0,7,false,0,3000,1.0,0.9999999999999999,70,0.9999999188593108,0.7,58,60,0,0,0,28,0,0,1.0,0
15.0,2.0,22,false,0,3000,1.0,0.9999999999999999,75,0.9999999108089467,0.75,75,75,0,0,0,37,0,0,1.0,0
9.0,5.0,25,false,0,3000,0.0,0.9999999999999999,86,0.9999999296164277,0.86,38,38,0,0,0,69,0,0,1.0,0
5.0,2.0,21,false,0,3000,0.0,0.9999999999999999,87,0.9999999307782389,0.87,42,43,0,0,13,446,0,0,1.0,3
7.0,0.0,26,true,130,130,1.0,0.9999417359105397,91,0.8706926627920117,0.91,44,44,81,81,0,0,0,0,1.0,0
5.0,2.0,22,true,82,82,0.0,0.9980173733121904,97,0.8492357312878249,0.97,29,30,33,33,1,114,0,0,1.0,0
9.0,0.0,10,false,0,3000,1.0,0.9999999999999999,80,0.9999999219165682,0.8,55,57,0,0,0,0,0,0,1.0,0
9.0,5.0,26,true,118,118,0.0,0.9998792737166025,90,0.8646984898548932,0.9,35,36,69,69,0,38,0,0,1.0,0
5.0,2.0,23,true,82,82,1.0,0.997781068938897,96,0.8490673780313931,0.96,28,28,33,33,1,130,0,0,1.0,0
7.0,1.0,13,false,0,3000,1.0,0.9999999999999999,84,0.9999999274821136,0.84,40,43,0,0,2,139,0,0,1.0,1
