condition,tick,fraction_A,mean_confidence,coordination_rate,num_crystallised,mean_norm_strength,num_enforcements,belief_error,belief_variance,frac_dominant_norm,convergence_counter
A_baseline,110,0.6,0.27238419285323995,0.52,0,0.0,0,0.16799999999999987,0.049375999999999996,0.0,0
A_baseline,111,0.53,0.2783573759749302,0.62,0,0.0,0,0.1984,0.05383599999999997,0.0,0
A_baseline,112,0.52,0.2759579632589213,0.64,0,0.0,0,0.18279999999999993,0.04589999999999999,0.0,0
A_baseline,113,0.48,0.2697494807143329,0.56,0,0.0,0,0.18559999999999988,0.046799999999999994,0.0,0
A_baseline,114,0.62,0.2651002043029761,0.48,0,0.0,0,0.18479999999999983,0.05150000000000004,0.0,0
A_baseline,115,0.52,0.24423396184550036,0.4,0,0.0,0,0.1715999999999999,0.04004399999999999,0.0,0
A_baseline,116,0.56,0.24496637771828422,0.56,0,0.0,0,0.15999999999999986,0.03880000000000005,0.0,0
A_baseline,117,0.49,0.2428623266918843,0.5,0,0.0,0,0.1755999999999998,0.04004399999999999,0.0,0
A_baseline,118,0.56,0.2642650212182362,0.6,0,0.0,0,0.17239999999999983,0.046700000000000005,0.0,0
A_baseline,119,0.5,0.28102999783668214,0.52,0,0.0,0,0.20200000000000032,0.05572400000000005,0.0,0
A_baseline,120,0.57,0.27611720451329086,0.46,0,0.0,0,0.19380000000000003,0.05190399999999997,0.0,0
A_baseline,121,0.52,0.25582825003122983,0.48,0,0.0,0,0.1783999999999999,0.04361599999999997,0.0,0
A_baseline,122,0.54,0.24914603905225804,0.52,0,0.0,0,0.1692000000000001,0.042156,0.0,0
A_baseline,123,0.53,0.2565149614619438,0.42,0,0.0,0,0.19519999999999996,0.05697599999999996,0.0,0
A_baseline,124,0.63,0.25670272281068013,0.5,0,0.0,0,0.19740000000000016,0.053036,0.0,0
A_baseline,125,0.54,0.26515984314828356,0.56,0,0.0,0,0.1960000000000001,0.05609599999999999,0.0,0
A_baseline,126,0.55,0.2570206047513711,0.42,0,0.0,0,0.1900000000000001,0.050635999999999945,0.0,0
A_baseline,127,0.47,0.26212006001779814,0.62,0,0.0,0,0.2195999999999999,0.06406399999999995,0.0,0
A_baseline,128,0.52,0.25226356222319474,0.44,0,0.0,0,0.19079999999999983,0.05223600000000003,0.0,0
A_baseline,129,0.49,0.24832044125429825,0.38,0,0.0,0,0.18239999999999987,0.045003999999999975,0.0,0
A_baseline,130,0.5,0.2511385193520017,0.48,0,0.0,0,0.18400000000000008,0.046763999999999986,0.0,0
A_baseline,131,0.56,0.26691068309717547,0.52,0,0.0,0,0.18879999999999977,0.055536,0.0,0
A_baseline,132,0.45,0.26272896969343457,0.58,0,0.0,0,0.19899999999999998,0.06038400000000005,0.0,0
A_baseline,133,0.47,0.2604054695659024,0.5,0,0.0,0,0.20200000000000007,0.060364,0.0,0
A_baseline,134,0.42,0.25725150082844506,0.52,0,0.0,0,0.18239999999999992,0.054400000000000094,0.0,0
A_baseline,135,0.44,0.2549496356886787,0.56,0,0.0,0,0.1767999999999998,0.04977600000000004,0.0,0
A_baseline,136,0.48,0.2573215218352178,0.56,0,0.0,0,0.1855999999999999,0.04929599999999998,0.0,0
A_baseline,137,0.43,0.2524916179464895,0.54,0,0.0,0,0.16499999999999987,0.04649599999999994,0.0,0
A_baseline,138,0.44,0.24082933193227876,0.4,0,0.0,0,0.15799999999999986,0.04103600000000005,0.0,0
A_baseline,139,0.49,0.23617247172584765,0.34,0,0.0,0,0.1779999999999998,0.04486399999999998,0.0,0
A_baseline,140,0.37,0.2487417448753203,0.58,0,0.0,0,0.17640000000000008,0.045836000000000016,0.0,0
A_baseline,141,0.43,0.23946125558506037,0.34,0,0.0,0,0.1631999999999999,0.04217600000000001,0.0,0
A_baseline,142,0.41,0.23875385852291323,0.42,0,0.0,0,0.16279999999999992,0.04401599999999995,0.0,0
A_baseline,143,0.43,0.252394607072491,0.54,0,0.0,0,0.1617999999999999,0.03812399999999996,0.0,0
A_baseline,144,0.41,0.25306821184821066,0.58,0,0.0,0,0.1613999999999999,0.04510000000000008,0.0,0
A_baseline,145,0.31,0.2669435644539277,0.54,0,0.0,0,0.18599999999999978,0.043595999999999996,0.0,0
A_baseline,146,0.42,0.26540433937102725,0.52,0,0.0,0,0.17799999999999985,0.04718399999999999,0.0,0
A_baseline,147,0.38,0.2792470062826373,0.48,0,0.0,0,0.17919999999999991,0.04990000000000008,0.0,0
A_baseline,148,0.37,0.27956158634102996,0.5,0,0.0,0,0.1778,0.049516000000000046,0.0,0
A_baseline,149,0.43,0.28121148753484376,0.5,0,0.0,0,0.17579999999999996,0.04967600000000002,0.0,0
A_baseline,150,0.41,0.2791855096439462,0.54,0,0.0,0,0.1806000000000001,0.05239599999999999,0.0,0
A_baseline,151,0.44,0.2690712643566737,0.48,0,0.0,0,0.1763999999999999,0.04596399999999999,0.0,0
A_baseline,152,0.42,0.27661338517303935,0.52,0,0.0,0,0.18839999999999996,0.055404,0.0,0
A_baseline,153,0.5,0.26477801924894484,0.52,0,0.0,0,0.18200000000000002,0.04399999999999995,0.0,0
A_baseline,154,0.48,0.2561930952650573,0.44,0,0.0,0,0.17719999999999986,0.04350000000000001,0.0,0
A_baseline,155,0.43,0.2646210773449448,0.58,0,0.0,0,0.17259999999999992,0.04708399999999999,0.0,0
A_baseline,156,0.47,0.26850267843089914,0.42,0,0.0,0,0.19120000000000012,0.05240000000000001,0.0,0
A_baseline,157,0.51,0.2697448156556161,0.58,0,0.0,0,0.19119999999999987,0.05031600000000002,0.0,0
A_baseline,158,0.51,0.2659044811697195,0.46,0,0.0,0,0.1941999999999999,0.054400000000000025,0.0,0
A_baseline,159,0.49,0.25396115408378384,0.46,0,0.0,0,0.1753999999999998,0.04327600000000002,0.0,0
A_baseline,160,0.48,0.24990640675979928,0.52,0,0.0,0,0.17599999999999993,0.045136,0.0,0
A_baseline,161,0.46,0.24849901088380158,0.48,0,0.0,0,0.17680000000000007,0.045099999999999946,0.0,0
A_baseline,162,0.48,0.24570789807677276,0.56,0,0.0,0,0.17919999999999991,0.04654399999999998,0.0,0
A_baseline,163,0.54,0.25912910786628973,0.6,0,0.0,0,0.20120000000000007,0.05550000000000001,0.0,0
A_baseline,164,0.5,0.257403386274227,0.52,0,0.0,0,0.1880000000000001,0.05313600000000001,0.0,0
A_baseline,165,0.54,0.27155339503461173,0.64,0,0.0,0,0.2052000000000001,0.06038400000000006,0.0,0
A_baseline,166,0.48,0.27621821820259723,0.52,0,0.0,0,0.2032,0.06113600000000001,0.0,0
A_baseline,167,0.5,0.2791303863280494,0.48,0,0.0,0,0.22000000000000017,0.06825600000000002,0.0,0
A_baseline,168,0.45,0.2704697540937257,0.5,0,0.0,0,0.215,0.06356400000000001,0.0,0
A_baseline,169,0.58,0.2595615651502535,0.4,0,0.0,0,0.18439999999999987,0.05389999999999997,0.0,0
A_baseline,170,0.46,0.2570872885843587,0.4,0,0.0,0,0.1952000000000001,0.05316399999999997,0.0,0
A_baseline,171,0.47,0.24365297748630513,0.38,0,0.0,0,0.17240000000000005,0.04033600000000001,0.0,0
A_baseline,172,0.47,0.24996421981692876,0.5,0,0.0,0,0.19000000000000003,0.04820399999999998,0.0,0
A_baseline,173,0.52,0.24071394654173792,0.4,0,0.0,0,0.17119999999999988,0.04199999999999992,0.0,0
A_baseline,174,0.54,0.23199218673104455,0.4,0,0.0,0,0.17760000000000006,0.044336000000000014,0.0,0
A_baseline,175,0.48,0.22594427115885712,0.48,0,0.0,0,0.1791999999999999,0.04518400000000006,0.0,0
A_baseline,176,0.48,0.23709292018224518,0.44,0,0.0,0,0.18919999999999992,0.049996000000000033,0.0,0
A_baseline,177,0.52,0.2461510518968993,0.56,0,0.0,0,0.21519999999999992,0.06353600000000006,0.0,0
A_baseline,178,0.52,0.26049585289646443,0.64,0,0.0,0,0.2079999999999999,0.06113600000000004,0.0,0
A_baseline,179,0.49,0.24675434313391295,0.38,0,0.0,0,0.18719999999999978,0.048396000000000015,0.0,0
A_baseline,180,0.48,0.24469386703025214,0.52,0,0.0,0,0.1731999999999998,0.04199599999999998,0.0,0
A_baseline,181,0.42,0.23774302865514366,0.52,0,0.0,0,0.17039999999999986,0.04340399999999994,0.0,0
A_baseline,182,0.45,0.2413075682373921,0.5,0,0.0,0,0.17700000000000016,0.04441599999999998,0.0,0
A_baseline,183,0.47,0.2600962313368646,0.54,0,0.0,0,0.20499999999999996,0.05735599999999999,0.0,0
A_baseline,184,0.46,0.2627149854582697,0.6,0,0.0,0,0.19760000000000008,0.05926399999999996,0.0,0
A_baseline,185,0.48,0.2574096662196226,0.52,0,0.0,0,0.20719999999999988,0.060863999999999974,0.0,0
A_baseline,186,0.47,0.24422837567373162,0.5,0,0.0,0,0.19419999999999996,0.05444400000000002,0.0,0
A_baseline,187,0.41,0.2598525314159463,0.54,0,0.0,0,0.1836000000000001,0.054636000000000004,0.0,0
A_baseline,188,0.43,0.26233777829762767,0.54,0,0.0,0,0.1607999999999999,0.04430000000000007,0.0,0
A_baseline,189,0.46,0.2539665996317612,0.4,0,0.0,0,0.16880000000000003,0.04189999999999999,0.0,0
A_baseline,190,0.43,0.25902709378465605,0.38,0,0.0,0,0.17220000000000002,0.043199999999999926,0.0,0
A_baseline,191,0.44,0.2655255292679386,0.6,0,0.0,0,0.19559999999999989,0.05364399999999996,0.0,0
A_baseline,192,0.46,0.2787717464944318,0.56,0,0.0,0,0.20800000000000002,0.06206399999999995,0.0,0
A_baseline,193,0.44,0.2734282568505777,0.56,0,0.0,0,0.20599999999999977,0.05908399999999998,0.0,0
A_baseline,194,0.42,0.2688784712926562,0.48,0,0.0,0,0.18959999999999988,0.05335600000000009,0.0,0
A_baseline,195,0.48,0.2714811081296151,0.6,0,0.0,0,0.18959999999999982,0.05209600000000002,0.0,0
A_baseline,196,0.4,0.28291283135127493,0.48,0,0.0,0,0.15599999999999992,0.05039999999999994,0.0,0
A_baseline,197,0.43,0.2791582058472746,0.58,0,0.0,0,0.17379999999999993,0.04964399999999994,0.0,0
A_baseline,198,0.32,0.28320448551836463,0.52,0,0.0,0,0.2043999999999998,0.05309999999999998,0.0,0
A_baseline,199,0.39,0.27754334701855904,0.5,0,0.0,0,0.18279999999999993,0.05198399999999996,0.0,0
A_baseline,200,0.41,0.26885941056289797,0.46,0,0.0,0,0.16979999999999998,0.04910000000000004,0.0,0
A_baseline,201,0.39,0.2721483157328417,0.38,0,0.0,0,0.17079999999999998,0.045455999999999996,0.0,0
A_baseline,202,0.35,0.26737983204851223,0.46,0,0.0,0,0.16500000000000006,0.040015999999999954,0.0,0
A_baseline,203,0.38,0.27774354555365033,0.56,0,0.0,0,0.15479999999999994,0.04134400000000001,0.0,0
A_baseline,204,0.35,0.29576538613566594,0.58,0,0.0,0,0.17200000000000007,0.044223999999999986,0.0,0
A_baseline,205,0.43,0.27871471734304465,0.42,0,0.0,0,0.16239999999999996,0.03719999999999998,0.0,0
A_baseline,206,0.35,0.29338392982197264,0.58,0,0.0,0,0.16700000000000018,0.04321599999999998,0.0,0
A_baseline,207,0.36,0.2892458430862405,0.48,0,0.0,0,0.16759999999999992,0.042923999999999955,0.0,0
A_baseline,208,0.44,0.27437366003980396,0.52,0,0.0,0,0.16999999999999985,0.039404,0.0,0
A_baseline,209,0.31,0.28769442929558225,0.58,0,0.0,0,0.1737999999999998,0.039116000000000005,0.0,0
A_baseline,210,0.39,0.28516405990841337,0.42,0,0.0,0,0.1526,0.03630000000000004,0.0,0
A_baseline,211,0.28,0.29303267352111295,0.6,0,0.0,0,0.1727999999999999,0.036464000000000024,0.0,0
A_baseline,212,0.37,0.28276946792173063,0.42,0,0.0,0,0.1559999999999999,0.03703599999999999,0.0,0
A_baseline,213,0.35,0.3071619098522236,0.66,0,0.0,0,0.1870000000000001,0.048399999999999964,0.0,0
A_baseline,214,0.33,0.3164116496343098,0.58,0,0.0,0,0.191,0.056063999999999975,0.0,0
A_baseline,215,0.26,0.3308221745057011,0.64,0,0.0,0,0.18760000000000013,0.04967600000000002,0.0,0
A_baseline,216,0.32,0.34517237526419137,0.6,0,0.0,0,0.19239999999999988,0.051723999999999964,0.0,0
A_baseline,217,0.29,0.3426484201069186,0.54,0,0.0,0,0.17399999999999988,0.04030000000000002,0.0,0
A_baseline,218,0.28,0.3381300963290538,0.56,0,0.0,0,0.16159999999999988,0.034784,0.0,0
A_baseline,219,0.21,0.3524136677256769,0.58,0,0.0,0,0.16580000000000003,0.042815999999999986,0.0,0
A_baseline,220,0.23,0.3731568903207203,0.66,0,0.0,0,0.16059999999999997,0.042443999999999996,0.0,0
A_baseline,221,0.23,0.38455857791624837,0.62,0,0.0,0,0.13939999999999994,0.03449600000000001,0.0,0
A_baseline,222,0.25,0.3926725988783965,0.62,0,0.0,0,0.14400000000000016,0.031199999999999957,0.0,0
A_baseline,223,0.23,0.41130516452538346,0.66,0,0.0,0,0.13859999999999995,0.03390000000000002,0.0,0
A_baseline,224,0.25,0.41975938961970954,0.66,0,0.0,0,0.16100000000000014,0.038955999999999984,0.0,0
A_baseline,225,0.27,0.42151533920615664,0.46,0,0.0,0,0.16700000000000007,0.04148399999999999,0.0,0
A_baseline,226,0.19,0.4330227379129999,0.66,0,0.0,0,0.14679999999999999,0.03495599999999999,0.0,0
A_baseline,227,0.23,0.4390861843187496,0.62,0,0.0,0,0.15379999999999994,0.035243999999999984,0.0,0
A_baseline,228,0.31,0.432730752960569,0.5,0,0.0,0,0.16979999999999987,0.03629999999999998,0.0,0
A_baseline,229,0.29,0.4358221482445501,0.58,0,0.0,0,0.18139999999999978,0.04503599999999999,0.0,0
A_baseline,230,0.25,0.4326222736645648,0.62,0,0.0,0,0.17100000000000015,0.041483999999999986,0.0,0
A_baseline,231,0.22,0.44404006767502024,0.64,0,0.0,0,0.1827999999999999,0.04759999999999996,0.0,0
A_baseline,232,0.31,0.42592884530476893,0.5,0,0.0,0,0.16699999999999984,0.03822400000000004,0.0,0
A_baseline,233,0.3,0.41719661600738084,0.56,0,0.0,0,0.1659999999999999,0.03652399999999996,0.0,0
A_baseline,234,0.26,0.4146980386812517,0.72,0,0.0,0,0.1704000000000001,0.038576000000000034,0.0,0
A_baseline,235,0.23,0.42269423743614554,0.62,0,0.0,0,0.15959999999999994,0.036704,0.0,0
A_baseline,236,0.23,0.4283136980186553,0.7,0,0.0,0,0.15599999999999992,0.03764399999999999,0.0,0
A_baseline,237,0.25,0.42737310920251254,0.62,0,0.0,0,0.15800000000000017,0.035883999999999985,0.0,0
A_baseline,238,0.24,0.42531050875363813,0.6,0,0.0,0,0.146,0.030636000000000028,0.0,0
A_baseline,239,0.31,0.425470598958147,0.62,0,0.0,0,0.16279999999999992,0.03169600000000004,0.0,0
A_baseline,240,0.24,0.4325190464780859,0.64,0,0.0,0,0.13799999999999987,0.03188399999999998,0.0,0
A_baseline,241,0.23,0.44005817037880135,0.62,0,0.0,0,0.1491999999999999,0.034283999999999974,0.0,0
A_baseline,242,0.25,0.4423046064110139,0.58,0,0.0,0,0.16100000000000014,0.03828399999999998,0.0,0
A_baseline,243,0.31,0.4397507013135148,0.62,0,0.0,0,0.1725999999999998,0.03857600000000005,0.0,0
A_baseline,244,0.27,0.42346492114116374,0.46,0,0.0,0,0.15660000000000016,0.0332,0.0,0
