sweep,param_name,param_value,forcing_fraction,trial,converged,flip,recovery_ticks,perturbation_depth,norm_survival,recrystallisation
w_max,w_max,4.0,0.1,1,true,false,1,0.88,1.0,NaN
w_max,w_max,4.0,0.1,2,true,false,1,0.89,1.0,NaN
w_max,w_max,4.0,0.1,3,true,false,1,0.89,1.0,NaN
w_max,w_max,4.0,0.1,4,true,false,1,0.9,1.0,NaN
w_max,w_max,4.0,0.1,5,true,false,1,0.89,1.0,NaN
w_max,w_max,4.0,0.1,6,true,false,1,0.89,1.0,NaN
w_max,w_max,4.0,0.1,7,true,false,1,0.9,1.0,NaN
w_max,w_max,4.0,0.1,8,true,false,1,0.89,1.0,NaN
w_max,w_max,4.0,0.1,9,true,false,1,0.89,1.0,NaN
w_max,w_max,4.0,0.1,10,true,false,1,0.88,1.0,NaN
w_max,w_max,4.0,0.1,11,true,false,1,0.88,1.0,NaN
w_max,w_max,4.0,0.1,12,true,false,1,0.89,1.0,NaN
w_max,w_max,4.0,0.1,13,true,false,1,0.89,1.0,NaN
w_max,w_max,4.0,0.1,14,true,false,1,0.88,1.0,NaN
w_max,w_max,4.0,0.1,15,true,false,1,0.89,1.0,NaN
w_max,w_max,4.0,0.1,16,true,false,1,0.89,1.0,NaN
w_max,w_max,4.0,0.1,17,true,false,1,0.88,1.0,NaN
w_max,w_max,4.0,0.1,18,true,false,1,0.89,1.0,NaN
w_max,w_max,4.0,0.1,19,true,false,1,0.89,1.0,NaN
w_max,w_max,4.0,0.1,20,true,false,1,0.9,1.0,NaN
w_max,w_max,4.0,0.1,21,true,false,1,0.88,1.0,NaN
w_max,w_max,4.0,0.1,22,true,false,1,0.9,1.0,NaN
w_max,w_max,4.0,0.1,23,true,false,1,0.88,1.0,NaN
w_max,w_max,4.0,0.1,24,true,false,1,0.89,1.0,NaN
w_max,w_max,4.0,0.1,25,true,false,1,0.89,1.0,NaN
w_max,w_max,4.0,0.1,26,true,false,1,0.89,1.0,NaN
w_max,w_max,4.0,0.1,27,true,false,1,0.9,1.0,NaN
w_max,w_max,4.0,0.1,28,true,false,1,0.89,1.0,NaN
w_max,w_max,4.0,0.1,29,true,false,1,0.89,1.0,NaN
w_max,w_max,4.0,0.1,30,true,false,1,0.89,1.0,NaN
w_max,w_max,4.0,0.15,1,true,false,1,0.8200000000000001,1.0,NaN
w_max,w_max,4.0,0.15,2,true,false,1,0.84,1.0,NaN
w_max,w_max,4.0,0.15,3,true,false,1,0.82,1.0,NaN
w_max,w_max,4.0,0.15,4,true,false,1,0.84,1.0,NaN
w_max,w_max,4.0,0.15,5,true,false,1,0.82,1.0,NaN
w_max,w_max,4.0,0.15,6,true,false,1,0.83,1.0,NaN
w_max,w_max,4.0,0.15,7,true,false,1,0.82,1.0,NaN
w_max,w_max,4.0,0.15,8,true,false,1,0.8,1.0,NaN
w_max,w_max,4.0,0.15,9,true,false,1,0.84,1.0,NaN
w_max,w_max,4.0,0.15,10,true,false,1,0.83,1.0,NaN
w_max,w_max,4.0,0.15,11,true,false,1,0.85,1.0,NaN
w_max,w_max,4.0,0.15,12,true,false,1,0.81,1.0,NaN
w_max,w_max,4.0,0.15,13,true,false,1,0.81,1.0,NaN
w_max,w_max,4.0,0.15,14,true,false,1,0.81,1.0,NaN
w_max,w_max,4.0,0.15,15,true,false,1,0.8200000000000001,1.0,NaN
w_max,w_max,4.0,0.15,16,true,false,2,0.8200000000000001,1.0,NaN
w_max,w_max,4.0,0.15,17,true,false,1,0.82,1.0,NaN
w_max,w_max,4.0,0.15,18,true,false,1,0.84,1.0,NaN
w_max,w_max,4.0,0.15,19,true,false,1,0.84,1.0,NaN
w_max,w_max,4.0,0.15,20,true,false,1,0.84,1.0,NaN
w_max,w_max,4.0,0.15,21,true,false,1,0.8200000000000001,1.0,NaN
w_max,w_max,4.0,0.15,22,true,false,1,0.8,1.0,NaN
w_max,w_max,4.0,0.15,23,true,false,1,0.81,1.0,NaN
w_max,w_max,4.0,0.15,24,true,false,1,0.83,1.0,NaN
w_max,w_max,4.0,0.15,25,true,false,1,0.81,1.0,NaN
w_max,w_max,4.0,0.15,26,true,false,1,0.8200000000000001,1.0,NaN
w_max,w_max,4.0,0.15,27,true,false,1,0.83,1.0,NaN
w_max,w_max,4.0,0.15,28,true,false,1,0.81,1.0,NaN
w_max,w_max,4.0,0.15,29,true,false,1,0.8200000000000001,1.0,NaN
w_max,w_max,4.0,0.15,30,true,false,1,0.83,1.0,NaN
w_max,w_max,4.0,0.2,1,true,false,2,0.77,1.0,NaN
w_max,w_max,4.0,0.2,2,true,false,1,0.78,1.0,NaN
w_max,w_max,4.0,0.2,3,true,false,2,0.77,1.0,NaN
w_max,w_max,4.0,0.2,4,true,false,1,0.77,1.0,NaN
w_max,w_max,4.0,0.2,5,true,false,3,0.77,1.0,NaN
w_max,w_max,4.0,0.2,6,true,false,2,0.77,1.0,NaN
w_max,w_max,4.0,0.2,7,true,false,3,0.75,1.0,NaN
w_max,w_max,4.0,0.2,8,true,false,2,0.76,1.0,NaN
w_max,w_max,4.0,0.2,9,true,false,1,0.79,1.0,NaN
w_max,w_max,4.0,0.2,10,true,false,1,0.73,1.0,NaN
w_max,w_max,4.0,0.2,11,true,false,1,0.77,1.0,NaN
w_max,w_max,4.0,0.2,12,true,false,3,0.72,1.0,NaN
w_max,w_max,4.0,0.2,13,true,false,1,0.77,1.0,NaN
w_max,w_max,4.0,0.2,14,true,false,1,0.77,1.0,NaN
w_max,w_max,4.0,0.2,15,true,false,1,0.78,1.0,NaN
w_max,w_max,4.0,0.2,16,true,false,2,0.77,1.0,NaN
w_max,w_max,4.0,0.2,17,true,false,2,0.77,1.0,NaN
w_max,w_max,4.0,0.2,18,true,false,2,0.75,1.0,NaN
w_max,w_max,4.0,0.2,19,true,false,3,0.73,1.0,NaN
w_max,w_max,4.0,0.2,20,true,false,1,0.78,1.0,NaN
w_max,w_max,4.0,0.2,21,true,false,4,0.71,1.0,NaN
w_max,w_max,4.0,0.2,22,true,false,2,0.73,1.0,NaN
w_max,w_max,4.0,0.2,23,true,false,1,0.73,1.0,NaN
w_max,w_max,4.0,0.2,24,true,false,3,0.76,1.0,NaN
w_max,w_max,4.0,0.2,25,true,false,1,0.78,1.0,NaN
w_max,w_max,4.0,0.2,26,true,false,2,0.73,1.0,NaN
w_max,w_max,4.0,0.2,27,true,false,1,0.76,1.0,NaN
w_max,w_max,4.0,0.2,28,true,false,1,0.78,1.0,NaN
w_max,w_max,4.0,0.2,29,true,false,1,0.78,1.0,NaN
w_max,w_max,4.0,0.2,30,true,false,2,0.78,1.0,NaN
w_max,w_max,4.0,0.25,1,true,false,4,0.64,1.0,NaN
w_max,w_max,4.0,0.25,2,true,false,3,0.71,1.0,NaN
w_max,w_max,4.0,0.25,3,true,false,3,0.65,1.0,NaN
w_max,w_max,4.0,0.25,4,true,false,4,0.68,1.0,NaN
w_max,w_max,4.0,0.25,5,true,false,4,0.6699999999999999,1.0,NaN
w_max,w_max,4.0,0.25,6,true,false,5,0.69,1.0,NaN
w_max,w_max,4.0,0.25,7,true,false,8,0.68,1.0,NaN
w_max,w_max,4.0,0.25,8,true,false,2,0.69,1.0,NaN
w_max,w_max,4.0,0.25,9,true,false,3,0.69,1.0,NaN
w_max,w_max,4.0,0.25,10,true,false,5,0.69,1.0,NaN
w_max,w_max,4.0,0.25,11,true,false,5,0.6799999999999999,1.0,NaN
w_max,w_max,4.0,0.25,12,true,false,7,0.67,1.0,NaN
w_max,w_max,4.0,0.25,13,true,false,3,0.6799999999999999,1.0,NaN
w_max,w_max,4.0,0.25,14,true,false,4,0.69,1.0,NaN
w_max,w_max,4.0,0.25,15,true,false,6,0.65,1.0,NaN
w_max,w_max,4.0,0.25,16,true,false,7,0.6599999999999999,1.0,NaN
w_max,w_max,4.0,0.25,17,true,false,5,0.6599999999999999,1.0,NaN
w_max,w_max,4.0,0.25,18,true,false,3,0.7,1.0,NaN
w_max,w_max,4.0,0.25,19,true,false,7,0.65,1.0,NaN
w_max,w_max,4.0,0.25,20,true,false,4,0.6599999999999999,1.0,NaN
w_max,w_max,4.0,0.25,21,true,false,4,0.6599999999999999,1.0,NaN
w_max,w_max,4.0,0.25,22,true,false,3,0.65,1.0,NaN
w_max,w_max,4.0,0.25,23,true,false,3,0.65,1.0,NaN
w_max,w_max,4.0,0.25,24,true,false,3,0.6599999999999999,1.0,NaN
w_max,w_max,4.0,0.25,25,true,false,3,0.7,1.0,NaN
w_max,w_max,4.0,0.25,26,true,false,10,0.63,1.0,NaN
w_max,w_max,4.0,0.25,27,true,false,7,0.61,1.0,NaN
w_max,w_max,4.0,0.25,28,true,false,6,0.68,1.0,NaN
w_max,w_max,4.0,0.25,29,true,false,7,0.66,1.0,1.0
w_max,w_max,4.0,0.25,30,true,false,3,0.69,1.0,NaN
w_max,w_max,4.0,0.3,1,true,false,16,0.56,1.0,NaN
w_max,w_max,4.0,0.3,2,true,false,17,0.55,1.0,NaN
w_max,w_max,4.0,0.3,3,true,false,10,0.6,1.0,NaN
w_max,w_max,4.0,0.3,4,true,false,13,0.52,1.0,1.0
w_max,w_max,4.0,0.3,5,true,false,18,0.58,1.0,NaN
w_max,w_max,4.0,0.3,6,true,false,6,0.63,1.0,NaN
w_max,w_max,4.0,0.3,7,true,false,6,0.5800000000000001,1.0,NaN
w_max,w_max,4.0,0.3,8,true,false,27,0.56,1.0,NaN
w_max,w_max,4.0,0.3,9,true,false,18,0.55,0.9666666666666667,NaN
w_max,w_max,4.0,0.3,10,true,false,25,0.56,0.9666666666666667,NaN
w_max,w_max,4.0,0.3,11,true,false,21,0.51,1.0,NaN
w_max,w_max,4.0,0.3,12,true,false,17,0.51,1.0,NaN
w_max,w_max,4.0,0.3,13,true,false,10,0.63,1.0,NaN
w_max,w_max,4.0,0.3,14,true,false,10,0.5700000000000001,1.0,NaN
w_max,w_max,4.0,0.3,15,true,false,19,0.5700000000000001,1.0,NaN
w_max,w_max,4.0,0.3,16,true,false,24,0.51,1.0,NaN
w_max,w_max,4.0,0.3,17,true,false,22,0.53,1.0,1.0
w_max,w_max,4.0,0.3,18,true,false,11,0.56,1.0,NaN
w_max,w_max,4.0,0.3,19,true,false,19,0.51,0.9666666666666667,NaN
w_max,w_max,4.0,0.3,20,true,false,14,0.6,1.0,NaN
w_max,w_max,4.0,0.3,21,true,false,28,0.52,1.0,NaN
w_max,w_max,4.0,0.3,22,true,false,15,0.58,1.0,1.0
w_max,w_max,4.0,0.3,23,true,false,10,0.5900000000000001,1.0,1.0
w_max,w_max,4.0,0.3,24,true,false,15,0.54,1.0,NaN
w_max,w_max,4.0,0.3,25,true,false,10,0.62,1.0,1.0
w_max,w_max,4.0,0.3,26,true,false,25,0.5,1.0,1.0
w_max,w_max,4.0,0.3,27,true,false,15,0.53,1.0,NaN
w_max,w_max,4.0,0.3,28,true,false,16,0.59,1.0,NaN
w_max,w_max,4.0,0.3,29,true,false,9,0.5900000000000001,1.0,NaN
w_max,w_max,4.0,0.3,30,true,false,11,0.58,0.9666666666666667,1.0
w_max,w_max,4.0,0.35,1,true,false,31,0.5,1.0,1.0
w_max,w_max,4.0,0.35,2,true,false,22,0.5,0.9714285714285714,1.0
w_max,w_max,4.0,0.35,3,true,false,25,0.53,1.0,1.0
w_max,w_max,4.0,0.35,4,true,false,19,0.51,1.0,1.0
w_max,w_max,4.0,0.35,5,true,false,38,0.5,1.0,NaN
w_max,w_max,4.0,0.35,6,true,false,13,0.53,1.0,NaN
w_max,w_max,4.0,0.35,7,true,false,22,0.51,1.0,NaN
w_max,w_max,4.0,0.35,8,true,true,18,0.5,1.0,1.0
w_max,w_max,4.0,0.35,9,true,false,19,0.53,1.0,1.0
w_max,w_max,4.0,0.35,10,true,false,31,0.5,1.0,1.0
w_max,w_max,4.0,0.35,11,true,false,23,0.5,1.0,1.0
w_max,w_max,4.0,0.35,12,true,false,22,0.51,1.0,1.0
w_max,w_max,4.0,0.35,13,true,false,33,0.5,1.0,NaN
w_max,w_max,4.0,0.35,14,true,false,36,0.5,1.0,1.0
w_max,w_max,4.0,0.35,15,true,false,19,0.55,1.0,NaN
w_max,w_max,4.0,0.35,16,true,false,20,0.5,1.0,1.0
w_max,w_max,4.0,0.35,17,true,false,25,0.51,1.0,1.0
w_max,w_max,4.0,0.35,18,true,false,20,0.5,0.9714285714285714,NaN
w_max,w_max,4.0,0.35,19,true,false,20,0.51,0.9714285714285714,1.0
w_max,w_max,4.0,0.35,20,true,false,26,0.54,1.0,NaN
w_max,w_max,4.0,0.35,21,true,false,22,0.5,1.0,1.0
w_max,w_max,4.0,0.35,22,true,false,23,0.55,0.9714285714285714,1.0
w_max,w_max,4.0,0.35,23,true,false,21,0.51,0.9714285714285714,1.0
w_max,w_max,4.0,0.35,24,true,true,23,0.51,1.0,1.0
w_max,w_max,4.0,0.35,25,true,false,18,0.5,1.0,NaN
w_max,w_max,4.0,0.35,26,true,false,23,0.5,1.0,1.0
w_max,w_max,4.0,0.35,27,true,false,22,0.53,1.0,NaN
w_max,w_max,4.0,0.35,28,true,false,22,0.54,1.0,NaN
w_max,w_max,4.0,0.35,29,true,false,29,0.5,1.0,1.0
w_max,w_max,4.0,0.35,30,true,false,23,0.51,1.0,1.0
w_max,w_max,4.0,0.4,1,true,true,18,0.51,1.0,1.0
w_max,w_max,4.0,0.4,2,true,true,17,0.5,1.0,1.0
w_max,w_max,4.0,0.4,3,true,true,25,0.52,1.0,1.0
w_max,w_max,4.0,0.4,4,true,false,34,0.5,1.0,1.0
w_max,w_max,4.0,0.4,5,true,true,20,0.5,1.0,1.0
w_max,w_max,4.0,0.4,6,true,true,18,0.52,1.0,1.0
w_max,w_max,4.0,0.4,7,true,true,15,0.5,1.0,1.0
w_max,w_max,4.0,0.4,8,true,true,15,0.52,1.0,1.0
w_max,w_max,4.0,0.4,9,true,true,14,0.53,1.0,1.0
w_max,w_max,4.0,0.4,10,true,true,20,0.51,1.0,1.0
w_max,w_max,4.0,0.4,11,true,true,17,0.5,1.0,1.0
w_max,w_max,4.0,0.4,12,true,true,17,0.5,1.0,1.0
w_max,w_max,4.0,0.4,13,true,true,21,0.51,1.0,1.0
w_max,w_max,4.0,0.4,14,true,true,22,0.51,1.0,1.0
w_max,w_max,4.0,0.4,15,true,true,17,0.54,1.0,1.0
w_max,w_max,4.0,0.4,16,true,false,31,0.51,1.0,1.0
w_max,w_max,4.0,0.4,17,true,true,25,0.5,1.0,1.0
w_max,w_max,4.0,0.4,18,true,true,15,0.5,1.0,1.0
w_max,w_max,4.0,0.4,19,true,true,14,0.51,1.0,1.0
w_max,w_max,4.0,0.4,20,true,true,18,0.52,1.0,1.0
w_max,w_max,4.0,0.4,21,true,true,23,0.52,1.0,1.0
w_max,w_max,4.0,0.4,22,true,true,19,0.53,1.0,1.0
w_max,w_max,4.0,0.4,23,true,true,14,0.51,1.0,1.0
w_max,w_max,4.0,0.4,24,true,true,21,0.52,1.0,1.0
w_max,w_max,4.0,0.4,25,true,true,16,0.52,1.0,1.0
w_max,w_max,4.0,0.4,26,true,true,18,0.53,1.0,1.0
w_max,w_max,4.0,0.4,27,true,true,24,0.53,1.0,1.0
w_max,w_max,4.0,0.4,28,true,true,21,0.52,1.0,1.0
w_max,w_max,4.0,0.4,29,true,true,18,0.52,1.0,1.0
w_max,w_max,4.0,0.4,30,true,true,14,0.51,1.0,1.0
w_max,w_max,4.0,0.45,1,true,true,16,0.52,1.0,1.0
w_max,w_max,4.0,0.45,2,true,true,13,0.51,0.9777777777777777,1.0
w_max,w_max,4.0,0.45,3,true,true,10,0.52,1.0,1.0
w_max,w_max,4.0,0.45,4,true,true,13,0.51,1.0,1.0
w_max,w_max,4.0,0.45,5,true,true,11,0.51,1.0,1.0
w_max,w_max,4.0,0.45,6,true,true,8,0.51,1.0,1.0
w_max,w_max,4.0,0.45,7,true,true,17,0.52,1.0,1.0
w_max,w_max,4.0,0.45,8,true,true,11,0.52,1.0,1.0
w_max,w_max,4.0,0.45,9,true,true,13,0.5,1.0,1.0
w_max,w_max,4.0,0.45,10,true,true,10,0.5,0.9777777777777777,1.0
w_max,w_max,4.0,0.45,11,true,true,14,0.52,1.0,1.0
w_max,w_max,4.0,0.45,12,true,true,14,0.52,1.0,1.0
w_max,w_max,4.0,0.45,13,true,true,11,0.52,0.9777777777777777,0.9523809523809523
w_max,w_max,4.0,0.45,14,true,true,10,0.51,1.0,1.0
w_max,w_max,4.0,0.45,15,true,true,12,0.51,1.0,1.0
w_max,w_max,4.0,0.45,16,true,true,15,0.51,1.0,1.0
w_max,w_max,4.0,0.45,17,true,true,11,0.5,1.0,1.0
w_max,w_max,4.0,0.45,18,true,true,14,0.5,1.0,1.0
w_max,w_max,4.0,0.45,19,true,true,9,0.52,1.0,1.0
w_max,w_max,4.0,0.45,20,true,true,11,0.53,1.0,1.0
w_max,w_max,4.0,0.45,21,true,true,14,0.51,1.0,1.0
w_max,w_max,4.0,0.45,22,true,true,11,0.5,1.0,1.0
w_max,w_max,4.0,0.45,23,true,true,12,0.5,1.0,1.0
w_max,w_max,4.0,0.45,24,true,true,9,0.52,1.0,1.0
w_max,w_max,4.0,0.45,25,true,true,13,0.51,1.0,1.0
w_max,w_max,4.0,0.45,26,true,true,11,0.52,1.0,1.0
w_max,w_max,4.0,0.45,27,true,true,10,0.52,1.0,1.0
w_max,w_max,4.0,0.45,28,true,true,12,0.51,1.0,1.0
w_max,w_max,4.0,0.45,29,true,true,13,0.5,1.0,1.0
w_max,w_max,4.0,0.45,30,true,true,14,0.51,1.0,1.0
w_max,w_max,4.0,0.5,1,true,true,8,0.5,1.0,1.0
w_max,w_max,4.0,0.5,2,true,true,5,0.5,0.98,0.9767441860465116
w_max,w_max,4.0,0.5,3,true,true,2,0.5,1.0,1.0
w_max,w_max,4.0,0.5,4,true,true,2,0.5,1.0,1.0
w_max,w_max,4.0,0.5,5,true,true,11,0.5,1.0,1.0
w_max,w_max,4.0,0.5,6,true,true,10,0.5,1.0,1.0
w_max,w_max,4.0,0.5,7,true,true,8,0.5,1.0,1.0
w_max,w_max,4.0,0.5,8,true,true,7,0.5,1.0,1.0
w_max,w_max,4.0,0.5,9,true,true,9,0.5,0.98,0.9761904761904762
w_max,w_max,4.0,0.5,10,true,true,10,0.5,1.0,1.0
w_max,w_max,4.0,0.5,11,true,true,10,0.5,1.0,1.0
w_max,w_max,4.0,0.5,12,true,true,9,0.5,1.0,1.0
w_max,w_max,4.0,0.5,13,true,true,9,0.5,1.0,1.0
w_max,w_max,4.0,0.5,14,true,true,9,0.5,0.96,0.9534883720930233
w_max,w_max,4.0,0.5,15,true,true,11,0.5,1.0,1.0
w_max,w_max,4.0,0.5,16,true,true,7,0.5,1.0,1.0
w_max,w_max,4.0,0.5,17,true,true,12,0.5,1.0,1.0
w_max,w_max,4.0,0.5,18,true,true,5,0.5,1.0,1.0
w_max,w_max,4.0,0.5,19,true,true,13,0.5,1.0,1.0
w_max,w_max,4.0,0.5,20,true,true,5,0.5,1.0,1.0
w_max,w_max,4.0,0.5,21,true,true,10,0.5,1.0,1.0
w_max,w_max,4.0,0.5,22,true,true,6,0.5,0.98,1.0
w_max,w_max,4.0,0.5,23,true,true,9,0.5,1.0,1.0
w_max,w_max,4.0,0.5,24,true,true,7,0.5,1.0,1.0
w_max,w_max,4.0,0.5,25,true,true,8,0.5,1.0,1.0
w_max,w_max,4.0,0.5,26,true,true,10,0.5,1.0,1.0
w_max,w_max,4.0,0.5,27,true,true,9,0.5,1.0,1.0
w_max,w_max,4.0,0.5,28,true,true,11,0.5,1.0,1.0
w_max,w_max,4.0,0.5,29,true,true,9,0.5,1.0,1.0
w_max,w_max,4.0,0.5,30,true,true,9,0.5,1.0,1.0
w_max,w_max,6.0,0.1,1,true,false,1,0.89,1.0,NaN
w_max,w_max,6.0,0.1,2,true,false,1,0.89,1.0,NaN
w_max,w_max,6.0,0.1,3,true,false,1,0.9,1.0,NaN
w_max,w_max,6.0,0.1,4,true,false,1,0.89,1.0,NaN
w_max,w_max,6.0,0.1,5,true,false,1,0.89,1.0,NaN
w_max,w_max,6.0,0.1,6,true,false,1,0.89,1.0,NaN
w_max,w_max,6.0,0.1,7,true,false,1,0.89,1.0,NaN
w_max,w_max,6.0,0.1,8,true,false,1,0.89,1.0,NaN
w_max,w_max,6.0,0.1,9,true,false,1,0.89,1.0,NaN
w_max,w_max,6.0,0.1,10,true,false,1,0.9,1.0,NaN
w_max,w_max,6.0,0.1,11,true,false,1,0.89,1.0,NaN
w_max,w_max,6.0,0.1,12,true,false,1,0.89,1.0,NaN
w_max,w_max,6.0,0.1,13,true,false,1,0.89,1.0,NaN
w_max,w_max,6.0,0.1,14,true,false,1,0.88,1.0,NaN
w_max,w_max,6.0,0.1,15,true,false,1,0.9,1.0,NaN
w_max,w_max,6.0,0.1,16,true,false,1,0.89,1.0,NaN
w_max,w_max,6.0,0.1,17,true,false,1,0.88,1.0,NaN
w_max,w_max,6.0,0.1,18,true,false,1,0.88,1.0,NaN
w_max,w_max,6.0,0.1,19,true,false,1,0.89,1.0,NaN
w_max,w_max,6.0,0.1,20,true,false,1,0.87,1.0,NaN
w_max,w_max,6.0,0.1,21,true,false,1,0.88,1.0,NaN
w_max,w_max,6.0,0.1,22,true,false,1,0.9,1.0,NaN
w_max,w_max,6.0,0.1,23,true,false,1,0.88,1.0,NaN
w_max,w_max,6.0,0.1,24,true,false,1,0.87,1.0,NaN
w_max,w_max,6.0,0.1,25,true,false,1,0.89,1.0,NaN
w_max,w_max,6.0,0.1,26,true,false,1,0.9,1.0,NaN
w_max,w_max,6.0,0.1,27,true,false,1,0.89,1.0,NaN
w_max,w_max,6.0,0.1,28,true,false,1,0.9,1.0,NaN
w_max,w_max,6.0,0.1,29,true,false,1,0.89,1.0,NaN
w_max,w_max,6.0,0.1,30,true,false,1,0.9,1.0,NaN
w_max,w_max,6.0,0.15,1,true,false,1,0.8200000000000001,1.0,NaN
w_max,w_max,6.0,0.15,2,true,false,1,0.83,1.0,NaN
w_max,w_max,6.0,0.15,3,true,false,1,0.85,1.0,NaN
w_max,w_max,6.0,0.15,4,true,false,1,0.83,1.0,NaN
w_max,w_max,6.0,0.15,5,true,false,1,0.84,1.0,NaN
w_max,w_max,6.0,0.15,6,true,false,1,0.84,1.0,NaN
w_max,w_max,6.0,0.15,7,true,false,1,0.83,1.0,NaN
w_max,w_max,6.0,0.15,8,true,false,1,0.83,1.0,NaN
w_max,w_max,6.0,0.15,9,true,false,1,0.84,1.0,NaN
w_max,w_max,6.0,0.15,10,true,false,1,0.84,1.0,NaN
w_max,w_max,6.0,0.15,11,true,false,1,0.84,1.0,NaN
w_max,w_max,6.0,0.15,12,true,false,1,0.83,1.0,NaN
w_max,w_max,6.0,0.15,13,true,false,1,0.8200000000000001,1.0,NaN
w_max,w_max,6.0,0.15,14,true,false,1,0.82,1.0,NaN
w_max,w_max,6.0,0.15,15,true,false,1,0.83,1.0,NaN
w_max,w_max,6.0,0.15,16,true,false,1,0.82,1.0,NaN
w_max,w_max,6.0,0.15,17,true,false,1,0.84,1.0,NaN
w_max,w_max,6.0,0.15,18,true,false,1,0.82,1.0,NaN
w_max,w_max,6.0,0.15,19,true,false,1,0.83,1.0,NaN
w_max,w_max,6.0,0.15,20,true,false,1,0.82,1.0,NaN
w_max,w_max,6.0,0.15,21,true,false,1,0.83,1.0,NaN
w_max,w_max,6.0,0.15,22,true,false,1,0.82,1.0,NaN
w_max,w_max,6.0,0.15,23,true,false,1,0.83,1.0,NaN
w_max,w_max,6.0,0.15,24,true,false,1,0.84,1.0,NaN
w_max,w_max,6.0,0.15,25,true,false,2,0.81,1.0,NaN
w_max,w_max,6.0,0.15,26,true,false,1,0.83,1.0,NaN
w_max,w_max,6.0,0.15,27,true,false,1,0.83,1.0,NaN
w_max,w_max,6.0,0.15,28,true,false,1,0.8200000000000001,1.0,NaN
w_max,w_max,6.0,0.15,29,true,false,1,0.82,1.0,NaN
w_max,w_max,6.0,0.15,30,true,false,1,0.83,1.0,NaN
w_max,w_max,6.0,0.2,1,true,false,1,0.76,1.0,NaN
w_max,w_max,6.0,0.2,2,true,false,3,0.74,1.0,NaN
w_max,w_max,6.0,0.2,3,true,false,2,0.76,1.0,NaN
w_max,w_max,6.0,0.2,4,true,false,2,0.77,1.0,NaN
w_max,w_max,6.0,0.2,5,true,false,1,0.78,1.0,NaN
w_max,w_max,6.0,0.2,6,true,false,4,0.75,1.0,NaN
w_max,w_max,6.0,0.2,7,true,false,1,0.75,1.0,NaN
w_max,w_max,6.0,0.2,8,true,false,1,0.77,1.0,NaN
w_max,w_max,6.0,0.2,9,true,false,3,0.76,1.0,NaN
w_max,w_max,6.0,0.2,10,true,false,2,0.74,1.0,NaN
w_max,w_max,6.0,0.2,11,true,false,1,0.79,1.0,NaN
w_max,w_max,6.0,0.2,12,true,false,3,0.76,1.0,NaN
w_max,w_max,6.0,0.2,13,true,false,1,0.77,1.0,NaN
w_max,w_max,6.0,0.2,14,true,false,5,0.71,1.0,NaN
w_max,w_max,6.0,0.2,15,true,false,3,0.75,1.0,NaN
w_max,w_max,6.0,0.2,16,true,false,2,0.75,1.0,NaN
w_max,w_max,6.0,0.2,17,true,false,2,0.78,1.0,NaN
w_max,w_max,6.0,0.2,18,true,false,1,0.78,1.0,NaN
w_max,w_max,6.0,0.2,19,true,false,1,0.74,1.0,NaN
w_max,w_max,6.0,0.2,20,true,false,2,0.77,1.0,NaN
w_max,w_max,6.0,0.2,21,true,false,2,0.76,1.0,NaN
w_max,w_max,6.0,0.2,22,true,false,1,0.76,1.0,NaN
w_max,w_max,6.0,0.2,23,true,false,2,0.75,1.0,NaN
w_max,w_max,6.0,0.2,24,true,false,4,0.72,1.0,NaN
w_max,w_max,6.0,0.2,25,true,false,3,0.75,1.0,NaN
w_max,w_max,6.0,0.2,26,true,false,3,0.74,1.0,NaN
w_max,w_max,6.0,0.2,27,true,false,1,0.77,1.0,NaN
w_max,w_max,6.0,0.2,28,true,false,1,0.72,1.0,NaN
w_max,w_max,6.0,0.2,29,true,false,1,0.77,1.0,NaN
w_max,w_max,6.0,0.2,30,true,false,1,0.75,1.0,NaN
w_max,w_max,6.0,0.25,1,true,false,4,0.67,1.0,NaN
w_max,w_max,6.0,0.25,2,true,false,8,0.67,1.0,NaN
w_max,w_max,6.0,0.25,3,true,false,6,0.6599999999999999,1.0,1.0
w_max,w_max,6.0,0.25,4,true,false,5,0.65,1.0,NaN
w_max,w_max,6.0,0.25,5,true,false,22,0.62,1.0,NaN
w_max,w_max,6.0,0.25,6,true,false,5,0.68,1.0,NaN
w_max,w_max,6.0,0.25,7,true,false,8,0.65,1.0,NaN
w_max,w_max,6.0,0.25,8,true,false,6,0.63,1.0,NaN
w_max,w_max,6.0,0.25,9,true,false,7,0.67,1.0,NaN
w_max,w_max,6.0,0.25,10,true,false,8,0.6799999999999999,1.0,NaN
w_max,w_max,6.0,0.25,11,true,false,4,0.7,1.0,NaN
w_max,w_max,6.0,0.25,12,true,false,6,0.6699999999999999,1.0,NaN
w_max,w_max,6.0,0.25,13,true,false,5,0.69,1.0,NaN
w_max,w_max,6.0,0.25,14,true,false,6,0.6599999999999999,1.0,NaN
w_max,w_max,6.0,0.25,15,true,false,8,0.66,1.0,NaN
w_max,w_max,6.0,0.25,16,true,false,7,0.64,1.0,NaN
w_max,w_max,6.0,0.25,17,true,false,9,0.64,1.0,NaN
w_max,w_max,6.0,0.25,18,true,false,7,0.6599999999999999,1.0,NaN
w_max,w_max,6.0,0.25,19,true,false,9,0.69,1.0,NaN
w_max,w_max,6.0,0.25,20,true,false,5,0.69,1.0,NaN
w_max,w_max,6.0,0.25,21,true,false,11,0.62,1.0,NaN
