Phi,theta_crystal,sigma_0,k,trial,converged,convergence_tick,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,total_ticks
0.0,5.0,0.8,4.0,3,true,96,47,47,47,47,0.0,0.9978585926604508,97,0.8474605473384411,0.97,96
0.0,5.0,0.8,4.0,4,true,87,30,32,38,38,1.0,0.9984565533893776,99,0.8516460926364003,0.99,87
0.0,5.0,0.8,4.0,5,true,113,46,50,64,64,1.0,0.9992329743297975,95,0.8416707162966398,0.95,113
0.0,5.0,0.8,4.0,6,true,99,37,37,50,50,1.0,0.9989961911152697,95,0.8511475315291936,0.95,99
0.0,5.0,0.8,4.0,7,true,95,28,29,46,46,0.0,0.999481554131382,94,0.856974589995124,0.94,95
0.0,5.0,0.8,4.0,8,true,101,42,42,52,52,0.0,0.9989710909117963,97,0.8420150426014194,0.97,101
0.0,5.0,0.8,4.0,9,true,92,37,36,43,43,0.0,0.9987892293877577,96,0.8526572488310323,0.96,92
0.0,5.0,0.8,4.0,10,true,125,68,68,76,76,0.0,0.9986576672305223,98,0.7744321741068549,0.98,125
0.0,5.0,0.8,4.0,11,true,125,47,49,76,76,1.0,0.999720596494083,91,0.8409079275568163,0.91,125
0.0,5.0,0.8,4.0,12,true,82,33,33,33,33,1.0,0.9978957969128861,98,0.84908383043231,0.98,82
0.0,5.0,0.8,4.0,13,true,134,45,46,85,85,0.0,0.9999560141193596,92,0.8673764188676462,0.92,134
0.0,5.0,0.8,4.0,14,true,126,70,71,77,77,1.0,0.9987436922859905,96,0.782927030401081,0.96,126
0.0,5.0,0.8,4.0,15,true,94,42,42,45,45,1.0,0.998393413041794,94,0.848456016054514,0.94,94
0.0,5.0,0.8,4.0,16,true,99,34,36,50,50,1.0,0.9993404865474305,94,0.8507975861661754,0.94,99
0.0,5.0,0.8,4.0,17,true,92,34,36,43,43,0.0,0.9985805999693693,96,0.85260893065412,0.96,92
0.0,5.0,0.8,4.0,18,true,114,45,45,65,65,0.0,0.9996388302629973,92,0.8441462704124423,0.92,114
0.0,5.0,0.8,4.0,19,false,0,41,42,0,0,1.0,0.9999999999999999,86,0.9999999213079442,0.86,3000
0.0,5.0,0.8,4.0,20,true,84,30,33,35,35,1.0,0.9982268882050763,95,0.8499327653799326,0.95,84
0.0,5.0,1.0,1.0,1,true,93,32,33,44,44,0.0,0.9989588461060736,95,1.0,0.95,93
0.0,5.0,1.0,1.0,2,true,82,24,25,33,33,1.0,0.9986345581577628,97,1.0,0.97,82
0.0,5.0,1.0,1.0,3,false,0,39,39,0,0,0.0,0.9999999999999999,88,0.9999999971931017,0.88,3000
0.0,5.0,1.0,1.0,4,true,93,34,33,44,44,1.0,0.999170424886308,95,1.0,0.95,93
0.0,5.0,1.0,1.0,5,true,106,40,40,57,57,1.0,0.9994815991512656,93,0.9839641832028304,0.93,106
0.0,5.0,1.0,1.0,6,true,102,35,35,53,53,1.0,0.9995814341517264,92,1.0,0.92,102
0.0,5.0,1.0,1.0,7,true,87,28,28,38,38,0.0,0.9988807634141605,96,1.0,0.96,87
0.0,5.0,1.0,1.0,8,true,85,28,28,36,36,1.0,0.998736454152227,97,1.0,0.97,85
0.0,5.0,1.0,1.0,9,true,111,46,46,62,62,0.0,0.9994180228720424,93,0.9895591600722649,0.93,111
0.0,5.0,1.0,1.0,10,true,97,27,28,48,48,1.0,0.9996333773705406,94,1.0,0.94,97
0.0,5.0,1.0,1.0,11,true,83,27,27,34,34,0.0,0.9988615657014076,99,1.0,0.99,83
0.0,5.0,1.0,1.0,12,true,90,27,28,41,41,0.0,0.999361575578402,93,1.0,0.93,90
0.0,5.0,1.0,1.0,13,true,81,23,25,32,32,0.0,0.9986546349157583,98,1.0,0.98,81
0.0,5.0,1.0,1.0,14,false,0,33,33,0,0,0.0,0.9999999999999999,88,1.0,0.88,3000
0.0,5.0,1.0,1.0,15,true,103,40,40,54,54,0.0,0.9994120633401438,94,0.9945968458977337,0.94,103
0.0,5.0,1.0,1.0,16,true,76,23,23,27,27,0.0,0.9982841490672625,99,1.0,0.99,76
0.0,5.0,1.0,1.0,17,true,102,40,40,53,53,1.0,0.9992674360766957,92,0.9889020338200356,0.92,102
0.0,5.0,1.0,1.0,18,true,127,51,51,78,78,1.0,0.9998455646172765,93,0.9703762958045452,0.93,127
0.0,5.0,1.0,1.0,19,false,0,40,40,0,0,1.0,0.9999999999999999,88,0.9999999971648207,0.88,3000
0.0,5.0,1.0,1.0,20,false,0,31,31,0,0,1.0,0.9999999999999999,88,1.0,0.88,3000
0.0,5.0,1.0,2.0,1,false,0,50,50,0,0,0.0,0.9999999999999999,87,0.9999999940886788,0.87,3000
0.0,5.0,1.0,2.0,2,true,95,34,35,46,46,1.0,0.9992541794838388,95,1.0,0.95,95
0.0,5.0,1.0,2.0,3,true,128,49,49,79,79,0.0,0.999872397700059,90,0.9848877234704408,0.9,128
0.0,5.0,1.0,2.0,4,true,110,43,44,61,61,0.0,0.9995992248133324,92,0.9946697332249852,0.92,110
0.0,5.0,1.0,2.0,5,true,89,29,29,40,40,0.0,0.9990246061186945,98,1.0,0.98,89
0.0,5.0,1.0,2.0,6,true,96,33,33,47,47,0.0,0.9993618991622634,93,1.0,0.93,96
0.0,5.0,1.0,2.0,7,true,82,27,27,33,33,1.0,0.9983971074986399,97,1.0,0.97,82
0.0,5.0,1.0,2.0,8,true,102,35,34,53,53,0.0,0.9996210024675282,93,1.0,0.93,102
0.0,5.0,1.0,2.0,9,true,94,29,31,45,45,1.0,0.9993578047496517,93,1.0,0.93,94
0.0,5.0,1.0,2.0,10,true,97,35,35,48,48,0.0,0.9993383313778827,94,1.0,0.94,97
0.0,5.0,1.0,2.0,11,true,94,34,34,45,45,0.0,0.9991766498524278,94,1.0,0.94,94
0.0,5.0,1.0,2.0,12,true,90,27,27,41,41,1.0,0.9993647368313348,95,1.0,0.95,90
0.0,5.0,1.0,2.0,13,true,102,38,39,53,53,0.0,0.99934455168253,94,1.0,0.94,102
0.0,5.0,1.0,2.0,14,true,99,29,31,50,50,1.0,0.999625195206164,93,0.9947005506748652,0.93,99
0.0,5.0,1.0,2.0,15,true,111,47,47,62,62,1.0,0.9994835547457112,93,0.9789609212067483,0.93,111
0.0,5.0,1.0,2.0,16,true,119,36,37,70,70,1.0,0.9999070364269786,90,1.0,0.9,119
0.0,5.0,1.0,2.0,17,true,92,31,31,43,43,0.0,0.9991429284995459,96,1.0,0.96,92
0.0,5.0,1.0,2.0,18,true,86,28,28,37,37,1.0,0.9989140523535534,97,1.0,0.97,86
0.0,5.0,1.0,2.0,19,true,88,24,24,39,39,1.0,0.999342584634927,96,1.0,0.96,88
0.0,5.0,1.0,2.0,20,true,94,32,32,45,45,0.0,0.9993359698567852,93,1.0,0.93,94
0.0,5.0,1.0,4.0,1,true,95,29,29,46,46,1.0,0.999430572057794,93,1.0,0.93,95
0.0,5.0,1.0,4.0,2,true,116,28,28,67,67,1.0,0.9999507256726166,90,1.0,0.9,116
0.0,5.0,1.0,4.0,3,false,0,43,43,0,0,1.0,0.9999999999999999,89,0.9999999944073699,0.89,3000
0.0,5.0,1.0,4.0,4,true,117,38,39,68,68,1.0,0.9998674613974741,90,0.9949205417626523,0.9,117
0.0,5.0,1.0,4.0,5,false,0,38,39,0,0,1.0,0.9999999999999999,86,1.0,0.86,3000
0.0,5.0,1.0,4.0,6,true,81,23,23,32,32,1.0,0.998815020520589,98,1.0,0.98,81
0.0,5.0,1.0,4.0,7,true,98,30,33,49,49,0.0,0.9995191298641799,92,1.0,0.92,98
0.0,5.0,1.0,4.0,8,true,88,29,33,39,39,1.0,0.998613352374608,98,1.0,0.98,88
0.0,5.0,1.0,4.0,9,true,89,26,26,40,40,1.0,0.9992784521185928,92,1.0,0.92,89
0.0,5.0,1.0,4.0,10,true,114,46,46,65,65,1.0,0.9996388821266763,91,0.984125724665688,0.91,114
0.0,5.0,1.0,4.0,11,false,0,50,51,0,0,0.0,0.9999999999999999,88,0.999999988341002,0.88,3000
0.0,5.0,1.0,4.0,12,true,89,31,31,40,40,0.0,0.9989376421101194,98,1.0,0.98,89
0.0,5.0,1.0,4.0,13,true,110,33,33,61,61,0.0,0.9998711664561375,90,1.0,0.9,110
0.0,5.0,1.0,4.0,14,true,93,30,30,44,44,0.0,0.9992516147727918,94,1.0,0.94,93
0.0,5.0,1.0,4.0,15,true,93,26,26,44,44,1.0,0.9995192194760107,93,1.0,0.93,93
0.0,5.0,1.0,4.0,16,true,91,28,28,42,42,1.0,0.9993272620674616,93,1.0,0.93,91
0.0,5.0,1.0,4.0,17,true,88,27,28,39,39,0.0,0.999155430868006,95,1.0,0.95,88
0.0,5.0,1.0,4.0,18,true,89,27,27,40,40,0.0,0.9992072723483422,96,1.0,0.96,89
0.0,5.0,1.0,4.0,19,true,123,34,35,74,74,1.0,0.9999620866324925,91,0.9951007013392779,0.91,123
0.0,5.0,1.0,4.0,20,true,106,38,39,57,57,1.0,0.9996207331496939,93,0.9947270479214908,0.93,106
