N,condition,exp_on,norm_on,trial,converged,conv_tick,first_beh_tick,first_cryst_50,final_coord,final_majority,final_cryst,final_norm_str,final_belief_err,mean_enforce,total_ticks
100,Exp_only,true,false,17,true,144,118,0,1.0,1.0,0,0.0,0.0,0.0,344
100,Exp_only,true,false,34,true,89,76,0,1.0,1.0,0,0.0,0.0,0.0,289
100,Exp_only,true,false,50,true,127,85,0,1.0,1.0,0,0.0,0.0,0.0,327
100,Exp_only,true,false,20,true,203,75,0,0.94,0.97,0,0.0,0.049400000000000006,0.0,403
100,Exp_only,true,false,32,true,91,84,0,1.0,1.0,0,0.0,0.0,0.0,291
100,Exp_only,true,false,28,true,83,83,0,1.0,1.0,0,0.0,0.0,0.0,283
100,Exp_only,true,false,11,true,270,59,0,1.0,1.0,0,0.0,0.0,0.0,470
100,Exp_only,true,false,23,true,78,78,0,1.0,1.0,0,0.0,0.0,0.0,278
100,Exp_only,true,false,44,true,157,128,0,1.0,1.0,0,0.0,0.0,0.0,357
100,Exp_only,true,false,2,true,95,89,0,1.0,1.0,0,0.0,0.0,0.0,295
100,Exp_only,true,false,6,true,198,154,0,1.0,1.0,0,0.0,0.0,0.0,398
100,Exp_only,true,false,36,true,203,57,0,1.0,1.0,0,0.0,0.0,0.0,403
100,Exp_only,true,false,8,true,267,89,0,1.0,1.0,0,0.0,0.0,0.0,467
100,Exp_only,true,false,48,true,365,96,0,0.9,0.95,0,0.0,0.0729999999999999,0.0,565
100,Exp_only,true,false,21,true,123,106,0,1.0,1.0,0,0.0,0.0,0.0,323
100,Exp_only,true,false,46,true,350,89,0,1.0,1.0,0,0.0,0.0,0.0,550
100,Exp_only,true,false,14,true,562,59,0,1.0,1.0,0,0.0,0.0,0.0,762
100,Exp_only,true,false,3,true,93,61,0,1.0,1.0,0,0.0,0.0,0.0,293
100,Exp_only,true,false,9,true,62,52,0,1.0,1.0,0,0.0,0.0,0.0,262
100,Exp_only,true,false,26,true,762,88,0,1.0,1.0,0,0.0,0.0,0.0,962
100,Exp_only,true,false,24,true,121,111,0,1.0,1.0,0,0.0,0.0,0.0,321
100,Exp_only,true,false,18,true,279,106,0,1.0,1.0,0,0.0,0.0,0.0,479
100,Exp_only,true,false,29,true,312,103,0,1.0,1.0,0,0.0,0.0,0.0,512
100,Exp_only,true,false,12,true,164,64,0,1.0,1.0,0,0.0,0.0,0.0,364
100,Exp_only,true,false,38,true,429,311,0,1.0,1.0,0,0.0,0.0,0.0,629
100,Exp_only,true,false,30,true,137,84,0,1.0,1.0,0,0.0,0.0,0.0,337
100,Exp_only,true,false,27,true,192,67,0,1.0,1.0,0,0.0,0.0,0.0,392
100,Exp_only,true,false,15,true,308,100,0,1.0,1.0,0,0.0,0.0,0.0,508
100,Norm_only,false,true,22,false,0,0,15,0.46,0.67,73,0.5237509997726966,0.23156666666666667,0.0,3000
100,Norm_only,false,true,10,false,0,0,17,0.54,0.61,80,0.5716482538885931,0.2522333333333336,0.0,3000
100,Norm_only,false,true,19,false,0,0,16,0.44,0.52,68,0.5127707155188407,0.24660000000000015,0.0,3000
100,Norm_only,false,true,16,false,0,0,17,0.6,0.6,73,0.4720183200552576,0.2545000000000001,0.0,3000
100,Norm_only,false,true,45,false,0,0,17,0.56,0.54,72,0.4948773465846991,0.2706999999999999,0.0,3000
100,Norm_only,false,true,13,false,0,0,14,0.54,0.63,79,0.4886582508071709,0.24536666666666668,0.0,3000
100,Norm_only,false,true,7,false,0,0,18,0.54,0.63,77,0.46341462708852715,0.2292,0.0,3000
100,Norm_only,false,true,25,false,0,0,18,0.52,0.64,78,0.5173728483944917,0.22633333333333347,0.0,3000
100,Norm_only,false,true,33,false,0,0,18,0.58,0.63,81,0.5144926670908699,0.19080000000000003,0.0,3000
100,Norm_only,false,true,31,false,0,0,18,0.58,0.71,83,0.5139229860555543,0.2353666666666664,0.0,3000
100,Norm_only,false,true,1,false,0,0,17,0.42,0.61,82,0.5293220744068827,0.22413333333333366,0.0,3000
100,Norm_only,false,true,47,false,0,0,18,0.46,0.51,67,0.5087867905348906,0.2998666666666667,0.0,3000
100,Norm_only,false,true,35,false,0,0,17,0.48,0.56,79,0.5428315577539323,0.2428,0.0,3000
100,Norm_only,false,true,43,false,0,0,18,0.54,0.63,71,0.48850326768868063,0.22539999999999988,0.0,3000
100,Norm_only,false,true,39,false,0,0,17,0.64,0.64,79,0.5885372442061982,0.24116666666666678,0.0,3000
100,Norm_only,false,true,4,false,0,0,20,0.52,0.54,70,0.4805053244628223,0.25626666666666664,0.0,3000
100,Norm_only,false,true,37,false,0,0,15,0.66,0.69,84,0.5505569458936238,0.2572333333333332,0.0,3000
100,Norm_only,false,true,28,false,0,0,16,0.56,0.68,82,0.4799571531106755,0.19513333333333335,0.0,3000
100,Norm_only,false,true,41,false,0,0,15,0.46,0.65,85,0.5397063516626204,0.24200000000000002,0.0,3000
100,Norm_only,false,true,49,false,0,0,16,0.52,0.64,83,0.4805655736788124,0.22246666666666676,0.0,3000
100,Norm_only,false,true,34,false,0,0,16,0.48,0.5800000000000001,74,0.4986691806190784,0.25233333333333324,0.0,3000
100,Norm_only,false,true,26,false,0,0,18,0.52,0.64,69,0.5765148706222449,0.24893333333333356,0.0,3000
100,Norm_only,false,true,42,false,0,0,15,0.48,0.52,82,0.5709636185475472,0.2559666666666669,0.0,3000
100,Norm_only,false,true,23,false,0,0,18,0.6,0.64,67,0.48530993662280053,0.2608333333333334,0.0,3000
100,Norm_only,false,true,48,false,0,0,21,0.58,0.67,75,0.561987962957576,0.22056666666666672,0.0,3000
100,Norm_only,false,true,17,false,0,0,18,0.48,0.52,74,0.5565443481967054,0.2642000000000002,0.0,3000
100,Norm_only,false,true,8,false,0,0,18,0.52,0.6,73,0.541499870411488,0.25816666666666666,0.0,3000
100,Norm_only,false,true,36,false,0,0,16,0.46,0.5900000000000001,81,0.5217599247394734,0.22480000000000003,0.0,3000
100,Norm_only,false,true,38,false,0,0,18,0.6,0.62,84,0.5824834123962732,0.2600666666666667,0.0,3000
100,Norm_only,false,true,14,false,0,0,16,0.56,0.58,85,0.5226051321168474,0.24816666666666654,0.0,3000
100,Norm_only,false,true,32,false,0,0,17,0.68,0.68,80,0.5372778852255771,0.20953333333333338,0.0,3000
100,Norm_only,false,true,2,false,0,0,15,0.48,0.64,84,0.5036017812263599,0.24920000000000012,0.0,3000
100,Norm_only,false,true,44,false,0,0,14,0.52,0.6599999999999999,76,0.5172605489164046,0.20703333333333332,0.0,3000
100,Norm_only,false,true,46,false,0,0,18,0.52,0.5,62,0.612378357199307,0.24833333333333346,0.0,3000
100,Norm_only,false,true,5,false,0,0,15,0.58,0.61,83,0.5114045412633729,0.2537333333333334,0.0,3000
100,Norm_only,false,true,11,false,0,0,16,0.34,0.61,72,0.4346908435518206,0.22103333333333355,0.0,3000
100,Norm_only,false,true,20,false,0,0,17,0.44,0.6,82,0.4590113184040924,0.20533333333333326,0.0,3000
100,Norm_only,false,true,40,false,0,0,15,0.6,0.64,67,0.5830936193234962,0.2498000000000002,0.0,3000
100,Norm_only,false,true,50,false,0,0,18,0.64,0.62,78,0.5314870788494489,0.23653333333333326,0.0,3000
100,Norm_only,false,true,29,false,0,0,15,0.48,0.54,79,0.538978351147904,0.28059999999999996,0.0,3000
100,Norm_only,false,true,24,false,0,0,17,0.56,0.54,66,0.5881111384840962,0.2969333333333331,0.0,3000
100,Norm_only,false,true,27,false,0,0,18,0.54,0.6699999999999999,78,0.5464440136279688,0.2446666666666666,0.0,3000
100,Norm_only,false,true,18,false,0,0,16,0.64,0.6599999999999999,84,0.6104404612483204,0.25353333333333333,0.0,3000
100,Norm_only,false,true,9,false,0,0,18,0.58,0.61,79,0.5741503261052684,0.24179999999999985,0.0,3000
100,Norm_only,false,true,15,false,0,0,19,0.58,0.61,77,0.5562603285912078,0.2171666666666666,0.0,3000
100,Norm_only,false,true,6,false,0,0,14,0.72,0.6599999999999999,71,0.5919981702277844,0.2353333333333334,0.0,3000
100,Norm_only,false,true,3,false,0,0,16,0.56,0.52,69,0.5488808206536921,0.2979333333333335,0.0,3000
100,Norm_only,false,true,12,false,0,0,16,0.58,0.65,82,0.5644967651024261,0.2516666666666667,0.0,3000
100,Norm_only,false,true,21,false,0,0,15,0.52,0.66,73,0.49129147404482854,0.22849999999999995,0.0,3000
100,Norm_only,false,true,30,false,0,0,15,0.62,0.57,75,0.5968146381336144,0.2692000000000002,0.0,3000
100,Both,true,true,7,true,31,29,18,1.0,1.0,99,0.9285899159153879,0.0,0.0,231
100,Both,true,true,39,true,33,27,19,1.0,1.0,99,0.9284244036814491,0.0,0.0,233
100,Both,true,true,25,true,34,34,18,1.0,1.0,100,0.9273974197993756,0.0,0.0,234
100,Both,true,true,49,true,37,37,19,1.0,1.0,98,0.9178994484803117,0.0,0.0,237
100,Both,true,true,47,true,60,57,18,1.0,1.0,100,0.8602103959241889,0.0,0.0,260
100,Both,true,true,16,true,34,31,18,1.0,1.0,99,0.9294899991337506,0.0,0.0,234
100,Both,true,true,35,true,41,39,18,1.0,1.0,100,0.9088883752665816,0.0,0.0,241
100,Both,true,true,41,true,24,24,14,1.0,1.0,100,0.9290168763229648,0.0,0.0,224
100,Both,true,true,22,true,28,28,17,1.0,1.0,98,0.9249412055057552,0.0,0.0,228
100,Both,true,true,19,true,33,33,19,1.0,1.0,100,0.9245635220283098,0.0,0.0,233
100,Both,true,true,33,true,25,23,14,1.0,1.0,100,0.9275980477190537,0.0,0.0,225
100,Both,true,true,43,true,32,32,18,1.0,1.0,98,0.9288610191664933,0.0,0.0,232
100,Both,true,true,4,true,47,45,19,1.0,1.0,100,0.9030656641444169,0.0,0.0,247
100,Both,true,true,40,true,30,30,19,1.0,1.0,99,0.9278637119714497,0.0,0.0,230
100,Both,true,true,26,true,36,36,21,1.0,1.0,100,0.9248455757363173,0.0,0.0,236
100,Both,true,true,50,true,35,32,21,1.0,1.0,99,0.9265764020147428,0.0,0.0,235
100,Both,true,true,28,true,49,49,19,1.0,1.0,100,0.8886555984034017,0.0,0.0,249
100,Both,true,true,8,true,38,35,17,1.0,1.0,98,0.9157923885118229,0.0,0.0,238
100,Both,true,true,48,true,39,35,20,1.0,1.0,100,0.9263143807091153,0.0,0.0,239
100,Both,true,true,23,true,23,21,15,1.0,1.0,100,0.9283731010935432,0.0,0.0,223
100,Both,true,true,31,true,29,29,18,1.0,1.0,96,0.9268079408326363,0.0,0.0,229
100,Both,true,true,37,true,42,42,22,1.0,1.0,97,0.9096917221850109,0.0,0.0,242
100,Both,true,true,42,true,22,22,16,1.0,1.0,99,0.9267014240909988,0.0,0.0,222
100,Both,true,true,10,true,49,49,19,1.0,1.0,100,0.884611011703381,0.0,0.0,249
100,Both,true,true,5,true,51,49,19,1.0,1.0,100,0.8897129103140656,0.0,0.0,251
100,Both,true,true,17,true,31,31,16,1.0,1.0,98,0.9249650524217412,0.0,0.0,231
100,Both,true,true,45,true,30,27,15,1.0,1.0,100,0.9293285560026194,0.0,0.0,230
100,Both,true,true,9,true,45,45,18,1.0,1.0,99,0.8966791922823765,0.0,0.0,245
100,Both,true,true,13,true,42,36,20,1.0,1.0,99,0.9255714838913794,0.0,0.0,242
100,Both,true,true,36,true,28,28,20,1.0,1.0,99,0.9279392512783952,0.0,0.0,228
100,Both,true,true,20,true,31,27,20,1.0,1.0,99,0.929358326446052,0.0,0.0,231
100,Both,true,true,27,true,47,47,20,1.0,1.0,100,0.8943520842456094,0.0,0.0,247
100,Both,true,true,34,true,38,38,18,1.0,1.0,99,0.9118267992514684,0.0,0.0,238
100,Both,true,true,29,true,53,50,16,1.0,1.0,99,0.8708346218581025,0.0,0.0,253
100,Both,true,true,14,true,28,28,17,1.0,1.0,100,0.9285363616318608,0.0,0.0,228
100,Both,true,true,6,true,20,20,15,1.0,1.0,100,0.9279360852345608,0.0,0.0,220
100,Both,true,true,46,true,32,30,17,1.0,1.0,100,0.9230734108664237,0.0,0.0,232
100,Both,true,true,32,true,50,50,20,1.0,1.0,98,0.8811846200915119,0.0,0.0,250
100,Both,true,true,38,true,47,47,21,1.0,1.0,99,0.899903752587229,0.0,0.0,247
100,Both,true,true,11,true,41,41,18,1.0,1.0,95,0.9166740615508462,0.0,0.0,241
100,Both,true,true,18,true,34,34,18,1.0,1.0,100,0.9270979479756801,0.0,0.0,234
100,Both,true,true,44,true,40,34,17,1.0,1.0,99,0.9183481138924013,0.0,0.0,240
100,Both,true,true,21,true,28,26,16,1.0,1.0,100,0.9276920054790406,0.0,0.0,228
100,Both,true,true,1,true,32,30,19,1.0,1.0,99,0.9238110571766432,0.0,0.0,232
100,Both,true,true,24,true,36,34,20,1.0,1.0,98,0.9250147004917434,0.0,0.0,236
100,Both,true,true,30,true,73,73,21,1.0,1.0,100,0.8891381332427524,0.0,0.0,273
100,Both,true,true,12,true,25,25,19,1.0,1.0,100,0.9255949323694017,0.0,0.0,225
100,Both,true,true,15,true,31,27,18,1.0,1.0,99,0.9290047539769895,0.0,0.0,231
100,Both,true,true,2,true,31,28,18,1.0,1.0,99,0.928019099944797,0.0,0.0,231
100,Both,true,true,3,true,18,16,13,1.0,1.0,100,0.9277891522593116,0.0,0.0,218
500,Neither,false,false,4,false,0,0,0,0.492,0.506,0,0.0,0.2492986666666673,0.0,3000
500,Neither,false,false,47,false,0,0,0,0.468,0.518,0,0.0,0.24601333333333403,0.0,3000
500,Neither,false,false,19,false,0,0,0,0.5,0.506,0,0.0,0.24277600000000046,0.0,3000
500,Neither,false,false,13,false,0,0,0,0.476,0.514,0,0.0,0.24036666666666573,0.0,3000
500,Neither,false,false,31,false,0,0,0,0.504,0.504,0,0.0,0.2516293333333338,0.0,3000
500,Neither,false,false,49,false,0,0,0,0.492,0.514,0,0.0,0.24714133333333263,0.0,3000
500,Neither,false,false,45,false,0,0,0,0.488,0.504,0,0.0,0.2414466666666671,0.0,3000
500,Neither,false,false,35,false,0,0,0,0.492,0.522,0,0.0,0.261502666666667,0.0,3000
500,Neither,false,false,10,false,0,0,0,0.52,0.512,0,0.0,0.2478880000000005,0.0,3000
500,Neither,false,false,7,false,0,0,0,0.528,0.54,0,0.0,0.2617533333333336,0.0,3000
500,Neither,false,false,22,false,0,0,0,0.508,0.51,0,0.0,0.24777333333333343,0.0,3000
500,Neither,false,false,1,false,0,0,0,0.58,0.522,0,0.0,0.2526893333333336,0.0,3000
500,Neither,false,false,28,false,0,0,0,0.448,0.504,0,0.0,0.24459466666666677,0.0,3000
500,Neither,false,false,43,false,0,0,0,0.508,0.514,0,0.0,0.250974666666666,0.0,3000
500,Neither,false,false,37,false,0,0,0,0.5,0.526,0,0.0,0.2579039999999997,0.0,3000
500,Neither,false,false,39,false,0,0,0,0.496,0.524,0,0.0,0.24710400000000088,0.0,3000
500,Neither,false,false,25,false,0,0,0,0.548,0.522,0,0.0,0.24561333333333377,0.0,3000
500,Neither,false,false,41,false,0,0,0,0.504,0.532,0,0.0,0.24462399999999895,0.0,3000
500,Neither,false,false,33,false,0,0,0,0.524,0.502,0,0.0,0.24878799999999923,0.0,3000
500,Neither,false,false,16,false,0,0,0,0.56,0.54,0,0.0,0.2570333333333334,0.0,3000
500,Neither,false,false,32,false,0,0,0,0.508,0.502,0,0.0,0.2503266666666657,0.0,3000
500,Neither,false,false,5,false,0,0,0,0.512,0.504,0,0.0,0.2515333333333337,0.0,3000
500,Neither,false,false,48,false,0,0,0,0.532,0.506,0,0.0,0.25501333333333387,0.0,3000
500,Neither,false,false,46,false,0,0,0,0.484,0.522,0,0.0,0.2570213333333335,0.0,3000
500,Neither,false,false,50,false,0,0,0,0.572,0.51,0,0.0,0.24901333333333364,0.0,3000
500,Neither,false,false,14,false,0,0,0,0.484,0.522,0,0.0,0.2463493333333333,0.0,3000
500,Neither,false,false,29,false,0,0,0,0.48,0.52,0,0.0,0.2648866666666664,0.0,3000
500,Neither,false,false,17,false,0,0,0,0.532,0.502,0,0.0,0.2568133333333327,0.0,3000
500,Neither,false,false,34,false,0,0,0,0.48,0.532,0,0.0,0.2499746666666657,0.0,3000
500,Neither,false,false,20,false,0,0,0,0.532,0.526,0,0.0,0.25015466666666614,0.0,3000
500,Neither,false,false,8,false,0,0,0,0.484,0.514,0,0.0,0.24908799999999937,0.0,3000
500,Neither,false,false,36,false,0,0,0,0.508,0.514,0,0.0,0.262482666666666,0.0,3000
500,Neither,false,false,11,false,0,0,0,0.5,0.506,0,0.0,0.24332000000000056,0.0,3000
500,Neither,false,false,42,false,0,0,0,0.492,0.518,0,0.0,0.25149066666666736,0.0,3000
500,Neither,false,false,44,false,0,0,0,0.528,0.516,0,0.0,0.24495333333333372,0.0,3000
500,Neither,false,false,26,false,0,0,0,0.476,0.506,0,0.0,0.25753733333333406,0.0,3000
500,Neither,false,false,38,false,0,0,0,0.484,0.502,0,0.0,0.25504399999999944,0.0,3000
500,Neither,false,false,23,false,0,0,0,0.512,0.5,0,0.0,0.23100000000000045,0.0,3000
500,Neither,false,false,2,false,0,0,0,0.528,0.504,0,0.0,0.24675466666666698,0.0,3000
500,Neither,false,false,40,false,0,0,0,0.524,0.506,0,0.0,0.24653733333333397,0.0,3000
500,Neither,false,false,30,false,0,0,0,0.504,0.508,0,0.0,0.24954133333333245,0.0,3000
500,Neither,false,false,27,false,0,0,0,0.472,0.54,0,0.0,0.25488000000000005,0.0,3000
500,Neither,false,false,12,false,0,0,0,0.536,0.52,0,0.0,0.25135333333333276,0.0,3000
500,Neither,false,false,6,false,0,0,0,0.54,0.518,0,0.0,0.25865733333333396,0.0,3000
500,Neither,false,false,15,false,0,0,0,0.524,0.502,0,0.0,0.26686933333333285,0.0,3000
500,Neither,false,false,9,false,0,0,0,0.548,0.538,0,0.0,0.2482226666666659,0.0,3000
500,Neither,false,false,18,false,0,0,0,0.532,0.51,0,0.0,0.253946666666667,0.0,3000
500,Neither,false,false,21,false,0,0,0,0.48,0.504,0,0.0,0.24334133333333346,0.0,3000
500,Neither,false,false,24,false,0,0,0,0.484,0.502,0,0.0,0.24969466666666565,0.0,3000
500,Neither,false,false,3,false,0,0,0,0.492,0.538,0,0.0,0.2522226666666658,0.0,3000
500,Exp_only,true,false,37,true,131,114,0,0.936,0.968,0,0.0,0.05590799999999999,0.0,331
500,Exp_only,true,false,33,true,155,138,0,0.924,0.962,0,0.0,0.06298133333333349,0.0,355
500,Exp_only,true,false,7,true,130,119,0,0.924,0.958,0,0.0,0.06964666666666743,0.0,330
500,Exp_only,true,false,22,true,123,79,0,0.868,0.9339999999999999,0,0.0,0.09331866666666697,0.0,323
500,Exp_only,true,false,35,true,104,102,0,0.844,0.918,0,0.0,0.10605333333333372,0.0,304
500,Exp_only,true,false,28,true,165,94,0,0.844,0.918,0,0.0,0.10849466666666709,0.0,365
500,Exp_only,true,false,43,true,211,119,0,0.88,0.94,0,0.0,0.09129333333333342,0.0,411
500,Exp_only,true,false,41,true,97,74,0,0.916,0.958,0,0.0,0.06932133333333393,0.0,297
500,Exp_only,true,false,25,true,170,131,0,0.876,0.9339999999999999,0,0.0,0.09373200000000038,0.0,370
500,Exp_only,true,false,1,true,195,105,0,0.88,0.94,0,0.0,0.0961333333333336,0.0,395
500,Exp_only,true,false,13,true,276,165,0,0.856,0.928,0,0.0,0.10977466666666703,0.0,476
500,Exp_only,true,false,39,true,269,146,0,0.864,0.924,0,0.0,0.11292000000000027,0.0,469
500,Exp_only,true,false,31,true,314,129,0,0.92,0.956,0,0.0,0.07344533333333343,0.0,514
500,Exp_only,true,false,45,true,354,98,0,0.876,0.934,0,0.0,0.09161333333333369,0.0,554
500,Exp_only,true,false,42,true,132,126,0,0.964,0.982,0,0.0,0.035626666666666924,0.0,332
500,Exp_only,true,false,38,true,136,112,0,0.94,0.97,0,0.0,0.050786666666667,0.0,336
500,Exp_only,true,false,10,true,663,158,0,0.888,0.936,0,0.0,0.09519866666666672,0.0,863
500,Exp_only,true,false,34,true,220,190,0,0.924,0.954,0,0.0,0.07551066666666637,0.0,420
500,Exp_only,true,false,44,true,232,224,0,0.932,0.962,0,0.0,0.07411066666666644,0.0,432
500,Exp_only,true,false,29,true,201,130,0,0.908,0.954,0,0.0,0.07728933333333299,0.0,401
500,Exp_only,true,false,14,true,126,123,0,0.9,0.942,0,0.0,0.09739333333333329,0.0,326
500,Exp_only,true,false,8,true,386,158,0,0.884,0.9299999999999999,0,0.0,0.10217333333333359,0.0,586
500,Exp_only,true,false,19,true,640,162,0,0.928,0.96,0,0.0,0.06807999999999947,0.0,840
500,Exp_only,true,false,47,true,707,99,0,0.86,0.9299999999999999,0,0.0,0.10423333333333355,0.0,907
500,Exp_only,true,false,32,true,179,149,0,0.9,0.946,0,0.0,0.08225866666666662,0.0,379
500,Exp_only,true,false,23,true,477,160,0,0.92,0.956,0,0.0,0.06950133333333333,0.0,677
500,Exp_only,true,false,40,true,244,166,0,0.916,0.958,0,0.0,0.07710266666666726,0.0,444
500,Exp_only,true,false,4,true,812,148,0,0.912,0.956,0,0.0,0.07066266666666667,0.0,1012
500,Exp_only,true,false,15,true,166,118,0,0.884,0.93,0,0.0,0.10260666666666687,0.0,366
500,Exp_only,true,false,30,true,193,185,0,0.776,0.876,0,0.0,0.14228533333333337,0.0,393
500,Exp_only,true,false,36,true,833,90,0,0.928,0.956,0,0.0,0.07285466666666668,0.0,1033
500,Exp_only,true,false,16,true,1296,136,0,0.908,0.954,0,0.0,0.07738399999999974,0.0,1496
500,Exp_only,true,false,2,true,721,169,0,0.88,0.9319999999999999,0,0.0,0.10042933333333301,0.0,921
500,Exp_only,true,false,11,true,650,155,0,0.908,0.954,0,0.0,0.068233333333333,0.0,850
500,Exp_only,true,false,9,true,463,92,0,0.892,0.946,0,0.0,0.08425466666666678,0.0,663
500,Exp_only,true,false,26,true,966,90,0,0.944,0.968,0,0.0,0.06353066666666667,0.0,1166
500,Exp_only,true,false,49,true,1351,107,0,0.972,0.986,0,0.0,0.03227999999999981,0.0,1551
500,Exp_only,true,false,24,true,455,116,0,0.848,0.924,0,0.0,0.10802000000000028,0.0,655
500,Exp_only,true,false,20,true,727,252,0,0.92,0.96,0,0.0,0.07158666666666619,0.0,927
500,Exp_only,true,false,12,true,566,142,0,0.92,0.956,0,0.0,0.07049199999999994,0.0,766
500,Exp_only,true,false,21,true,435,164,0,0.948,0.97,0,0.0,0.05645333333333357,0.0,635
500,Exp_only,true,false,3,true,802,120,0,0.928,0.96,0,0.0,0.0638399999999995,0.0,1002
500,Exp_only,true,false,46,true,1438,128,0,0.94,0.97,0,0.0,0.06472666666666706,0.0,1638
500,Exp_only,true,false,50,true,690,134,0,0.848,0.916,0,0.0,0.11353600000000073,0.0,890
500,Exp_only,true,false,5,true,1313,126,0,0.94,0.97,0,0.0,0.05590666666666698,0.0,1513
500,Exp_only,true,false,17,true,1121,102,0,0.992,0.996,0,0.0,0.009491999999999952,0.0,1321
500,Exp_only,true,false,27,true,1097,95,0,0.924,0.962,0,0.0,0.0768439999999999,0.0,1297
500,Exp_only,true,false,48,true,1734,179,0,0.932,0.966,0,0.0,0.0660119999999998,0.0,1934
500,Exp_only,true,false,6,true,404,130,0,0.912,0.956,0,0.0,0.07179333333333336,0.0,604
500,Exp_only,true,false,18,true,954,126,0,0.892,0.946,0,0.0,0.08376800000000002,0.0,1154
500,Norm_only,false,true,25,false,0,0,17,0.508,0.63,382,0.5292637736855538,0.2281799999999996,0.0,3000
500,Norm_only,false,true,28,false,0,0,17,0.572,0.646,394,0.532710014913547,0.24485600000000043,0.0,3000
500,Norm_only,false,true,16,false,0,0,17,0.568,0.596,391,0.5028940067147576,0.2449053333333334,0.0,3000
500,Norm_only,false,true,37,false,0,0,18,0.572,0.63,398,0.5297408496061191,0.23649333333333286,0.0,3000
500,Norm_only,false,true,35,false,0,0,17,0.524,0.606,386,0.5460935309458264,0.2497799999999996,0.0,3000
500,Norm_only,false,true,43,false,0,0,17,0.564,0.642,408,0.5289724889892929,0.23910933333333276,0.0,3000
500,Norm_only,false,true,22,false,0,0,16,0.504,0.5840000000000001,368,0.4949525900101796,0.2450333333333334,0.0,3000
500,Norm_only,false,true,1,false,0,0,17,0.524,0.598,397,0.5306985168857575,0.251325333333334,0.0,3000
500,Norm_only,false,true,45,false,0,0,18,0.492,0.578,392,0.4953887090876996,0.2520266666666667,0.0,3000
500,Norm_only,false,true,47,false,0,0,17,0.52,0.604,389,0.5436974440717957,0.232101333333334,0.0,3000
500,Norm_only,false,true,4,false,0,0,18,0.532,0.654,410,0.5485919172566244,0.22230799999999948,0.0,3000
500,Norm_only,false,true,10,false,0,0,17,0.536,0.62,383,0.5440127254741853,0.23522666666666622,0.0,3000
500,Norm_only,false,true,13,false,0,0,17,0.524,0.622,387,0.5228603592270114,0.24452666666666745,0.0,3000
500,Norm_only,false,true,33,false,0,0,18,0.508,0.642,405,0.508458671303996,0.24325599999999956,0.0,3000
500,Norm_only,false,true,7,false,0,0,18,0.476,0.602,396,0.5198178612442484,0.24791599999999997,0.0,3000
500,Norm_only,false,true,19,false,0,0,16,0.56,0.64,412,0.5197330750105141,0.23588000000000064,0.0,3000
500,Norm_only,false,true,39,false,0,0,18,0.484,0.606,362,0.5226923087648254,0.25783866666666644,0.0,3000
500,Norm_only,false,true,31,false,0,0,16,0.496,0.584,384,0.5201136555023668,0.25843066666666675,0.0,3000
500,Norm_only,false,true,41,false,0,0,16,0.504,0.5920000000000001,395,0.5178665621694605,0.2475706666666676,0.0,3000
500,Norm_only,false,true,49,false,0,0,17,0.528,0.624,393,0.5441305138311507,0.2509026666666663,0.0,3000
500,Norm_only,false,true,26,false,0,0,17,0.544,0.604,382,0.49410920093531335,0.24451200000000073,0.0,3000
500,Norm_only,false,true,29,false,0,0,17,0.54,0.622,379,0.5279982148990694,0.2571746666666673,0.0,3000
500,Norm_only,false,true,17,false,0,0,18,0.52,0.612,395,0.5640845187123692,0.2470813333333331,0.0,3000
500,Norm_only,false,true,42,false,0,0,18,0.508,0.618,385,0.5020627689851923,0.24336533333333313,0.0,3000
500,Norm_only,false,true,23,false,0,0,16,0.54,0.602,388,0.493988398317098,0.24553199999999967,0.0,3000
500,Norm_only,false,true,8,false,0,0,17,0.512,0.608,385,0.5351281656899728,0.2441319999999997,0.0,3000
500,Norm_only,false,true,48,false,0,0,18,0.512,0.612,413,0.5469636246394812,0.25527733333333336,0.0,3000
500,Norm_only,false,true,38,false,0,0,18,0.54,0.638,392,0.5351697008653212,0.2445959999999998,0.0,3000
500,Norm_only,false,true,36,false,0,0,17,0.476,0.59,371,0.4976045824861101,0.25844666666666644,0.0,3000
500,Norm_only,false,true,34,false,0,0,18,0.528,0.62,395,0.5181570115022777,0.24435999999999963,0.0,3000
500,Norm_only,false,true,2,false,0,0,17,0.488,0.568,374,0.4986668687094231,0.2534973333333345,0.0,3000
500,Norm_only,false,true,40,false,0,0,17,0.536,0.64,388,0.5273252216383794,0.2487933333333339,0.0,3000
500,Norm_only,false,true,11,false,0,0,16,0.52,0.616,422,0.5433815755888607,0.23927866666666747,0.0,3000
500,Norm_only,false,true,14,false,0,0,18,0.492,0.57,368,0.5249402496533327,0.25554666666666587,0.0,3000
500,Norm_only,false,true,44,false,0,0,18,0.456,0.58,370,0.5392957216183759,0.23814000000000082,0.0,3000
500,Norm_only,false,true,50,false,0,0,19,0.496,0.6,405,0.5254305880304289,0.25773333333333326,0.0,3000
500,Norm_only,false,true,46,false,0,0,17,0.436,0.642,387,0.5467660527620569,0.24417733333333308,0.0,3000
500,Norm_only,false,true,20,false,0,0,17,0.5,0.618,395,0.4974097524392921,0.2501146666666665,0.0,3000
500,Norm_only,false,true,32,false,0,0,16,0.56,0.62,387,0.5169119578385568,0.2475199999999996,0.0,3000
