N,condition,exp_level,norm_on,trial,converged,conv_tick,first_beh_tick,first_cryst_50,final_coord,final_majority,final_cryst,final_norm_str,final_belief_err,mean_enforce,total_ticks
100,Fixed_noNorm,fixed,false,8,true,2131,2017,0,1.0,1.0,0,0.0,0.0,0.0,2331
100,Fixed_noNorm,fixed,false,82,true,649,384,0,1.0,1.0,0,0.0,0.0,0.0,849
100,Fixed_noNorm,fixed,false,74,true,2499,671,0,1.0,1.0,0,0.0,0.0,0.0,2699
100,Fixed_noNorm,fixed,false,4,true,551,547,0,1.0,1.0,0,0.0,0.0,0.0,751
100,Fixed_noNorm,fixed,false,20,true,995,718,0,1.0,1.0,0,0.0,0.0,0.0,1195
100,Fixed_noNorm,fixed,false,87,true,455,310,0,1.0,1.0,0,0.0,0.0,0.0,655
100,Fixed_noNorm,fixed,false,34,true,938,760,0,1.0,1.0,0,0.0,0.0,0.0,1138
100,Fixed_noNorm,fixed,false,93,true,824,521,0,1.0,1.0,0,0.0,0.0,0.0,1024
100,Fixed_noNorm,fixed,false,40,true,1735,1662,0,1.0,1.0,0,0.0,0.0,0.0,1935
100,Fixed_noNorm,fixed,false,57,true,2223,2131,0,1.0,1.0,0,0.0,0.0,0.0,2423
100,Fixed_noNorm,fixed,false,100,false,0,2277,0,0.68,0.6799999999999999,0,0.0,0.17199999999999982,0.0,3000
100,Fixed_noNorm,fixed,false,75,true,761,470,0,1.0,1.0,0,0.0,0.0,0.0,961
100,Fixed_noNorm,fixed,false,62,true,2513,2095,0,1.0,1.0,0,0.0,0.0,0.0,2713
100,Fixed_noNorm,fixed,false,5,true,582,201,0,1.0,1.0,0,0.0,0.0,0.0,782
100,Fixed_noNorm,fixed,false,58,true,435,285,0,1.0,1.0,0,0.0,0.0,0.0,635
100,Fixed_noNorm,fixed,false,27,true,2351,1339,0,1.0,1.0,0,0.0,0.0,0.0,2551
100,Fixed_noNorm,fixed,false,88,true,949,897,0,1.0,1.0,0,0.0,0.0,0.0,1149
100,Fixed_noNorm,fixed,false,69,true,1931,852,0,1.0,1.0,0,0.0,0.0,0.0,2131
100,Fixed_noNorm,fixed,false,94,true,644,580,0,1.0,1.0,0,0.0,0.0,0.0,844
100,Fixed_noNorm,fixed,false,46,true,1802,1755,0,1.0,1.0,0,0.0,0.0,0.0,2002
100,Fixed_noNorm,fixed,false,9,true,1703,317,0,1.0,1.0,0,0.0,0.0,0.0,1903
100,Fixed_noNorm,fixed,false,63,true,252,156,0,1.0,1.0,0,0.0,0.0,0.0,452
100,Fixed_noNorm,fixed,false,6,true,677,556,0,1.0,1.0,0,0.0,0.0,0.0,877
100,Fixed_noNorm,fixed,false,76,true,814,416,0,1.0,1.0,0,0.0,0.0,0.0,1014
100,Fixed_noNorm,fixed,false,10,true,498,325,0,1.0,1.0,0,0.0,0.0,0.0,698
100,Fixed_noNorm,fixed,false,28,true,682,549,0,1.0,1.0,0,0.0,0.0,0.0,882
100,Fixed_noNorm,fixed,false,70,true,862,471,0,1.0,1.0,0,0.0,0.0,0.0,1062
100,Fixed_noNorm,fixed,false,11,true,277,226,0,1.0,1.0,0,0.0,0.0,0.0,477
100,Fixed_noNorm,fixed,false,21,false,0,253,0,0.64,0.6799999999999999,0,0.0,0.1932,0.0,3000
100,Fixed_noNorm,fixed,false,64,true,665,607,0,0.94,0.97,0,0.0,0.04400000000000012,0.0,865
100,Fixed_noNorm,fixed,false,12,true,842,184,0,0.94,0.97,0,0.0,0.06120000000000002,0.0,1042
100,Fixed_noNorm,fixed,false,13,true,643,457,0,1.0,1.0,0,0.0,0.0,0.0,843
100,Fixed_noNorm,fixed,false,7,false,0,0,0,0.62,0.57,0,0.0,0.16979999999999998,0.0,3000
100,Fixed_noNorm,fixed,false,14,true,492,415,0,1.0,1.0,0,0.0,0.0,0.0,692
100,Fixed_Norm,fixed,true,41,true,39,39,20,1.0,1.0,100,0.9215931246980668,0.0,0.0,239
100,Fixed_Norm,fixed,true,59,true,39,36,20,1.0,1.0,97,0.9245073111845459,0.0,0.0,239
100,Fixed_Norm,fixed,true,89,true,35,32,18,1.0,1.0,100,0.9295120356016624,0.0,0.0,235
100,Fixed_Norm,fixed,true,83,true,25,25,14,1.0,1.0,100,0.9283783330465089,0.0,0.0,225
100,Fixed_Norm,fixed,true,22,true,28,28,17,1.0,1.0,98,0.9256449118163598,0.0,0.0,228
100,Fixed_Norm,fixed,true,35,true,35,32,19,1.0,1.0,100,0.9262519139292985,0.0,0.0,235
100,Fixed_Norm,fixed,true,47,true,28,26,18,1.0,1.0,100,0.9283863357636032,0.0,0.0,228
100,Fixed_Norm,fixed,true,15,true,44,44,20,1.0,1.0,97,0.9142917604226198,0.0,0.0,244
100,Fixed_Norm,fixed,true,71,true,30,30,19,1.0,1.0,100,0.927936112417986,0.0,0.0,230
100,Fixed_Norm,fixed,true,65,true,31,31,18,1.0,1.0,99,0.9288678588587794,0.0,0.0,231
100,Fixed_Norm,fixed,true,77,true,30,30,16,1.0,1.0,99,0.9272048824267495,0.0,0.0,230
100,Fixed_Norm,fixed,true,53,true,34,34,18,1.0,1.0,98,0.9247517724148884,0.0,0.0,234
100,Fixed_Norm,fixed,true,95,true,54,52,21,1.0,1.0,98,0.8852384474495584,0.0,0.0,254
100,Fixed_Norm,fixed,true,29,true,37,37,19,1.0,1.0,97,0.9207459375445731,0.0,0.0,237
100,Fixed_Norm,fixed,true,1,true,33,31,19,1.0,1.0,100,0.9292042125816244,0.0,0.0,233
100,Fixed_Norm,fixed,true,60,true,25,23,14,1.0,1.0,100,0.9295294287027154,0.0,0.0,225
100,Fixed_Norm,fixed,true,42,true,33,30,16,1.0,1.0,99,0.9299194071058162,0.0,0.0,233
100,Fixed_Norm,fixed,true,23,true,36,34,18,1.0,1.0,100,0.9276753381212549,0.0,0.0,236
100,Fixed_Norm,fixed,true,8,true,25,22,13,1.0,1.0,100,0.9294501830624611,0.0,0.0,225
100,Fixed_Norm,fixed,true,48,true,31,26,15,1.0,1.0,100,0.930254703793908,0.0,0.0,231
100,Fixed_Norm,fixed,true,90,true,32,32,17,1.0,1.0,99,0.9302399319658999,0.0,0.0,232
100,Fixed_Norm,fixed,true,16,true,38,38,19,1.0,1.0,99,0.9188507675677207,0.0,0.0,238
100,Fixed_Norm,fixed,true,84,true,50,43,19,1.0,1.0,99,0.9026709818390142,0.0,0.0,250
100,Fixed_Norm,fixed,true,66,true,40,38,18,1.0,1.0,98,0.9149803754195015,0.0,0.0,240
100,Fixed_Norm,fixed,true,72,true,56,52,19,1.0,1.0,100,0.8831807008994018,0.0,0.0,256
100,Fixed_Norm,fixed,true,78,true,38,34,20,1.0,1.0,98,0.9231816398028743,0.0,0.0,238
100,Fixed_Norm,fixed,true,96,true,48,43,17,1.0,1.0,98,0.9012935632992537,0.0,0.0,248
100,Fixed_Norm,fixed,true,54,true,52,52,22,1.0,1.0,98,0.8824594390408868,0.0,0.0,252
100,Fixed_Norm,fixed,true,30,true,35,27,19,1.0,1.0,99,0.928094163983432,0.0,0.0,235
100,Fixed_Norm,fixed,true,2,true,59,52,21,1.0,1.0,100,0.8813150238749237,0.0,0.0,259
100,Fixed_Norm,fixed,true,43,true,32,29,18,1.0,1.0,99,0.927770431465994,0.0,0.0,232
100,Fixed_Norm,fixed,true,61,true,35,35,18,1.0,1.0,100,0.9264559798183687,0.0,0.0,235
100,Fixed_Norm,fixed,true,49,true,36,34,17,1.0,1.0,100,0.9282287587358696,0.0,0.0,236
100,Fixed_Norm,fixed,true,17,true,34,34,18,1.0,1.0,100,0.9235390726334524,0.0,0.0,234
100,Fixed_Norm,fixed,true,9,true,70,63,18,1.0,1.0,100,0.8733451761578925,0.0,0.0,270
100,Fixed_Norm,fixed,true,91,true,49,46,21,1.0,1.0,98,0.8909736388557785,0.0,0.0,249
100,Fixed_Norm,fixed,true,85,true,33,33,19,1.0,1.0,98,0.924490070426524,0.0,0.0,233
100,Fixed_Norm,fixed,true,73,true,25,23,15,1.0,1.0,99,0.9291075971705054,0.0,0.0,225
100,Fixed_Norm,fixed,true,79,true,39,37,20,1.0,1.0,100,0.9106679633754843,0.0,0.0,239
100,Fixed_Norm,fixed,true,67,true,60,56,19,1.0,1.0,100,0.8647749606095894,0.0,0.0,260
100,Fixed_Norm,fixed,true,97,true,41,38,19,1.0,1.0,98,0.915417461794548,0.0,0.0,241
100,Fixed_Norm,fixed,true,55,true,55,51,20,1.0,1.0,99,0.8852969940214833,0.0,0.0,255
100,Fixed_Norm,fixed,true,31,true,45,45,21,1.0,1.0,100,0.9122552679083554,0.0,0.0,245
100,Fixed_Norm,fixed,true,3,true,36,33,19,1.0,1.0,96,0.9280059579294728,0.0,0.0,236
100,Fixed_Norm,fixed,true,44,true,63,59,18,1.0,1.0,100,0.8764458304115308,0.0,0.0,263
100,Fixed_Norm,fixed,true,50,true,30,28,17,1.0,1.0,99,0.9276297834234994,0.0,0.0,230
