condition,tick,fraction_A,mean_confidence,coordination_rate,num_crystallised,mean_norm_strength,num_enforcements,belief_error,belief_variance,frac_dominant_norm,convergence_counter
EWA_RL,34,0.2,0.0,0.68,0,0.0,0,0.2866695755228431,0.11878863666606021,0.0,0
EWA_RL,35,0.17,0.0,0.7,0,0.0,0,0.2645030303314734,0.11020842574929851,0.0,0
EWA_RL,36,0.15,0.0,0.78,0,0.0,0,0.24325439011212205,0.10274519345735357,0.0,0
EWA_RL,37,0.16,0.0,0.76,0,0.0,0,0.2424908400622841,0.09727704811446407,0.0,0
EWA_RL,38,0.15,0.0,0.78,0,0.0,0,0.2287340552964171,0.09275122174366505,0.0,0
EWA_RL,39,0.13,0.0,0.78,0,0.0,0,0.2063153346428577,0.08481105320918722,0.0,0
EWA_RL,40,0.13,0.0,0.82,0,0.0,0,0.20373588664163772,0.08345530508678073,0.0,0
EWA_RL,41,0.15,0.0,0.7,0,0.0,0,0.21685348616221337,0.08047968826213334,0.0,0
EWA_RL,42,0.11,0.0,0.78,0,0.0,0,0.18310961937290032,0.07555587403415229,0.0,0
EWA_RL,43,0.09,0.0,0.82,0,0.0,0,0.1602792501822779,0.06472797955035987,0.0,0
EWA_RL,44,0.09,0.0,0.82,0,0.0,0,0.1494555597119695,0.05440195878645754,0.0,0
EWA_RL,45,0.06,0.0,0.88,0,0.0,0,0.11263420672886787,0.039938781762586625,0.0,0
EWA_RL,46,0.09,0.0,0.82,0,0.0,0,0.1315249455963098,0.0374272341986491,0.0,0
EWA_RL,47,0.08,0.0,0.84,0,0.0,0,0.11555999151761015,0.030579412970526826,0.0,0
EWA_RL,48,0.05,0.0,0.9,0,0.0,0,0.08859245081418317,0.027177887402792446,0.0,1
EWA_RL,49,0.07,0.0,0.86,0,0.0,0,0.1000353455159902,0.024102949415036296,0.0,0
EWA_RL,50,0.07,0.0,0.9,0,0.0,0,0.09658158114192496,0.022081422768004715,0.0,0
EWA_RL,51,0.02,0.0,0.96,0,0.0,0,0.04489403059536515,0.012278348769348676,0.0,1
EWA_RL,52,0.02,0.0,0.96,0,0.0,0,0.03386061502634778,0.005588338263344896,0.0,2
EWA_RL,53,0.02,0.0,0.96,0,0.0,0,0.029350749945618915,0.004420748844514362,0.0,3
EWA_RL,54,0.01,0.0,0.98,0,0.0,0,0.01718297176410159,0.0031314007822674833,0.0,4
EWA_RL,55,0.02,0.0,0.96,0,0.0,0,0.02557405558578922,0.003138639113863471,0.0,5
EWA_RL,56,0.01,0.0,0.98,0,0.0,0,0.015260102171423423,0.0027824725602573802,0.0,6
EWA_RL,57,0.0,0.0,1.0,0,0.0,0,0.003846334923878777,0.0008195013689638136,0.0,7
EWA_RL,58,0.0,0.0,1.0,0,0.0,0,0.0019775808353036627,0.0001932761715715824,0.0,8
EWA_RL,59,0.0,0.0,1.0,0,0.0,0,0.001046502370943981,4.450702840263477e-5,0.0,9
EWA_RL,60,0.0,0.0,1.0,0,0.0,0,0.0005970751274438873,1.1081598481023033e-5,0.0,10
EWA_RL,61,0.0,0.0,1.0,0,0.0,0,0.00037242317914950554,3.0920821423638043e-6,0.0,11
EWA_RL,62,0.0,0.0,1.0,0,0.0,0,0.00025330063517408236,9.731831028740893e-7,0.0,12
EWA_RL,63,0.0,0.0,1.0,0,0.0,0,0.0001859560076489843,3.43815388880462e-7,0.0,13
EWA_RL,64,0.0,0.0,1.0,0,0.0,0,0.00014546831443622616,1.3511832326371946e-7,0.0,14
EWA_RL,65,0.0,0.0,1.0,0,0.0,0,0.00011972436446982718,5.84534017811786e-8,0.0,15
EWA_RL,66,0.0,0.0,1.0,0,0.0,0,0.00010252275206355984,2.753814604743334e-8,0.0,16
EWA_RL,67,0.0,0.0,1.0,0,0.0,0,9.052245497600179e-5,1.3980822825522235e-8,0.0,17
EWA_RL,68,0.0,0.0,1.0,0,0.0,0,8.183488374749816e-5,7.573879448360117e-9,0.0,18
EWA_RL,69,0.0,0.0,1.0,0,0.0,0,7.534402845832695e-5,4.338838183869295e-9,0.0,19
EWA_RL,70,0.0,0.0,1.0,0,0.0,0,7.036310931693817e-5,2.6073579877123476e-9,0.0,20
EWA_RL,71,0.0,0.0,1.0,0,0.0,0,6.645361193080382e-5,1.632074099229435e-9,0.0,21
EWA_RL,72,0.0,0.0,1.0,0,0.0,0,6.332602725880862e-5,1.057680995039803e-9,0.0,22
EWA_RL,73,0.0,0.0,1.0,0,0.0,0,6.078335722697948e-5,7.059915229631541e-10,0.0,23
EWA_RL,74,0.0,0.0,1.0,0,0.0,0,5.868784552335604e-5,4.832544252039155e-10,0.0,24
EWA_RL,75,0.0,0.0,1.0,0,0.0,0,5.6940760949673025e-5,3.3797610362407265e-10,0.0,25
EWA_RL,76,0.0,0.0,1.0,0,0.0,0,5.546975264511351e-5,2.4076186092827973e-10,0.0,26
EWA_RL,77,0.0,0.0,1.0,0,0.0,0,5.422072850468117e-5,1.742421373268182e-10,0.0,27
EWA_RL,78,0.0,0.0,1.0,0,0.0,0,5.3152509844313254e-5,1.2783021311019385e-10,0.0,28
EWA_RL,79,0.0,0.0,1.0,0,0.0,0,5.2233233306596406e-5,9.48916636657072e-11,0.0,29
EWA_RL,80,0.0,0.0,1.0,0,0.0,0,5.143787818158222e-5,7.116381529130008e-11,0.0,30
EWA_RL,81,0.0,0.0,1.0,0,0.0,0,5.0746534338596026e-5,5.384574639179727e-11,0.0,31
EWA_RL,82,0.0,0.0,1.0,0,0.0,0,5.0143167323416615e-5,4.1059510541872235e-11,0.0,32
EWA_RL,83,0.0,0.0,1.0,0,0.0,0,4.961472340922633e-5,3.152289943223675e-11,0.0,33
EWA_RL,84,0.0,0.0,1.0,0,0.0,0,4.915047111777532e-5,2.4345993602022876e-11,0.0,34
EWA_RL,85,0.0,0.0,1.0,0,0.0,0,4.874150986876241e-5,1.890194002905858e-11,0.0,35
EWA_RL,86,0.0,0.0,1.0,0,0.0,0,4.8380398514167406e-5,1.474324959053544e-11,0.0,36
EWA_RL,87,0.0,0.0,1.0,0,0.0,0,4.806087106680025e-5,1.1546593930810072e-11,0.0,37
EWA_RL,88,0.0,0.0,1.0,0,0.0,0,4.777761667151259e-5,9.075789912649909e-12,0.0,38
EWA_RL,89,0.0,0.0,1.0,0,0.0,0,4.7526107484820705e-5,7.156597932348246e-12,0.0,39
EWA_RL,90,0.0,0.0,1.0,0,0.0,0,4.730246268916915e-5,5.659320643078043e-12,0.0,40
EWA_RL,91,0.0,0.0,1.0,0,0.0,0,4.710334005326131e-5,4.486630848220664e-12,0.0,41
EWA_RL,92,0.0,0.0,1.0,0,0.0,0,4.692584870263767e-5,3.564954605199995e-12,0.0,42
EWA_RL,93,0.0,0.0,1.0,0,0.0,0,4.676747837689141e-5,2.8383032935451535e-12,0.0,43
EWA_RL,94,0.0,0.0,1.0,0,0.0,0,4.6626041616623746e-5,2.263813287524363e-12,0.0,44
EWA_RL,95,0.0,0.0,1.0,0,0.0,0,4.649962617646878e-5,1.8084898735244582e-12,0.0,45
EWA_RL,96,0.0,0.0,1.0,0,0.0,0,4.638655559070966e-5,1.4468094447367387e-12,0.0,46
EWA_RL,97,0.0,0.0,1.0,0,0.0,0,4.628535628784132e-5,1.1589394469346431e-12,0.0,47
EWA_RL,98,0.0,0.0,1.0,0,0.0,0,4.619473000384412e-5,9.294070510352148e-13,0.0,48
EWA_RL,99,0.0,0.0,1.0,0,0.0,0,4.611353051199931e-5,7.460965729066457e-13,0.0,49
EWA_RL,100,0.0,0.0,1.0,0,0.0,0,4.604074389204897e-5,5.994896662071689e-13,0.0,50
EWA_MIX,1,0.43,0.0,0.54,0,0.0,0,0.4565363802097135,0.21362435553385228,0.0,0
EWA_MIX,2,0.45,0.0,0.5,0,0.0,0,0.34147982431269264,0.1473906695251416,0.0,0
EWA_MIX,3,0.41,0.0,0.54,0,0.0,0,0.4025842346203965,0.18031446285400818,0.0,0
EWA_MIX,4,0.47,0.0,0.54,0,0.0,0,0.400954074147217,0.17471754881772208,0.0,0
EWA_MIX,5,0.38,0.0,0.6,0,0.0,0,0.3936847595721803,0.17550836400448186,0.0,0
EWA_MIX,6,0.42,0.0,0.48,0,0.0,0,0.3796538894633572,0.16493870456225157,0.0,0
EWA_MIX,7,0.37,0.0,0.5,0,0.0,0,0.35532580077199927,0.15287464576042092,0.0,0
EWA_MIX,8,0.39,0.0,0.5,0,0.0,0,0.36854889415228376,0.15182924984190688,0.0,0
EWA_MIX,9,0.34,0.0,0.56,0,0.0,0,0.3423451167491043,0.14497170598669762,0.0,0
EWA_MIX,10,0.35,0.0,0.5,0,0.0,0,0.33741364316015043,0.13236616188347725,0.0,0
EWA_MIX,11,0.29,0.0,0.54,0,0.0,0,0.29978935325141864,0.11859800620644538,0.0,0
EWA_MIX,12,0.29,0.0,0.58,0,0.0,0,0.29890117077741474,0.113533798529291,0.0,0
EWA_MIX,13,0.24,0.0,0.52,0,0.0,0,0.2572517368837481,0.09214873491257078,0.0,0
EWA_MIX,14,0.22,0.0,0.68,0,0.0,0,0.23285999113727607,0.0766308914825984,0.0,0
EWA_MIX,15,0.17,0.0,0.7,0,0.0,0,0.20017567631804264,0.06416116472365424,0.0,0
EWA_MIX,16,0.17,0.0,0.78,0,0.0,0,0.19726925008093818,0.05925093425218241,0.0,0
EWA_MIX,17,0.14,0.0,0.76,0,0.0,0,0.1683603985554824,0.04934716573359792,0.0,0
EWA_MIX,18,0.1,0.0,0.8,0,0.0,0,0.12407703161193587,0.03032839656221533,0.0,0
EWA_MIX,19,0.1,0.0,0.8,0,0.0,0,0.11155632696879042,0.0161630368634778,0.0,0
EWA_MIX,20,0.06,0.0,0.88,0,0.0,0,0.06594689266345086,0.005954070093262565,0.0,0
EWA_MIX,21,0.0,0.0,1.0,0,0.0,0,0.013855203298252284,0.0012434821087060751,0.0,1
EWA_MIX,22,0.02,0.0,0.96,0,0.0,0,0.019613089762615016,0.0004106621592287576,0.0,2
EWA_MIX,23,0.01,0.0,0.98,0,0.0,0,0.00980144259580182,0.00010493287440892986,0.0,3
EWA_MIX,24,0.0,0.0,1.0,0,0.0,0,0.002358409941814607,2.4555397567267174e-5,0.0,4
EWA_MIX,25,0.0,0.0,1.0,0,0.0,0,0.0013933069449324701,6.636939994478897e-6,0.0,5
EWA_MIX,26,0.0,0.0,1.0,0,0.0,0,0.0008878775655643575,2.0603338107422715e-6,0.0,6
EWA_MIX,27,0.0,0.0,1.0,0,0.0,0,0.0006041954595194448,7.243125725581655e-7,0.0,7
EWA_MIX,28,0.0,0.0,1.0,0,0.0,0,0.00043479610878889243,2.8394820919139537e-7,0.0,8
EWA_MIX,29,0.0,0.0,1.0,0,0.0,0,0.00032801933315550707,1.223490359530017e-7,0.0,9
EWA_MIX,30,0.0,0.0,1.0,0,0.0,0,0.00025749717616440336,5.720279147975279e-8,0.0,10
EWA_MIX,31,0.0,0.0,1.0,0,0.0,0,0.0002090112489703813,2.869514518185482e-8,0.0,11
EWA_MIX,32,0.0,0.0,1.0,0,0.0,0,0.00017450620264497656,1.529528977331748e-8,0.0,12
EWA_MIX,33,0.0,0.0,1.0,0,0.0,0,0.00014921236161559437,8.590970174979907e-9,0.0,13
EWA_MIX,34,0.0,0.0,1.0,0,0.0,0,0.00013019220170673574,5.048457175434069e-9,0.0,14
EWA_MIX,35,0.0,0.0,1.0,0,0.0,0,0.00011557198392713274,3.084986332484539e-9,0.0,15
EWA_MIX,36,0.0,0.0,1.0,0,0.0,0,0.00010411849150778846,1.950103437331864e-9,0.0,16
EWA_MIX,37,0.0,0.0,1.0,0,0.0,0,9.499700356450532e-5,1.2694998419337313e-9,0.0,17
EWA_MIX,38,0.0,0.0,1.0,0,0.0,0,8.762814186102406e-5,8.478494278656385e-10,0.0,18
EWA_MIX,39,0.0,0.0,1.0,0,0.0,0,8.160056157032098e-5,5.790200507123374e-10,0.0,19
EWA_MIX,40,0.0,0.0,1.0,0,0.0,0,7.661619659410218e-5,4.0321433869312685e-10,0.0,20
EWA_MIX,41,0.0,0.0,1.0,0,0.0,0,7.245503877996073e-5,2.856240584959093e-10,0.0,21
EWA_MIX,42,0.0,0.0,1.0,0,0.0,0,6.895195185819578e-5,2.053824601408189e-10,0.0,22
EWA_MIX,43,0.0,0.0,1.0,0,0.0,0,6.598108150885884e-5,1.4964337189326909e-10,0.0,23
EWA_MIX,44,0.0,0.0,1.0,0,0.0,0,6.344516769480838e-5,1.1030551356095578e-10,0.0,24
EWA_MIX,45,0.0,0.0,1.0,0,0.0,0,6.126808605637052e-5,8.214694795215041e-11,0.0,25
EWA_MIX,46,0.0,0.0,1.0,0,0.0,0,5.93895566904935e-5,6.173407228542959e-11,0.0,26
EWA_MIX,47,0.0,0.0,1.0,0,0.0,0,5.776133323191099e-5,4.6767869286601236e-11,0.0,27
EWA_MIX,48,0.0,0.0,1.0,0,0.0,0,5.6344419372173674e-5,3.5683317274904425e-11,0.0,28
EWA_MIX,49,0.0,0.0,1.0,0,0.0,0,5.5107009218671175e-5,2.7398820364619192e-11,0.0,29
EWA_MIX,50,0.0,0.0,1.0,0,0.0,0,5.402294472571639e-5,2.1156470611934047e-11,0.0,30
EWA_MIX,51,0.0,0.0,1.0,0,0.0,0,5.3070547291767636e-5,1.6418410789836493e-11,0.0,31
EWA_MIX,52,0.0,0.0,1.0,0,0.0,0,5.223172339128508e-5,1.2798491983376089e-11,0.0,32
EWA_MIX,53,0.0,0.0,1.0,0,0.0,0,5.149127317665556e-5,1.0016520432967746e-11,0.0,33
EWA_MIX,54,0.0,0.0,1.0,0,0.0,0,5.0836351006815796e-5,7.867194515642653e-12,0.0,34
EWA_MIX,55,0.0,0.0,1.0,0,0.0,0,5.025604082580889e-5,6.198738234193251e-12,0.0,35
EWA_MIX,56,0.0,0.0,1.0,0,0.0,0,4.9741019174257604e-5,4.898024685545797e-12,0.0,36
EWA_MIX,57,0.0,0.0,1.0,0,0.0,0,4.9283285655652516e-5,3.880100202360261e-12,0.0,37
EWA_MIX,58,0.0,0.0,1.0,0,0.0,0,4.887594575772368e-5,3.0807290326662507e-12,0.0,38
EWA_MIX,59,0.0,0.0,1.0,0,0.0,0,4.851303462964165e-5,2.451035069399497e-12,0.0,39
EWA_MIX,60,0.0,0.0,1.0,0,0.0,0,4.8189373137625645e-5,1.9536151719657864e-12,0.0,40
EWA_MIX,61,0.0,0.0,1.0,0,0.0,0,4.790044954133606e-5,1.5596956150695283e-12,0.0,41
EWA_MIX,62,0.0,0.0,1.0,0,0.0,0,4.7642321644857195e-5,1.2470349773480746e-12,0.0,42
EWA_MIX,63,0.0,0.0,1.0,0,0.0,0,4.74115354160816e-5,9.983659364720433e-13,0.0,43
EWA_MIX,64,0.0,0.0,1.0,0,0.0,0,4.72050569346388e-5,8.00229403363912e-13,0.0,44
EWA_MIX,65,0.0,0.0,1.0,0,0.0,0,4.7020215191569656e-5,6.420965428496637e-13,0.0,45
EWA_MIX,66,0.0,0.0,1.0,0,0.0,0,4.68546537748806e-5,5.157036011866992e-13,0.0,46
EWA_MIX,67,0.0,0.0,1.0,0,0.0,0,4.670628987135835e-5,4.145451349795556e-13,0.0,47
EWA_MIX,68,0.0,0.0,1.0,0,0.0,0,4.657327932423403e-5,3.334859138405182e-13,0.0,48
EWA_MIX,69,0.0,0.0,1.0,0,0.0,0,4.645398672898766e-5,2.6846227602608095e-13,0.0,49
EWA_MIX,70,0.0,0.0,1.0,0,0.0,0,4.634695974116719e-5,2.1625129655071418e-13,0.0,50
EWA_BL,1,0.43,0.0,0.54,0,0.0,0,0.48504775869744654,0.24007476792384455,0.0,0
EWA_BL,2,0.44,0.0,0.48,0,0.0,0,0.2838797836778835,0.12221023331270985,0.0,0
EWA_BL,3,0.41,0.0,0.42,0,0.0,0,0.42912323944276964,0.19234384590706807,0.0,0
EWA_BL,4,0.41,0.0,0.46,0,0.0,0,0.3185954190308112,0.1335278002436784,0.0,0
EWA_BL,5,0.34,0.0,0.52,0,0.0,0,0.33604276282751255,0.1352878952501592,0.0,0
EWA_BL,6,0.33,0.0,0.54,0,0.0,0,0.30049177831224855,0.11272943316559726,0.0,0
EWA_BL,7,0.29,0.0,0.66,0,0.0,0,0.3046346086746461,0.11883817527385103,0.0,0
EWA_BL,8,0.31,0.0,0.5,0,0.0,0,0.2794997616855967,0.09391910573635676,0.0,0
EWA_BL,9,0.28,0.0,0.6,0,0.0,0,0.2686008873202948,0.08880362278152988,0.0,0
EWA_BL,10,0.23,0.0,0.74,0,0.0,0,0.239526176115891,0.07951593788915186,0.0,0
EWA_BL,11,0.17,0.0,0.66,0,0.0,0,0.17511212579744348,0.045558185416013225,0.0,0
EWA_BL,12,0.13,0.0,0.74,0,0.0,0,0.13054725283941773,0.026562976471825234,0.0,0
EWA_BL,13,0.12,0.0,0.8,0,0.0,0,0.12133103194059185,0.02036377298048647,0.0,0
EWA_BL,14,0.09,0.0,0.82,0,0.0,0,0.09004329140650282,0.011989523202544322,0.0,0
EWA_BL,15,0.02,0.0,0.96,0,0.0,0,0.026212876776873038,0.0040571116610004995,0.0,1
EWA_BL,16,0.02,0.0,0.96,0,0.0,0,0.019692761819777475,0.0009317248448277942,0.0,2
EWA_BL,17,0.0,0.0,1.0,0,0.0,0,0.004765460477075537,0.0001682696815758665,0.0,3
EWA_BL,18,0.0,0.0,1.0,0,0.0,0,0.0024870017396145263,3.222342077647918e-5,0.0,4
EWA_BL,19,0.0,0.0,1.0,0,0.0,0,0.0014306149890917143,7.283677732277082e-6,0.0,5
EWA_BL,20,0.0,0.0,1.0,0,0.0,0,0.0008976577887388666,1.970562340974048e-6,0.0,6
EWA_BL,21,0.0,0.0,1.0,0,0.0,0,0.0006058044401164463,6.279111095293495e-7,0.0,7
EWA_BL,22,0.0,0.0,1.0,0,0.0,0,0.0004341523232456876,2.30335634611008e-7,0.0,8
EWA_BL,23,0.0,0.0,1.0,0,0.0,0,0.0003269188002741225,9.513166637843724e-8,0.0,9
EWA_BL,24,0.0,0.0,1.0,0,0.0,0,0.00025645124741600906,4.3381931457719074e-8,0.0,10
EWA_BL,25,0.0,0.0,1.0,0,0.0,0,0.00020813343809279644,2.1486401267205378e-8,0.0,11
EWA_BL,26,0.0,0.0,1.0,0,0.0,0,0.0001737940124680003,1.1401876012414133e-8,0.0,12
EWA_BL,27,0.0,0.0,1.0,0,0.0,0,0.0001486361797577449,6.410547736818305e-9,0.0,13
EWA_BL,28,0.0,0.0,1.0,0,0.0,0,0.00012972173621524752,3.783973148732421e-9,0.0,14
EWA_BL,29,0.0,0.0,1.0,0,0.0,0,0.00011518266761869993,2.3274402192974835e-9,0.0,15
EWA_BL,30,0.0,0.0,1.0,0,0.0,0,0.00010379182710777953,1.4825436534050822e-9,0.0,16
EWA_BL,31,0.0,0.0,1.0,0,0.0,0,9.471939834981807e-5,9.730170988235504e-10,0.0,17
EWA_BL,32,0.0,0.0,1.0,0,0.0,0,8.738962889539947e-5,6.552052896768644e-10,0.0,18
EWA_BL,33,0.0,0.0,1.0,0,0.0,0,8.139376451632867e-5,4.5106666731613266e-10,0.0,19
EWA_BL,34,0.0,0.0,1.0,0,0.0,0,7.643557114941346e-5,3.1653273330308775e-10,0.0,20
EWA_BL,35,0.0,0.0,1.0,0,0.0,0,7.229633915483704e-5,2.2584981004825408e-10,0.0,21
EWA_BL,36,0.0,0.0,1.0,0,0.0,0,6.88118615739224e-5,1.6349983043577733e-10,0.0,22
EWA_BL,37,0.0,0.0,1.0,0,0.0,0,6.585695878923137e-5,1.1987277173736387e-10,0.0,23
EWA_BL,38,0.0,0.0,1.0,0,0.0,0,6.33348691698795e-5,8.886925229935601e-11,0.0,24
EWA_BL,39,0.0,0.0,1.0,0,0.0,0,6.116984359653191e-5,6.653139111536586e-11,0.0,25
EWA_BL,40,0.0,0.0,1.0,0,0.0,0,5.9301890291914254e-5,5.023903925304451e-11,0.0,26
EWA_BL,41,0.0,0.0,1.0,0,0.0,0,5.768298848302676e-5,3.8225931886298465e-11,0.0,27
EWA_BL,42,0.0,0.0,1.0,0,0.0,0,5.627432181575668e-5,2.9281679133992384e-11,0.0,28
EWA_BL,43,0.0,0.0,1.0,0,0.0,0,5.504423044850269e-5,2.2564330870095353e-11,0.0,29
EWA_BL,44,0.0,0.0,1.0,0,0.0,0,5.39666767339478e-5,1.748019853483053e-11,0.0,30
EWA_BL,45,0.0,0.0,1.0,0,0.0,0,5.3020082697782904e-5,1.3605424424374818e-11,0.0,31
EWA_BL,46,0.0,0.0,1.0,0,0.0,0,5.218643992641069e-5,1.0633953940470985e-11,0.0,32
EWA_BL,47,0.0,0.0,1.0,0,0.0,0,5.145062129773298e-5,8.342497962785262e-12,0.0,33
EWA_BL,48,0.0,0.0,1.0,0,0.0,0,5.079984384841122e-5,6.5666052470216454e-12,0.0,34
EWA_BL,49,0.0,0.0,1.0,0,0.0,0,5.02232459300746e-5,5.184109018505126e-12,0.0,35
EWA_BL,50,0.0,0.0,1.0,0,0.0,0,4.97115515949003e-5,4.1035366092693926e-12,0.0,36
EWA_BL,51,0.0,0.0,1.0,0,0.0,0,4.925680214163694e-5,3.2559029267635587e-12,0.0,37
EWA_BL,52,0.0,0.0,1.0,0,0.0,0,4.885213979882752e-5,2.5888391296934095e-12,0.0,38
EWA_BL,53,0.0,0.0,1.0,0,0.0,0,4.849163220016154e-5,2.0623511919235308e-12,0.0,39
EWA_BL,54,0.0,0.0,1.0,0,0.0,0,4.817012901335818e-5,1.6457281876395894e-12,0.0,40
EWA_BL,55,0.0,0.0,1.0,0,0.0,0,4.788314409312297e-5,1.3152696823980965e-12,0.0,41
EWA_BL,56,0.0,0.0,1.0,0,0.0,0,4.762675803267406e-5,1.0526021456344998e-12,0.0,42
EWA_BL,57,0.0,0.0,1.0,0,0.0,0,4.7397537123051135e-5,8.434226452320716e-13,0.0,43
EWA_BL,58,0.0,0.0,1.0,0,0.0,0,4.7192465591967146e-5,6.765550459284804e-13,0.0,44
EWA_BL,59,0.0,0.0,1.0,0,0.0,0,4.700888865429196e-5,5.432365277966473e-13,0.0,45
EWA_BL,60,0.0,0.0,1.0,0,0.0,0,4.6844464415189106e-5,4.365750806234999e-13,0.0,46
EWA_BL,61,0.0,0.0,1.0,0,0.0,0,4.669712306170121e-5,3.51134779393862e-13,0.0,47
EWA_BL,62,0.0,0.0,1.0,0,0.0,0,4.656503208668094e-5,2.826171632311175e-13,0.0,48
EWA_BL,63,0.0,0.0,1.0,0,0.0,0,4.644656653083362e-5,2.276153208331311e-13,0.0,49
EWA_BL,64,0.0,0.0,1.0,0,0.0,0,4.634028341957999e-5,1.8342328531455406e-13,0.0,50
DM_base,1,0.49,0.458,0.58,0,0.0,0,0.49980000000000013,0.24989999999999973,0.0,0
DM_base,2,0.49,0.39159999999999967,0.38,0,0.0,0,0.19600000000000012,0.0948999999999999,0.0,0
DM_base,3,0.48,0.37011000000000016,0.44,0,0.0,0,0.2712000000000003,0.10262222222222216,0.0,0
DM_base,4,0.41,0.33967000000000014,0.5,0,0.0,0,0.2653000000000002,0.09904097222222216,0.0,0
DM_base,5,0.52,0.31378940000000005,0.44,0,0.0,0,0.26683333333333353,0.10350763888888892,0.0,0
DM_base,6,0.44,0.3019499599999998,0.56,0,0.0,0,0.2936666666666666,0.11889999999999999,0.0,0
DM_base,7,0.55,0.2898974979999999,0.54,0,0.0,0,0.2785000000000001,0.11269097222222225,0.0,0
DM_base,8,0.53,0.27342044680000016,0.42,0,0.0,0,0.26063333333333333,0.10564652777777775,0.0,0
DM_base,9,0.6,0.26371106179000003,0.56,0,0.0,0,0.2583333333333332,0.09966388888888891,0.0,0
DM_base,10,0.57,0.26857540506099997,0.54,0,0.0,0,0.2575333333333335,0.10232222222222224,0.0,0
DM_base,11,0.53,0.26432974484469995,0.5,0,0.0,0,0.26036666666666675,0.10470208333333338,0.0,0
DM_base,12,0.52,0.25717041020754994,0.52,0,0.0,0,0.2774000000000001,0.11847222222222226,0.0,0
DM_base,13,0.55,0.26264084261337084,0.54,0,0.0,0,0.27100000000000013,0.11335833333333321,0.0,0
DM_base,14,0.56,0.2692592945890134,0.56,0,0.0,0,0.2894333333333332,0.1210965277777777,0.0,0
