N,condition,norm_on,trial,converged,conv_tick,first_beh_tick,first_cryst_50,final_coord,final_majority,final_cryst,final_norm_str,final_belief_err,mean_enforce,total_ticks
20,Dyn_noNorm,false,47,true,38,29,0,1.0,1.0,0,0.0,0.0,0.0,238
20,Dyn_noNorm,false,48,true,26,26,0,1.0,1.0,0,0.0,0.0,0.0,226
20,Dyn_noNorm,false,49,true,69,63,0,1.0,1.0,0,0.0,0.0,0.0,269
20,Dyn_noNorm,false,50,true,70,8,0,1.0,1.0,0,0.0,0.0,0.0,270
20,Dyn_noNorm,false,51,true,17,14,0,1.0,1.0,0,0.0,0.0,0.0,217
20,Dyn_noNorm,false,52,true,42,42,0,1.0,1.0,0,0.0,0.0,0.0,242
20,Dyn_noNorm,false,53,true,50,21,0,1.0,1.0,0,0.0,0.0,0.0,250
20,Dyn_noNorm,false,54,true,66,23,0,1.0,1.0,0,0.0,0.0,0.0,266
20,Dyn_noNorm,false,55,true,85,30,0,1.0,1.0,0,0.0,0.0,0.0,285
20,Dyn_noNorm,false,56,true,93,70,0,1.0,1.0,0,0.0,0.0,0.0,293
20,Dyn_noNorm,false,57,true,66,66,0,1.0,1.0,0,0.0,0.0,0.0,266
20,Dyn_noNorm,false,58,true,36,18,0,1.0,1.0,0,0.0,0.0,0.0,236
20,Dyn_noNorm,false,59,true,78,49,0,1.0,1.0,0,0.0,0.0,0.0,278
20,Dyn_noNorm,false,60,true,60,43,0,1.0,1.0,0,0.0,0.0,0.0,260
20,Dyn_noNorm,false,61,true,96,22,0,1.0,1.0,0,0.0,0.0,0.0,296
20,Dyn_noNorm,false,62,true,127,71,0,1.0,1.0,0,0.0,0.0,0.0,327
20,Dyn_noNorm,false,63,true,122,23,0,1.0,1.0,0,0.0,0.0,0.0,322
20,Dyn_noNorm,false,64,true,38,24,0,1.0,1.0,0,0.0,0.0,0.0,238
20,Dyn_noNorm,false,65,true,197,61,0,1.0,1.0,0,0.0,0.0,0.0,397
20,Dyn_noNorm,false,66,true,39,31,0,1.0,1.0,0,0.0,0.0,0.0,239
20,Dyn_noNorm,false,67,true,58,43,0,1.0,1.0,0,0.0,0.0,0.0,258
20,Dyn_noNorm,false,68,true,38,30,0,1.0,1.0,0,0.0,0.0,0.0,238
20,Dyn_noNorm,false,69,true,152,65,0,1.0,1.0,0,0.0,0.0,0.0,352
20,Dyn_noNorm,false,70,true,24,19,0,1.0,1.0,0,0.0,0.0,0.0,224
20,Dyn_noNorm,false,71,true,43,38,0,1.0,1.0,0,0.0,0.0,0.0,243
20,Dyn_noNorm,false,72,true,26,19,0,1.0,1.0,0,0.0,0.0,0.0,226
20,Dyn_noNorm,false,73,true,39,39,0,1.0,1.0,0,0.0,0.0,0.0,239
20,Dyn_noNorm,false,74,true,120,64,0,1.0,1.0,0,0.0,0.0,0.0,320
20,Dyn_noNorm,false,75,true,63,32,0,1.0,1.0,0,0.0,0.0,0.0,263
20,Dyn_noNorm,false,76,true,41,41,0,1.0,1.0,0,0.0,0.0,0.0,241
20,Dyn_noNorm,false,77,true,67,67,0,1.0,1.0,0,0.0,0.0,0.0,267
20,Dyn_noNorm,false,78,true,153,57,0,1.0,1.0,0,0.0,0.0,0.0,353
20,Dyn_noNorm,false,79,true,109,47,0,1.0,1.0,0,0.0,0.0,0.0,309
20,Dyn_noNorm,false,80,true,70,61,0,1.0,1.0,0,0.0,0.0,0.0,270
20,Dyn_noNorm,false,81,true,117,66,0,1.0,1.0,0,0.0,0.0,0.0,317
20,Dyn_noNorm,false,82,true,84,68,0,1.0,1.0,0,0.0,0.0,0.0,284
20,Dyn_noNorm,false,83,true,67,67,0,1.0,1.0,0,0.0,0.0,0.0,267
20,Dyn_noNorm,false,84,true,234,79,0,1.0,1.0,0,0.0,0.0,0.0,434
20,Dyn_noNorm,false,85,true,128,38,0,1.0,1.0,0,0.0,0.0,0.0,328
20,Dyn_noNorm,false,86,true,10,8,0,1.0,1.0,0,0.0,0.0,0.0,210
20,Dyn_noNorm,false,87,true,85,20,0,1.0,1.0,0,0.0,0.0,0.0,285
20,Dyn_noNorm,false,88,true,153,80,0,1.0,1.0,0,0.0,0.0,0.0,353
20,Dyn_noNorm,false,89,true,31,22,0,1.0,1.0,0,0.0,0.0,0.0,231
20,Dyn_noNorm,false,90,true,36,9,0,1.0,1.0,0,0.0,0.0,0.0,236
20,Dyn_noNorm,false,91,true,146,68,0,1.0,1.0,0,0.0,0.0,0.0,346
20,Dyn_noNorm,false,92,true,125,113,0,1.0,1.0,0,0.0,0.0,0.0,325
20,Dyn_noNorm,false,93,true,23,19,0,1.0,1.0,0,0.0,0.0,0.0,223
20,Dyn_noNorm,false,94,true,20,13,0,1.0,1.0,0,0.0,0.0,0.0,220
20,Dyn_noNorm,false,95,true,60,51,0,1.0,1.0,0,0.0,0.0,0.0,260
20,Dyn_noNorm,false,96,true,92,66,0,1.0,1.0,0,0.0,0.0,0.0,292
20,Dyn_noNorm,false,97,true,74,66,0,1.0,1.0,0,0.0,0.0,0.0,274
20,Dyn_noNorm,false,98,true,104,52,0,1.0,1.0,0,0.0,0.0,0.0,304
20,Dyn_noNorm,false,99,true,34,25,0,1.0,1.0,0,0.0,0.0,0.0,234
20,Dyn_noNorm,false,100,true,53,27,0,1.0,1.0,0,0.0,0.0,0.0,253
20,Dyn_Norm,true,1,true,25,25,21,1.0,1.0,20,0.927929580206737,0.0,0.0,225
20,Dyn_Norm,true,2,true,17,17,12,1.0,1.0,20,0.9276543145545618,0.0,0.0,217
20,Dyn_Norm,true,3,true,18,13,16,1.0,1.0,20,0.9273444515396015,0.0,0.0,218
20,Dyn_Norm,true,4,true,19,16,15,1.0,1.0,20,0.9277922705786453,0.0,0.0,219
20,Dyn_Norm,true,5,true,17,15,13,1.0,1.0,20,0.927477689000645,0.0,0.0,217
20,Dyn_Norm,true,6,true,35,35,21,1.0,1.0,20,0.9274008951126433,0.0,0.0,235
20,Dyn_Norm,true,7,true,15,15,14,1.0,1.0,20,0.9266246265747945,0.0,0.0,215
20,Dyn_Norm,true,8,true,15,15,12,1.0,1.0,20,0.927459538518782,0.0,0.0,215
20,Dyn_Norm,true,9,true,18,14,13,1.0,1.0,20,0.927758861656328,0.0,0.0,218
20,Dyn_Norm,true,10,true,28,25,20,1.0,1.0,20,0.9176392435928964,0.0,0.0,228
20,Dyn_Norm,true,11,true,28,26,19,1.0,1.0,20,0.9263943083509701,0.0,0.0,228
20,Dyn_Norm,true,12,true,12,12,12,1.0,1.0,20,0.9261321498076353,0.0,0.0,212
20,Dyn_Norm,true,13,true,13,13,13,1.0,1.0,20,0.926469531587383,0.0,0.0,213
20,Dyn_Norm,true,14,true,23,20,18,1.0,1.0,20,0.9270770050501863,0.0,0.0,223
20,Dyn_Norm,true,15,true,22,19,15,1.0,1.0,20,0.9283162379187553,0.0,0.0,222
20,Dyn_Norm,true,16,true,16,14,15,1.0,1.0,20,0.9270165951507237,0.0,0.0,216
20,Dyn_Norm,true,17,true,11,11,10,1.0,1.0,20,0.9258597557071104,0.0,0.0,211
20,Dyn_Norm,true,18,true,14,11,11,1.0,1.0,20,0.927588454979077,0.0,0.0,214
20,Dyn_Norm,true,19,true,19,15,11,1.0,1.0,20,0.927225961388058,0.0,0.0,219
20,Dyn_Norm,true,20,true,15,15,12,1.0,1.0,20,0.9268899179115335,0.0,0.0,215
20,Dyn_Norm,true,21,true,33,33,21,1.0,1.0,20,0.9281318666546783,0.0,0.0,233
20,Dyn_Norm,true,22,true,53,53,28,1.0,1.0,20,0.8898485660174675,0.0,0.0,253
20,Dyn_Norm,true,23,true,21,19,19,1.0,1.0,20,0.9271551143568493,0.0,0.0,221
20,Dyn_Norm,true,24,true,16,16,12,1.0,1.0,20,0.9272313314320992,0.0,0.0,216
20,Dyn_Norm,true,25,true,15,15,14,1.0,1.0,20,0.9263392780128921,0.0,0.0,215
20,Dyn_Norm,true,26,true,22,20,15,1.0,1.0,20,0.9275958479630757,0.0,0.0,222
20,Dyn_Norm,true,27,true,33,27,17,1.0,1.0,18,0.930137802579185,0.0,0.0,233
20,Dyn_Norm,true,28,true,32,27,17,1.0,1.0,19,0.9170872336154496,0.0,0.0,232
20,Dyn_Norm,true,29,true,30,27,15,1.0,1.0,20,0.9087764629923031,0.0,0.0,230
20,Dyn_Norm,true,30,true,19,14,16,1.0,1.0,20,0.9273801498361773,0.0,0.0,219
20,Dyn_Norm,true,31,true,67,62,27,1.0,1.0,18,0.8673322857860559,0.0,0.0,267
20,Dyn_Norm,true,32,true,33,33,19,1.0,1.0,20,0.9278661688213082,0.0,0.0,233
20,Dyn_Norm,true,33,true,23,19,14,1.0,1.0,20,0.9288315815901986,0.0,0.0,223
20,Dyn_Norm,true,34,true,14,11,11,1.0,1.0,20,0.9275518498841959,0.0,0.0,214
20,Dyn_Norm,true,35,true,26,23,19,1.0,1.0,20,0.9289681213950137,0.0,0.0,226
20,Dyn_Norm,true,36,true,22,22,17,1.0,1.0,20,0.9268187711774919,0.0,0.0,222
20,Dyn_Norm,true,37,true,16,16,12,1.0,1.0,20,0.9272678052037161,0.0,0.0,216
20,Dyn_Norm,true,38,true,21,19,16,1.0,1.0,20,0.9281090746486361,0.0,0.0,221
20,Dyn_Norm,true,39,true,12,9,10,1.0,1.0,20,0.926895562009153,0.0,0.0,212
20,Dyn_Norm,true,40,true,27,27,28,1.0,1.0,20,0.92559743704713,0.0,0.0,227
20,Dyn_Norm,true,41,true,26,18,15,1.0,1.0,20,0.928335919976227,0.0,0.0,226
20,Dyn_Norm,true,42,true,14,14,11,1.0,1.0,20,0.9272211037038017,0.0,0.0,214
20,Dyn_Norm,true,43,true,16,16,11,1.0,1.0,20,0.9276064453992635,0.0,0.0,216
20,Dyn_Norm,true,44,true,21,19,12,1.0,1.0,20,0.928966339072008,0.0,0.0,221
20,Dyn_Norm,true,45,true,49,49,17,1.0,1.0,20,0.881115903954474,0.0,0.0,249
20,Dyn_Norm,true,46,true,35,33,22,1.0,1.0,19,0.9286308430978603,0.0,0.0,235
20,Dyn_Norm,true,47,true,26,19,19,1.0,1.0,20,0.9279796220639854,0.0,0.0,226
20,Dyn_Norm,true,48,true,12,10,10,1.0,1.0,20,0.9269901393800645,0.0,0.0,212
20,Dyn_Norm,true,49,true,15,15,12,1.0,1.0,20,0.9271089448645563,0.0,0.0,215
20,Dyn_Norm,true,50,true,27,23,17,1.0,1.0,20,0.9289024786111544,0.0,0.0,227
20,Dyn_Norm,true,51,true,49,34,15,1.0,1.0,20,0.92365315500472,0.0,0.0,249
20,Dyn_Norm,true,52,true,23,21,17,1.0,1.0,20,0.9263181315303068,0.0,0.0,223
20,Dyn_Norm,true,53,true,28,26,19,1.0,1.0,20,0.9281088657421931,0.0,0.0,228
20,Dyn_Norm,true,54,true,16,9,11,1.0,1.0,20,0.9279997414371313,0.0,0.0,216
20,Dyn_Norm,true,55,true,22,18,16,1.0,1.0,20,0.9274366443010912,0.0,0.0,222
20,Dyn_Norm,true,56,true,29,26,25,1.0,1.0,19,0.9270821178175277,0.0,0.0,229
20,Dyn_Norm,true,57,true,12,12,10,1.0,1.0,20,0.9268531299373912,0.0,0.0,212
20,Dyn_Norm,true,58,true,23,16,18,1.0,1.0,20,0.9280479399152834,0.0,0.0,223
20,Dyn_Norm,true,59,true,31,28,25,1.0,1.0,20,0.9274907023011002,0.0,0.0,231
20,Dyn_Norm,true,60,true,39,37,22,1.0,1.0,19,0.9174390272314149,0.0,0.0,239
20,Dyn_Norm,true,61,true,18,16,13,1.0,1.0,20,0.9274271520897811,0.0,0.0,218
20,Dyn_Norm,true,62,true,8,8,11,1.0,1.0,20,0.9256161426205782,0.0,0.0,208
20,Dyn_Norm,true,63,true,28,25,20,1.0,1.0,20,0.9270652167882629,0.0,0.0,228
20,Dyn_Norm,true,64,true,18,16,15,1.0,1.0,20,0.9275986605962508,0.0,0.0,218
20,Dyn_Norm,true,65,true,29,26,15,1.0,1.0,20,0.9276322621088344,0.0,0.0,229
20,Dyn_Norm,true,66,true,19,19,14,1.0,1.0,20,0.9275615327911362,0.0,0.0,219
20,Dyn_Norm,true,67,true,40,40,20,1.0,1.0,20,0.9086050357593312,0.0,0.0,240
20,Dyn_Norm,true,68,true,44,44,22,1.0,1.0,19,0.9077874739908496,0.0,0.0,244
20,Dyn_Norm,true,69,true,18,18,15,1.0,1.0,20,0.9262966450403229,0.0,0.0,218
20,Dyn_Norm,true,70,true,23,21,12,1.0,1.0,19,0.9293494118676124,0.0,0.0,223
20,Dyn_Norm,true,71,true,24,19,15,1.0,1.0,20,0.9265531793538184,0.0,0.0,224
20,Dyn_Norm,true,72,true,15,15,14,1.0,1.0,20,0.9265549872170897,0.0,0.0,215
20,Dyn_Norm,true,73,true,19,17,13,1.0,1.0,20,0.9278738133603064,0.0,0.0,219
20,Dyn_Norm,true,74,true,36,36,31,1.0,1.0,20,0.9074719495334671,0.0,0.0,236
20,Dyn_Norm,true,75,true,16,14,11,1.0,1.0,20,0.9276812657522399,0.0,0.0,216
20,Dyn_Norm,true,76,true,32,20,15,1.0,1.0,19,0.9190828032672158,0.0,0.0,232
20,Dyn_Norm,true,77,true,37,22,17,1.0,1.0,20,0.9294920953569349,0.0,0.0,237
20,Dyn_Norm,true,78,true,16,16,14,1.0,1.0,20,0.9265325906663385,0.0,0.0,216
20,Dyn_Norm,true,79,true,28,28,14,1.0,1.0,20,0.9157812909084055,0.0,0.0,228
20,Dyn_Norm,true,80,true,30,28,19,1.0,1.0,19,0.9277046668973918,0.0,0.0,230
20,Dyn_Norm,true,81,true,15,10,11,1.0,1.0,20,0.9276630195145465,0.0,0.0,215
20,Dyn_Norm,true,82,true,18,16,11,1.0,1.0,20,0.9284981882646888,0.0,0.0,218
20,Dyn_Norm,true,83,true,29,21,14,1.0,1.0,20,0.9294627786563705,0.0,0.0,229
20,Dyn_Norm,true,84,true,33,25,14,1.0,1.0,20,0.9305557669512332,0.0,0.0,233
20,Dyn_Norm,true,85,true,17,17,14,1.0,1.0,20,0.9270349204610833,0.0,0.0,217
20,Dyn_Norm,true,86,true,28,25,14,1.0,1.0,19,0.9270254020353327,0.0,0.0,228
20,Dyn_Norm,true,87,true,20,16,18,1.0,1.0,20,0.9272940619456836,0.0,0.0,220
20,Dyn_Norm,true,88,true,21,19,16,1.0,1.0,20,0.9275377078025896,0.0,0.0,221
20,Dyn_Norm,true,89,true,25,25,17,1.0,1.0,19,0.9274015290330597,0.0,0.0,225
20,Dyn_Norm,true,90,true,27,14,13,1.0,1.0,20,0.9311538826314412,0.0,0.0,227
20,Dyn_Norm,true,91,true,18,18,15,1.0,1.0,19,0.927192663970088,0.0,0.0,218
20,Dyn_Norm,true,92,true,16,11,10,1.0,1.0,20,0.927901656069945,0.0,0.0,216
20,Dyn_Norm,true,93,true,22,22,16,1.0,1.0,20,0.9264785637608819,0.0,0.0,222
20,Dyn_Norm,true,94,true,18,18,17,1.0,1.0,20,0.926628867732776,0.0,0.0,218
20,Dyn_Norm,true,95,true,19,19,13,1.0,1.0,19,0.9281890673886989,0.0,0.0,219
20,Dyn_Norm,true,96,true,22,18,14,1.0,1.0,20,0.9277463852707408,0.0,0.0,222
20,Dyn_Norm,true,97,true,25,22,16,1.0,1.0,20,0.9273626600102982,0.0,0.0,225
20,Dyn_Norm,true,98,true,18,16,14,1.0,1.0,20,0.9277281674840264,0.0,0.0,218
20,Dyn_Norm,true,99,true,37,37,20,1.0,1.0,18,0.9159993800806016,0.0,0.0,237
20,Dyn_Norm,true,100,true,24,24,18,1.0,1.0,18,0.9277395789101965,0.0,0.0,224
