N,condition,norm_on,trial,converged,conv_tick,first_beh_tick,first_cryst_50,final_coord,final_majority,final_cryst,final_norm_str,final_belief_err,mean_enforce,total_ticks
4,Dyn_Norm,true,11,true,12,8,12,1.0,1.0,4,0.9257669666525974,0.0,0.0,212
4,Dyn_Norm,true,12,true,1,1,6,1.0,1.0,4,0.9242683234127163,0.0,0.0,201
4,Dyn_Norm,true,13,true,1,1,6,1.0,1.0,4,0.9237908464440421,0.0,0.0,201
4,Dyn_Norm,true,14,true,3,3,6,1.0,1.0,4,0.924646525745164,0.0,0.0,203
4,Dyn_Norm,true,15,true,16,4,12,1.0,1.0,4,0.927792367660659,0.0,0.0,216
4,Dyn_Norm,true,16,true,25,20,18,1.0,1.0,4,0.9277604944614222,0.0,0.0,225
4,Dyn_Norm,true,17,true,11,11,9,1.0,1.0,4,0.9265130012080187,0.0,0.0,211
4,Dyn_Norm,true,18,true,12,4,11,1.0,1.0,4,0.9268818192204273,0.0,0.0,212
4,Dyn_Norm,true,19,true,50,15,10,1.0,1.0,4,0.8325016200046316,0.0,0.0,250
4,Dyn_Norm,true,20,true,14,6,15,1.0,1.0,4,0.9259448779693076,0.0,0.0,214
4,Dyn_Norm,true,21,true,20,11,10,1.0,1.0,4,0.9285949362650977,0.0,0.0,220
4,Dyn_Norm,true,22,true,9,7,9,1.0,1.0,4,0.9265157741947576,0.0,0.0,209
4,Dyn_Norm,true,23,true,3,3,9,1.0,1.0,4,0.924364320133083,0.0,0.0,203
4,Dyn_Norm,true,24,true,8,6,11,1.0,1.0,4,0.9253064512000544,0.0,0.0,208
4,Dyn_Norm,true,25,true,12,10,12,1.0,1.0,4,0.9268822802227159,0.0,0.0,212
4,Dyn_Norm,true,26,true,12,12,9,1.0,1.0,4,0.9266955719676553,0.0,0.0,212
4,Dyn_Norm,true,27,true,13,13,11,1.0,1.0,4,0.9266974113898948,0.0,0.0,213
4,Dyn_Norm,true,28,true,14,4,11,1.0,1.0,4,0.9274295152368432,0.0,0.0,214
4,Dyn_Norm,true,29,true,13,9,11,1.0,1.0,4,0.9266927988419187,0.0,0.0,213
4,Dyn_Norm,true,30,true,29,27,31,1.0,1.0,4,0.9252081573507616,0.0,0.0,229
4,Dyn_Norm,true,31,true,20,7,17,1.0,1.0,4,0.9259264217440166,0.0,0.0,220
4,Dyn_Norm,true,32,true,3,3,10,1.0,1.0,4,0.9240802141984767,0.0,0.0,203
4,Dyn_Norm,true,33,true,9,9,12,1.0,1.0,4,0.9254945890626121,0.0,0.0,209
4,Dyn_Norm,true,34,true,27,21,15,1.0,1.0,4,0.9288517559775082,0.0,0.0,227
4,Dyn_Norm,true,35,true,1,1,11,1.0,1.0,4,0.9233133694753678,0.0,0.0,201
4,Dyn_Norm,true,36,true,11,8,9,1.0,1.0,4,0.9266033437103947,0.0,0.0,211
4,Dyn_Norm,true,37,true,4,4,9,1.0,1.0,4,0.924932054513629,0.0,0.0,204
4,Dyn_Norm,true,38,true,21,21,21,1.0,1.0,4,0.9260496520575308,0.0,0.0,221
4,Dyn_Norm,true,39,true,14,8,21,1.0,1.0,4,0.9247251699709534,0.0,0.0,214
4,Dyn_Norm,true,40,true,12,8,13,1.0,1.0,4,0.9255844448580994,0.0,0.0,212
4,Dyn_Norm,true,41,true,24,10,13,1.0,1.0,4,0.9279532208389468,0.0,0.0,224
4,Dyn_Norm,true,42,true,22,9,20,1.0,1.0,4,0.9265777179833177,0.0,0.0,222
4,Dyn_Norm,true,43,true,15,15,13,1.0,1.0,4,0.9269749347792156,0.0,0.0,215
4,Dyn_Norm,true,44,true,21,13,12,1.0,1.0,4,0.9287681117084645,0.0,0.0,221
4,Dyn_Norm,true,45,true,18,15,17,1.0,1.0,4,0.9270621078344481,0.0,0.0,218
4,Dyn_Norm,true,46,true,15,3,12,1.0,1.0,4,0.9275167019500736,0.0,0.0,215
4,Dyn_Norm,true,47,true,6,6,9,1.0,1.0,4,0.9250247041444987,0.0,0.0,206
4,Dyn_Norm,true,48,true,5,5,10,1.0,1.0,4,0.9234995398085972,0.0,0.0,205
4,Dyn_Norm,true,49,true,12,8,11,1.0,1.0,4,0.9264203374314155,0.0,0.0,212
4,Dyn_Norm,true,50,true,1,1,11,1.0,1.0,4,0.9233133694753678,0.0,0.0,201
4,Dyn_Norm,true,51,true,4,4,8,1.0,1.0,4,0.924931106733723,0.0,0.0,204
4,Dyn_Norm,true,52,true,4,4,6,1.0,1.0,4,0.9250232931164382,0.0,0.0,204
4,Dyn_Norm,true,53,true,13,13,14,1.0,1.0,4,0.9252975450533669,0.0,0.0,213
4,Dyn_Norm,true,54,true,23,19,13,1.0,1.0,4,0.9273900952891709,0.0,0.0,223
4,Dyn_Norm,true,55,true,15,5,11,1.0,1.0,4,0.927244664798129,0.0,0.0,215
4,Dyn_Norm,true,56,true,11,11,9,1.0,1.0,4,0.9266983310894606,0.0,0.0,211
4,Dyn_Norm,true,57,true,5,3,9,1.0,1.0,4,0.9245519710051229,0.0,0.0,205
4,Dyn_Norm,true,58,true,23,21,23,1.0,1.0,4,0.9260422011888372,0.0,0.0,223
4,Dyn_Norm,true,59,true,12,9,11,1.0,1.0,4,0.9268836540210612,0.0,0.0,212
4,Dyn_Norm,true,60,true,6,3,9,1.0,1.0,4,0.9252151984515116,0.0,0.0,206
4,Dyn_Norm,true,61,true,3,3,6,1.0,1.0,4,0.9246465257451641,0.0,0.0,203
4,Dyn_Norm,true,62,true,14,12,12,1.0,1.0,4,0.9270662155373698,0.0,0.0,214
4,Dyn_Norm,true,63,true,1,1,11,1.0,1.0,4,0.9233133694753678,0.0,0.0,201
4,Dyn_Norm,true,64,true,23,7,13,1.0,1.0,4,0.9296677389095187,0.0,0.0,223
4,Dyn_Norm,true,65,true,18,6,19,1.0,1.0,4,0.9259574515998106,0.0,0.0,218
4,Dyn_Norm,true,66,true,17,4,15,1.0,1.0,4,0.9269585169732417,0.0,0.0,217
4,Dyn_Norm,true,67,true,11,11,16,1.0,1.0,4,0.9243643058448241,0.0,0.0,211
4,Dyn_Norm,true,68,true,20,11,15,1.0,1.0,4,0.9280607762771835,0.0,0.0,220
4,Dyn_Norm,true,69,true,12,12,13,1.0,1.0,4,0.9253882351757048,0.0,0.0,212
4,Dyn_Norm,true,70,true,17,15,18,1.0,1.0,4,0.9259583899256121,0.0,0.0,217
4,Dyn_Norm,true,71,true,1,1,6,1.0,1.0,4,0.9237908464440421,0.0,0.0,201
4,Dyn_Norm,true,72,true,23,16,19,1.0,1.0,4,0.9276916088362848,0.0,0.0,223
4,Dyn_Norm,true,73,true,5,5,11,1.0,1.0,4,0.9242697653930418,0.0,0.0,205
4,Dyn_Norm,true,74,true,23,21,22,1.0,1.0,4,0.9270557338352204,0.0,0.0,223
4,Dyn_Norm,true,75,true,10,10,13,1.0,1.0,4,0.9250256424703002,0.0,0.0,210
4,Dyn_Norm,true,76,true,1,1,6,1.0,1.0,4,0.9237908464440421,0.0,0.0,201
4,Dyn_Norm,true,77,true,13,7,10,1.0,1.0,4,0.9269730999785817,0.0,0.0,213
4,Dyn_Norm,true,78,true,48,27,18,1.0,1.0,4,0.9337429914463741,0.0,0.0,248
4,Dyn_Norm,true,79,true,19,19,18,1.0,1.0,4,0.9256319556894819,0.0,0.0,219
4,Dyn_Norm,true,80,true,5,5,9,1.0,1.0,4,0.9251187860397554,0.0,0.0,205
