N,condition,norm_on,trial,converged,conv_tick,first_beh_tick,first_cryst_50,final_coord,final_majority,final_cryst,final_norm_str,final_belief_err,mean_enforce,total_ticks
6,Dyn_noNorm,false,81,true,95,5,0,1.0,1.0,0,0.0,0.0,0.0,295
6,Dyn_noNorm,false,82,true,35,33,0,1.0,1.0,0,0.0,0.0,0.0,235
6,Dyn_noNorm,false,83,true,13,11,0,1.0,1.0,0,0.0,0.0,0.0,213
6,Dyn_noNorm,false,84,true,8,8,0,1.0,1.0,0,0.0,0.0,0.0,208
6,Dyn_noNorm,false,85,true,34,15,0,1.0,1.0,0,0.0,0.0,0.0,234
6,Dyn_noNorm,false,86,true,18,18,0,1.0,1.0,0,0.0,0.0,0.0,218
6,Dyn_noNorm,false,87,true,22,22,0,1.0,1.0,0,0.0,0.0,0.0,222
6,Dyn_noNorm,false,88,true,12,4,0,1.0,1.0,0,0.0,0.0,0.0,212
6,Dyn_noNorm,false,89,true,10,10,0,1.0,1.0,0,0.0,0.0,0.0,210
6,Dyn_noNorm,false,90,true,49,41,0,1.0,1.0,0,0.0,0.0,0.0,249
6,Dyn_noNorm,false,91,true,47,26,0,1.0,1.0,0,0.0,0.0,0.0,247
6,Dyn_noNorm,false,92,true,67,67,0,1.0,1.0,0,0.0,0.0,0.0,267
6,Dyn_noNorm,false,93,true,16,10,0,1.0,1.0,0,0.0,0.0,0.0,216
6,Dyn_noNorm,false,94,true,26,24,0,1.0,1.0,0,0.0,0.0,0.0,226
6,Dyn_noNorm,false,95,true,8,8,0,1.0,1.0,0,0.0,0.0,0.0,208
6,Dyn_noNorm,false,96,true,9,4,0,1.0,1.0,0,0.0,0.0,0.0,209
6,Dyn_noNorm,false,97,true,15,15,0,1.0,1.0,0,0.0,0.0,0.0,215
6,Dyn_noNorm,false,98,true,52,3,0,1.0,1.0,0,0.0,0.0,0.0,252
6,Dyn_noNorm,false,99,true,45,37,0,1.0,1.0,0,0.0,0.0,0.0,245
6,Dyn_noNorm,false,100,true,13,9,0,1.0,1.0,0,0.0,0.0,0.0,213
6,Dyn_Norm,true,1,true,8,3,11,1.0,1.0,6,0.9257410933384538,0.0,0.0,208
6,Dyn_Norm,true,2,true,39,31,22,1.0,1.0,6,0.9312248695520603,0.0,0.0,239
6,Dyn_Norm,true,3,true,15,10,11,1.0,1.0,6,0.9276381236074408,0.0,0.0,215
6,Dyn_Norm,true,4,true,4,4,8,1.0,1.0,6,0.9246153281680969,0.0,0.0,204
6,Dyn_Norm,true,5,true,1,1,11,1.0,1.0,6,0.9234725284649259,0.0,0.0,201
6,Dyn_Norm,true,6,true,5,5,8,1.0,1.0,6,0.9253067639831801,0.0,0.0,205
6,Dyn_Norm,true,7,true,8,8,7,1.0,1.0,6,0.9263582449480084,0.0,0.0,208
6,Dyn_Norm,true,8,true,15,4,11,1.0,1.0,6,0.928300891446732,0.0,0.0,215
6,Dyn_Norm,true,9,true,19,17,14,1.0,1.0,6,0.9279339834443224,0.0,0.0,219
6,Dyn_Norm,true,10,true,24,17,11,1.0,1.0,6,0.929720305788055,0.0,0.0,224
6,Dyn_Norm,true,11,true,9,9,12,1.0,1.0,6,0.9249919142612799,0.0,0.0,209
6,Dyn_Norm,true,12,true,16,16,16,1.0,1.0,6,0.9269017596369485,0.0,0.0,216
6,Dyn_Norm,true,13,true,24,19,18,1.0,1.0,6,0.9284225660255311,0.0,0.0,224
6,Dyn_Norm,true,14,true,3,3,11,1.0,1.0,6,0.9239178680022251,0.0,0.0,203
6,Dyn_Norm,true,15,true,14,7,10,1.0,1.0,6,0.9278221837557955,0.0,0.0,214
6,Dyn_Norm,true,16,true,8,8,11,1.0,1.0,6,0.9253089526418697,0.0,0.0,208
6,Dyn_Norm,true,17,true,11,11,9,1.0,1.0,6,0.9264160052213013,0.0,0.0,211
6,Dyn_Norm,true,18,true,17,6,9,1.0,1.0,6,0.9280463265921695,0.0,0.0,217
6,Dyn_Norm,true,19,true,21,21,19,1.0,1.0,6,0.9260869690257653,0.0,0.0,221
6,Dyn_Norm,true,20,true,19,3,14,1.0,1.0,6,0.9277475493348035,0.0,0.0,219
6,Dyn_Norm,true,21,true,16,13,10,1.0,1.0,6,0.9276892251669148,0.0,0.0,216
6,Dyn_Norm,true,22,true,14,14,12,1.0,1.0,6,0.9273995477754086,0.0,0.0,214
6,Dyn_Norm,true,23,true,21,10,13,1.0,1.0,6,0.9296072176168552,0.0,0.0,221
6,Dyn_Norm,true,24,true,12,4,9,1.0,1.0,6,0.9273995508104939,0.0,0.0,212
6,Dyn_Norm,true,25,true,15,12,10,1.0,1.0,6,0.9284225705440804,0.0,0.0,215
6,Dyn_Norm,true,26,true,1,1,6,1.0,1.0,6,0.923790846444042,0.0,0.0,201
6,Dyn_Norm,true,27,true,25,25,19,1.0,1.0,6,0.9278093713586548,0.0,0.0,225
6,Dyn_Norm,true,28,true,7,5,8,1.0,1.0,6,0.9258003482514411,0.0,0.0,207
6,Dyn_Norm,true,29,true,21,21,15,1.0,1.0,6,0.9276852838416647,0.0,0.0,221
6,Dyn_Norm,true,30,true,36,32,27,1.0,1.0,6,0.8955947033093118,0.0,0.0,236
6,Dyn_Norm,true,31,true,14,3,11,1.0,1.0,6,0.9274603985638413,0.0,0.0,214
6,Dyn_Norm,true,32,true,12,8,11,1.0,1.0,6,0.9269708140643503,0.0,0.0,212
6,Dyn_Norm,true,33,true,21,19,15,1.0,1.0,6,0.9278173274362104,0.0,0.0,221
6,Dyn_Norm,true,34,true,17,14,12,1.0,1.0,6,0.9278173304410208,0.0,0.0,217
6,Dyn_Norm,true,35,true,14,12,10,1.0,1.0,6,0.9277013964698236,0.0,0.0,214
6,Dyn_Norm,true,36,true,52,47,12,1.0,1.0,6,0.8654635817302342,0.0,0.0,252
6,Dyn_Norm,true,37,true,12,4,9,1.0,1.0,6,0.927335640472767,0.0,0.0,212
6,Dyn_Norm,true,38,true,1,1,6,1.0,1.0,6,0.923790846444042,0.0,0.0,201
6,Dyn_Norm,true,39,true,1,1,6,1.0,1.0,6,0.923790846444042,0.0,0.0,201
6,Dyn_Norm,true,40,true,18,18,15,1.0,1.0,6,0.9278131554215832,0.0,0.0,218
6,Dyn_Norm,true,41,true,20,20,15,1.0,1.0,6,0.9274479015774522,0.0,0.0,220
6,Dyn_Norm,true,42,true,8,8,11,1.0,1.0,6,0.9244004232432143,0.0,0.0,208
6,Dyn_Norm,true,43,true,17,15,16,1.0,1.0,6,0.9270313636339259,0.0,0.0,217
6,Dyn_Norm,true,44,true,4,4,9,1.0,1.0,6,0.9246165966413301,0.0,0.0,204
6,Dyn_Norm,true,45,true,22,13,17,1.0,1.0,6,0.9277943217398126,0.0,0.0,222
6,Dyn_Norm,true,46,true,17,17,15,1.0,1.0,6,0.9270834006237326,0.0,0.0,217
6,Dyn_Norm,true,47,true,11,11,12,1.0,1.0,6,0.9256084763736956,0.0,0.0,211
6,Dyn_Norm,true,48,true,48,5,10,1.0,1.0,6,0.865617556062273,0.0,0.0,248
6,Dyn_Norm,true,49,true,7,4,8,1.0,1.0,6,0.9259279637667842,0.0,0.0,207
6,Dyn_Norm,true,50,true,9,9,10,1.0,1.0,6,0.9250912529254697,0.0,0.0,209
6,Dyn_Norm,true,51,true,6,4,9,1.0,1.0,6,0.9251785134394245,0.0,0.0,206
6,Dyn_Norm,true,52,true,15,15,14,1.0,1.0,6,0.9261642758856451,0.0,0.0,215
6,Dyn_Norm,true,53,true,3,3,11,1.0,1.0,6,0.9239178680022252,0.0,0.0,203
6,Dyn_Norm,true,54,true,15,11,12,1.0,1.0,6,0.9277013964698236,0.0,0.0,215
6,Dyn_Norm,true,55,true,20,7,11,1.0,1.0,6,0.9291314957260749,0.0,0.0,220
6,Dyn_Norm,true,56,true,14,9,10,1.0,1.0,6,0.9276371864193341,0.0,0.0,214
6,Dyn_Norm,true,57,true,15,12,13,1.0,1.0,6,0.9270328850181202,0.0,0.0,215
6,Dyn_Norm,true,58,true,33,21,12,1.0,1.0,5,0.9299716665280343,0.0,0.0,233
6,Dyn_Norm,true,59,true,11,6,11,1.0,1.0,6,0.9267879298921545,0.0,0.0,211
6,Dyn_Norm,true,60,true,16,16,14,1.0,1.0,6,0.9267169824237373,0.0,0.0,216
6,Dyn_Norm,true,61,true,15,15,16,1.0,1.0,6,0.9259127887752197,0.0,0.0,215
6,Dyn_Norm,true,62,true,29,20,17,1.0,1.0,6,0.9304739549846586,0.0,0.0,229
6,Dyn_Norm,true,63,true,24,21,12,1.0,1.0,6,0.9283476330996278,0.0,0.0,224
6,Dyn_Norm,true,64,true,5,3,8,1.0,1.0,6,0.9255560482149653,0.0,0.0,205
6,Dyn_Norm,true,65,true,13,13,11,1.0,1.0,6,0.9265989094636639,0.0,0.0,213
6,Dyn_Norm,true,66,true,9,6,11,1.0,1.0,6,0.9262365511934347,0.0,0.0,209
6,Dyn_Norm,true,67,true,75,54,17,1.0,1.0,6,0.8698241585178811,0.0,0.0,275
6,Dyn_Norm,true,68,true,14,14,12,1.0,1.0,6,0.9269108561831051,0.0,0.0,214
6,Dyn_Norm,true,69,true,24,21,15,1.0,1.0,6,0.929069493736541,0.0,0.0,224
6,Dyn_Norm,true,70,true,32,28,14,1.0,1.0,6,0.9280416309956664,0.0,0.0,232
6,Dyn_Norm,true,71,true,21,21,13,1.0,1.0,6,0.9282376141260475,0.0,0.0,221
6,Dyn_Norm,true,72,true,14,12,12,1.0,1.0,6,0.9270882480205546,0.0,0.0,214
6,Dyn_Norm,true,73,true,18,12,13,1.0,1.0,6,0.9275157769255667,0.0,0.0,218
6,Dyn_Norm,true,74,true,9,3,9,1.0,1.0,6,0.9265454320009358,0.0,0.0,209
6,Dyn_Norm,true,75,true,13,7,11,1.0,1.0,6,0.9272793584011466,0.0,0.0,213
6,Dyn_Norm,true,76,true,15,3,10,1.0,1.0,6,0.9282415468211594,0.0,0.0,215
6,Dyn_Norm,true,77,true,11,11,9,1.0,1.0,6,0.9265392573339213,0.0,0.0,211
6,Dyn_Norm,true,78,true,8,5,8,1.0,1.0,6,0.9261744618144002,0.0,0.0,208
6,Dyn_Norm,true,79,true,12,8,10,1.0,1.0,6,0.9272175917471506,0.0,0.0,212
6,Dyn_Norm,true,80,true,19,19,22,1.0,1.0,6,0.9250999239471002,0.0,0.0,219
6,Dyn_Norm,true,81,true,14,12,11,1.0,1.0,6,0.9273353346745822,0.0,0.0,214
6,Dyn_Norm,true,82,true,20,20,13,1.0,1.0,6,0.9203174803862478,0.0,0.0,220
6,Dyn_Norm,true,83,true,8,6,10,1.0,1.0,6,0.9254312485395118,0.0,0.0,208
6,Dyn_Norm,true,84,true,10,10,10,1.0,1.0,6,0.9262362314722844,0.0,0.0,210
6,Dyn_Norm,true,85,true,49,37,29,1.0,1.0,6,0.8952602661789024,0.0,0.0,249
6,Dyn_Norm,true,86,true,17,13,16,1.0,1.0,6,0.9267704592403306,0.0,0.0,217
6,Dyn_Norm,true,87,true,12,5,11,1.0,1.0,6,0.9267916072307706,0.0,0.0,212
6,Dyn_Norm,true,88,true,21,7,13,1.0,1.0,6,0.9287199126403339,0.0,0.0,221
6,Dyn_Norm,true,89,true,4,4,11,1.0,1.0,6,0.924047741793714,0.0,0.0,204
6,Dyn_Norm,true,90,true,15,10,12,1.0,1.0,6,0.9273353437799141,0.0,0.0,215
6,Dyn_Norm,true,91,true,14,12,12,1.0,1.0,6,0.9270316679031197,0.0,0.0,214
6,Dyn_Norm,true,92,true,16,16,18,1.0,1.0,6,0.9252674225437598,0.0,0.0,216
6,Dyn_Norm,true,93,true,17,17,18,1.0,1.0,6,0.9260388968627081,0.0,0.0,217
6,Dyn_Norm,true,94,true,9,5,8,1.0,1.0,6,0.9259769580214977,0.0,0.0,209
6,Dyn_Norm,true,95,true,6,6,8,1.0,1.0,6,0.9252418446304969,0.0,0.0,206
6,Dyn_Norm,true,96,true,17,17,16,1.0,1.0,6,0.9266022842084106,0.0,0.0,217
6,Dyn_Norm,true,97,true,13,7,8,1.0,1.0,6,0.9276417506101428,0.0,0.0,213
6,Dyn_Norm,true,98,true,47,34,16,1.0,1.0,6,0.8608589272660879,0.0,0.0,247
6,Dyn_Norm,true,99,true,12,4,9,1.0,1.0,6,0.9269686658165434,0.0,0.0,212
6,Dyn_Norm,true,100,true,9,5,8,1.0,1.0,6,0.9269729470756477,0.0,0.0,209
