N,condition,exp_level,norm_on,trial,converged,conv_tick,first_beh_tick,first_cryst_50,final_coord,final_majority,final_cryst,final_norm_str,final_belief_err,mean_enforce,total_ticks
10000,Fixed_Norm,fixed,true,13,true,57,57,25,1.0,1.0,9888,0.887876511684222,0.0,0.0,257
10000,Fixed_Norm,fixed,true,25,true,62,62,25,1.0,1.0,9920,0.8802552458036204,0.0,0.0,262
10000,Fixed_Norm,fixed,true,7,true,69,69,26,1.0,1.0,9963,0.8827882255088164,0.0,0.0,269
10000,Fixed_Norm,fixed,true,11,true,63,63,26,1.0,1.0,9923,0.8807307699268639,0.0,0.0,263
10000,Fixed_Norm,fixed,true,17,true,76,76,26,1.0,1.0,9953,0.8897340941298947,0.0,0.0,276
10000,Fixed_Norm,fixed,true,19,true,70,70,26,1.0,1.0,9944,0.8834788803588477,0.0,0.0,270
10000,Fixed_Norm,fixed,true,30,true,75,75,26,1.0,1.0,9941,0.8880416738815926,0.0,0.0,275
10000,Fixed_Norm,fixed,true,21,true,70,70,25,1.0,1.0,9945,0.8826068385959832,0.0,0.0,270
10000,Fixed_Norm,fixed,true,5,true,67,67,26,1.0,1.0,9944,0.8814692483266617,0.0,0.0,267
10000,Fixed_Norm,fixed,true,3,true,74,74,26,1.0,1.0,9951,0.8862477745121231,0.0,0.0,274
10000,Fixed_Norm,fixed,true,9,true,68,68,25,1.0,1.0,9944,0.8817343551300902,0.0,0.0,268
10000,Fixed_Norm,fixed,true,15,true,115,115,25,1.0,1.0,9900,0.8957348047809653,0.0,0.0,315
10000,Fixed_Norm,fixed,true,27,true,65,65,26,1.0,1.0,9939,0.8811028804057645,0.0,0.0,265
10000,Fixed_Norm,fixed,true,23,true,79,79,26,1.0,1.0,9949,0.8929271230452472,0.0,0.0,279
10000,Fixed_Norm,fixed,true,29,true,80,80,26,1.0,1.0,9950,0.8924452411459208,0.0,0.0,280
10000,Fixed_Norm,fixed,true,1,true,90,90,26,1.0,1.0,9933,0.9016307255165512,0.0,0.0,290
10000,Fixed_Norm,fixed,true,14,true,82,82,26,1.0,1.0,9940,0.8960559452052883,0.0,0.0,282
10000,Fixed_Norm,fixed,true,20,true,79,79,25,1.0,1.0,9943,0.892877836657758,0.0,0.0,279
10000,Fixed_Norm,fixed,true,18,true,109,109,26,1.0,1.0,9892,0.8968435106418655,0.0,0.0,309
10000,Fixed_Norm,fixed,true,26,true,65,65,26,1.0,1.0,9942,0.8816714101782758,0.0,0.0,265
10000,Fixed_Norm,fixed,true,8,true,79,79,25,1.0,1.0,9949,0.8933377072144256,0.0,0.0,279
10000,Fixed_Norm,fixed,true,6,true,65,65,26,1.0,1.0,9924,0.879826436018996,0.0,0.0,265
10000,Fixed_Norm,fixed,true,4,true,80,80,26,1.0,1.0,9949,0.8931536476035146,0.0,0.0,280
10000,Fixed_Norm,fixed,true,12,true,118,118,26,1.0,1.0,9920,0.8937974038581413,0.0,0.0,318
10000,Fixed_Norm,fixed,true,22,true,96,96,26,1.0,1.0,9899,0.9026315396017529,0.0,0.0,296
10000,Fixed_Norm,fixed,true,10,true,75,75,26,1.0,1.0,9932,0.8885094922612556,0.0,0.0,275
10000,Fixed_Norm,fixed,true,16,true,66,66,25,1.0,1.0,9940,0.8797314212288165,0.0,0.0,266
10000,Fixed_Norm,fixed,true,2,true,69,69,26,1.0,1.0,9944,0.8821673098488196,0.0,0.0,269
10000,Fixed_Norm,fixed,true,28,true,71,71,26,1.0,1.0,9951,0.8841762040660008,0.0,0.0,271
10000,Fixed_Norm,fixed,true,24,true,77,77,26,1.0,1.0,9942,0.8899858395927482,0.0,0.0,277
10000,Dyn_noNorm,dynamic,false,7,true,191,177,0,0.8902,0.9419,0,0.0,0.08971857333332751,0.0,391
10000,Dyn_noNorm,dynamic,false,15,true,425,203,0,0.897,0.9451,0,0.0,0.08605287999998817,0.0,625
10000,Dyn_noNorm,dynamic,false,30,true,722,200,0,0.902,0.947,0,0.0,0.08332306666666593,0.0,922
10000,Dyn_noNorm,dynamic,false,17,true,879,433,0,0.9034,0.9483,0,0.0,0.0826344533333252,0.0,1079
10000,Dyn_noNorm,dynamic,false,29,true,711,235,0,0.8982,0.9477,0,0.0,0.08227632666665245,0.0,911
10000,Dyn_noNorm,dynamic,false,27,true,1196,156,0,0.906,0.95,0,0.0,0.08285833333332404,0.0,1396
10000,Dyn_noNorm,dynamic,false,18,true,771,272,0,0.9106,0.9519,0,0.0,0.07959483333332248,0.0,971
10000,Dyn_noNorm,dynamic,false,23,true,2097,187,0,0.9004,0.947,0,0.0,0.08367766666666597,0.0,2297
10000,Dyn_noNorm,dynamic,false,1,true,1677,261,0,0.9004,0.9478,0,0.0,0.08184674666666408,0.0,1877
10000,Dyn_noNorm,dynamic,false,28,true,308,228,0,0.8858,0.9399,0,0.0,0.09330673333334037,0.0,508
10000,Dyn_noNorm,dynamic,false,9,true,1813,251,0,0.8994,0.9475,0,0.0,0.08408216666667213,0.0,2013
10000,Dyn_noNorm,dynamic,false,3,true,3048,171,0,0.9066,0.9505,0,0.0,0.0799927333333289,0.0,3248
10000,Dyn_noNorm,dynamic,false,16,true,1898,174,0,0.914,0.9546,0,0.0,0.07451255999998664,0.0,2098
10000,Dyn_noNorm,dynamic,false,4,true,292,199,0,0.8906,0.9413,0,0.0,0.08812252000000861,0.0,492
10000,Dyn_noNorm,dynamic,false,25,true,2942,257,0,0.9094,0.9523,0,0.0,0.07702156666666177,0.0,3142
10000,Dyn_noNorm,dynamic,false,13,true,2821,170,0,0.9064,0.9506,0,0.0,0.08037710666666308,0.0,3021
10000,Dyn_noNorm,dynamic,false,10,true,1547,216,0,0.8964,0.9458,0,0.0,0.0859218400000069,0.0,1747
10000,Dyn_noNorm,dynamic,false,26,true,1022,189,0,0.9014,0.9495,0,0.0,0.08226840000001397,0.0,1222
10000,Dyn_noNorm,dynamic,false,24,true,4138,193,0,0.918,0.9572,0,0.0,0.07154272000001088,0.0,4338
10000,Dyn_noNorm,dynamic,false,2,true,3268,175,0,0.9014,0.9479,0,0.0,0.08268090666666524,0.0,3468
10000,Dyn_noNorm,dynamic,false,21,true,6063,165,0,0.8938,0.9427,0,0.0,0.08892841333334682,0.0,6263
10000,Dyn_noNorm,dynamic,false,22,true,715,213,0,0.9038,0.9491,0,0.0,0.08346969333332492,0.0,915
10000,Dyn_noNorm,dynamic,false,19,true,6296,201,0,0.8948,0.9444,0,0.0,0.08639234666667975,0.0,6496
10000,Dyn_noNorm,dynamic,false,5,true,7433,200,0,0.9018,0.9479,0,0.0,0.08243872666666528,0.0,7633
10000,Dyn_noNorm,dynamic,false,20,true,1776,234,0,0.9054,0.9503,0,0.0,0.07923900000000182,0.0,1976
10000,Dyn_noNorm,dynamic,false,8,true,8448,196,0,0.8932,0.9442,0,0.0,0.08798171999998851,0.0,8648
10000,Dyn_noNorm,dynamic,false,14,true,5387,216,0,0.902,0.9496,0,0.0,0.08073881333332966,0.0,5587
10000,Dyn_noNorm,dynamic,false,11,false,0,246,0,0.9184,0.9574,0,0.0,0.06869947999999595,0.0,10000
10000,Dyn_noNorm,dynamic,false,12,true,778,203,0,0.8978,0.9463,0,0.0,0.08535080666667795,0.0,978
10000,Dyn_noNorm,dynamic,false,6,false,0,257,0,0.8954,0.9449,0,0.0,0.08718685333334224,0.0,10000
10000,Dyn_Norm,dynamic,true,7,true,54,54,21,1.0,1.0,9874,0.8793293758996173,0.0,0.0,254
10000,Dyn_Norm,dynamic,true,15,true,53,53,21,1.0,1.0,9858,0.8833855632736631,0.0,0.0,253
10000,Dyn_Norm,dynamic,true,5,true,67,67,21,1.0,1.0,9930,0.8808177202654346,0.0,0.0,267
10000,Dyn_Norm,dynamic,true,1,true,59,59,21,1.0,1.0,9902,0.8749429288145575,0.0,0.0,259
10000,Dyn_Norm,dynamic,true,27,true,50,50,21,1.0,1.0,9796,0.8905345784138313,0.0,0.0,250
10000,Dyn_Norm,dynamic,true,25,true,45,45,21,1.0,1.0,9762,0.9014155357108539,0.0,0.0,245
10000,Dyn_Norm,dynamic,true,3,true,53,53,20,1.0,1.0,9846,0.8828613985542764,0.0,0.0,253
10000,Dyn_Norm,dynamic,true,13,true,84,84,21,1.0,1.0,9865,0.9031385253602029,0.0,0.0,284
10000,Dyn_Norm,dynamic,true,11,true,64,64,21,1.0,1.0,9921,0.8783199602061217,0.0,0.0,264
10000,Dyn_Norm,dynamic,true,30,true,59,59,21,1.0,1.0,9894,0.8762240313738726,0.0,0.0,259
10000,Dyn_Norm,dynamic,true,23,true,50,50,21,1.0,1.0,9839,0.8886329806406299,0.0,0.0,250
10000,Dyn_Norm,dynamic,true,19,true,78,78,21,1.0,1.0,9891,0.8981249494568992,0.0,0.0,278
10000,Dyn_Norm,dynamic,true,17,true,68,68,21,1.0,1.0,9908,0.8829417837257469,0.0,0.0,268
10000,Dyn_Norm,dynamic,true,9,true,92,92,20,1.0,1.0,9834,0.9032278093623153,0.0,0.0,292
10000,Dyn_Norm,dynamic,true,21,true,77,77,21,1.0,1.0,9888,0.8964896523386012,0.0,0.0,277
10000,Dyn_Norm,dynamic,true,29,true,79,79,21,1.0,1.0,9894,0.9001040506152238,0.0,0.0,279
10000,Dyn_Norm,dynamic,true,12,true,47,47,21,1.0,1.0,9778,0.8944769631381136,0.0,0.0,247
10000,Dyn_Norm,dynamic,true,18,true,65,65,21,1.0,1.0,9920,0.8785707611179024,0.0,0.0,265
10000,Dyn_Norm,dynamic,true,24,true,63,63,21,1.0,1.0,9902,0.8777895586028761,0.0,0.0,263
10000,Dyn_Norm,dynamic,true,16,true,58,58,21,1.0,1.0,9886,0.8771999061184005,0.0,0.0,258
10000,Dyn_Norm,dynamic,true,28,true,53,53,20,1.0,1.0,9858,0.88170406244078,0.0,0.0,253
10000,Dyn_Norm,dynamic,true,26,true,57,57,21,1.0,1.0,9885,0.8761556074160554,0.0,0.0,257
10000,Dyn_Norm,dynamic,true,8,true,64,64,21,1.0,1.0,9918,0.8765313092419015,0.0,0.0,264
10000,Dyn_Norm,dynamic,true,6,true,46,46,21,1.0,1.0,9766,0.8980261604560718,0.0,0.0,246
10000,Dyn_Norm,dynamic,true,4,true,47,47,21,1.0,1.0,9796,0.8963155290842991,0.0,0.0,247
10000,Dyn_Norm,dynamic,true,22,true,55,55,21,1.0,1.0,9858,0.8796741102469773,0.0,0.0,255
10000,Dyn_Norm,dynamic,true,14,true,71,71,21,1.0,1.0,9915,0.8881319542994849,0.0,0.0,271
10000,Dyn_Norm,dynamic,true,2,true,68,68,21,1.0,1.0,9921,0.8826525843267212,0.0,0.0,268
10000,Dyn_Norm,dynamic,true,10,true,46,46,21,1.0,1.0,9763,0.8987721917724598,0.0,0.0,246
10000,Dyn_Norm,dynamic,true,20,true,66,66,21,1.0,1.0,9919,0.8797020945926788,0.0,0.0,266
