theta_crystal,Phi,trial,N,converged,convergence_tick,total_ticks,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,total_dissolutions,total_enforcements,recryst_flip,recryst_same,peak_norm_split,time_in_churn
3.0,1.0,9,1000,true,122,122,0.0,0.9971865843232249,996,0.7386559365541057,0.996,73,73,73,73,672,13085,479,189,1.0,42
3.0,0.0,10,1000,true,105,105,1.0,0.9993454038176036,970,0.8128880863066235,0.97,44,43,56,56,229,0,199,0,1.0,24
3.0,5.0,3,1000,true,107,107,0.0,0.9980401380702837,988,0.6890855153980087,0.988,54,54,58,58,449,10805,431,6,1.0,20
3.0,1.0,10,1000,true,114,114,1.0,0.9994029531149939,967,0.8135402605319706,0.967,50,49,65,65,342,9880,309,0,1.0,22
3.0,0.0,11,1000,true,103,103,1.0,0.9993320314670951,971,0.8312011037854368,0.971,40,40,54,54,209,0,180,0,1.0,19
3.0,5.0,4,1000,true,123,123,0.0,0.9967636542735423,986,0.7156610107137029,0.986,72,68,65,72,701,12475,516,171,1.0,45
3.0,1.0,11,1000,true,118,118,1.0,0.9998754828292562,961,0.8687025270457902,0.961,41,39,69,69,230,6706,191,0,1.0,15
3.0,0.0,12,1000,true,109,109,1.0,0.9988220552530861,983,0.7597252388259138,0.983,53,52,60,60,304,0,282,5,1.0,26
3.0,5.0,5,1000,true,107,107,1.0,0.9976371537299952,992,0.6738540663422893,0.992,57,56,58,58,447,10872,434,5,1.0,18
3.0,1.0,12,1000,true,109,109,0.0,0.999424259742178,974,0.8511774439920421,0.974,47,45,60,60,267,8055,241,0,1.0,18
3.0,0.0,13,1000,true,109,109,0.0,0.9988687872259874,979,0.7657471924581571,0.979,53,52,60,60,309,0,284,4,1.0,30
3.0,1.0,13,1000,true,112,112,1.0,0.9996915935098454,957,0.8608897710990121,0.957,42,42,63,63,257,7653,215,0,1.0,17
3.0,0.0,14,1000,true,107,107,1.0,0.9992652022115641,975,0.7935655404773088,0.975,46,46,58,58,260,0,233,2,1.0,23
3.0,5.0,6,1000,true,170,170,0.0,0.9960733123675324,980,0.6788615653281551,0.98,121,120,114,121,1600,23273,997,583,1.0,84
3.0,1.0,14,1000,true,107,107,1.0,0.9996893306219687,964,0.863781566641485,0.964,37,38,58,58,189,5840,153,0,1.0,13
3.0,0.0,15,1000,true,110,110,0.0,0.9985893611678298,980,0.7535854518497815,0.98,54,53,61,61,340,0,303,17,1.0,26
3.0,1.0,15,1000,true,113,113,1.0,0.9997218211369957,959,0.8620467578926135,0.959,42,42,64,64,246,7317,205,0,1.0,16
3.0,5.0,7,1000,true,107,107,1.0,0.9990320486853448,973,0.7608382599799453,0.973,48,48,58,58,408,9941,381,0,1.0,14
3.0,0.0,16,1000,true,98,98,1.0,0.9994693256055748,970,0.8540448850520601,0.97,33,33,49,49,131,0,101,0,1.0,15
3.0,1.0,16,1000,true,112,112,0.0,0.9996096484045526,957,0.8518005320586943,0.957,45,44,63,63,284,8312,241,0,1.0,20
3.0,5.0,8,1000,true,114,114,0.0,0.9971286313915825,996,0.6898693261641018,0.996,65,63,62,65,597,11592,488,105,1.0,33
3.0,0.0,17,1000,true,113,113,0.0,0.9986171415524904,987,0.746246163514263,0.987,58,58,64,64,364,0,325,26,1.0,32
3.0,5.0,9,1000,true,107,107,1.0,0.9975109729496209,995,0.676060730550308,0.995,55,55,58,58,445,10810,437,3,1.0,19
3.0,1.0,17,1000,true,115,115,0.0,0.9994765191567477,962,0.8080863673609556,0.962,51,50,66,66,358,10088,320,0,1.0,22
3.0,0.0,18,1000,true,115,115,1.0,0.9985710531559348,987,0.7432396794115429,0.987,60,60,66,66,404,0,341,50,1.0,35
3.0,5.0,10,1000,true,108,108,0.0,0.9985759289028745,987,0.7030215837769955,0.987,53,53,59,59,445,10593,431,1,1.0,14
3.0,0.0,19,1000,true,93,93,1.0,0.9993249211169064,981,0.8556198846833967,0.981,31,30,44,44,110,0,93,0,1.0,14
3.0,0.0,20,1000,true,108,108,1.0,0.9991161028516693,975,0.7909805322647302,0.975,49,48,59,59,279,0,254,0,1.0,24
3.0,0.0,21,1000,true,108,108,0.0,0.9989236222629433,972,0.7728242265990972,0.972,50,50,59,59,291,0,258,5,1.0,27
3.0,5.0,11,1000,true,111,111,1.0,0.9973298583631983,998,0.6795791025195485,0.998,62,62,60,62,540,11203,482,56,1.0,24
3.0,0.0,22,1000,true,105,105,0.0,0.9992366739096883,974,0.809534675613875,0.974,45,43,56,56,233,0,207,0,1.0,22
3.0,5.0,12,1000,true,106,106,0.0,0.9983768274657591,979,0.7024280878460903,0.979,53,52,57,57,432,10534,411,0,1.0,16
3.0,5.0,13,1000,true,148,148,0.0,0.9993358842439107,983,0.7847086200779438,0.983,85,85,99,99,989,15289,683,289,1.0,57
3.0,1.0,18,1000,true,115,115,1.0,0.9978744672874335,991,0.6925908902461935,0.991,65,65,66,66,447,12038,422,16,1.0,27
3.0,0.0,23,1000,true,113,113,0.0,0.9981960005368973,988,0.7349619108352415,0.988,60,59,64,64,391,0,343,36,1.0,35
3.0,1.0,19,1000,true,112,112,0.0,0.999655265376856,963,0.8536457868595098,0.963,44,43,63,63,275,8134,238,0,1.0,20
3.0,0.0,24,1000,true,103,103,0.0,0.9994770270110059,962,0.838862146820178,0.962,39,38,54,54,197,0,159,0,1.0,18
3.0,1.0,20,1000,true,117,117,0.0,0.9998021468459576,954,0.8638341062953439,0.954,41,42,68,68,254,7576,208,0,1.0,18
3.0,0.0,25,1000,true,104,104,0.0,0.9995259536319783,964,0.8399817572122318,0.964,38,38,55,55,187,0,151,0,1.0,19
3.0,5.0,14,1000,true,119,119,0.0,0.9969505624553489,991,0.6998910242312794,0.991,70,68,63,70,639,11977,504,126,1.0,35
3.0,1.0,21,1000,true,113,113,1.0,0.9996346032719338,969,0.8522898497460297,0.969,45,45,64,64,286,8333,255,0,1.0,21
3.0,0.0,26,1000,true,104,104,1.0,0.9993958729772026,975,0.8231805443935027,0.975,40,40,55,55,219,0,194,0,1.0,21
3.0,5.0,15,1000,true,107,107,0.0,0.9990681268339279,971,0.7615508401413664,0.971,48,48,58,58,408,9945,379,0,1.0,14
3.0,1.0,22,1000,true,112,112,0.0,0.9996718834937913,960,0.8623051429847546,0.96,43,43,63,63,245,7439,205,0,1.0,17
3.0,0.0,27,1000,true,121,121,0.0,0.998317993150313,990,0.7580792803345358,0.99,68,67,72,72,564,0,401,153,1.0,43
3.0,5.0,16,1000,true,107,107,0.0,0.9991982871965386,975,0.7687658841573974,0.975,46,46,58,58,401,9836,376,0,1.0,15
3.0,1.0,23,1000,true,116,116,0.0,0.9977813056911397,998,0.6960879975888747,0.998,65,65,67,67,447,12125,427,18,1.0,30
3.0,0.0,28,1000,true,112,112,1.0,0.9985160621242114,994,0.7450965003929272,0.994,58,58,63,63,361,0,334,21,1.0,31
3.0,5.0,17,1000,true,106,106,0.0,0.999323245664788,962,0.8187586553533511,0.962,43,43,57,57,365,8933,327,0,1.0,13
3.0,1.0,24,1000,true,113,113,1.0,0.9997510053319345,955,0.8636675791326287,0.955,41,41,64,64,245,7255,200,0,1.0,16
3.0,5.0,18,1000,true,106,106,1.0,0.9988051561958714,980,0.751299972232836,0.98,50,49,57,57,417,10102,397,0,1.0,13
3.0,0.0,29,1000,true,108,108,0.0,0.9989191748835329,986,0.7737222492175094,0.986,51,51,59,59,285,0,270,1,1.0,27
3.0,1.0,25,1000,true,113,113,0.0,0.9981980908667165,993,0.7475045743361598,0.993,61,58,64,64,383,11231,375,1,1.0,27
3.0,5.0,19,1000,true,106,106,1.0,0.9980750839000522,985,0.7147520851528746,0.985,51,51,57,57,439,10562,418,6,1.0,20
3.0,1.0,26,1000,true,140,140,0.0,0.9982799399343282,988,0.8201487209313351,0.988,86,86,91,91,984,15489,563,409,1.0,58
3.0,5.0,20,1000,true,151,151,0.0,0.9996146907491815,978,0.8127380863207013,0.978,85,84,102,102,1060,15524,698,340,1.0,54
3.0,1.0,27,1000,true,118,118,0.0,0.9970469947182936,998,0.6940949108934775,0.998,69,69,69,69,518,12606,450,66,1.0,33
3.0,1.0,28,1000,true,116,116,0.0,0.9990177938314467,976,0.7618146740082463,0.976,56,55,67,67,381,10982,356,1,1.0,23
3.0,5.0,21,1000,true,157,157,0.0,0.9991642764112545,965,0.81017370252565,0.965,91,91,108,108,1251,18585,794,422,1.0,66
3.0,0.0,30,1000,true,103,103,1.0,0.999360833029177,968,0.8312531490010571,0.968,39,41,54,54,213,0,181,0,1.0,21
3.0,0.5,1,1000,true,118,118,0.0,0.9992318836809384,975,0.7868631400117102,0.975,57,55,69,69,344,10773,319,0,1.0,25
3.0,0.5,2,1000,true,135,135,0.0,0.9973278280168788,990,0.7878085708168924,0.99,85,85,86,86,794,14738,488,296,1.0,55
3.0,0.5,3,1000,true,112,112,0.0,0.9995862440665206,966,0.8561993019965408,0.966,45,45,63,63,247,7798,213,0,1.0,16
3.0,1.0,29,1000,true,110,110,0.0,0.9996843306789187,963,0.8635812636309096,0.963,40,40,61,61,219,6733,182,0,1.0,14
3.0,5.0,22,1000,true,106,106,0.0,0.9991685911896726,978,0.7933535330753123,0.978,45,45,57,57,392,9519,370,0,1.0,14
3.0,5.0,23,1000,true,107,107,1.0,0.9984797507253775,969,0.7286340158707009,0.969,51,50,58,58,423,10425,382,10,1.0,17
3.0,1.0,30,1000,true,114,114,0.0,0.9995112796796358,966,0.8310914319673797,0.966,48,48,65,65,324,9390,290,0,1.0,22
3.0,0.5,4,1000,true,111,111,1.0,0.9996490166858943,966,0.8615837676314081,0.966,42,42,62,62,205,6877,171,0,1.0,17
3.0,5.0,24,1000,true,125,125,1.0,0.9973784786125852,978,0.7505641642394236,0.978,76,74,69,76,816,12904,546,248,1.0,44
3.0,2.0,1,1000,true,132,132,1.0,0.9980254123854609,989,0.8028751776378219,0.989,80,79,83,83,953,13986,578,364,1.0,48
3.0,0.5,5,1000,true,107,107,0.0,0.9997426510141306,971,0.8648736635488093,0.971,35,35,58,58,151,5073,122,0,1.0,10
3.0,2.0,2,1000,true,110,110,1.0,0.9996854919714189,962,0.860649141018277,0.962,41,41,61,61,273,7326,235,0,1.0,18
3.0,5.0,25,1000,true,116,116,0.0,0.9948190441893028,978,0.7182930573831762,0.978,67,67,65,67,706,12169,507,177,1.0,38
3.0,0.5,6,1000,true,114,114,0.0,0.9995700778614073,962,0.8450295091260095,0.962,48,47,65,65,269,8679,231,0,1.0,20
3.0,2.0,3,1000,true,113,113,0.0,0.9998280362286861,960,0.8658433949753711,0.96,38,37,64,64,229,6331,190,0,1.0,15
3.0,0.5,7,1000,true,115,115,1.0,0.9996491158717754,957,0.8512482401088233,0.957,46,46,66,66,267,8334,224,0,1.0,19
3.0,5.0,26,1000,true,107,107,0.0,0.9969094124601311,990,0.6910811147325155,0.99,55,54,58,58,437,10729,426,1,1.0,16
12.0,5.0,13,1000,false,0,5000,0.0,0.9999999999999999,782,0.9999999999963408,0.782,71,71,0,0,5,1091,0,0,1.0,3
3.0,5.0,27,1000,true,105,105,1.0,0.9987417701099973,979,0.7519936234626847,0.979,51,49,56,56,415,10081,390,4,1.0,17
7.0,0.5,11,1000,false,0,5000,0.0,0.9999999999999999,888,0.9999999999966549,0.888,55,55,0,0,25,1964,0,0,1.0,9
3.0,2.0,4,1000,true,109,109,0.0,0.9993429109345836,971,0.8208743332574577,0.971,47,46,60,60,367,9347,338,0,1.0,16
3.0,5.0,28,1000,true,112,112,1.0,0.9997013303460885,949,0.8394565348021337,0.949,42,40,63,63,350,8560,295,4,1.0,17
7.0,2.0,7,1000,false,0,5000,0.0,0.9999999999999999,834,0.9999999999965237,0.834,70,70,0,0,125,5712,10,0,1.0,18
3.0,2.0,5,1000,true,110,110,0.0,0.9983093746269464,986,0.7054289749089302,0.986,56,56,61,61,431,10975,414,3,1.0,21
15.0,0.5,9,1000,false,0,5000,0.0,0.9999999999999999,653,0.9999999999960075,0.653,85,85,0,0,0,724,0,0,1.0,0
3.0,5.0,29,1000,true,127,127,1.0,0.9964040035774319,985,0.7661951163550939,0.985,78,76,69,78,867,13193,560,292,1.0,48
3.0,0.5,8,1000,true,118,118,1.0,0.9995710272748038,962,0.8284266724671114,0.962,52,51,69,69,314,9846,276,0,1.0,21
12.0,1.0,17,1000,false,0,5000,1.0,0.9999999999999999,693,0.9999999999958735,0.693,98,94,0,0,10,1595,0,0,1.0,7
3.0,2.0,6,1000,true,109,109,0.0,0.9987654523444138,980,0.7306317711523439,0.98,54,52,60,60,427,10728,405,2,1.0,17
3.0,5.0,30,1000,true,106,106,0.0,0.999642340097521,966,0.8594410389415846,0.966,38,37,57,57,274,6967,239,1,1.0,12
3.0,0.5,9,1000,true,110,110,1.0,0.9997162880607807,971,0.863651730920387,0.971,39,39,61,61,175,5974,146,0,1.0,12
3.0,2.0,7,1000,true,110,110,1.0,0.9969626925079427,996,0.6729069954600749,0.996,61,60,60,61,460,11508,443,13,1.0,24
3.0,0.5,10,1000,true,81,81,1.0,0.9976744390881832,987,0.8497389380239063,0.987,32,31,32,32,93,3392,80,0,1.0,3
3.0,0.5,11,1000,true,98,98,1.0,0.9994708196410353,986,0.860453144402444,0.986,33,33,49,49,112,4095,98,0,1.0,6
3.0,0.5,12,1000,true,112,112,0.0,0.9996629088157707,966,0.8618841413061828,0.966,43,43,63,63,225,7376,191,0,1.0,16
5.0,0.0,1,1000,true,91,91,0.0,0.9989786224830847,956,0.8530268974629818,0.956,33,33,42,42,17,0,1,0,1.0,7
3.0,2.0,8,1000,true,107,107,1.0,0.999658140563764,975,0.8608437245451702,0.975,39,39,58,58,250,6813,226,0,1.0,18
15.0,2.0,5,1000,false,0,5000,0.0,0.9999999999999999,637,0.9999999999960074,0.637,84,83,0,0,0,518,0,0,1.0,0
5.0,0.0,2,1000,true,118,118,0.0,0.9997670933990266,914,0.8523281846964529,0.914,46,46,69,69,91,0,25,0,1.0,20
12.0,0.0,21,1000,false,0,5000,0.0,0.9999999999999999,674,0.9999999999961695,0.674,75,73,0,0,1,0,0,0,1.0,1
5.0,5.0,15,1000,false,0,5000,0.0,0.9999999999999999,836,0.9999999999969544,0.836,48,46,0,0,216,5908,55,1,1.0,19
5.0,0.0,25,1000,false,0,5000,0.0,0.9999999999999999,898,0.9999999999965354,0.898,43,44,0,0,80,0,18,0,1.0,20
3.0,2.0,9,1000,true,110,110,1.0,0.999313495140243,971,0.8113741010559318,0.971,50,48,61,61,376,9637,347,0,1.0,19
5.0,0.0,3,1000,true,95,95,1.0,0.9991199354817195,941,0.8535044891580054,0.941,35,35,46,46,26,0,0,0,1.0,12
9.0,0.0,3,1000,false,0,5000,0.0,0.9999999999999999,827,0.9999999999964296,0.827,59,58,0,0,7,0,0,0,1.0,5
3.0,0.5,13,1000,true,116,116,0.0,0.9997074654894487,954,0.8554182508099232,0.954,46,45,67,67,252,8129,206,0,1.0,16
5.0,0.0,26,1000,true,118,118,0.0,0.9996849976360828,923,0.8454443276262383,0.923,50,49,69,69,107,0,48,0,1.0,18
3.0,2.0,10,1000,true,110,110,1.0,0.998156231672216,994,0.7138082763754251,0.994,56,55,61,61,438,10898,430,2,1.0,19
5.0,0.0,4,1000,true,101,101,1.0,0.9993726393705354,930,0.8552751137934963,0.93,38,38,52,52,48,0,6,0,1.0,15
3.0,0.5,14,1000,true,103,103,1.0,0.9996845582841738,979,0.8636845160660681,0.979,34,34,54,54,117,4266,96,0,1.0,4
5.0,1.0,19,1000,false,0,5000,0.0,0.9999999999999999,832,0.9999999999958298,0.832,71,70,0,0,253,9793,95,0,1.0,24
5.0,0.0,5,1000,true,107,107,0.0,0.9995783629980152,922,0.8529748100935065,0.922,41,40,58,58,58,0,9,0,1.0,15
3.0,2.0,11,1000,true,108,108,1.0,0.9983270100401823,988,0.7200174002059797,0.988,56,54,59,59,425,10840,409,4,1.0,18
9.0,0.5,29,1000,false,0,5000,0.0,0.9999999999999999,793,0.9999999999964768,0.793,62,61,0,0,7,1255,0,0,1.0,7
3.0,0.5,15,1000,true,112,112,1.0,0.9996829707030204,959,0.8594388528086462,0.959,42,41,63,63,216,7169,175,0,1.0,17
5.0,0.0,27,1000,true,115,115,1.0,0.9996414843910087,921,0.8459672572266661,0.921,47,47,66,66,72,0,20,0,1.0,17
5.0,0.0,6,1000,true,140,140,0.0,0.9991171909426082,953,0.791887927756147,0.953,78,78,91,91,361,0,240,82,1.0,43
3.0,0.5,16,1000,true,105,105,1.0,0.9996449972988725,975,0.8634035636578313,0.975,37,36,56,56,153,5167,128,0,1.0,8
5.0,0.0,7,1000,true,99,99,0.0,0.9992414092898984,940,0.8538363103412895,0.94,38,38,50,50,40,0,3,0,1.0,15
5.0,0.0,28,1000,true,128,128,0.0,0.9996695808584991,921,0.8134330745721988,0.921,60,59,79,79,163,0,106,3,1.0,28
5.0,0.0,29,1000,true,128,128,1.0,0.9998835727334487,907,0.8443684004917803,0.907,49,48,79,79,102,0,35,0,1.0,20
5.0,0.0,8,1000,true,133,133,0.0,0.9992213647716498,949,0.7949664976665611,0.949,73,73,84,84,296,0,201,55,1.0,43
3.0,2.0,12,1000,true,112,112,1.0,0.9974355790410272,997,0.6758917240622602,0.997,63,62,63,63,507,11597,459,45,1.0,26
5.0,0.0,9,1000,true,125,125,0.0,0.9997837332051805,909,0.832700263726579,0.909,53,52,76,76,115,0,44,1,1.0,22
3.0,2.0,13,1000,true,111,111,1.0,0.9996012932958889,961,0.8446279027360792,0.961,44,43,62,62,325,8566,286,0,1.0,17
5.0,0.0,30,1000,true,136,136,0.0,0.9993217098634323,939,0.7955779387745704,0.939,74,74,87,87,290,0,184,58,1.0,40
9.0,2.0,25,1000,false,0,5000,1.0,0.9999999999999999,821,0.9999999999964349,0.821,70,67,0,0,32,2474,0,0,1.0,12
3.0,0.5,17,1000,true,113,113,1.0,0.9995712215182123,969,0.8532559538044321,0.969,46,46,64,64,239,7910,208,0,1.0,16
5.0,0.0,10,1000,true,104,104,1.0,0.9993610722471585,941,0.8538001256312375,0.941,41,41,55,55,52,0,15,0,1.0,13
3.0,2.0,14,1000,true,110,110,0.0,0.9994389788783025,960,0.8139725283144519,0.96,47,46,61,61,359,9344,319,0,1.0,16
5.0,0.0,11,1000,true,96,96,0.0,0.9991090444118321,953,0.8532768239535043,0.953,37,36,47,47,23,0,3,0,1.0,13
5.0,0.5,1,1000,true,163,163,1.0,0.9994924570267393,928,0.7790752775541677,0.928,100,99,114,114,404,13733,274,64,1.0,49
3.0,2.0,15,1000,true,113,113,0.0,0.9976356338667881,998,0.6777358141222495,0.998,64,63,61,64,485,11660,455,28,1.0,23
3.0,0.5,18,1000,true,113,113,1.0,0.999712123894922,958,0.8613799339976329,0.958,43,42,64,64,203,6976,161,0,1.0,13
5.0,0.0,12,1000,true,125,125,1.0,0.9998221905703277,910,0.8427048562703797,0.91,50,50,76,76,116,0,50,0,1.0,23
3.0,2.0,16,1000,true,105,105,1.0,0.9997233113292104,970,0.8653678327943016,0.97,35,34,56,56,179,5084,151,0,1.0,14
5.0,0.5,2,1000,true,120,120,1.0,0.9996584113360117,911,0.8650726710557295,0.911,52,51,71,71,87,4240,8,0,1.0,12
3.0,0.5,19,1000,true,146,146,0.0,0.9980379634307907,989,0.8168374547061729,0.989,94,94,97,97,923,16280,525,387,1.0,62
5.0,0.0,13,1000,true,121,121,0.0,0.9997986248210192,912,0.845609823683542,0.912,47,47,72,72,92,0,30,0,1.0,19
3.0,2.0,17,1000,true,110,110,1.0,0.9990063767080425,980,0.7570454396715165,0.98,52,49,61,61,413,10496,391,2,1.0,20
3.0,0.5,20,1000,true,116,116,0.0,0.9991471841902037,984,0.8050110210292198,0.984,56,55,67,67,322,10432,306,0,1.0,22
5.0,0.0,14,1000,true,109,109,0.0,0.9996237058308111,919,0.8567872466669456,0.919,42,41,60,60,56,0,9,0,1.0,16
5.0,0.0,15,1000,true,127,127,1.0,0.9996234927692395,922,0.8167547105707402,0.922,61,59,78,78,163,0,101,3,1.0,28
5.0,0.0,16,1000,true,129,129,1.0,0.999840583826094,913,0.8346755133316386,0.913,54,53,80,80,125,0,64,2,1.0,22
3.0,2.0,18,1000,true,125,125,0.0,0.9971724447612341,987,0.7673319328052854,0.987,76,75,75,76,838,13251,537,288,1.0,51
3.0,0.5,21,1000,true,104,104,1.0,0.9996280388949313,985,0.8628267068592411,0.985,36,36,55,55,137,4738,122,0,1.0,9
5.0,0.0,17,1000,true,116,116,1.0,0.9997574589553113,918,0.8540665022527558,0.918,45,44,67,67,74,0,19,0,1.0,20
3.0,2.0,19,1000,true,110,110,0.0,0.9996967616683953,961,0.8616807060437222,0.961,41,40,61,61,276,7391,237,0,1.0,16
3.0,0.5,22,1000,true,115,115,0.0,0.9997325540495152,963,0.8614508680674243,0.963,44,44,66,66,221,7224,184,0,1.0,16
3.0,2.0,20,1000,true,111,111,1.0,0.9977273857748574,995,0.6808737474955779,0.995,61,60,62,62,477,11488,450,22,1.0,25
3.0,2.0,21,1000,true,109,109,0.0,0.9974659487096432,993,0.6748052726646067,0.993,59,58,60,60,443,11368,428,8,1.0,21
3.0,0.5,23,1000,true,124,124,1.0,0.9976606863731216,997,0.7168255990870642,0.997,73,73,75,75,508,13029,424,81,1.0,36
5.0,0.0,18,1000,true,128,128,0.0,0.999658830111662,922,0.8107583639029017,0.922,60,59,79,79,146,0,94,2,1.0,26
3.0,2.0,22,1000,true,110,110,1.0,0.997784577171085,991,0.688375073562169,0.991,58,58,61,61,450,11225,433,8,1.0,22
5.0,0.0,19,1000,true,142,142,1.0,0.9999694554756389,905,0.8484619226023856,0.905,51,51,93,93,108,0,43,0,1.0,22
3.0,0.5,24,1000,true,119,119,1.0,0.9984804841005671,990,0.7420990628245286,0.99,65,65,70,70,391,11974,373,8,1.0,29
3.0,2.0,23,1000,true,109,109,1.0,0.9980241676358298,998,0.6958077680790155,0.998,59,57,60,60,446,11079,441,3,1.0,18
5.0,0.0,20,1000,true,98,98,0.0,0.9992882492909408,944,0.8532558725272961,0.944,37,37,49,49,26,0,2,0,1.0,12
3.0,0.5,25,1000,true,112,112,0.0,0.9997210362172728,963,0.8634417420028294,0.963,41,40,63,63,198,6540,161,0,1.0,14
3.0,2.0,24,1000,true,110,110,1.0,0.9983149798072276,989,0.7056193649267868,0.989,57,56,61,61,435,11174,420,4,1.0,20
5.0,0.0,21,1000,true,112,112,0.0,0.99966940470347,914,0.8541174178460877,0.914,42,43,63,63,66,0,11,0,1.0,18
3.0,0.5,26,1000,true,109,109,0.0,0.999698671207831,971,0.8637769762729793,0.971,39,39,60,60,180,6036,152,0,1.0,8
3.0,0.5,27,1000,true,116,116,0.0,0.99956482751574,960,0.8437616998373235,0.96,49,48,67,67,274,8813,234,0,1.0,19
12.0,1.0,18,1000,false,0,5000,1.0,0.9999999999999999,714,0.9999999999962619,0.714,72,72,0,0,2,737,0,0,1.0,2
7.0,2.0,8,1000,false,0,5000,1.0,0.9999999999999999,854,0.9999999999966721,0.854,59,58,0,0,65,3458,1,0,1.0,17
