N,condition,exp_level,norm_on,trial,converged,conv_tick,first_beh_tick,first_cryst_50,final_coord,final_majority,final_cryst,final_norm_str,final_belief_err,mean_enforce,total_ticks
5000,None_Norm,none,true,4,false,0,0,21,0.53,0.5982000000000001,3374,0.5240611632727865,0.16752440000000532,0.0,10000
5000,None_Norm,none,true,16,false,0,0,21,0.5212,0.5982000000000001,3391,0.5274824170127973,0.16780152000000526,0.0,10000
5000,None_Norm,none,true,10,false,0,0,20,0.5148,0.591,3459,0.5294691504037733,0.16735799999999879,0.0,10000
5000,None_Norm,none,true,12,false,0,0,20,0.5184,0.6028,3359,0.533593638149014,0.16729151999999425,0.0,10000
5000,None_Norm,none,true,14,false,0,0,21,0.5164,0.607,3500,0.531200393905088,0.16567159999999093,0.0,10000
5000,None_Norm,none,true,22,false,0,0,20,0.5184,0.5948,3344,0.5339428657597238,0.17024335999999,0.0,10000
5000,None_Norm,none,true,6,false,0,0,20,0.5124,0.5986,3416,0.5347818993231127,0.16507128000000235,0.0,10000
5000,None_Norm,none,true,8,false,0,0,20,0.52,0.6024,3284,0.5329932819511081,0.1671647999999968,0.0,10000
5000,None_Norm,none,true,20,false,0,0,20,0.516,0.5824,3302,0.52971948269072,0.16876287999999873,0.0,10000
5000,None_Norm,none,true,18,false,0,0,21,0.5304,0.5864,3349,0.5235185209612485,0.16559104000000366,0.0,10000
5000,None_Norm,none,true,24,false,0,0,20,0.504,0.5916,3439,0.5282602379820622,0.1702368000000037,0.0,10000
5000,None_Norm,none,true,26,false,0,0,21,0.5184,0.596,3372,0.5161788455494911,0.16485920000000323,0.0,10000
5000,None_Norm,none,true,28,false,0,0,21,0.5228,0.6046,3398,0.5252829496303089,0.16910239999999502,0.0,10000
5000,None_Norm,none,true,2,false,0,0,20,0.5112,0.6084,3404,0.5375411809375795,0.17190512000000283,0.0,10000
5000,Fixed_noNorm,fixed,false,23,false,0,0,0,0.698,0.8186,0,0.0,0.1319597600000018,0.0,10000
5000,Fixed_noNorm,fixed,false,21,false,0,0,0,0.662,0.7854,0,0.0,0.13793055999999496,0.0,10000
5000,Fixed_noNorm,fixed,false,9,false,0,0,0,0.5212,0.5934,0,0.0,0.16633072000000323,0.0,10000
5000,Fixed_noNorm,fixed,false,11,false,0,0,0,0.7272,0.834,0,0.0,0.13235520000000173,0.0,10000
5000,Fixed_noNorm,fixed,false,7,false,0,0,0,0.5688,0.686,0,0.0,0.17642720000000062,0.0,10000
5000,Fixed_noNorm,fixed,false,3,false,0,0,0,0.7544,0.8556,0,0.0,0.13324384000001,0.0,10000
5000,Fixed_noNorm,fixed,false,27,false,0,0,0,0.5584,0.6779999999999999,0,0.0,0.17622639999999226,0.0,10000
5000,Fixed_noNorm,fixed,false,30,false,0,0,0,0.4992,0.5432,0,0.0,0.18351711999999218,0.0,10000
5000,Fixed_noNorm,fixed,false,25,false,0,0,0,0.5316,0.6406000000000001,0,0.0,0.17664536000000397,0.0,10000
5000,Fixed_noNorm,fixed,false,13,false,0,0,0,0.496,0.522,0,0.0,0.18605119999999262,0.0,10000
5000,Fixed_noNorm,fixed,false,5,false,0,0,0,0.5012,0.521,0,0.0,0.18682479999999232,0.0,10000
5000,Fixed_noNorm,fixed,false,19,false,0,0,0,0.5,0.5776,0,0.0,0.17408319999999058,0.0,10000
5000,Fixed_noNorm,fixed,false,17,false,0,0,0,0.608,0.728,0,0.0,0.16594240000000493,0.0,10000
5000,Fixed_noNorm,fixed,false,29,false,0,0,0,0.5252,0.601,0,0.0,0.1674535999999939,0.0,10000
5000,Fixed_noNorm,fixed,false,15,false,0,0,0,0.634,0.767,0,0.0,0.15063919999999936,0.0,10000
5000,Fixed_noNorm,fixed,false,1,false,0,0,0,0.5408,0.6628,0,0.0,0.17459360000000826,0.0,10000
5000,Fixed_noNorm,fixed,false,24,false,0,0,0,0.4876,0.5562,0,0.0,0.1807943200000009,0.0,10000
5000,Fixed_noNorm,fixed,false,22,false,0,0,0,0.5364,0.6302,0,0.0,0.17193424000000737,0.0,10000
5000,Fixed_noNorm,fixed,false,10,false,0,0,0,0.5344,0.6268,0,0.0,0.1703547199999931,0.0,10000
5000,Fixed_noNorm,fixed,false,12,false,0,0,0,0.5068,0.5562,0,0.0,0.18009952000000143,0.0,10000
5000,Fixed_noNorm,fixed,false,8,false,0,0,0,0.5436,0.6382,0,0.0,0.17227287999999846,0.0,10000
5000,Fixed_noNorm,fixed,false,28,false,0,0,0,0.5464,0.668,0,0.0,0.1758271999999898,0.0,10000
5000,Fixed_noNorm,fixed,false,4,false,0,0,0,0.5048,0.5512,0,0.0,0.17904224000000346,0.0,10000
5000,Fixed_noNorm,fixed,false,14,false,0,0,0,0.6196,0.7538,0,0.0,0.15925432000000422,0.0,10000
5000,Fixed_noNorm,fixed,false,26,false,0,0,0,0.55,0.6678,0,0.0,0.17513184000000145,0.0,10000
5000,Fixed_noNorm,fixed,false,20,false,0,0,0,0.5532,0.6054,0,0.0,0.17054088000000805,0.0,10000
5000,Fixed_noNorm,fixed,false,18,false,0,0,0,0.656,0.7736,0,0.0,0.14784896000000133,0.0,10000
5000,Fixed_noNorm,fixed,false,16,false,0,0,0,0.7656,0.8608,0,0.0,0.13026335999999225,0.0,10000
5000,Fixed_noNorm,fixed,false,6,false,0,0,0,0.6132,0.7422,0,0.0,0.1624484800000015,0.0,10000
5000,Fixed_noNorm,fixed,false,2,false,0,0,0,0.5064,0.5412,0,0.0,0.18367152000000336,0.0,10000
5000,Fixed_Norm,fixed,true,3,true,60,60,25,1.0,1.0,4967,0.8839281671963867,0.0,0.0,260
5000,Fixed_Norm,fixed,true,7,true,76,76,26,1.0,1.0,4972,0.8874637350635477,0.0,0.0,276
5000,Fixed_Norm,fixed,true,30,true,47,47,25,1.0,1.0,4916,0.9049351346524711,0.0,0.0,247
5000,Fixed_Norm,fixed,true,17,true,62,62,25,1.0,1.0,4957,0.8818578553347688,0.0,0.0,262
5000,Fixed_Norm,fixed,true,29,true,63,63,26,1.0,1.0,4962,0.8812738271584591,0.0,0.0,263
5000,Fixed_Norm,fixed,true,9,true,71,71,26,1.0,1.0,4979,0.8841346586699524,0.0,0.0,271
5000,Fixed_Norm,fixed,true,11,true,73,73,26,1.0,1.0,4967,0.8866663274205754,0.0,0.0,273
5000,Fixed_Norm,fixed,true,19,true,82,82,25,1.0,1.0,4973,0.8973495700565798,0.0,0.0,282
5000,Fixed_Norm,fixed,true,21,true,87,87,26,1.0,1.0,4963,0.8980349154541071,0.0,0.0,287
5000,Fixed_Norm,fixed,true,5,true,114,114,26,1.0,1.0,4945,0.8950646262844651,0.0,0.0,314
5000,Fixed_Norm,fixed,true,15,true,77,77,26,1.0,1.0,4981,0.8906054065288367,0.0,0.0,277
5000,Fixed_Norm,fixed,true,27,true,62,62,26,1.0,1.0,4964,0.8824773162750559,0.0,0.0,262
5000,Fixed_Norm,fixed,true,1,true,80,80,25,1.0,1.0,4969,0.8931692720011115,0.0,0.0,280
5000,Fixed_Norm,fixed,true,23,true,90,90,25,1.0,1.0,4955,0.9013678758698964,0.0,0.0,290
5000,Fixed_Norm,fixed,true,13,true,100,100,26,1.0,1.0,4943,0.9011247250141579,0.0,0.0,300
5000,Fixed_Norm,fixed,true,25,true,62,62,25,1.0,1.0,4956,0.8828920479024828,0.0,0.0,262
5000,Fixed_Norm,fixed,true,4,true,58,58,25,1.0,1.0,4957,0.8852457183037389,0.0,0.0,258
5000,Fixed_Norm,fixed,true,8,true,56,56,26,1.0,1.0,4937,0.8888841270650983,0.0,0.0,256
5000,Fixed_Norm,fixed,true,18,true,81,81,25,1.0,1.0,4967,0.8925126559689845,0.0,0.0,281
5000,Fixed_Norm,fixed,true,20,true,68,68,26,1.0,1.0,4977,0.8809022322163331,0.0,0.0,268
5000,Fixed_Norm,fixed,true,22,true,82,82,26,1.0,1.0,4964,0.8949068674592451,0.0,0.0,282
5000,Fixed_Norm,fixed,true,6,true,68,68,26,1.0,1.0,4969,0.8819968584737069,0.0,0.0,268
5000,Fixed_Norm,fixed,true,10,true,63,63,26,1.0,1.0,4957,0.8804705115072081,0.0,0.0,263
5000,Fixed_Norm,fixed,true,24,true,63,63,26,1.0,1.0,4959,0.8822613434238928,0.0,0.0,263
5000,Fixed_Norm,fixed,true,16,true,97,97,26,1.0,1.0,4952,0.9017109968881708,0.0,0.0,297
5000,Fixed_Norm,fixed,true,26,true,61,61,25,1.0,1.0,4964,0.8824659421947112,0.0,0.0,261
5000,Fixed_Norm,fixed,true,28,true,96,96,25,1.0,1.0,4956,0.9019077431553608,0.0,0.0,296
5000,Fixed_Norm,fixed,true,2,true,72,72,25,1.0,1.0,4967,0.8845520892086827,0.0,0.0,272
5000,Fixed_Norm,fixed,true,12,true,50,50,25,1.0,1.0,4908,0.9010982434683533,0.0,0.0,250
5000,Fixed_Norm,fixed,true,14,true,65,65,26,1.0,1.0,4966,0.8812309436704068,0.0,0.0,265
5000,Dyn_noNorm,dynamic,false,7,true,261,231,0,0.902,0.9478,0,0.0,0.08348197333334068,0.0,461
