N,condition,w_base,w_max,enable_normative,trial,convergence_tick,converged,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,total_ticks
2000,D_full_model,2,6,true,16,101,true,36,36,52,52,1.0,0.9994860551650436,1932,0.8473664373137604,0.966,101
2000,D_full_model,2,6,true,4,101,true,37,37,52,52,0.0,0.999419807936628,1951,0.8449724172225573,0.9755,101
2000,D_full_model,2,6,true,6,106,true,47,46,57,57,1.0,0.9990770748906779,1957,0.7860534815260939,0.9785,106
2000,D_full_model,2,6,true,26,106,true,47,47,57,57,0.0,0.9990844322571365,1954,0.7887093857627814,0.977,106
2000,D_full_model,2,6,true,12,107,true,49,48,58,58,1.0,0.9990130093469648,1964,0.7774746474322516,0.982,107
2000,D_full_model,2,6,true,14,103,true,37,37,54,54,1.0,0.9995494983461244,1927,0.8442034948135315,0.9635,103
2000,D_full_model,2,6,true,20,102,true,38,37,53,53,0.0,0.9994517328719981,1944,0.8428662633836946,0.972,102
2000,D_full_model,2,6,true,2,107,true,50,49,58,58,1.0,0.9989425722692358,1975,0.7783556849675213,0.9875,107
2000,D_full_model,2,6,true,8,104,true,42,42,55,55,0.0,0.9993095046436151,1938,0.8172465013477292,0.969,104
2000,D_full_model,2,6,true,24,104,true,43,42,55,55,1.0,0.9992831883070609,1955,0.817855339675901,0.9775,104
2000,D_full_model,2,6,true,22,108,true,48,47,59,59,1.0,0.9991476724957118,1951,0.7878772223875677,0.9755,108
2000,D_full_model,2,6,true,28,108,true,52,51,59,59,1.0,0.9988336450186526,1970,0.7702074686713859,0.985,108
2000,D_full_model,2,6,true,10,121,true,69,69,72,72,1.0,0.9981019558668873,1982,0.7591384939522076,0.991,121
2000,D_full_model,2,6,true,18,111,true,57,56,62,62,0.0,0.9984129645926698,1979,0.7447219533167098,0.9895,111
5000,A_baseline,5,5,false,30,0,false,0,0,0,0,0.1006,0.7368469970008928,0,0.0,0.0,10000
5000,A_baseline,5,5,false,25,0,false,0,0,0,0,0.7526,0.45373092079200295,0,0.0,0.0,10000
5000,A_baseline,5,5,false,9,0,false,0,0,0,0,0.3326,0.3451465455451991,0,0.0,0.0,10000
5000,A_baseline,5,5,false,15,0,false,9722,8120,0,0,0.0578,0.8409949100771297,0,0.0,0.0,10000
5000,A_baseline,5,5,false,7,0,false,0,0,0,0,0.745,0.4394963901668042,0,0.0,0.0,10000
5000,A_baseline,5,5,false,21,0,false,0,0,0,0,0.7024,0.38745462600319874,0,0.0,0.0,10000
5000,A_baseline,5,5,false,17,0,false,0,0,0,0,0.231,0.48551442767251657,0,0.0,0.0,10000
5000,A_baseline,5,5,false,13,0,false,0,0,0,0,0.5648,0.2678235550385059,0,0.0,0.0,10000
5000,A_baseline,5,5,false,3,0,false,0,0,0,0,0.7062,0.40037914724238827,0,0.0,0.0,10000
5000,A_baseline,5,5,false,23,0,false,0,0,0,0,0.1014,0.7449851239844493,0,0.0,0.0,10000
5000,A_baseline,5,5,false,19,0,false,0,0,0,0,0.6018,0.28281627858888647,0,0.0,0.0,10000
5000,A_baseline,5,5,false,29,0,false,0,0,0,0,0.2818,0.40453351593695924,0,0.0,0.0,10000
5000,A_baseline,5,5,false,27,0,false,0,0,0,0,0.4944,0.24739564168922223,0,0.0,0.0,10000
5000,A_baseline,5,5,false,5,0,false,0,0,0,0,0.6786,0.3601718273808896,0,0.0,0.0,10000
5000,A_baseline,5,5,false,1,0,false,0,0,0,0,0.2356,0.47606826839166033,0,0.0,0.0,10000
5000,A_baseline,5,5,false,11,0,false,0,0,0,0,0.3322,0.33046388594589304,0,0.0,0.0,10000
5000,A_baseline,5,5,false,26,0,false,0,0,0,0,0.4204,0.2745112777449768,0,0.0,0.0,10000
5000,A_baseline,5,5,false,10,0,false,0,0,0,0,0.4362,0.2618404181667701,0,0.0,0.0,10000
5000,A_baseline,5,5,false,14,0,false,0,8718,0,0,0.9036,0.7461432580826024,0,0.0,0.0,10000
5000,A_baseline,5,5,false,8,0,false,0,0,0,0,0.3666,0.3113376097647647,0,0.0,0.0,10000
5000,A_baseline,5,5,false,20,0,false,0,0,0,0,0.2212,0.4991337673549447,0,0.0,0.0,10000
5000,A_baseline,5,5,false,22,0,false,0,0,0,0,0.4218,0.2706614717424369,0,0.0,0.0,10000
5000,A_baseline,5,5,false,18,0,false,0,0,0,0,0.534,0.2535530902977488,0,0.0,0.0,10000
5000,A_baseline,5,5,false,16,0,false,0,0,0,0,0.6442,0.32820847491175587,0,0.0,0.0,10000
5000,A_baseline,5,5,false,2,0,false,0,0,0,0,0.7822,0.5081420522548469,0,0.0,0.0,10000
5000,A_baseline,5,5,false,4,0,false,0,0,0,0,0.503,0.25124028308345586,0,0.0,0.0,10000
5000,A_baseline,5,5,false,24,0,false,0,0,0,0,0.3046,0.3833327852312945,0,0.0,0.0,10000
5000,A_baseline,5,5,false,28,0,false,0,0,0,0,0.2954,0.39010736310608907,0,0.0,0.0,10000
5000,A_baseline,5,5,false,12,0,false,0,0,0,0,0.2326,0.4849319534631321,0,0.0,0.0,10000
5000,A_baseline,5,5,false,6,0,false,0,0,0,0,0.2772,0.4178205842880627,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,15,0,false,168,144,0,0,0.0504,0.8485008751599779,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,27,0,false,201,149,0,0,0.946,0.8389404656850818,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,11,0,false,170,145,0,0,0.9456,0.8534649181371902,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,9,0,false,218,196,0,0,0.052,0.8486708529980309,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,3,0,false,252,158,0,0,0.051,0.8497272303808225,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,23,0,false,195,175,0,0,0.952,0.8543286716163692,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,25,0,false,146,137,0,0,0.0488,0.8445988394210877,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,5,0,false,201,140,0,0,0.0628,0.8315456157864837,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,21,0,false,178,130,0,0,0.9484,0.850213125986691,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,7,0,false,167,153,0,0,0.9394,0.8302469232751418,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,30,0,false,211,182,0,0,0.9516,0.8546435530477038,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,29,0,false,164,148,0,0,0.0474,0.8542859223025585,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,17,0,false,203,169,0,0,0.9462,0.842473259874866,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,1,0,false,176,156,0,0,0.9458,0.84156508438613,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,19,0,false,159,143,0,0,0.9382,0.8225421028874729,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,13,0,false,206,129,0,0,0.0458,0.8632877209074576,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,16,0,false,151,132,0,0,0.944,0.8517966815794267,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,12,0,false,216,158,0,0,0.9422,0.8340019085284177,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,28,0,false,141,124,0,0,0.9412,0.8329594121595408,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,4,0,false,225,134,0,0,0.0578,0.8322026232014647,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,6,0,false,173,142,0,0,0.9534,0.8490741691396315,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,22,0,false,159,118,0,0,0.0446,0.8551416429974467,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,26,0,false,224,168,0,0,0.9512,0.8475667391902023,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,24,0,false,231,160,0,0,0.053,0.8510471539540089,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,10,0,false,170,147,0,0,0.9478,0.8411115358556727,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,8,0,false,154,126,0,0,0.9432,0.8536292927542266,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,2,0,false,220,160,0,0,0.9522,0.8515746893623624,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,18,0,false,202,155,0,0,0.055,0.8305590288951775,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,20,0,false,201,164,0,0,0.055,0.8474157428112472,0,0.0,0.0,10000
5000,B_lockin_only,2,6,false,14,0,false,143,129,0,0,0.9408,0.8277145246084964,0,0.0,0.0,10000
5000,C_normative_only,5,5,true,30,108,true,54,53,59,59,0.0,0.9985080201751542,4930,0.7675713393101017,0.986,108
5000,C_normative_only,5,5,true,17,108,true,55,54,59,59,1.0,0.9984433676123599,4937,0.7722219015003501,0.9874,108
5000,C_normative_only,5,5,true,27,107,true,52,51,58,58,1.0,0.9986316861279118,4920,0.781321249438667,0.984,107
5000,C_normative_only,5,5,true,13,110,true,58,57,61,61,1.0,0.9982993350438705,4936,0.7614347214150203,0.9872,110
5000,C_normative_only,5,5,true,9,110,true,59,57,61,61,1.0,0.9980021592810601,4961,0.7616038354233666,0.9922,110
5000,C_normative_only,5,5,true,19,110,true,57,56,61,61,0.0,0.9983233862622352,4941,0.7621253127507018,0.9882,110
5000,C_normative_only,5,5,true,7,124,true,74,73,75,75,0.0,0.9978909804886058,4966,0.7572753172055364,0.9932,124
5000,C_normative_only,5,5,true,5,115,true,65,64,66,66,0.0,0.9977793121292919,4959,0.747499968716905,0.9918,115
5000,C_normative_only,5,5,true,15,119,true,69,67,70,70,1.0,0.9979095121416949,4981,0.7514431906527806,0.9962,119
5000,C_normative_only,5,5,true,3,127,true,77,76,78,78,1.0,0.9978096788613573,4974,0.7663786781371345,0.9948,127
5000,C_normative_only,5,5,true,25,118,true,67,66,69,69,0.0,0.997982848861725,4965,0.7501845803513323,0.993,118
5000,C_normative_only,5,5,true,1,125,true,75,74,76,76,1.0,0.9977092929564888,4974,0.7595591752920643,0.9948,125
5000,C_normative_only,5,5,true,29,132,true,82,81,83,83,0.0,0.9976582212451244,4970,0.7830062152520032,0.994,132
5000,C_normative_only,5,5,true,21,133,true,83,82,84,84,1.0,0.9977485743467467,4959,0.7791216280644753,0.9918,133
5000,C_normative_only,5,5,true,23,140,true,89,88,91,91,1.0,0.998084138423339,4953,0.7921554061154379,0.9906,140
5000,C_normative_only,5,5,true,11,155,true,103,102,106,106,1.0,0.9982892687233731,4940,0.7908435695081566,0.988,155
5000,C_normative_only,5,5,true,28,115,true,63,62,66,66,0.0,0.9981201692796392,4962,0.7521691780888414,0.9924,115
5000,C_normative_only,5,5,true,6,111,true,60,58,62,62,0.0,0.9979641091667497,4964,0.758136804541577,0.9928,111
5000,C_normative_only,5,5,true,20,110,true,59,57,61,61,0.0,0.998229555508704,4953,0.7578327586814504,0.9906,110
5000,C_normative_only,5,5,true,8,118,true,68,67,69,69,1.0,0.9977568749798911,4968,0.7473258329431508,0.9936,118
5000,C_normative_only,5,5,true,16,112,true,60,60,63,63,1.0,0.9980101802456275,4946,0.7527756189691069,0.9892,112
5000,C_normative_only,5,5,true,10,125,true,76,75,76,76,1.0,0.9976714454957027,4974,0.7664999668228197,0.9948,125
5000,C_normative_only,5,5,true,18,131,true,80,80,82,82,1.0,0.997912089269438,4970,0.7744114888680248,0.994,131
5000,C_normative_only,5,5,true,22,107,true,51,51,58,58,0.0,0.9987529537346523,4910,0.7811800104396606,0.982,107
5000,C_normative_only,5,5,true,24,109,true,55,54,60,60,1.0,0.9985204756818548,4930,0.7670919802640261,0.986,109
5000,C_normative_only,5,5,true,14,152,true,100,99,103,103,0.0,0.9982294248328532,4946,0.7951900980978115,0.9892,152
5000,C_normative_only,5,5,true,2,132,true,82,81,83,83,1.0,0.9978465972946564,4964,0.7782897116917252,0.9928,132
5000,C_normative_only,5,5,true,12,123,true,73,72,74,74,1.0,0.9978743497418875,4966,0.7573122773335391,0.9932,123
5000,C_normative_only,5,5,true,4,151,true,99,98,102,102,1.0,0.9982773225606999,4933,0.7947492859828218,0.9866,151
5000,C_normative_only,5,5,true,26,156,true,104,102,107,107,0.0,0.9983074696043719,4946,0.7902299441417496,0.9892,156
5000,D_full_model,2,6,true,29,107,true,48,47,58,58,1.0,0.9990828142355693,4900,0.7842664886313132,0.98,107
5000,D_full_model,2,6,true,13,107,true,45,45,58,58,0.0,0.9992589570626301,4878,0.795694687114327,0.9756,107
5000,D_full_model,2,6,true,21,105,true,42,42,56,56,1.0,0.9993380313648529,4873,0.815851378716664,0.9746,105
5000,D_full_model,2,6,true,11,109,true,51,50,60,60,1.0,0.9989869710771456,4904,0.7682671079936618,0.9808,109
5000,D_full_model,2,6,true,9,103,true,41,40,54,54,0.0,0.9993561390005132,4863,0.8301854215295087,0.9726,103
5000,D_full_model,2,6,true,7,109,true,54,53,60,60,0.0,0.9986182481449875,4932,0.7553288682181528,0.9864,109
5000,D_full_model,2,6,true,25,112,true,59,58,63,63,1.0,0.9983277757894174,4943,0.7433020083966599,0.9886,112
5000,D_full_model,2,6,true,30,108,true,49,48,59,59,0.0,0.9990931214489536,4897,0.7836921271240159,0.9794,108
5000,D_full_model,2,6,true,1,108,true,52,51,59,59,0.0,0.9987211894046061,4919,0.7607752217101954,0.9838,108
5000,D_full_model,2,6,true,23,106,true,47,47,57,57,1.0,0.9990231450278995,4904,0.7886921401208531,0.9808,106
5000,D_full_model,2,6,true,27,109,true,51,51,60,60,1.0,0.9989214669756701,4911,0.7659028975966523,0.9822,109
5000,D_full_model,2,6,true,3,109,true,51,50,60,60,1.0,0.9989675362944883,4920,0.7663746460272289,0.984,109
5000,D_full_model,2,6,true,19,105,true,42,42,56,56,1.0,0.9993582207549283,4849,0.8176833337041451,0.9698,105
5000,D_full_model,2,6,true,5,118,true,66,66,69,69,1.0,0.998066478531546,4947,0.7469813927266888,0.9894,118
5000,D_full_model,2,6,true,17,132,true,79,79,83,83,0.0,0.9982246526219464,4929,0.7952621509472995,0.9858,132
5000,D_full_model,2,6,true,15,115,true,63,62,66,66,0.0,0.9981841039604227,4958,0.7384430420724144,0.9916,115
5000,D_full_model,2,6,true,12,105,true,43,42,56,56,1.0,0.9993564840087616,4853,0.8155192713856699,0.9706,105
5000,D_full_model,2,6,true,10,105,true,43,43,56,56,0.0,0.999314895439896,4856,0.8131226869667401,0.9712,105
5000,D_full_model,2,6,true,14,105,true,42,42,56,56,1.0,0.9993629677033532,4860,0.8161010907816758,0.972,105
5000,D_full_model,2,6,true,8,106,true,45,45,57,57,0.0,0.99920357656959,4864,0.8029773098660318,0.9728,106
5000,D_full_model,2,6,true,26,106,true,46,45,57,57,1.0,0.9992181610109734,4875,0.8002418880596113,0.975,106
5000,D_full_model,2,6,true,2,108,true,50,49,59,59,1.0,0.9990144600985111,4912,0.7758996639644458,0.9824,108
5000,D_full_model,2,6,true,20,108,true,49,48,59,59,1.0,0.9990772628187118,4900,0.7769908027487828,0.98,108
5000,D_full_model,2,6,true,4,114,true,61,60,65,65,1.0,0.9983603635305588,4944,0.7416593148088767,0.9888,114
5000,D_full_model,2,6,true,18,107,true,50,49,58,58,1.0,0.9989291831543369,4916,0.775740601153436,0.9832,107
5000,D_full_model,2,6,true,24,128,true,75,75,79,79,0.0,0.9982418408300023,4936,0.782248748167666,0.9872,128
5000,D_full_model,2,6,true,16,108,true,49,49,59,59,0.0,0.9990892900514298,4889,0.7791271089358903,0.9778,108
5000,D_full_model,2,6,true,22,145,true,88,88,96,96,0.0,0.998799330498402,4906,0.8033027779952339,0.9812,145
5000,D_full_model,2,6,true,28,143,true,88,86,94,94,0.0,0.9987067405204739,4904,0.8010351666739951,0.9808,143
5000,D_full_model,2,6,true,6,132,true,78,78,83,83,0.0,0.9982966345810297,4930,0.7894065528144476,0.986,132
10000,A_baseline,5,5,false,30,0,false,0,0,0,0,0.6493,0.3274892314704482,0,0.0,0.0,10000
10000,A_baseline,5,5,false,23,0,false,0,0,0,0,0.3573,0.3179148401591597,0,0.0,0.0,10000
10000,A_baseline,5,5,false,19,0,false,0,0,0,0,0.5811,0.2672935568388755,0,0.0,0.0,10000
10000,A_baseline,5,5,false,25,0,false,0,0,0,0,0.3589,0.31487650402699174,0,0.0,0.0,10000
10000,A_baseline,5,5,false,7,0,false,0,0,0,0,0.3455,0.32219614070408664,0,0.0,0.0,10000
10000,A_baseline,5,5,false,15,0,false,0,0,0,0,0.4451,0.2595369079733754,0,0.0,0.0,10000
10000,A_baseline,5,5,false,29,0,false,0,0,0,0,0.425,0.27102635052584384,0,0.0,0.0,10000
10000,A_baseline,5,5,false,17,0,false,0,0,0,0,0.2923,0.39113189919714453,0,0.0,0.0,10000
10000,A_baseline,5,5,false,27,0,false,0,0,0,0,0.5018,0.2498480656243922,0,0.0,0.0,10000
10000,A_baseline,5,5,false,9,0,false,0,0,0,0,0.4384,0.26213007665376714,0,0.0,0.0,10000
10000,A_baseline,5,5,false,3,0,false,0,0,0,0,0.427,0.2654963875917561,0,0.0,0.0,10000
10000,A_baseline,5,5,false,11,0,false,0,0,0,0,0.4738,0.25145959425234043,0,0.0,0.0,10000
10000,A_baseline,5,5,false,5,0,false,0,0,0,0,0.584,0.2724740997065191,0,0.0,0.0,10000
10000,A_baseline,5,5,false,21,0,false,0,0,0,0,0.4452,0.2594986031375326,0,0.0,0.0,10000
10000,A_baseline,5,5,false,13,0,false,0,0,0,0,0.6778,0.36168880338605347,0,0.0,0.0,10000
10000,A_baseline,5,5,false,1,0,false,0,0,0,0,0.4526,0.25658445136272884,0,0.0,0.0,10000
10000,A_baseline,5,5,false,12,0,false,0,0,0,0,0.8296,0.5970858615203096,0,0.0,0.0,10000
10000,A_baseline,5,5,false,24,0,false,0,0,0,0,0.777,0.4986783841748989,0,0.0,0.0,10000
10000,A_baseline,5,5,false,20,0,false,0,0,0,0,0.2897,0.3838346041977668,0,0.0,0.0,10000
10000,A_baseline,5,5,false,18,0,false,0,0,0,0,0.6528,0.32615134197637735,0,0.0,0.0,10000
10000,A_baseline,5,5,false,8,0,false,0,0,0,0,0.4062,0.2780597139795992,0,0.0,0.0,10000
10000,A_baseline,5,5,false,26,0,false,0,0,0,0,0.6307,0.3092934907851257,0,0.0,0.0,10000
10000,A_baseline,5,5,false,10,0,false,0,0,0,0,0.5324,0.25548565058733647,0,0.0,0.0,10000
10000,A_baseline,5,5,false,16,0,false,0,0,0,0,0.4846,0.25157590272268465,0,0.0,0.0,10000
10000,A_baseline,5,5,false,4,0,false,0,0,0,0,0.5038,0.2514978340811908,0,0.0,0.0,10000
10000,A_baseline,5,5,false,28,0,false,0,0,0,0,0.5721,0.2687904511819194,0,0.0,0.0,10000
10000,A_baseline,5,5,false,6,0,false,0,0,0,0,0.2049,0.5315896056784072,0,0.0,0.0,10000
10000,A_baseline,5,5,false,14,0,false,0,0,0,0,0.2025,0.5279784875671281,0,0.0,0.0,10000
10000,A_baseline,5,5,false,22,0,false,0,0,0,0,0.3951,0.28422257963486397,0,0.0,0.0,10000
10000,A_baseline,5,5,false,2,0,false,0,0,0,0,0.4899,0.2501230612493561,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,9,0,false,234,197,0,0,0.9403,0.839072495845184,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,23,0,false,217,195,0,0,0.9398,0.8338605772542546,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,25,0,false,298,165,0,0,0.0538,0.8413642346188781,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,21,0,false,175,135,0,0,0.9494,0.8525633441871869,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,15,0,false,185,166,0,0,0.0518,0.8463759629238069,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,13,0,false,269,163,0,0,0.0448,0.8627611413608485,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,19,0,false,214,194,0,0,0.9448,0.838601495484907,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,29,0,false,274,181,0,0,0.0577,0.8351548458134442,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,27,0,false,165,140,0,0,0.0506,0.8569446581691478,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,3,0,false,206,158,0,0,0.0544,0.8441299092614121,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,5,0,false,247,194,0,0,0.0522,0.8479284362179306,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,30,0,false,258,225,0,0,0.0485,0.8499668907007691,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,1,0,false,217,144,0,0,0.9476,0.8444631732466577,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,17,0,false,258,209,0,0,0.0542,0.8476582262908429,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,7,0,false,345,196,0,0,0.0562,0.8398961995635437,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,11,0,false,192,157,0,0,0.0456,0.8543317964694326,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,24,0,false,210,169,0,0,0.0522,0.8556356169619094,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,26,0,false,206,149,0,0,0.9503,0.8511999433285753,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,22,0,false,253,165,0,0,0.0519,0.8506062642017026,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,10,0,false,145,132,0,0,0.0501,0.8571677467448439,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,14,0,false,163,141,0,0,0.0481,0.8588220176826564,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,16,0,false,221,195,0,0,0.0511,0.8490219551357446,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,20,0,false,192,161,0,0,0.0503,0.8447663405420555,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,28,0,false,212,170,0,0,0.0522,0.8486746294432949,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,4,0,false,208,178,0,0,0.9462,0.8391809941491785,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,6,0,false,206,189,0,0,0.0506,0.8514820055711564,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,2,0,false,259,212,0,0,0.9474,0.8445461790570549,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,18,0,false,196,159,0,0,0.0576,0.8331981192446203,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,8,0,false,212,178,0,0,0.9471,0.844478367883554,0,0.0,0.0,10000
10000,B_lockin_only,2,6,false,12,0,false,198,181,0,0,0.0545,0.8400563740129179,0,0.0,0.0,10000
10000,C_normative_only,5,5,true,7,109,true,58,56,60,60,1.0,0.9981636804633097,9881,0.7614463202607189,0.9881,109
10000,C_normative_only,5,5,true,30,113,true,61,60,64,64,0.0,0.9981210398837659,9902,0.7552832245263257,0.9902,113
10000,C_normative_only,5,5,true,29,114,true,63,62,65,65,1.0,0.9980658978774795,9912,0.748141646732615,0.9912,114
10000,C_normative_only,5,5,true,15,116,true,66,64,67,67,0.0,0.9979540973819012,9936,0.7467931209817943,0.9936,116
10000,C_normative_only,5,5,true,21,110,true,58,57,61,61,1.0,0.9981616281868293,9906,0.7582900412166946,0.9906,110
10000,C_normative_only,5,5,true,11,119,true,69,68,70,70,0.0,0.9977623461504253,9938,0.7506841005568864,0.9938,119
10000,C_normative_only,5,5,true,3,116,true,66,64,67,67,1.0,0.9978763858975621,9935,0.7475315786561004,0.9935,116
10000,C_normative_only,5,5,true,27,118,true,68,67,69,69,1.0,0.9978049527950145,9945,0.7506466590497483,0.9945,118
10000,C_normative_only,5,5,true,19,121,true,71,69,72,72,1.0,0.997971491083504,9942,0.7544502586754219,0.9942,121
10000,C_normative_only,5,5,true,13,120,true,70,69,71,71,0.0,0.9977942688025015,9932,0.7525726850110502,0.9932,120
10000,C_normative_only,5,5,true,5,129,true,79,79,80,80,0.0,0.9975485915856731,9935,0.775251375591549,0.9935,129
10000,C_normative_only,5,5,true,17,130,true,79,79,81,81,1.0,0.9978987301484195,9935,0.7740822940742745,0.9935,130
10000,C_normative_only,5,5,true,9,134,true,84,83,85,85,1.0,0.9978873466428607,9935,0.7822108496495023,0.9935,134
10000,C_normative_only,5,5,true,25,136,true,86,85,87,87,1.0,0.9977482327941823,9910,0.7880452380172192,0.991,136
10000,C_normative_only,5,5,true,1,141,true,90,89,92,92,0.0,0.9979691517337062,9899,0.7889366101845487,0.9899,141
10000,C_normative_only,5,5,true,23,163,true,111,110,114,114,1.0,0.9982383416989993,9886,0.7824665510095781,0.9886,163
10000,C_normative_only,5,5,true,28,112,true,61,60,63,63,1.0,0.9979922689040887,9914,0.7519837453511605,0.9914,112
10000,C_normative_only,5,5,true,22,114,true,64,63,65,65,1.0,0.9978610452760542,9934,0.7477223000070159,0.9934,114
10000,C_normative_only,5,5,true,16,122,true,72,71,73,73,1.0,0.9976728139884171,9957,0.7544734125246889,0.9957,122
10000,C_normative_only,5,5,true,14,109,true,57,56,60,60,1.0,0.9981081772629131,9907,0.7604642704209448,0.9907,109
10000,C_normative_only,5,5,true,12,121,true,71,70,72,72,1.0,0.9978099040208083,9936,0.7537454773311467,0.9936,121
10000,C_normative_only,5,5,true,4,121,true,71,70,72,72,1.0,0.9976242090977574,9940,0.7520719893257728,0.994,121
10000,C_normative_only,5,5,true,8,135,true,84,83,86,86,0.0,0.998023108616588,9908,0.784104554718643,0.9908,135
10000,C_normative_only,5,5,true,6,114,true,63,62,65,65,1.0,0.9980139619789474,9928,0.7487673427683031,0.9928,114
10000,C_normative_only,5,5,true,2,109,true,56,55,60,60,1.0,0.9983006108083733,9900,0.7615684843280951,0.99,109
10000,C_normative_only,5,5,true,18,125,true,75,74,76,76,1.0,0.9978474377388773,9931,0.7649327760807786,0.9931,125
10000,C_normative_only,5,5,true,10,121,true,71,70,72,72,1.0,0.9977935012266628,9949,0.754122846514849,0.9949,121
10000,C_normative_only,5,5,true,20,151,true,99,98,102,102,1.0,0.9981626857461133,9888,0.7941520410649192,0.9888,151
10000,C_normative_only,5,5,true,26,137,true,87,86,88,88,1.0,0.9978826513463855,9914,0.787948804625034,0.9914,137
10000,C_normative_only,5,5,true,24,158,true,106,105,109,109,0.0,0.9982055575010016,9883,0.7905450772553034,0.9883,158
10000,D_full_model,2,6,true,11,105,true,45,44,56,56,1.0,0.999204004543613,9768,0.8028878082339521,0.9768,105
10000,D_full_model,2,6,true,17,105,true,43,43,56,56,1.0,0.999311352834284,9755,0.814251534484358,0.9755,105
10000,D_full_model,2,6,true,5,110,true,55,54,61,61,1.0,0.9986491405302708,9853,0.7516389761400379,0.9853,110
10000,D_full_model,2,6,true,7,105,true,44,43,56,56,0.0,0.9992468595015833,9723,0.8081878069840108,0.9723,105
10000,D_full_model,2,6,true,9,112,true,58,57,63,63,1.0,0.9983618320212417,9879,0.7442079037683504,0.9879,112
10000,D_full_model,2,6,true,29,107,true,50,49,58,58,1.0,0.9989113711290027,9804,0.7723656761098252,0.9804,107
10000,D_full_model,2,6,true,19,107,true,50,49,58,58,1.0,0.9988546956928896,9814,0.7718608280470738,0.9814,107
10000,D_full_model,2,6,true,21,112,true,58,57,63,63,1.0,0.9984848899852501,9875,0.7426262735793261,0.9875,112
10000,D_full_model,2,6,true,3,112,true,59,58,63,63,0.0,0.9983633922483323,9888,0.7412333478560749,0.9888,112
10000,D_full_model,2,6,true,1,111,true,56,56,62,62,0.0,0.9984744873903021,9878,0.7492666394928909,0.9878,111
10000,D_full_model,2,6,true,23,118,true,65,65,69,69,1.0,0.9981687018397443,9907,0.7481376143455724,0.9907,118
