theta_crystal,Phi,trial,N,converged,convergence_tick,total_ticks,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,total_dissolutions,total_enforcements,recryst_flip,recryst_same,peak_norm_split,time_in_churn
3.0,1.0,24,1000,true,107,107,0.0,0.9997361717281624,972,0.8648885550681238,0.972,36,35,58,58,160,5091,133,0,1.0,10
3.0,0.0,29,1000,true,110,110,0.0,0.9987451974653998,982,0.748185770761134,0.982,54,53,61,61,321,0,290,13,1.0,31
3.0,0.0,10,1000,true,107,107,0.0,0.9990994459427309,976,0.7834403031143972,0.976,48,47,58,58,258,0,234,0,1.0,25
3.0,0.0,30,1000,true,89,89,1.0,0.999103218782112,969,0.8543464499739973,0.969,29,29,40,40,100,0,69,0,1.0,14
3.0,0.0,11,1000,true,126,126,1.0,0.9980530788072689,994,0.7819235240590383,0.994,74,73,77,77,713,0,451,256,1.0,50
3.0,0.5,17,1000,true,117,117,1.0,0.9987163388867821,979,0.7674146348329159,0.979,61,60,68,68,353,11316,330,2,1.0,26
3.0,0.5,1,1000,true,119,119,0.0,0.9984544943167879,992,0.7341040162237953,0.992,66,64,70,70,401,11917,384,9,1.0,31
3.0,0.0,12,1000,true,115,115,0.0,0.9983598581958419,993,0.7434424079986669,0.993,61,61,66,66,394,0,332,55,1.0,34
3.0,0.5,2,1000,true,82,82,0.0,0.9977386242146333,986,0.8501472300578341,0.986,32,32,33,33,93,3534,79,0,1.0,3
3.0,0.5,18,1000,true,112,112,1.0,0.9997189458762391,967,0.863113488592306,0.967,41,41,63,63,199,6571,166,0,1.0,15
3.0,5.0,21,1000,true,158,158,1.0,0.9972597213222169,974,0.7432168608176517,0.974,101,100,109,109,1422,21232,897,499,1.0,66
3.0,2.0,14,1000,true,110,110,0.0,0.9992477331663084,971,0.7924518196348015,0.971,49,49,61,61,394,9923,364,1,1.0,20
3.0,0.5,19,1000,true,118,118,0.0,0.9989621062045598,981,0.7801214413542554,0.981,58,58,69,69,359,11249,337,3,1.0,28
3.0,5.0,2,1000,true,119,119,1.0,0.9972721156876553,981,0.6749298460942825,0.981,68,68,61,68,566,12097,475,72,1.0,35
3.0,2.0,15,1000,true,109,109,1.0,0.9992279572775703,980,0.7920615481808597,0.98,50,49,60,60,389,9991,369,0,1.0,18
3.0,0.5,20,1000,true,116,116,1.0,0.9996157523501048,949,0.8460568772981629,0.949,48,48,67,67,278,8888,227,0,1.0,21
3.0,1.0,6,1000,true,107,107,1.0,0.9997068196894121,974,0.8644607564779515,0.974,37,36,58,58,172,5400,146,0,1.0,11
3.0,0.0,13,1000,true,143,143,1.0,0.9986938815831345,979,0.8062891962228733,0.979,88,87,94,94,928,0,560,347,1.0,65
3.0,5.0,22,1000,true,206,206,1.0,0.9987352794262889,978,0.7900514616302519,0.978,146,145,157,157,2360,31024,1429,909,1.0,97
3.0,0.5,3,1000,true,106,106,0.0,0.9996793956437792,985,0.8634292291851021,0.985,37,37,57,57,141,4980,126,0,1.0,8
3.0,2.0,16,1000,true,109,109,1.0,0.998088554365362,989,0.7065150776646038,0.989,57,56,60,60,431,10994,418,2,1.0,17
3.0,0.5,21,1000,true,80,80,0.0,0.9975539647235623,986,0.8494822313146634,0.986,30,30,31,31,84,3200,70,0,1.0,3
3.0,1.0,25,1000,true,113,113,0.0,0.9996320395509668,961,0.8529706860784984,0.961,45,44,64,64,276,8205,237,0,1.0,20
3.0,5.0,3,1000,true,156,156,1.0,0.999417211625485,963,0.8285592413469045,0.963,91,89,107,107,1292,18697,809,446,1.0,61
3.0,1.0,7,1000,true,112,112,0.0,0.99967597139219,960,0.8578482780112177,0.96,43,42,63,63,253,7545,213,0,1.0,15
3.0,0.0,14,1000,true,101,101,1.0,0.9994783009882262,972,0.8503720592331777,0.972,36,36,52,52,171,0,143,0,1.0,17
3.0,5.0,23,1000,true,107,107,0.0,0.9996206529145509,954,0.8557069091556315,0.954,38,38,58,58,318,7711,272,0,1.0,12
3.0,0.5,4,1000,true,117,117,1.0,0.9990552076939181,977,0.7870894295144594,0.977,58,57,68,68,344,10683,320,1,1.0,23
3.0,2.0,17,1000,true,114,114,0.0,0.9968159947289712,997,0.683717796215427,0.997,65,65,65,65,550,11853,470,77,1.0,28
3.0,1.0,8,1000,true,81,81,0.0,0.9979991213907606,988,0.8508256318464005,0.988,30,30,32,32,92,3288,80,0,1.0,6
3.0,5.0,4,1000,true,110,110,1.0,0.9974453077877552,1000,0.6707526526755834,1.0,61,60,59,61,505,11140,472,33,1.0,19
3.0,1.0,26,1000,true,112,112,0.0,0.9996894814984518,968,0.8600129306303305,0.968,42,42,63,63,253,7460,221,0,1.0,20
3.0,0.0,15,1000,true,100,100,0.0,0.9994044192488788,969,0.8436045083069901,0.969,36,36,51,51,161,0,130,0,1.0,16
3.0,5.0,24,1000,true,109,109,1.0,0.9972009050896623,998,0.6665303884126523,0.998,60,59,58,60,486,11088,460,24,1.0,25
3.0,0.5,5,1000,true,116,116,0.0,0.9998514231727634,961,0.868624780754751,0.961,40,39,67,67,166,5866,127,0,1.0,10
3.0,1.0,9,1000,true,112,112,0.0,0.9997687345545854,965,0.865289357569911,0.965,39,39,63,63,213,6421,178,0,1.0,15
3.0,5.0,5,1000,true,106,106,1.0,0.9984534697883786,983,0.7310476205829539,0.983,51,50,57,57,427,10373,406,4,1.0,20
3.0,0.5,22,1000,true,115,115,1.0,0.9996820896890509,969,0.8547269681179291,0.969,45,45,66,66,258,8216,227,0,1.0,21
3.0,1.0,27,1000,true,100,100,0.0,0.9995673955001748,980,0.8621471276723093,0.98,34,34,51,51,128,4304,108,0,1.0,11
3.0,0.0,16,1000,true,99,99,1.0,0.9994524952952317,968,0.8524905933190062,0.968,34,34,50,50,149,0,117,0,1.0,18
3.0,0.5,6,1000,true,110,110,0.0,0.9997471018150244,967,0.8640152799286922,0.967,38,38,61,61,175,5948,142,0,1.0,12
3.0,0.5,23,1000,true,83,83,0.0,0.9977421149829167,980,0.8505530760975872,0.98,33,33,34,34,95,3660,76,0,1.0,3
3.0,1.0,10,1000,true,116,116,0.0,0.9975348829403684,996,0.6986385566318306,0.996,66,65,67,67,472,12149,433,35,1.0,31
3.0,0.0,17,1000,true,114,114,0.0,0.998141596755104,990,0.732391315789979,0.99,62,61,65,65,428,0,357,61,1.0,35
3.0,1.0,28,1000,true,114,114,1.0,0.9996075706107562,962,0.8416278853338918,0.962,47,46,65,65,310,9000,272,0,1.0,22
3.0,0.5,7,1000,true,105,105,0.0,0.999659930019172,982,0.8633730476944869,0.982,36,36,56,56,141,4911,123,0,1.0,6
3.0,0.5,24,1000,true,110,110,1.0,0.9997002546518308,963,0.863987581304409,0.963,40,40,61,61,178,6028,141,0,1.0,13
3.0,2.0,18,1000,true,111,111,1.0,0.9963314502123136,998,0.6747772798228597,0.998,62,60,62,62,463,11461,445,16,1.0,24
3.0,5.0,6,1000,true,107,107,1.0,0.9994080271439583,966,0.801106370367226,0.966,45,44,58,58,392,9356,358,0,1.0,12
3.0,1.0,29,1000,true,102,102,0.0,0.9996620244197799,979,0.8635486697445581,0.979,34,33,53,53,130,4277,110,0,1.0,9
3.0,0.0,18,1000,true,107,107,0.0,0.9990366107094572,981,0.7814170442219176,0.981,47,47,58,58,282,0,259,4,1.0,27
3.0,0.5,25,1000,true,111,111,1.0,0.9996928358714533,966,0.8625525862350559,0.966,41,41,62,62,192,6411,158,0,1.0,15
3.0,5.0,25,1000,true,106,106,1.0,0.998610666155269,984,0.7309482411618227,0.984,51,50,57,57,426,10342,410,0,1.0,14
3.0,0.5,8,1000,true,104,104,0.0,0.9996416361989685,984,0.8629472384541033,0.984,36,36,55,55,135,4846,119,0,1.0,7
3.0,2.0,19,1000,true,112,112,1.0,0.9997070140988784,953,0.8541878861497184,0.953,41,41,63,63,307,8035,260,0,1.0,14
3.0,1.0,11,1000,true,114,114,0.0,0.9997114277273218,960,0.8573021513405283,0.96,42,42,65,65,265,7811,225,0,1.0,21
3.0,5.0,7,1000,true,108,108,0.0,0.9989741669386702,969,0.7689046420389762,0.969,47,46,59,59,417,9993,375,11,1.0,22
3.0,0.0,19,1000,true,114,114,0.0,0.998201072495621,992,0.7410129446109985,0.992,61,61,65,65,419,0,357,54,1.0,33
3.0,1.0,30,1000,true,109,109,0.0,0.9996707593312,965,0.8625853654540211,0.965,40,39,60,60,211,6575,176,0,1.0,13
3.0,5.0,26,1000,true,107,107,1.0,0.9979790494140335,992,0.7086241784604005,0.992,53,53,58,58,439,10647,423,8,1.0,22
3.0,2.0,20,1000,true,108,108,1.0,0.9985500490404365,985,0.7418396530974819,0.985,54,54,59,59,419,10565,402,2,1.0,21
3.0,1.0,12,1000,true,123,123,0.0,0.9978143327392218,996,0.7137524849623782,0.996,74,72,72,74,577,12755,455,118,1.0,37
3.0,0.5,26,1000,true,111,111,1.0,0.9996674166128781,973,0.8613494681461518,0.973,43,42,62,62,198,6756,171,0,1.0,11
3.0,2.0,1,1000,true,109,109,1.0,0.9980588628039531,988,0.6924605507644017,0.988,57,56,60,60,444,11137,428,4,1.0,17
3.0,5.0,8,1000,true,106,106,0.0,0.9971841737316443,995,0.6947192509115856,0.995,55,54,57,57,436,10625,428,3,1.0,16
3.0,5.0,27,1000,true,106,106,0.0,0.9992318561673504,967,0.8075796073548828,0.967,46,45,57,57,381,9330,348,0,1.0,15
3.0,2.0,21,1000,true,105,105,1.0,0.9997284765857266,966,0.8660286725552774,0.966,35,34,56,56,171,4961,138,0,1.0,14
3.0,1.0,13,1000,true,104,104,1.0,0.9996529116855757,970,0.8635405784186353,0.97,34,35,55,55,160,5124,130,0,1.0,14
3.0,0.5,27,1000,true,108,108,1.0,0.999659273614648,970,0.8639135819705018,0.97,39,39,59,59,161,5719,131,0,1.0,10
3.0,5.0,9,1000,true,112,112,1.0,0.9969420481283912,997,0.6857821627759324,0.997,63,63,62,63,575,11289,480,92,1.0,24
3.0,2.0,2,1000,true,112,112,0.0,0.9973779677113175,997,0.6829858712482432,0.997,63,62,61,63,489,11426,459,27,1.0,23
3.0,2.0,22,1000,true,112,112,0.0,0.9971234811434524,998,0.675689825798269,0.998,63,62,63,63,495,11581,463,30,1.0,22
3.0,1.0,14,1000,true,113,113,0.0,0.9990338509479236,982,0.781664560203438,0.982,54,53,64,64,364,10434,346,0,1.0,24
3.0,5.0,28,1000,true,156,156,1.0,0.9996143576395877,966,0.8333131411700119,0.966,87,87,107,107,1144,16301,730,380,1.0,56
3.0,5.0,10,1000,true,109,109,0.0,0.9965559043101886,994,0.6721244481201767,0.994,60,59,59,60,485,11134,451,28,1.0,24
3.0,2.0,3,1000,true,109,109,1.0,0.99897718909557,977,0.7612173717796331,0.977,53,52,60,60,405,10330,381,1,1.0,16
3.0,2.0,23,1000,true,106,106,0.0,0.999669631832321,962,0.8630096381155856,0.962,36,36,57,57,217,6013,180,0,1.0,15
3.0,1.0,15,1000,true,111,111,1.0,0.9998095025271013,965,0.8670968377993012,0.965,37,36,62,62,169,5356,134,0,1.0,12
3.0,2.0,24,1000,true,110,110,1.0,0.999228563293848,965,0.7894349936637945,0.965,49,48,61,61,385,9856,350,0,1.0,19
3.0,1.0,16,1000,true,111,111,0.0,0.9992908745735936,979,0.8335889639753227,0.979,49,49,62,62,312,9212,291,0,1.0,24
3.0,5.0,11,1000,true,106,106,1.0,0.9990175900134022,973,0.7725796116595351,0.973,48,47,57,57,409,9886,381,1,1.0,14
3.0,5.0,29,1000,true,153,153,0.0,0.9995639128533313,978,0.829231344166951,0.978,88,87,104,104,1163,16651,728,413,1.0,55
3.0,2.0,4,1000,true,104,104,0.0,0.9995772940482204,971,0.8629966006643468,0.971,37,37,55,55,206,5876,177,0,1.0,19
3.0,5.0,12,1000,true,109,109,1.0,0.9996570505518192,945,0.8416229337340014,0.945,40,40,60,60,343,8266,288,0,1.0,13
3.0,5.0,30,1000,true,105,105,1.0,0.9987167832425807,988,0.7379704242803996,0.988,49,49,56,56,414,10144,402,0,1.0,15
3.0,5.0,13,1000,true,108,108,1.0,0.9995834525831703,952,0.8425517093122736,0.952,42,42,59,59,343,8342,295,0,1.0,11
3.0,2.0,5,1000,true,111,111,1.0,0.9995624370534697,950,0.8344958673185756,0.95,45,45,62,62,346,8908,296,0,1.0,19
7.0,0.0,3,1000,false,0,5000,1.0,0.9999999999999999,845,0.9999999999962634,0.845,59,59,0,0,43,0,4,0,1.0,19
7.0,0.5,11,1000,false,0,5000,0.0,0.9999999999999999,842,0.9999999999960848,0.842,88,88,0,0,132,7605,17,0,1.0,23
