theta_crystal,Phi,trial,N,converged,convergence_tick,total_ticks,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,total_dissolutions,total_enforcements,recryst_flip,recryst_same,peak_norm_split,time_in_churn
3.0,1.0,10,1000,true,113,113,0.0,0.9996698034233115,957,0.8523053770167562,0.957,43,43,64,64,281,8209,238,0,1.0,20
3.0,0.2,6,1000,true,110,110,0.0,0.9996176818261144,969,0.8630423911105969,0.969,42,42,61,61,183,6422,152,0,1.0,13
3.0,0.0,4,1000,true,105,105,0.0,0.9992710007776492,969,0.8064502955354222,0.969,44,44,56,56,233,0,202,0,1.0,24
3.0,0.5,8,1000,true,111,111,1.0,0.9997613654873946,948,0.8652651900318701,0.948,37,38,62,62,174,5828,122,0,1.0,10
3.0,5.0,14,1000,true,123,123,0.0,0.9964662381739262,988,0.739801862312904,0.988,74,73,67,74,778,12625,535,231,1.0,39
3.0,0.2,7,1000,true,123,123,1.0,0.9978987369388369,993,0.7366259519208559,0.993,72,71,74,74,428,12770,387,34,1.0,34
3.0,5.0,15,1000,true,105,105,0.0,0.9987715248508553,988,0.7518207970358357,0.988,50,48,56,56,405,10056,392,1,1.0,16
3.0,0.0,5,1000,true,93,93,0.0,0.9993054787217016,975,0.8554900643409986,0.975,31,30,44,44,110,0,85,0,1.0,11
5.0,0.3,19,1000,true,107,107,0.0,0.9988384679453323,923,0.8569710181929296,0.923,50,50,58,58,78,4090,7,0,1.0,11
3.0,1.0,11,1000,true,114,114,1.0,0.9994083348190781,973,0.8184454230497357,0.973,50,50,65,65,348,9877,321,0,1.0,25
3.0,0.2,8,1000,true,113,113,0.0,0.9995986878361655,955,0.8552216368461429,0.955,45,45,64,64,227,7738,182,0,1.0,18
3.0,2.0,13,1000,true,110,110,0.0,0.9981614170064929,991,0.6998321487109713,0.991,57,57,61,61,447,11182,437,1,1.0,19
3.0,0.5,9,1000,true,105,105,1.0,0.9996768706417517,972,0.8637113197560556,0.972,35,36,56,56,137,4777,109,0,1.0,12
3.0,5.0,16,1000,true,112,112,0.001,0.9937052232512906,991,0.694814210657329,0.991,63,63,62,63,617,11566,478,130,1.0,30
3.0,0.0,6,1000,true,108,108,0.0,0.9989314194737233,986,0.7722866737407508,0.986,49,49,59,59,282,0,266,2,1.0,26
5.0,0.3,20,1000,true,113,113,0.0,0.9994546383932331,913,0.861729127470805,0.913,48,48,64,64,75,3713,3,0,1.0,16
3.0,1.0,12,1000,true,113,113,0.0,0.9994981731917888,967,0.8369513009277556,0.967,49,48,64,64,315,9110,282,0,1.0,22
3.0,2.0,14,1000,true,108,108,1.0,0.9996433102769378,971,0.8592654505123327,0.971,40,38,59,59,278,7390,250,0,1.0,15
3.0,0.2,9,1000,true,119,119,1.0,0.9990267392823332,976,0.7804729230352007,0.976,59,58,70,70,340,10950,314,2,1.0,27
3.0,0.5,10,1000,true,107,107,0.0,0.9996764916977473,967,0.8648783749756738,0.967,37,37,58,58,150,5238,117,0,1.0,10
3.0,5.0,17,1000,true,107,107,1.0,0.998718153159231,982,0.7409630575873918,0.982,51,50,58,58,434,10278,415,1,1.0,14
3.0,0.0,7,1000,true,102,102,0.0,0.9994972511797583,974,0.8447294987195455,0.974,37,37,53,53,165,0,139,0,1.0,18
3.0,1.0,13,1000,true,110,110,1.0,0.9996481664775243,961,0.860906587172046,0.961,41,41,61,61,238,7223,200,0,1.0,13
3.0,2.0,15,1000,true,116,116,0.0,0.9956169563893054,994,0.6968742013215126,0.994,67,67,66,67,617,12181,480,131,1.0,33
3.0,0.2,10,1000,true,116,116,1.0,0.9997211731385369,959,0.8613976011167197,0.959,46,45,67,67,224,7663,183,0,1.0,18
3.0,5.0,18,1000,true,107,107,0.0,0.9983490350203205,986,0.7006710616508015,0.986,53,53,58,58,442,10626,426,2,1.0,18
3.0,0.5,11,1000,true,115,115,0.0,0.9996804246629202,961,0.8555304946445339,0.961,45,45,66,66,254,8098,215,0,1.0,19
3.0,0.0,8,1000,true,103,103,1.0,0.9992358713059192,980,0.8147074213382424,0.98,42,42,54,54,216,0,196,0,1.0,23
3.0,1.0,14,1000,true,113,113,1.0,0.9993915295935674,977,0.8194965782520253,0.977,50,50,64,64,347,9767,324,0,1.0,19
3.0,2.0,16,1000,true,110,110,1.0,0.9996738633648588,950,0.8511790295371584,0.95,40,40,61,61,320,8203,270,0,1.0,17
3.0,0.5,12,1000,true,106,106,0.0,0.9996129737559557,970,0.8625705746437035,0.97,39,38,57,57,166,5650,136,0,1.0,11
3.0,0.0,9,1000,true,103,103,0.0,0.999319655953409,975,0.8238293833970054,0.975,41,41,54,54,216,0,191,0,1.0,20
3.0,0.2,11,1000,true,118,118,1.0,0.9992742434432795,969,0.8040393968388574,0.969,57,56,69,69,315,10498,284,0,1.0,25
3.0,1.0,15,1000,true,113,113,1.0,0.999615709699319,960,0.8492776615501256,0.96,44,44,64,64,287,8314,247,0,1.0,19
3.0,5.0,19,1000,true,107,107,1.0,0.9984930251711033,987,0.7064155990025602,0.987,52,51,58,58,433,10549,415,5,1.0,19
3.0,2.0,17,1000,true,109,109,0.0,0.9983379853926896,987,0.7180607051287247,0.987,56,55,60,60,436,10929,421,3,1.0,18
3.0,0.5,13,1000,true,119,119,0.0,0.9984610341222789,991,0.7370339687063797,0.991,67,66,70,70,391,12027,369,13,1.0,30
3.0,0.0,10,1000,true,104,104,0.0,0.9994104479944944,968,0.8221403030124403,0.968,41,41,55,55,215,0,183,0,1.0,21
3.0,0.2,12,1000,true,119,119,0.0,0.9996812486803106,952,0.8518880372284944,0.952,50,49,70,70,253,8705,205,0,1.0,19
3.0,2.0,18,1000,true,111,111,0.0,0.9994949699474873,969,0.8122094407361171,0.969,47,46,62,62,360,9421,327,2,1.0,17
3.0,5.0,20,1000,true,108,108,0.0,0.9989989657151443,960,0.791097910864012,0.96,44,44,59,59,389,9496,341,8,1.0,19
3.0,1.0,16,1000,true,112,112,0.0,0.9996656905173692,963,0.8550110901245938,0.963,43,42,63,63,254,7624,217,0,1.0,17
3.0,0.5,14,1000,true,107,107,0.0,0.9996710033213334,980,0.8635853733267084,0.98,38,38,58,58,150,5282,130,0,1.0,9
3.0,0.0,11,1000,true,106,106,0.0,0.9992874467603904,976,0.8009581444344164,0.976,45,45,57,57,248,0,223,1,1.0,22
3.0,0.2,13,1000,true,118,118,1.0,0.9995364682448702,967,0.8341136100250004,0.967,53,53,69,69,291,9633,258,0,1.0,22
3.0,5.0,21,1000,true,108,108,0.0,0.9995654068373145,956,0.8382751784389276,0.956,43,42,59,59,340,8428,294,2,1.0,15
3.0,1.0,17,1000,true,114,114,1.0,0.9997413274210484,950,0.8624766207071899,0.95,44,42,65,65,240,7282,191,0,1.0,17
3.0,0.5,15,1000,true,116,116,0.0,0.9987628234498817,984,0.7721898204750409,0.984,59,58,67,67,359,11036,341,2,1.0,25
3.0,2.0,19,1000,true,161,161,1.0,0.9995988441435134,969,0.8494207558809436,0.969,95,94,112,112,1239,18517,757,451,1.0,58
3.0,0.0,12,1000,true,107,107,0.0,0.9991481654947021,972,0.7824763615158014,0.972,46,46,58,58,275,0,245,2,1.0,25
3.0,5.0,22,1000,true,107,107,1.0,0.997423632148747,996,0.670751185074106,0.996,58,57,58,58,471,11000,451,16,1.0,21
3.0,0.5,16,1000,true,81,81,1.0,0.9975721351987211,982,0.849788245756327,0.982,32,32,31,32,92,3551,74,0,1.0,2
3.0,0.2,14,1000,true,136,136,0.0,0.9977823181076841,986,0.7956474759959122,0.986,84,84,87,87,775,14513,468,293,1.0,55
3.0,1.0,18,1000,true,112,112,1.0,0.9997313874726754,958,0.8631242362423213,0.958,41,41,63,63,236,7125,194,0,1.0,17
3.0,0.0,13,1000,true,106,106,1.0,0.9993499364128807,970,0.8088294601421462,0.97,44,43,57,57,253,0,223,0,1.0,24
3.0,2.0,20,1000,true,108,108,0.0,0.9994867136373791,964,0.8443363627986328,0.964,43,43,59,59,320,8415,284,0,1.0,18
3.0,0.5,17,1000,true,105,105,1.0,0.9996285029863581,983,0.8628137882067604,0.983,37,37,56,56,142,5003,125,0,1.0,8
3.0,2.0,21,1000,true,110,110,1.0,0.9996246184316316,964,0.8481667761150378,0.964,42,42,61,61,316,8315,280,0,1.0,16
3.0,5.0,23,1000,true,107,107,0.0,0.9990329290629167,973,0.7490308196913583,0.973,49,48,58,58,418,10178,391,0,1.0,13
3.0,0.5,18,1000,true,117,117,1.0,0.9986108642282503,986,0.7428573801645864,0.986,62,61,68,68,389,11562,373,2,1.0,32
3.0,0.2,15,1000,true,109,109,0.0,0.9997058664315347,973,0.8644585892546489,0.973,39,39,60,60,159,5625,132,0,1.0,14
3.0,2.0,22,1000,true,109,109,1.0,0.9985287274557292,985,0.7332111528604522,0.985,54,54,60,60,424,10779,406,3,1.0,22
3.0,5.0,24,1000,true,106,106,1.0,0.999239703469421,973,0.8008151608491079,0.973,45,45,57,57,384,9393,357,0,1.0,14
3.0,0.5,19,1000,true,117,117,0.0,0.9997041655706825,955,0.8524111299673117,0.955,48,46,68,68,255,8205,210,0,1.0,18
3.0,2.0,23,1000,true,110,110,0.0,0.9989224812643022,976,0.7346514495679162,0.976,54,52,61,61,418,10647,394,0,1.0,20
3.0,0.2,16,1000,true,118,118,1.0,0.9996676050874417,955,0.8526331735440243,0.955,49,49,69,69,247,8530,202,0,1.0,18
3.0,1.0,19,1000,true,117,117,0.0,0.9970666083865486,996,0.695063741243759,0.996,68,67,68,68,525,12349,453,68,1.0,33
3.0,0.0,14,1000,true,109,109,1.0,0.9986665415494683,984,0.7570220999736296,0.984,54,53,60,60,317,0,294,7,1.0,27
3.0,5.0,25,1000,true,107,107,1.0,0.9993889666358472,955,0.812486459886499,0.955,44,44,58,58,379,9187,334,0,1.0,13
3.0,0.5,20,1000,true,106,106,1.0,0.9995769179839707,972,0.8628930989384943,0.972,39,39,57,57,165,5683,137,0,1.0,13
3.0,2.0,24,1000,true,103,103,1.0,0.9996860009834164,981,0.8646874291577168,0.981,33,32,54,54,160,4639,143,0,1.0,15
3.0,0.2,17,1000,true,112,112,1.0,0.9995380555868898,970,0.8550050292545552,0.97,48,46,63,63,242,7995,212,0,1.0,20
3.0,0.0,15,1000,true,108,108,1.0,0.9982301209518532,987,0.7365483211481534,0.987,55,55,59,59,330,0,304,13,1.0,31
3.0,1.0,20,1000,true,183,183,0.0,0.9973542099185277,996,0.7290352131488532,0.996,133,132,134,134,1586,25545,1031,551,1.0,96
3.0,5.0,26,1000,true,156,156,1.0,0.9986542228747333,979,0.7357086621382554,0.979,100,99,107,107,1407,20918,936,450,1.0,56
3.0,0.2,18,1000,true,114,114,0.0,0.9997856799409076,957,0.8661706009936974,0.957,42,41,65,65,176,6239,133,0,1.0,13
3.0,0.5,21,1000,true,111,111,0.0,0.9996119543805835,969,0.8595637309722337,0.969,43,43,62,62,219,7197,188,0,1.0,17
3.0,0.0,16,1000,true,127,127,0.0,0.9979982522437766,990,0.7734489114756024,0.99,75,75,78,78,708,0,450,248,1.0,48
3.0,2.0,25,1000,true,117,117,1.0,0.9972823551309438,997,0.7069515209945484,0.997,68,67,67,68,632,12025,485,144,1.0,29
3.0,1.0,21,1000,true,116,116,0.0,0.999840703478475,958,0.8661812325338101,0.958,41,40,67,67,241,6981,199,0,1.0,14
3.0,0.2,19,1000,true,118,118,1.0,0.9986700476333199,986,0.7599341856594186,0.986,62,62,69,69,359,11463,338,7,1.0,30
3.0,0.5,22,1000,true,102,102,1.0,0.9995891070446047,978,0.8620041265593643,0.978,35,35,53,53,128,4483,107,0,1.0,7
3.0,0.0,17,1000,true,103,103,0.0,0.9995203442390759,963,0.8403512539833451,0.963,38,37,54,54,185,0,148,0,1.0,18
3.0,2.0,26,1000,true,109,109,1.0,0.999624448340485,964,0.8534337701364746,0.964,42,41,60,60,297,7836,262,0,1.0,15
3.0,1.0,22,1000,true,106,106,0.0,0.9997179334165187,977,0.8651073848776519,0.977,35,35,57,57,153,4907,131,0,1.0,13
3.0,0.2,20,1000,true,115,115,0.0,0.9996520824605764,961,0.8576535983725502,0.961,47,46,66,66,227,7802,188,0,1.0,19
3.0,0.5,23,1000,true,112,112,1.0,0.999710620348963,965,0.8613045037982946,0.965,42,42,63,63,210,6776,175,0,1.0,14
3.0,0.0,18,1000,true,98,98,0.0,0.9994826976465976,975,0.8559065280308888,0.975,33,33,49,49,137,0,112,0,1.0,17
3.0,2.0,27,1000,true,110,110,0.0,0.9995345233403091,963,0.825252723360405,0.963,45,44,61,61,346,9097,309,0,1.0,14
3.0,1.0,23,1000,true,120,120,1.0,0.9974082363437787,997,0.7035374177644483,0.997,71,71,70,71,557,12623,462,92,1.0,36
3.0,5.0,27,1000,true,105,105,0.0,0.9992981504459257,972,0.8189913601508558,0.972,43,43,56,56,362,8919,334,0,1.0,16
3.0,0.2,21,1000,true,114,114,1.0,0.9997360218974887,956,0.8634467199554785,0.956,43,43,65,65,197,6870,153,0,1.0,16
3.0,0.0,19,1000,true,102,102,1.0,0.9994554754397542,977,0.8375750570036529,0.977,38,38,53,53,180,0,157,0,1.0,18
3.0,0.5,24,1000,true,135,135,0.0,0.9976484575359628,996,0.7922594474912849,0.996,85,84,86,86,805,14495,490,311,1.0,53
3.0,2.0,28,1000,true,109,109,0.0,0.998741781609379,982,0.7459825355811985,0.982,55,54,60,60,426,10628,405,3,1.0,20
3.0,1.0,24,1000,true,114,114,1.0,0.9991771681618749,980,0.7910898189742195,0.98,55,54,65,65,371,10470,351,0,1.0,25
3.0,5.0,28,1000,true,111,111,0.0,0.9955272759959629,997,0.6679790619566803,0.997,62,62,61,62,532,11504,470,59,1.0,33
3.0,0.2,22,1000,true,111,111,1.0,0.9996598415599528,959,0.8597781101977947,0.959,42,42,62,62,196,6761,155,0,1.0,14
3.0,0.0,20,1000,true,103,103,1.0,0.9995453478334637,969,0.8445240559062376,0.969,36,36,54,54,183,0,152,0,1.0,17
3.0,2.0,29,1000,true,110,110,1.0,0.9972856691248659,998,0.6717003170498175,0.998,61,60,61,61,461,11526,445,14,1.0,20
3.0,5.0,29,1000,true,125,125,1.0,0.997120864579406,994,0.7160815536992428,0.994,73,69,65,73,699,12532,530,163,1.0,43
3.0,0.5,25,1000,true,118,118,0.0,0.999249338421892,971,0.7724871065919158,0.971,57,57,69,69,361,11012,332,0,1.0,28
3.0,5.0,30,1000,true,108,108,1.0,0.9994121295593548,972,0.8074037498829989,0.972,44,43,59,59,380,9208,352,0,1.0,12
3.0,0.5,26,1000,true,102,102,1.0,0.9996547076528133,976,0.8633056741118385,0.976,33,33,53,53,121,4353,97,0,1.0,4
3.0,2.0,30,1000,true,122,122,0.0,0.997284126909923,995,0.7390374529990911,0.995,73,71,70,73,732,12591,497,230,1.0,42
3.0,0.2,23,1000,true,112,112,0.0,0.9996771911330886,965,0.862083970339015,0.965,43,42,63,63,186,6588,151,0,1.0,13
3.0,0.5,27,1000,true,100,100,0.0,0.9994853437102744,990,0.8609641446311749,0.99,35,35,51,51,117,4374,107,0,1.0,4
3.0,3.0,1,1000,true,107,107,1.0,0.9973422672727522,993,0.6886148075044852,0.993,55,55,58,58,447,10913,438,2,1.0,17
3.0,0.2,24,1000,true,113,113,0.0,0.9995588589752519,966,0.8532106444822471,0.966,46,46,64,64,228,7849,194,0,1.0,20
3.0,0.5,28,1000,true,111,111,0.0,0.9997952079689101,966,0.8666137800428919,0.966,38,37,62,62,160,5459,126,0,1.0,10
3.0,3.0,2,1000,true,107,107,1.0,0.9985444514746237,988,0.7188830772246115,0.988,52,52,58,58,435,10652,421,2,1.0,16
3.0,0.0,21,1000,true,104,104,1.0,0.999203350298954,978,0.8113717954298981,0.978,43,43,55,55,227,0,205,0,1.0,22
3.0,1.0,25,1000,true,113,113,0.0,0.9992480152194368,974,0.7925041378038379,0.974,52,51,64,64,354,10167,328,0,1.0,24
5.0,0.0,1,1000,true,118,118,0.0,0.9997083499304029,915,0.8385868669231097,0.915,49,48,69,69,101,0,35,0,1.0,19
3.0,0.2,25,1000,true,106,106,1.0,0.9995993622249896,976,0.8630496720589206,0.976,39,38,57,57,153,5585,129,0,1.0,12
3.0,0.5,29,1000,true,108,108,1.0,0.9997364833929356,976,0.8649277965925475,0.976,36,36,59,59,148,5189,124,0,1.0,8
3.0,1.0,26,1000,true,114,114,0.0,0.9993756862854708,967,0.8053949680960976,0.967,53,50,65,65,348,10073,315,0,1.0,21
3.0,0.0,22,1000,true,113,113,0.0,0.9987692033792197,984,0.7453620211891777,0.984,58,57,64,64,360,0,323,21,1.0,31
3.0,0.2,26,1000,true,112,112,1.0,0.9996380742855124,969,0.8570152177508398,0.969,43,43,63,63,212,7298,181,0,1.0,19
5.0,0.0,2,1000,true,131,131,1.0,0.9994205451892642,929,0.7990842341345055,0.929,67,67,82,82,242,0,157,28,1.0,32
3.0,1.0,27,1000,true,114,114,1.0,0.9998597677008596,960,0.8692467873153017,0.96,36,37,65,65,175,5638,135,0,1.0,10
3.0,3.0,3,1000,true,157,157,1.0,0.9994903026598753,971,0.8347654491964778,0.971,93,91,108,108,1252,18349,782,441,1.0,63
3.0,0.2,27,1000,true,110,110,0.0,0.9997600523394122,968,0.8656239997800308,0.968,37,38,61,61,154,5363,122,0,1.0,10
3.0,0.5,30,1000,true,118,118,0.0,0.9991098238979357,979,0.7896894974905707,0.979,59,58,69,69,340,10800,317,2,1.0,26
3.0,0.0,23,1000,true,123,123,0.0,0.9981066990734598,993,0.7690723399268705,0.993,71,71,74,74,646,0,421,218,1.0,47
5.0,0.0,3,1000,true,135,135,0.0,0.9997959757471363,913,0.8089724501420028,0.913,62,61,86,86,177,0,103,9,1.0,30
3.0,0.2,28,1000,true,107,107,1.0,0.9997099265281421,972,0.8644471564044153,0.972,37,37,58,58,142,5024,114,0,1.0,11
3.0,3.0,4,1000,true,113,113,0.0,0.9961031801251432,995,0.6677094717155749,0.995,64,64,61,64,512,11637,458,49,1.0,33
3.0,1.0,28,1000,true,125,125,0.0,0.9969049357658862,996,0.7528139872685676,0.996,76,76,76,76,738,13283,491,243,1.0,45
5.0,0.0,4,1000,true,121,121,0.0,0.9998420578901056,906,0.8554957260862781,0.906,45,45,72,72,79,0,20,0,1.0,19
3.0,0.0,24,1000,true,107,107,0.0,0.9993153602100487,981,0.8012034188174422,0.981,45,45,58,58,253,0,234,0,1.0,24
3.0,0.7,1,1000,true,120,120,1.0,0.997791500895468,997,0.7064055992922923,0.997,69,69,71,71,495,12547,440,52,1.0,32
3.0,3.0,5,1000,true,109,109,0.0,0.9972412344046939,999,0.6695661248932171,0.999,60,58,59,60,458,11161,447,10,1.0,18
3.0,1.0,29,1000,true,114,114,1.0,0.9994120037346963,962,0.8199771545346934,0.962,51,50,65,65,343,9824,305,0,1.0,23
3.0,0.2,29,1000,true,127,127,1.0,0.9980996419934213,996,0.7330407595399279,0.996,74,74,78,78,511,13038,414,93,1.0,37
3.0,0.0,25,1000,true,106,106,1.0,0.999225748945819,977,0.7981696640319615,0.977,45,44,57,57,245,0,222,0,1.0,23
5.0,0.0,5,1000,true,127,127,0.0,0.9998076911991726,917,0.8407350916798264,0.917,54,53,78,78,127,0,60,0,1.0,24
3.0,0.7,2,1000,true,123,123,0.0,0.9978389128772729,997,0.7124940987183345,0.997,72,72,74,74,550,12925,449,98,1.0,37
3.0,3.0,6,1000,true,108,108,0.0,0.9974010002245834,994,0.6707184348453095,0.994,59,58,59,59,462,11111,444,12,1.0,20
3.0,1.0,30,1000,true,112,112,1.0,0.9996922679528232,961,0.8634955877092245,0.961,43,42,63,63,238,7297,199,0,1.0,16
3.0,0.2,30,1000,true,114,114,0.0,0.9995864475771221,966,0.8564739967017342,0.966,46,46,65,65,227,7859,193,0,1.0,17
5.0,0.0,6,1000,true,99,99,1.0,0.9992151697266834,945,0.8532479995193063,0.945,39,38,50,50,42,0,3,0,1.0,12
3.0,0.0,26,1000,true,107,107,1.0,0.9992616851398496,983,0.8012530054113403,0.983,47,45,58,58,265,0,246,2,1.0,24
3.0,0.7,3,1000,true,115,115,0.0,0.9994305891678726,965,0.8304223546776718,0.965,52,50,66,66,314,9609,279,0,1.0,21
3.0,3.0,7,1000,true,109,109,1.0,0.9982279047232547,989,0.6935794697539465,0.989,55,55,60,60,450,10907,431,8,1.0,17
5.0,0.0,7,1000,true,116,116,0.0,0.9997065882004176,914,0.844553706243279,0.914,47,46,67,67,81,0,17,0,1.0,19
3.0,0.3,1,1000,true,117,117,0.0,0.9996283045880378,962,0.8492577837161952,0.962,47,47,68,68,265,8600,227,0,1.0,17
3.0,3.0,8,1000,true,107,107,1.0,0.9981711601355893,980,0.750569828024631,0.98,52,50,58,58,404,10273,383,1,1.0,19
5.0,0.0,8,1000,true,117,117,1.0,0.9997414593171634,921,0.8478256333175349,0.921,46,46,68,68,75,0,16,0,1.0,15
3.0,0.7,4,1000,true,114,114,1.0,0.9992347298135535,977,0.8124311219870383,0.977,52,52,65,65,331,10049,308,0,1.0,20
3.0,0.3,2,1000,true,118,118,0.0,0.9997189930240603,947,0.856310724438382,0.947,47,47,69,69,241,8078,188,0,1.0,22
3.0,1.5,1,1000,true,111,111,1.0,0.9994031199064685,974,0.8190513086811209,0.974,48,48,62,62,359,9557,333,0,1.0,18
3.0,0.0,27,1000,true,109,109,1.0,0.9989293968180614,985,0.7642229830307035,0.985,52,51,60,60,300,0,283,2,1.0,28
3.0,3.0,9,1000,true,109,109,1.0,0.9992665523827752,963,0.8099930465337288,0.963,47,44,60,60,374,9326,335,2,1.0,19
3.0,0.7,5,1000,true,116,116,0.0,0.99860664126528,983,0.7444362552095904,0.983,61,60,67,67,395,11443,374,4,1.0,24
5.0,0.0,9,1000,true,134,134,1.0,0.9994174197572973,945,0.7916163952243384,0.945,70,70,85,85,276,0,188,41,1.0,36
3.0,1.5,2,1000,true,111,111,1.0,0.999523482614232,961,0.8350982681564725,0.961,46,46,62,62,320,8902,281,0,1.0,19
3.0,0.3,3,1000,true,109,109,0.0,0.9997028799365514,976,0.8634929896860126,0.976,39,39,60,60,163,5563,139,0,1.0,10
3.0,0.0,28,1000,true,110,110,1.0,0.9985573569184222,984,0.747448380053871,0.984,55,54,61,61,333,0,310,7,1.0,30
3.0,3.0,10,1000,true,107,107,0.0,0.9979333111812596,992,0.6931390301630667,0.992,56,56,58,58,434,10840,426,0,1.0,17
3.0,0.7,6,1000,true,116,116,1.0,0.9990964629666486,980,0.7681176733476263,0.98,57,56,67,67,372,10909,352,0,1.0,26
3.0,1.5,3,1000,true,111,111,0.0,0.9986377662126252,985,0.7424637382560183,0.985,56,56,62,62,415,11026,400,0,1.0,18
3.0,0.3,4,1000,true,107,107,1.0,0.9996878315074824,984,0.8631941611456796,0.984,37,37,58,58,145,5106,129,0,1.0,8
5.0,0.0,10,1000,true,134,134,0.0,0.9999255193120671,903,0.8461906675347125,0.903,51,51,85,85,115,0,40,0,1.0,19
3.0,0.0,29,1000,true,107,107,0.0,0.9987802021589998,989,0.7714430225639712,0.989,50,50,58,58,297,0,284,2,1.0,30
3.0,0.7,7,1000,true,102,102,0.0,0.9995983019445519,987,0.8618924989893538,0.987,35,35,53,53,126,4571,113,0,1.0,9
