theta_crystal,Phi,trial,N,converged,convergence_tick,total_ticks,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,total_dissolutions,total_enforcements,recryst_flip,recryst_same,peak_norm_split,time_in_churn
3.0,2.0,8,10000,true,110,110,1.0,0.9981580251209876,9906,0.6994253413727557,0.9906,58,57,61,61,4400,111397,4282,24,1.0,33
3.0,0.5,30,10000,true,114,114,0.0,0.9996516172025803,9587,0.8557487675482518,0.9587,46,45,65,65,2426,78907,2015,0,1.0,25
3.0,5.0,16,10000,true,120,120,1.0,0.9967030201984322,9875,0.7168093950724671,0.9875,71,68,65,71,6962,122677,5100,1737,1.0,61
3.0,0.5,12,10000,true,116,116,0.0,0.9995647191684991,9624,0.8396907148732534,0.9624,50,49,67,67,2864,91024,2488,0,1.0,27
3.0,0.0,4,10000,true,114,114,0.0,0.9984003228423669,9886,0.7437319642208042,0.9886,60,60,65,65,4067,0,3449,504,1.0,42
3.0,2.0,28,10000,true,114,114,1.0,0.9972724146860377,9973,0.6800088378565811,0.9973,65,64,64,65,5358,117777,4660,671,1.0,47
3.0,0.0,23,10000,true,106,106,1.0,0.9992628319518148,9751,0.8019533562206672,0.9751,45,44,57,57,2493,0,2243,3,1.0,28
3.0,1.0,20,10000,true,119,119,0.0,0.9976209266846136,9967,0.6982620774073872,0.9967,69,69,70,70,5279,124915,4521,725,1.0,47
3.0,2.0,9,10000,true,118,118,1.0,0.9970718123521425,9956,0.7077098145588913,0.9956,69,68,67,69,6331,121822,4817,1470,1.0,53
3.0,1.0,1,10000,true,115,115,0.0,0.9984125417360011,9897,0.7246920371272612,0.9897,61,60,66,66,4133,115314,4003,27,1.0,36
3.0,0.5,13,10000,true,116,116,0.0,0.9993979152190839,9682,0.8211952585425674,0.9682,53,52,67,67,3086,98092,2767,1,1.0,28
3.0,0.0,24,10000,true,106,106,0.0,0.9991052460764337,9806,0.7908923917703229,0.9806,47,46,57,57,2612,0,2413,5,1.0,32
3.0,0.0,5,10000,true,118,118,1.0,0.9981365087600187,9921,0.7473895580392873,0.9921,65,65,69,69,5076,0,3856,1141,1.0,46
3.0,2.0,10,10000,true,109,109,1.0,0.9981646159452084,9900,0.709811876496829,0.99,57,56,60,60,4330,109883,4199,31,1.0,34
3.0,5.0,17,10000,true,155,155,1.0,0.9994621700899657,9704,0.8217619770930797,0.9704,89,89,106,106,11958,174599,7721,3941,1.0,83
3.0,1.0,21,10000,true,114,114,0.0,0.9984808279365647,9865,0.7256151792690474,0.9865,60,59,65,65,4131,114854,3968,28,1.0,33
3.0,2.0,29,10000,true,120,120,0.0,0.9971417844490817,9940,0.7399407908013679,0.994,71,70,70,71,7356,124533,4968,2328,1.0,56
3.0,1.0,2,10000,true,117,117,0.0,0.9975820284463114,9952,0.6936279735433394,0.9952,67,67,68,68,4742,122682,4369,325,1.0,42
3.0,0.0,25,10000,true,105,105,0.0,0.9992957605975067,9718,0.8104468282586613,0.9718,43,43,56,56,2340,0,2056,2,1.0,30
3.0,0.5,14,10000,true,120,120,1.0,0.9981129238171552,9918,0.7213260907186214,0.9918,68,68,71,71,4316,123883,3977,257,1.0,38
3.0,2.0,11,10000,true,113,113,0.0,0.9974916092488922,9963,0.6740743322989279,0.9963,64,63,63,64,5002,116523,4577,388,1.0,41
3.0,0.0,6,10000,true,112,112,1.0,0.9983735865287592,9898,0.7413670437374152,0.9898,58,58,63,63,3892,0,3398,392,1.0,40
3.0,1.0,22,10000,true,136,136,0.0,0.9977072825960739,9863,0.814998005155604,0.9863,86,85,87,87,9546,149896,5402,4007,1.0,62
3.0,5.0,18,10000,true,156,156,1.0,0.9994817653755921,9677,0.8234981292164747,0.9677,90,89,107,107,11937,173936,7716,3898,1.0,83
3.0,2.0,30,10000,true,153,153,1.0,0.999575276933594,9777,0.8381888556161278,0.9777,87,86,104,104,10902,158666,6562,4117,1.0,70
3.0,1.0,3,10000,true,116,116,0.0,0.9976086794258116,9952,0.6943949557527699,0.9952,67,66,67,67,4641,121744,4324,269,1.0,44
3.0,0.0,26,10000,true,109,109,1.0,0.9986750778479548,9836,0.7592577479858624,0.9836,53,52,60,60,3101,0,2882,56,1.0,34
3.0,0.5,15,10000,true,116,116,1.0,0.9993595826130927,9686,0.8148316990520886,0.9686,54,53,67,67,3185,100190,2871,0,1.0,31
3.0,2.0,12,10000,true,110,110,1.0,0.9975131798812256,9947,0.6796274501933424,0.9947,60,60,61,61,4612,113933,4435,124,1.0,39
3.0,0.0,7,10000,true,113,113,1.0,0.9984675162199492,9893,0.7411595998071255,0.9893,58,58,64,64,3827,0,3385,335,1.0,39
3.0,1.0,23,10000,true,114,114,0.0,0.9991323343732685,9766,0.778909529666902,0.9766,55,54,65,65,3728,106094,3490,4,1.0,29
3.0,5.0,19,10000,true,124,124,1.0,0.9970827711686606,9854,0.7339046779027983,0.9854,75,72,67,75,7591,127065,5353,2092,1.0,61
3.0,0.0,27,10000,true,106,106,0.0,0.9993158015759427,9712,0.8081464143433621,0.9712,44,43,57,57,2446,0,2160,0,1.0,29
3.0,1.0,4,10000,true,124,124,1.0,0.9974996448778837,9954,0.7342639086885308,0.9954,74,74,75,75,6690,129951,4726,1918,1.0,51
3.0,5.0,1,10000,true,155,155,1.0,0.9994984939111733,9698,0.8257848598155809,0.9698,89,88,106,106,11855,172002,7587,3966,1.0,81
3.0,0.5,16,10000,true,123,123,1.0,0.9977736460735501,9946,0.7179195179616331,0.9946,72,71,74,74,4844,128076,4171,619,1.0,47
3.0,2.0,13,10000,true,127,127,0.0,0.9973397227994845,9864,0.7862978107796604,0.9864,78,77,78,78,8967,135247,5387,3444,1.0,64
3.0,0.0,8,10000,true,136,136,0.0,0.9983091863049885,9844,0.796749519992005,0.9844,83,82,87,87,8430,0,4973,3301,1.0,65
3.0,1.0,24,10000,true,114,114,1.0,0.998158784337352,9919,0.7167450754663239,0.9919,62,61,65,65,4240,116765,4100,59,1.0,37
3.0,0.0,28,10000,true,104,104,1.0,0.9992733982952801,9728,0.8160585038060162,0.9728,43,42,55,55,2216,0,1944,0,1.0,29
3.0,5.0,2,10000,true,108,108,0.0,0.9967673744398294,9946,0.6700423643602429,0.9946,59,58,58,59,4723,110631,4503,166,1.0,44
3.0,5.0,20,10000,true,158,158,0.0,0.999145957592583,9648,0.803956354400999,0.9648,96,94,109,109,13559,199118,8735,4472,1.0,89
3.0,2.0,14,10000,true,110,110,0.9999,0.9970220492697128,9944,0.6796225611525766,0.9944,60,60,61,61,4643,114170,4444,143,1.0,42
3.0,0.5,17,10000,true,116,116,1.0,0.9993909535857627,9679,0.8196343864184172,0.9679,53,52,67,67,3094,98537,2772,1,1.0,28
3.0,1.0,5,10000,true,164,164,0.0,0.9996185284020821,9737,0.8463244729423999,0.9737,97,96,115,115,11184,179211,6551,4370,1.0,76
3.0,0.0,9,10000,true,117,117,0.0,0.9981837472714516,9908,0.7445283782129716,0.9908,64,64,68,68,4840,0,3773,975,1.0,46
3.0,0.0,29,10000,true,113,113,0.0,0.9983176211633829,9885,0.7393643614723975,0.9885,60,59,64,64,4048,0,3462,471,1.0,43
3.0,1.0,25,10000,true,114,114,1.0,0.9991518684539283,9740,0.7849142141954256,0.974,54,53,65,65,3707,104728,3447,0,1.0,29
3.0,5.0,3,10000,true,112,112,0.0,0.9964500178640712,9931,0.6687628375728202,0.9931,63,62,60,63,5162,114428,4630,463,1.0,55
3.0,5.0,21,10000,true,149,149,0.0,0.9994118130039907,9800,0.7892207086455609,0.98,85,83,100,100,9868,150954,6638,3030,1.0,78
3.0,2.0,15,10000,true,110,110,0.0,0.9979738298779836,9922,0.6901981012495385,0.9922,59,58,61,61,4447,112273,4316,53,1.0,36
3.0,0.5,18,10000,true,120,120,0.0,0.9981664993871485,9920,0.7233312329956094,0.992,67,66,71,71,4192,122700,3939,173,1.0,40
3.0,0.0,10,10000,true,108,108,1.0,0.9989302262311843,9811,0.768788483930705,0.9811,51,50,59,59,2927,0,2708,31,1.0,31
3.0,0.0,30,10000,true,109,109,0.0,0.9986368189439776,9828,0.7567307941752448,0.9828,54,53,60,60,3234,0,2955,107,1.0,38
3.0,1.0,6,10000,true,120,120,1.0,0.9973854862072511,9972,0.70035606474968,0.9972,71,70,71,71,5465,126083,4554,883,1.0,48
3.0,1.0,26,10000,true,117,117,0.0,0.9972844939290993,9960,0.6922930645530112,0.996,68,68,68,68,5014,123746,4464,510,1.0,42
3.0,5.0,4,10000,true,125,125,1.0,0.9972591136858676,9850,0.7323588218522256,0.985,76,73,67,76,7564,127898,5359,2055,1.0,66
3.0,5.0,22,10000,true,111,111,1.0,0.9964536204555803,9935,0.6683835658460349,0.9935,62,61,60,62,5088,113663,4603,420,1.0,47
3.0,2.0,16,10000,true,109,109,0.0,0.9988082316142729,9813,0.7559906358000128,0.9813,52,52,60,60,4051,104205,3858,6,1.0,32
3.0,1.0,27,10000,true,114,114,0.0,0.9988117960267091,9803,0.7554411425278652,0.9803,57,56,65,65,3906,110565,3699,10,1.0,33
3.0,0.5,19,10000,true,117,117,0.0,0.9992188346138575,9722,0.7938640752630292,0.9722,57,55,68,68,3357,105458,3077,2,1.0,33
3.0,0.5,1,10000,true,129,129,0.0,0.9976516239685695,9931,0.7526744146336665,0.9931,79,78,80,80,6540,136967,4534,1937,1.0,55
3.0,0.0,11,10000,true,107,107,1.0,0.9990817258326932,9784,0.7826005172363725,0.9784,48,48,58,58,2779,0,2549,15,1.0,33
3.0,5.0,5,10000,true,110,110,1.0,0.9966780903391478,9943,0.6637398985677988,0.9943,61,61,59,61,5034,113076,4621,356,1.0,48
3.0,5.0,23,10000,true,109,109,0.0,0.9966806686643184,9952,0.6651265819423448,0.9952,60,59,59,60,4797,111560,4540,209,1.0,44
3.0,1.0,7,10000,true,176,176,0.0,0.9985737898134496,9872,0.7313383014713903,0.9872,121,121,127,127,14007,239730,9370,4509,1.0,98
3.0,2.0,17,10000,true,119,119,1.0,0.9971285990465573,9961,0.7269388037497138,0.9961,70,70,69,70,6930,123039,4883,2008,1.0,56
3.0,1.0,28,10000,true,121,121,0.0,0.9973765071488211,9964,0.7117300264804627,0.9964,72,72,72,72,5869,127642,4650,1183,1.0,50
3.0,0.5,20,10000,true,118,118,1.0,0.9990523151418514,9793,0.7697902042616483,0.9793,60,59,69,69,3567,111420,3349,11,1.0,34
3.0,0.5,2,10000,true,124,124,0.0,0.9973440489080494,9959,0.7228969039260628,0.9959,74,74,75,75,5452,131724,4339,1072,1.0,48
3.0,0.0,12,10000,true,111,111,0.0,0.9984968634961853,9880,0.7446114244041846,0.988,56,56,62,62,3518,0,3212,187,1.0,38
3.0,2.0,18,10000,true,109,109,1.0,0.9978233334132907,9923,0.7022171816417081,0.9923,57,56,60,60,4377,110992,4264,36,1.0,35
3.0,5.0,24,10000,true,113,113,0.0,0.9962188984966782,9910,0.677742707493623,0.991,64,63,61,64,5601,115611,4753,758,1.0,52
3.0,5.0,6,10000,true,150,150,0.0,0.9994101427635458,9773,0.8021919627497445,0.9773,85,84,101,101,10262,152662,6739,3296,1.0,79
3.0,1.0,8,10000,true,123,123,0.0,0.997208405529306,9960,0.7372015442793985,0.996,74,73,74,74,6748,129774,4771,1937,1.0,50
3.0,1.0,29,10000,true,124,124,0.0,0.9973746001424488,9954,0.7420874166805844,0.9954,75,74,75,75,6908,130990,4768,2094,1.0,55
3.0,0.5,21,10000,true,116,116,0.0,0.9995267704714926,9637,0.8344198719558482,0.9637,50,50,67,67,2880,92675,2517,0,1.0,30
3.0,0.0,13,10000,true,129,129,0.0,0.9981575891712244,9893,0.7831600193015013,0.9893,77,76,80,80,7334,0,4598,2629,1.0,62
3.0,2.0,19,10000,true,111,111,1.0,0.997287898514528,9961,0.6739833983674521,0.9961,62,61,62,62,4784,115149,4537,208,1.0,40
3.0,0.5,3,10000,true,118,118,1.0,0.9985041499588707,9866,0.7397658093481226,0.9866,64,63,69,69,3935,118372,3725,77,1.0,39
3.0,5.0,25,10000,true,113,113,1.0,0.9964179251778702,9932,0.6767742442186607,0.9932,64,63,61,64,5546,115484,4730,748,1.0,53
3.0,1.0,9,10000,true,116,116,0.0,0.9980170761150157,9926,0.7062722489437925,0.9926,64,63,67,67,4413,119316,4213,126,1.0,40
3.0,5.0,7,10000,true,158,158,0.0,0.9990041927532312,9705,0.7945089609277671,0.9705,96,95,109,109,13652,201219,8693,4664,1.0,90
3.0,1.0,30,10000,true,118,118,0.0,0.9973077636332464,9960,0.693734364057477,0.996,69,68,69,69,4992,124243,4420,532,1.0,44
3.0,0.5,22,10000,true,118,118,1.0,0.9985069051143673,9851,0.7367920760602247,0.9851,63,63,69,69,3918,117974,3707,62,1.0,38
3.0,0.0,14,10000,true,118,118,0.0,0.9981719621755295,9915,0.7447943712468041,0.9915,65,65,69,69,5008,0,3823,1100,1.0,48
3.0,2.0,20,10000,true,116,116,1.0,0.9971040716276027,9981,0.6959315226359135,0.9981,67,67,66,67,5898,119303,4765,1114,1.0,49
3.0,0.5,4,10000,true,120,120,0.0,0.9979314455349316,9917,0.7156446071049869,0.9917,68,68,71,71,4432,124380,4051,298,1.0,43
3.0,2.0,1,10000,true,113,113,1.0,0.9972471633367087,9980,0.6730992200409887,0.998,64,64,63,64,5126,117042,4655,451,1.0,41
3.0,1.0,10,10000,true,113,113,1.0,0.9992363595240537,9725,0.8014139055495368,0.9725,53,52,64,64,3536,101341,3261,0,1.0,31
3.0,0.5,23,10000,true,118,118,0.0,0.9988757252689555,9843,0.7568259424896577,0.9843,61,60,69,69,3775,114433,3599,19,1.0,35
3.0,0.0,15,10000,true,107,107,0.0,0.9989795142078958,9796,0.7785263774257885,0.9796,49,48,58,58,2844,0,2627,13,1.0,35
3.0,5.0,8,10000,true,157,157,1.0,0.9993900315342653,9615,0.8240338552695728,0.9615,93,91,108,108,12963,188712,8227,4351,1.0,85
3.0,5.0,26,10000,true,207,207,0.0,0.9987501844730601,9686,0.7885214047138579,0.9686,145,144,158,158,23249,306878,13885,9050,1.0,143
3.0,2.0,21,10000,true,110,110,1.0,0.997310391408301,9959,0.6766027071238443,0.9959,61,60,61,61,4672,114596,4472,159,1.0,43
3.0,0.5,5,10000,true,122,122,0.0,0.9978580984653641,9939,0.7161875810725467,0.9939,71,70,73,73,4733,127031,4169,503,1.0,44
3.0,1.0,11,10000,true,113,113,1.0,0.9993367908337525,9699,0.8164048787374475,0.9699,51,50,64,64,3431,98040,3133,0,1.0,27
3.0,2.0,2,10000,true,114,114,0.0,0.9973635836960724,9983,0.6766672391428831,0.9983,65,64,63,65,5184,117479,4629,538,1.0,45
3.0,0.0,16,10000,true,115,115,0.0,0.9979994165026829,9924,0.7426958735178283,0.9924,63,62,66,66,4428,0,3604,748,1.0,46
3.0,5.0,27,10000,true,110,110,1.0,0.9966367059871238,9945,0.6655372785259301,0.9945,61,61,59,61,4999,112758,4606,338,1.0,49
3.0,0.5,24,10000,true,132,132,0.0,0.9976496868011209,9926,0.7719207720796849,0.9926,82,81,83,83,7282,141401,4667,2541,1.0,59
3.0,5.0,9,10000,true,113,113,1.0,0.9959676095270986,9912,0.6742543397742683,0.9912,64,63,61,64,5498,115837,4722,688,1.0,56
3.0,2.0,22,10000,true,110,110,0.0,0.9990667443095501,9756,0.767974109382628,0.9756,52,51,61,61,4024,102957,3775,5,1.0,27
3.0,0.5,6,10000,true,117,117,0.0,0.9990439836034634,9809,0.7755252338369835,0.9809,58,58,68,68,3515,109586,3313,11,1.0,34
3.0,1.0,12,10000,true,114,114,1.0,0.9986926185344286,9851,0.7423609014460787,0.9851,59,58,65,65,3996,112746,3828,19,1.0,34
3.0,2.0,3,10000,true,110,110,0.0,0.9973431741114002,9938,0.6805597074884414,0.9938,60,59,61,61,4566,113982,4407,97,1.0,38
3.0,0.0,17,10000,true,112,112,0.0,0.9985907450997232,9887,0.7428726374498811,0.9887,57,57,63,63,3654,0,3281,261,1.0,39
3.0,0.5,25,10000,true,127,127,1.0,0.9977600635777885,9948,0.7405581623694494,0.9948,76,76,78,78,6030,133588,4423,1555,1.0,52
3.0,2.0,23,10000,true,112,112,1.0,0.9969153702481828,9961,0.674969594802712,0.9961,63,63,62,63,4936,115952,4563,334,1.0,43
3.0,2.0,4,10000,true,110,110,1.0,0.9984144813526995,9887,0.7085439606447523,0.9887,57,56,61,61,4308,109875,4167,28,1.0,35
3.0,5.0,28,10000,true,132,132,0.0,0.9981648225334911,9840,0.7546917045344412,0.984,80,78,83,83,8406,134317,5729,2517,1.0,67
3.0,0.5,7,10000,true,120,120,1.0,0.9980094721527198,9922,0.7178120799284555,0.9922,68,68,71,71,4331,124351,4030,223,1.0,41
3.0,5.0,10,10000,true,157,157,1.0,0.9965918675481671,9823,0.6831735281674076,0.9823,107,106,108,108,14627,219125,9659,4791,1.0,97
3.0,1.0,13,10000,true,114,114,1.0,0.9993008517902292,9730,0.7973532396281439,0.973,53,52,65,65,3563,102088,3293,0,1.0,29
3.0,0.5,26,10000,true,118,118,1.0,0.9987809006528096,9843,0.7512378762981213,0.9843,62,61,69,69,3747,115150,3566,24,1.0,36
3.0,0.0,18,10000,true,127,127,1.0,0.9981784343261874,9907,0.7761740076077501,0.9907,74,74,78,78,6882,0,4409,2380,1.0,56
3.0,2.0,5,10000,true,112,112,1.0,0.9974228437538474,9969,0.6730866568192488,0.9969,63,62,62,63,4841,115594,4538,272,1.0,39
3.0,5.0,29,10000,true,121,121,1.0,0.9968589839704511,9869,0.7170465643693353,0.9869,70,69,65,70,6975,122834,5161,1683,1.0,57
3.0,2.0,24,10000,true,158,158,0.0,0.9996307401709726,9731,0.8452420410952867,0.9731,90,89,109,109,11608,170267,7024,4315,1.0,75
3.0,0.5,8,10000,true,117,117,0.0,0.9992165759754016,9762,0.7921521645097394,0.9762,57,56,68,68,3405,106211,3165,2,1.0,31
3.0,5.0,11,10000,true,112,112,1.0,0.9961612826859073,9940,0.6673572442315405,0.994,63,62,60,63,5145,114351,4626,459,1.0,52
3.0,0.0,19,10000,true,104,104,1.0,0.9993152813288969,9711,0.818414047660786,0.9711,42,41,55,55,2241,0,1950,2,1.0,28
3.0,0.5,27,10000,true,122,122,0.0,0.9978058554868063,9936,0.7165543143201475,0.9936,71,71,73,73,4807,127413,4186,557,1.0,43
3.0,1.0,14,10000,true,162,162,1.0,0.999564336263331,9776,0.8451411550715107,0.9776,96,95,113,113,11100,177372,6614,4262,1.0,74
3.0,5.0,12,10000,true,111,111,1.0,0.9968025916087476,9958,0.6670698368218999,0.9958,62,61,60,62,5085,112999,4639,404,1.0,44
3.0,5.0,30,10000,true,157,157,0.0,0.9985428899580767,9734,0.7486249182810186,0.9734,99,99,108,108,14117,209977,9232,4619,1.0,95
3.0,1.0,15,10000,true,122,122,0.0,0.9974239980825435,9962,0.7238428971107224,0.9962,72,72,73,73,6265,128226,4649,1578,1.0,51
3.0,5.0,13,10000,true,128,128,1.0,0.9970648058219225,9844,0.7452408478885953,0.9844,79,77,74,79,8209,133062,5682,2371,1.0,69
3.0,1.0,16,10000,true,129,129,1.0,0.9974703321269892,9930,0.7771658891840693,0.993,80,79,79,80,8136,137853,5045,3021,1.0,58
7.0,2.0,7,10000,false,0,10000,1.0,0.9999999999999998,8515,0.9999999999999998,0.8515,63,63,0,0,860,42227,29,0,1.0,21
7.0,0.5,30,10000,false,0,10000,0.0,0.9999999999999998,8763,0.9999999999999998,0.8763,73,72,0,0,731,45787,8,0,1.0,25
7.0,2.0,25,10000,false,0,10000,0.0,0.9999999999999998,8704,0.9999999999999998,0.8704,59,58,0,0,618,32843,12,0,1.0,20
7.0,0.0,22,10000,false,0,10000,1.0,0.9999999999999998,8350,0.9999999999999998,0.835,67,67,0,0,786,0,253,9,1.0,37
7.0,0.5,11,10000,false,0,10000,1.0,0.9999999999999998,8860,0.9999999999999998,0.886,67,67,0,0,568,37206,3,0,1.0,19
7.0,1.0,19,10000,false,0,10000,0.0,0.9999999999999998,8718,0.9999999999999998,0.8718,70,70,0,0,758,44727,12,0,1.0,19
7.0,5.0,13,10000,false,0,10000,1.0,0.9999999999999998,8072,0.9999999999999998,0.8072,76,75,0,0,4200,110975,2254,26,1.0,40
7.0,0.0,3,10000,false,0,10000,0.0,0.9999999999999998,8330,0.9999999999999998,0.833,71,71,0,0,973,0,347,34,1.0,40
7.0,0.0,1,10000,false,0,10000,0.0,0.9999999999999998,8320,0.9999999999999998,0.832,67,67,0,0,746,0,234,15,1.0,35
7.0,2.0,26,10000,false,0,10000,0.0,0.9999999999999998,8883,0.9999999999999998,0.8883,114,113,0,0,5756,142508,3457,1223,1.0,60
7.0,2.0,8,10000,false,0,10000,0.0,0.9999999999999998,8690,0.9999999999999998,0.869,61,60,0,0,655,35069,11,0,1.0,20
7.0,1.0,1,10000,false,0,10000,1.0,0.9999999999999998,8733,0.9999999999999998,0.8733,67,67,0,0,646,39359,3,0,1.0,21
7.0,0.0,23,10000,false,0,10000,1.0,0.9999999999999998,8345,0.9999999999999998,0.8345,69,69,0,0,869,0,295,22,1.0,34
7.0,0.0,4,10000,false,0,10000,1.0,0.9999999999999998,8634,0.9999999999999998,0.8634,98,97,0,0,2581,0,1261,717,1.0,66
7.0,0.5,12,10000,false,0,10000,1.0,0.9999999999999998,8393,0.9999999999999998,0.8393,87,86,0,0,1276,73091,87,0,1.0,31
7.0,1.0,20,10000,false,0,10000,1.0,0.9999999999999998,8100,0.9999999999999998,0.81,104,103,0,0,2542,116186,940,31,1.0,47
7.0,5.0,14,10000,false,0,10000,1.0,0.9999999999999998,7610,0.9999999999999998,0.761,70,70,0,0,3763,100214,1374,17,1.0,40
7.0,0.0,2,10000,false,0,10000,0.0,0.9999999999999998,8366,0.9999999999999998,0.8366,62,61,0,0,576,0,120,3,1.0,31
7.0,2.0,9,10000,false,0,10000,1.0,0.9999999999999998,8909,0.9999999999999998,0.8909,115,114,0,0,6206,144460,3584,1595,1.0,64
7.0,0.0,24,10000,false,0,10000,0.0,0.9999999999999998,8423,0.9999999999999998,0.8423,73,72,0,0,979,0,386,37,1.0,38
7.0,1.0,2,10000,false,0,10000,0.0,0.9999999999999998,8245,0.9999999999999998,0.8245,83,83,0,0,1415,73523,102,0,1.0,31
7.0,2.0,27,10000,false,0,10000,0.0,0.9999999999999998,7679,0.9999999999999998,0.7679,84,83,0,0,2713,99409,663,3,1.0,36
7.0,0.0,5,10000,false,0,10000,0.0,0.9999999999999998,8316,0.9999999999999998,0.8316,64,63,0,0,606,0,143,3,1.0,28
7.0,0.5,13,10000,false,0,10000,1.0,0.9999999999999998,8404,0.9999999999999998,0.8404,84,84,0,0,1210,69598,69,0,1.0,30
7.0,1.0,21,10000,false,0,10000,1.0,0.9999999999999998,8130,0.9999999999999998,0.813,87,86,0,0,1551,79086,155,0,1.0,32
7.0,5.0,15,10000,false,0,10000,1.0,0.9999999999999998,8309,0.9999999999999998,0.8309,79,78,0,0,4374,114332,2640,45,1.0,42
7.0,2.0,10,10000,false,0,10000,0.0,0.9999999999999998,8872,0.9999999999999998,0.8872,54,53,0,0,435,26058,7,0,1.0,18
7.0,0.0,25,10000,false,0,10000,1.0,0.9999999999999998,8465,0.9999999999999998,0.8465,78,77,0,0,1308,0,582,116,1.0,44
7.0,1.0,3,10000,false,0,10000,0.0,0.9999999999999998,8464,0.9999999999999998,0.8464,77,77,0,0,1084,59469,40,0,1.0,25
7.0,2.0,28,10000,false,0,10000,0.0,0.9999999999999998,8480,0.9999999999999998,0.848,64,63,0,0,907,43859,29,0,1.0,23
7.0,0.0,6,10000,false,0,10000,1.0,0.9999999999999998,8554,0.9999999999999998,0.8554,93,93,0,0,2343,0,1109,580,1.0,56
7.0,1.0,22,10000,false,0,10000,1.0,0.9999999999999998,8741,0.9999999999999998,0.8741,66,65,0,0,591,36724,2,0,1.0,22
7.0,0.5,14,10000,false,0,10000,0.0,0.9999999999999998,8855,0.9999999999999998,0.8855,64,63,0,0,446,30493,2,0,1.0,19
7.0,5.0,16,10000,false,0,10000,1.0,0.9999999999999998,7537,0.9999999999999998,0.7537,67,65,0,0,3281,89090,862,14,1.0,39
7.0,2.0,11,10000,false,0,10000,1.0,0.9999999999999998,8375,0.9999999999999998,0.8375,66,65,0,0,1057,48887,47,0,1.0,24
