theta_crystal,Phi,trial,N,converged,convergence_tick,total_ticks,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,total_dissolutions,total_enforcements,recryst_flip,recryst_same,peak_norm_split,time_in_churn
3.0,1.0,19,20000,true,170,170,1.0,0.999523303630315,19324,0.8340376354145381,0.9662,105,104,121,121,24662,408771,15187,8799,1.0,85
3.0,1.0,1,20000,true,115,115,1.0,0.9978915930859237,19866,0.7023602057048717,0.9933,64,63,66,66,8811,238911,8450,227,1.0,38
3.0,5.0,16,20000,true,139,139,0.0,0.9989873043085696,19733,0.7709345074376331,0.98665,81,79,90,90,17662,275708,11986,5409,1.0,75
3.0,0.5,12,20000,true,118,118,1.0,0.9984527113513448,19759,0.7385049996369006,0.98795,64,63,69,69,7810,235942,7459,110,1.0,38
3.0,2.0,9,20000,true,125,125,0.0,0.9974473265445575,19802,0.772666256653375,0.9901,76,74,73,76,16803,260851,10458,6147,1.0,63
3.0,2.0,28,20000,true,113,113,1.0,0.9971388063981104,19944,0.6750940726804183,0.9972,64,64,63,64,10180,234001,9223,901,1.0,50
3.0,0.0,24,20000,true,118,118,1.0,0.9981941932687203,19817,0.7472081118114623,0.99085,65,65,69,69,9994,0,7608,2203,1.0,50
3.0,0.0,5,20000,true,128,128,0.0,0.9980853553999334,19788,0.7809387434109747,0.9894,75,75,79,79,14180,0,8933,5035,1.0,60
3.0,1.0,20,20000,true,115,115,1.0,0.9981343334271774,19822,0.7123990203068332,0.9911,63,62,66,66,8580,235560,8258,146,1.0,40
3.0,0.5,13,20000,true,117,117,1.0,0.999087275996192,19536,0.7799739848882745,0.9768,58,57,68,68,7020,218190,6541,15,1.0,36
3.0,1.0,2,20000,true,118,118,1.0,0.9973216258837858,19926,0.6937074195410885,0.9963,69,68,69,69,10120,248573,8937,1109,1.0,46
3.0,5.0,17,20000,true,156,156,1.0,0.9994330991127847,19337,0.8291245151057751,0.96685,90,90,107,107,24811,360223,15981,8167,1.0,89
3.0,2.0,29,20000,true,112,112,0.0,0.9972599523257699,19939,0.6735093522205851,0.99695,63,62,62,63,9654,231228,9092,501,1.0,46
3.0,2.0,10,20000,true,113,113,0.0,0.9968573930848004,19955,0.6754619549709338,0.99775,64,64,63,64,10319,234488,9266,1008,1.0,48
3.0,0.0,25,20000,true,118,118,0.0,0.9982202016902878,19814,0.7448515329625901,0.9907,65,65,69,69,9971,0,7612,2173,1.0,51
3.0,1.0,21,20000,true,115,115,0.0,0.9984791237733344,19744,0.7272803749811914,0.9872,61,60,66,66,8236,230521,7915,65,1.0,35
3.0,0.0,6,20000,true,114,114,0.0,0.9982316678072182,19797,0.7418413136760333,0.98985,61,60,65,65,8430,0,7067,1160,1.0,45
3.0,1.0,3,20000,true,114,114,1.0,0.9987955540587389,19669,0.7485343676700232,0.98345,58,57,65,65,7900,222989,7552,17,1.0,35
3.0,0.5,14,20000,true,119,119,0.0,0.9980704174868646,19837,0.7208536194123304,0.99185,67,66,70,70,8357,244676,7857,337,1.0,41
3.0,5.0,18,20000,true,115,115,0.0,0.9963987010712232,19810,0.6862374245336715,0.9905,66,64,62,66,11840,234842,9654,1996,1.0,59
3.0,2.0,30,20000,true,109,109,1.0,0.998038657733552,19796,0.707119230487467,0.9898,57,56,60,60,8691,220715,8422,65,1.0,38
3.0,0.0,26,20000,true,111,111,1.0,0.9984955355418993,19750,0.7459288609830973,0.9875,57,56,62,62,7098,0,6388,461,1.0,40
3.0,0.0,7,20000,true,116,116,1.0,0.9982745817977462,19830,0.7422006899566344,0.9915,63,62,67,67,8954,0,7297,1487,1.0,47
3.0,2.0,11,20000,true,113,113,1.0,0.9973469049732999,19949,0.6749486342976662,0.99745,64,63,63,64,10126,233529,9234,841,1.0,46
3.0,0.5,15,20000,true,118,118,0.0,0.9988960022169822,19625,0.7621818814593391,0.98125,61,60,69,69,7335,226059,6931,29,1.0,37
3.0,1.0,4,20000,true,118,118,1.0,0.9974290151123694,19925,0.6950550616289638,0.99625,68,68,69,69,10108,247996,8952,1081,1.0,47
3.0,5.0,19,20000,true,120,120,1.0,0.9964287592706694,19750,0.7026903259931878,0.9875,71,68,64,71,13179,244730,10069,2860,1.0,68
3.0,1.0,22,20000,true,179,179,0.0,0.9978436186880035,19874,0.7153114107942296,0.9937,128,128,130,130,30108,496697,19569,10413,1.0,110
3.0,0.0,27,20000,true,120,120,1.0,0.9980626525491066,19828,0.7571254151501446,0.9914,68,68,71,71,11311,0,8056,3084,1.0,55
3.0,0.0,8,20000,true,110,110,0.0,0.9986827142100814,19727,0.7555320786619899,0.98635,54,54,61,61,6467,0,5972,222,1.0,37
3.0,2.0,12,20000,true,118,118,1.0,0.9971253266569559,19888,0.7180400241434807,0.9944,69,69,68,69,13276,242734,9677,3487,1.0,56
3.0,5.0,1,20000,true,158,158,0.0,0.9990503846029986,19366,0.7928877950318745,0.9683,96,95,109,109,27182,401201,17534,9014,1.0,93
3.0,1.0,5,20000,true,114,114,0.0,0.9984977496743087,19726,0.7316722153887188,0.9863,60,59,65,65,8178,228656,7853,51,1.0,35
3.0,0.5,16,20000,true,125,125,0.0,0.9977428738114646,19889,0.7284027223476967,0.99445,74,74,76,76,11052,262788,8702,2239,1.0,52
3.0,1.0,23,20000,true,127,127,0.0,0.9974349963204769,19904,0.7649968068337126,0.9952,78,77,77,78,15299,268855,9831,5372,1.0,58
3.0,0.0,28,20000,true,115,115,0.0,0.9982524712499699,19826,0.7419844496814391,0.9913,62,61,66,66,8680,0,7162,1345,1.0,46
3.0,5.0,20,20000,true,157,157,1.0,0.9988613531715768,19418,0.7774515736985208,0.9709,98,96,108,108,27677,409969,17870,9225,1.0,92
3.0,0.0,9,20000,true,123,123,0.0,0.9980820925522821,19812,0.7642931394239284,0.9906,71,71,74,74,12473,0,8453,3832,1.0,57
3.0,2.0,13,20000,true,117,117,0.0,0.997317024875274,19939,0.7006503610051783,0.99695,68,67,66,68,12160,240853,9544,2555,1.0,52
3.0,1.0,6,20000,true,116,116,0.0,0.9975584131046175,19898,0.6948630684486646,0.9949,66,65,67,67,9269,243196,8669,498,1.0,46
3.0,0.5,17,20000,true,131,131,0.0,0.9977167626570732,19885,0.7680871794182957,0.99425,80,80,82,82,14184,278431,9258,4811,1.0,57
3.0,5.0,2,20000,true,157,157,0.99995,0.9980978487727278,19541,0.7384005689973239,0.97705,101,100,108,108,28332,422886,18449,9424,1.0,94
3.0,0.0,29,20000,true,113,113,1.0,0.9982449605327549,19795,0.7385802327851619,0.98975,60,60,64,64,8099,0,6907,987,1.0,45
3.0,0.0,10,20000,true,109,109,1.0,0.9986281379858925,19696,0.7539065228913794,0.9848,54,53,60,60,6462,0,5934,225,1.0,38
3.0,1.0,24,20000,true,113,113,0.0,0.999213535920649,19452,0.7980487256141163,0.9726,53,52,64,64,7162,204167,6612,2,1.0,32
3.0,5.0,21,20000,true,125,125,0.0,0.9971488293085031,19676,0.7415211386693707,0.9838,76,74,68,76,15716,256374,10755,4637,1.0,65
3.0,2.0,14,20000,true,113,113,1.0,0.9973251475917212,19951,0.6734851993011762,0.99755,64,63,63,64,10064,233493,9199,816,1.0,48
3.0,1.0,7,20000,true,115,115,0.0,0.9978981035941502,19840,0.6997704897750197,0.992,64,63,66,66,8812,238887,8398,254,1.0,40
3.0,5.0,3,20000,true,115,115,1.0,0.996245784730636,19818,0.6814992512379596,0.9909,66,64,61,66,11473,234389,9549,1742,1.0,59
3.0,0.5,18,20000,true,131,131,1.0,0.9974518974491561,19848,0.7733068431811833,0.9924,81,81,82,82,14598,281715,9345,5101,1.0,59
3.0,0.0,11,20000,true,108,108,1.0,0.9988482539010435,19652,0.7694372791358581,0.9826,51,50,59,59,5926,0,5516,62,1.0,35
3.0,0.0,30,20000,true,107,107,1.0,0.9988367488379756,19658,0.7717007827565978,0.9829,51,50,58,58,5771,0,5378,53,1.0,35
3.0,1.0,25,20000,true,126,126,0.0,0.9971901634121918,19873,0.7650988908031829,0.99365,77,77,77,77,15362,268062,9771,5464,1.0,57
3.0,2.0,15,20000,true,116,116,0.0,0.9972176752721507,19957,0.691130869065792,0.99785,67,66,65,67,11453,237730,9461,1949,1.0,51
3.0,5.0,22,20000,true,156,156,1.0,0.9994010569420853,19311,0.8286865085975422,0.96555,91,90,107,107,25021,362871,15992,8340,1.0,89
3.0,1.0,8,20000,true,114,114,1.0,0.9982941441111023,19772,0.7248866444915786,0.9886,61,60,65,65,8286,230249,7987,71,1.0,38
3.0,0.5,1,20000,true,118,118,1.0,0.9987948676736625,19662,0.7535656156342229,0.9831,62,61,69,69,7493,229769,7095,60,1.0,38
3.0,0.5,19,20000,true,116,116,1.0,0.9995361635982734,19256,0.8364314184116394,0.9628,51,50,67,67,5814,184789,5071,0,1.0,29
3.0,2.0,16,20000,true,109,109,0.0,0.9978201035464761,19842,0.6931444010088104,0.9921,59,57,60,60,8918,223889,8663,97,1.0,41
3.0,5.0,4,20000,true,157,157,1.0,0.9993965631788196,19339,0.8239565989909492,0.96695,91,90,108,108,24911,363678,15974,8276,1.0,87
3.0,0.0,12,20000,true,131,131,1.0,0.9982137554180752,19749,0.7895804932108197,0.98745,78,78,82,82,15366,0,9489,5626,1.0,65
3.0,5.0,23,20000,true,106,106,1.0,0.9972980853207478,19822,0.6805559116237521,0.9911,56,55,57,57,9024,217585,8713,133,1.0,42
3.0,1.0,26,20000,true,126,126,0.0,0.9974024605756773,19906,0.7583592182980592,0.9953,77,76,77,77,14843,266733,9665,5084,1.0,56
3.0,1.0,9,20000,true,115,115,0.0,0.9983650025240212,19792,0.7187726302873558,0.9896,62,61,66,66,8437,233022,8112,118,1.0,38
3.0,0.5,2,20000,true,128,128,1.0,0.9976127822666764,19895,0.7481016362553685,0.99475,78,78,79,79,12710,271203,9018,3587,1.0,53
3.0,0.5,20,20000,true,121,121,0.0,0.9979743906706208,19857,0.7164017629320995,0.99285,69,69,72,72,8931,250552,8149,639,1.0,45
3.0,0.0,13,20000,true,110,110,0.0,0.9986787711455499,19715,0.7516506987057995,0.98575,54,54,61,61,6631,0,6096,250,1.0,39
3.0,2.0,17,20000,true,118,118,1.0,0.9972308247310857,19946,0.7096810323287082,0.9973,69,68,67,69,12701,241988,9661,2986,1.0,55
3.0,1.0,27,20000,true,121,121,0.0,0.9974345859680558,19930,0.7111197463984121,0.9965,72,71,72,72,11746,254780,9235,2441,1.0,51
3.0,1.0,10,20000,true,114,114,1.0,0.9986328913929229,19699,0.7394571012490728,0.98495,59,58,65,65,8019,225806,7683,35,1.0,36
3.0,5.0,5,20000,true,157,157,1.0,0.9968633112291163,19668,0.6905867526881669,0.9834,107,105,108,108,29066,436763,19041,9693,1.0,99
3.0,5.0,24,20000,true,156,156,0.0,0.9993686768453379,19358,0.8220842854816317,0.9679,91,90,107,107,24500,358834,15825,8033,1.0,90
3.0,2.0,18,20000,true,116,116,0.0,0.9970508004037932,19946,0.6988851606108649,0.9973,67,67,66,67,12025,238824,9538,2433,1.0,51
3.0,0.5,21,20000,true,117,117,1.0,0.9993381738003287,19443,0.8066329502377134,0.97215,55,54,68,68,6547,205371,5986,4,1.0,29
3.0,0.0,14,20000,true,109,109,0.0,0.9987479887493217,19690,0.7589596647147425,0.9845,53,52,60,60,6343,0,5888,145,1.0,37
3.0,1.0,28,20000,true,114,114,0.0,0.9984153918034022,19759,0.7275834404554157,0.98795,60,60,65,65,8243,229463,7945,57,1.0,36
3.0,0.5,3,20000,true,118,118,1.0,0.9988585634433969,19673,0.7587019962032395,0.98365,61,61,69,69,7367,227568,7000,40,1.0,38
3.0,1.0,11,20000,true,121,121,0.0,0.9971309924854479,19932,0.7160451334567478,0.9966,72,72,72,72,12111,255586,9283,2760,1.0,53
3.0,5.0,25,20000,true,152,152,1.0,0.9994891087888871,19573,0.8117023359957187,0.97865,87,86,103,103,21445,315609,14017,7001,1.0,82
3.0,5.0,6,20000,true,158,158,1.0,0.999373190648644,19282,0.8263633022906198,0.9641,92,91,109,109,25927,376772,16546,8663,1.0,94
3.0,0.0,15,20000,true,109,109,0.0,0.9986464394335273,19727,0.7540791273730071,0.98635,54,53,60,60,6426,0,5958,195,1.0,37
3.0,0.5,22,20000,true,124,124,0.0,0.9975701836577183,19890,0.7225296458676788,0.9945,74,73,75,75,10677,261596,8626,1941,1.0,49
3.0,2.0,19,20000,true,127,127,1.0,0.9972676795028094,19725,0.7887916592420209,0.98625,78,77,78,78,18112,270782,10864,6973,1.0,65
3.0,1.0,29,20000,true,116,116,1.0,0.9978120967568862,19869,0.6998527522659412,0.99345,65,64,67,67,9032,241100,8542,359,1.0,42
3.0,0.5,4,20000,true,119,119,0.0,0.9982281892546655,19795,0.7223871184849511,0.98975,67,66,70,70,8330,243916,7800,325,1.0,42
3.0,1.0,12,20000,true,115,115,0.0,0.9979622949985304,19847,0.7051623052886304,0.99235,64,63,66,66,8675,237711,8347,175,1.0,40
3.0,0.0,16,20000,true,107,107,1.0,0.998998995785024,19578,0.7794685508180623,0.9789,49,48,58,58,5545,0,5092,33,1.0,35
3.0,0.5,5,20000,true,116,116,0.0,0.9991927506098486,19450,0.7972753271665893,0.9725,56,55,67,67,6697,209361,6140,8,1.0,33
3.0,1.0,30,20000,true,118,118,1.0,0.9974743180575664,19926,0.6939548114065525,0.9963,68,68,69,69,9959,247986,8917,968,1.0,46
3.0,0.5,23,20000,true,120,120,1.0,0.9982180328892449,19802,0.7208565608219587,0.9901,67,67,71,71,8460,245998,7878,384,1.0,41
3.0,5.0,26,20000,true,157,157,1.0,0.9975344751198943,19651,0.7043795205348183,0.98255,105,103,108,108,28836,432744,18993,9494,1.0,97
3.0,2.0,20,20000,true,153,153,1.0,0.9995955040968271,19587,0.8360332121547059,0.97935,86,86,104,104,21563,313537,12861,8289,1.0,70
3.0,1.0,13,20000,true,114,114,1.0,0.9986616717894472,19679,0.7439606552440196,0.98395,59,58,65,65,7945,224244,7599,26,1.0,35
3.0,5.0,7,20000,true,160,160,1.0,0.9966245146058867,19748,0.6744148725799776,0.9874,111,109,109,111,29679,443616,19495,9932,1.0,104
3.0,0.0,17,20000,true,111,111,0.0,0.9984707050714127,19775,0.7451683833717514,0.98875,57,56,62,62,7162,0,6499,439,1.0,39
3.0,2.0,1,20000,true,120,120,1.0,0.9972379666842275,19898,0.733273875247007,0.9949,71,70,69,71,14157,245854,9803,4252,1.0,55
3.0,0.5,6,20000,true,119,119,1.0,0.9982663374750907,19777,0.7255687578272001,0.98885,66,65,70,70,8179,242306,7674,282,1.0,41
3.0,1.0,14,20000,true,118,118,1.0,0.9974230737802599,19921,0.6949917894720684,0.99605,68,68,69,69,10163,247961,8991,1093,1.0,45
3.0,0.5,24,20000,true,118,118,0.0,0.9989439259365026,19635,0.7650343828195683,0.98175,61,60,69,69,7271,225893,6881,26,1.0,37
3.0,2.0,21,20000,true,130,130,0.0,0.9976753459581832,19701,0.7990402645687588,0.98505,80,79,81,81,18825,277437,11210,7316,1.0,67
3.0,5.0,8,20000,true,115,115,5.0e-5,0.9962831298010669,19803,0.6808352364247687,0.99015,66,64,62,66,11513,234117,9534,1782,1.0,59
3.0,5.0,27,20000,true,150,150,0.0,0.9994947681376647,19631,0.8058470544057207,0.98155,85,84,101,101,20486,302760,13305,6812,1.0,82
3.0,0.0,18,20000,true,114,114,1.0,0.9983255189230124,19791,0.7415404816827788,0.98955,60,60,65,65,8138,0,6949,980,1.0,45
3.0,0.5,7,20000,true,117,117,1.0,0.9995230755894452,19248,0.8276419277611214,0.9624,52,51,68,68,6045,191896,5293,0,1.0,30
3.0,1.0,15,20000,true,115,115,0.0,0.9980712021831089,19811,0.7090617127343058,0.99055,63,62,66,66,8638,235981,8292,157,1.0,40
3.0,5.0,9,20000,true,114,114,0.0001,0.9960646130106757,19790,0.6820450757624733,0.9895,65,64,62,65,11571,233550,9537,1824,1.0,58
3.0,2.0,22,20000,true,114,114,0.0,0.997115243175988,19954,0.678612838993976,0.9977,65,64,64,65,10496,235129,9290,1160,1.0,47
3.0,0.5,25,20000,true,121,121,5.0e-5,0.9978046008060548,19863,0.7156745315966413,0.99315,69,69,72,72,9086,251408,8209,740,1.0,45
3.0,2.0,2,20000,true,163,163,1.0,0.9995126080467988,19278,0.82600488320263,0.9639,98,98,114,114,26379,400908,16715,8942,1.0,83
3.0,0.0,19,20000,true,112,112,1.0,0.9984085581543509,19790,0.7421262972299696,0.9895,58,57,63,63,7405,0,6632,564,1.0,42
3.0,5.0,28,20000,true,163,163,0.0,0.9965565402349381,19742,0.6716219400474707,0.9871,114,111,110,114,30311,449462,19825,10228,1.0,107
3.0,0.5,8,20000,true,117,117,0.0,0.998896450853285,19638,0.7682599537343309,0.9819,60,59,68,68,7214,223616,6830,22,1.0,34
3.0,1.0,16,20000,true,118,118,1.0,0.9973403522768395,19928,0.6957154945451451,0.9964,69,68,69,69,10083,248884,8905,1106,1.0,46
3.0,2.0,3,20000,true,109,109,0.0,0.9986741894143599,19676,0.7408378885366131,0.9838,54,53,60,60,8304,213049,7963,17,1.0,36
3.0,0.5,26,20000,true,120,120,0.0,0.9983430270826391,19799,0.7256623734654325,0.98995,67,66,71,71,8317,244003,7787,329,1.0,42
3.0,5.0,10,20000,true,170,170,1.0,0.9966775805927975,19725,0.6877953644053799,0.98625,121,118,113,121,32218,464037,20407,11536,1.0,112
3.0,2.0,23,20000,true,163,163,0.0,0.9993149657050746,19428,0.7991954596704166,0.9714,101,101,114,114,27180,417709,17765,8843,1.0,86
3.0,5.0,29,20000,true,156,156,0.0,0.9994235199463423,19362,0.8229002321059731,0.9681,91,89,107,107,24473,357815,15860,7975,1.0,87
3.0,0.5,27,20000,true,121,121,1.0,0.9979215431956294,19863,0.7146687503257206,0.99315,70,69,72,72,9028,251171,8196,696,1.0,44
3.0,2.0,24,20000,true,112,112,5.0e-5,0.9972862265550506,19921,0.6755003857475915,0.99605,63,62,62,63,9600,231406,9062,459,1.0,45
3.0,2.0,4,20000,true,160,160,1.0,0.999623696135854,19404,0.8449777610057554,0.9702,93,92,111,111,24273,360738,14921,8756,1.0,76
3.0,5.0,11,20000,true,143,143,1.0,0.9992052224955315,19710,0.7775243699114824,0.9855,82,81,94,94,18120,280985,12223,5607,1.0,76
3.0,5.0,30,20000,true,157,157,1.0,0.9990806123634326,19372,0.7967776477285186,0.9686,96,95,108,108,27152,399802,17452,9072,1.0,88
3.0,2.0,5,20000,true,113,113,1.0,0.9972390953205422,19943,0.6748195695961893,0.99715,64,63,63,64,10053,233125,9186,810,1.0,49
3.0,5.0,12,20000,true,157,157,1.0,0.99870706909978,19405,0.7741313987328382,0.97025,97,96,108,108,27716,410895,17874,9247,1.0,94
3.0,5.0,13,20000,true,157,157,0.99995,0.9965630721095298,19691,0.6885747961794224,0.98455,107,105,108,108,29162,437154,19153,9700,1.0,99
7.0,2.0,25,20000,false,0,10000,1.0,0.9999999999999998,17558,0.9999999999999998,0.8779,57,56,0,0,973,56510,10,0,1.0,22
7.0,0.5,30,20000,false,0,10000,0.0,0.9999999999999998,16871,0.9999999999999998,0.84355,120,119,0,0,5524,256569,2662,430,1.0,63
7.0,1.0,19,20000,false,0,10000,0.0,0.9999999999999998,17186,0.9999999999999998,0.8593,72,71,0,0,1823,101102,27,0,1.0,24
7.0,0.5,11,20000,false,0,10000,1.0,0.9999999999999998,16980,0.9999999999999998,0.849,82,81,0,0,2111,124112,71,0,1.0,29
7.0,5.0,13,20000,false,0,10000,1.0,0.9999999999999998,16965,0.9999999999999998,0.84825,197,195,0,0,48974,701419,26358,19581,1.0,169
7.0,0.0,3,20000,false,0,10000,1.0,0.9999999999999998,16677,0.9999999999999998,0.83385,71,71,0,0,1892,0,707,74,1.0,40
7.0,2.0,7,20000,false,0,10000,0.0,0.9999999999999998,15803,0.9999999999999999,0.79015,76,75,0,0,3892,154981,484,0,1.0,32
7.0,0.0,22,20000,false,0,10000,0.0,0.9999999999999998,16622,0.9999999999999998,0.8311,66,65,0,0,1412,0,409,19,1.0,36
7.0,0.0,1,20000,false,0,10000,1.0,0.9999999999999998,16737,0.9999999999999998,0.83685,76,75,0,0,2463,0,1073,190,1.0,46
7.0,2.0,26,20000,false,0,10000,1.0,0.9999999999999998,17427,0.9999999999999998,0.87135,107,107,0,0,9408,274085,5921,1068,1.0,54
7.0,1.0,20,20000,false,0,10000,1.0,0.9999999999999998,17044,0.9999999999999998,0.8522,75,74,0,0,2003,110593,52,0,1.0,27
7.0,1.0,1,20000,false,0,10000,1.0,0.9999999999999998,16495,0.9999999999999998,0.82475,81,81,0,0,2737,142082,160,0,1.0,28
7.0,0.5,12,20000,false,0,10000,0.0,0.9999999999999998,16409,0.9999999999999998,0.82045,107,107,0,0,4180,221472,1347,58,1.0,47
7.0,0.0,23,20000,false,0,10000,1.0,0.9999999999999998,16731,0.9999999999999998,0.83655,68,67,0,0,1600,0,545,37,1.0,37
7.0,5.0,14,20000,false,0,10000,1.0,0.9999999999999998,15559,0.9999999999999999,0.77795,73,72,0,0,7953,212095,3488,36,1.0,43
7.0,0.0,4,20000,false,0,10000,0.0,0.9999999999999998,16705,0.9999999999999998,0.83525,63,62,0,0,1182,0,269,10,1.0,34
7.0,2.0,8,20000,false,0,10000,1.0,0.9999999999999998,15442,0.9999999999999999,0.7721,84,83,0,0,5433,201161,1397,1,1.0,37
7.0,0.0,2,20000,false,0,10000,1.0,0.9999999999999998,17009,0.9999999999999998,0.85045,55,54,0,0,592,0,45,0,1.0,26
7.0,2.0,27,20000,false,0,10000,1.0,0.9999999999999998,16919,0.9999999999999998,0.84595,65,65,0,0,2017,95075,89,0,1.0,26
7.0,0.5,13,20000,false,0,10000,0.0,0.9999999999999998,17679,0.9999999999999998,0.88395,60,59,0,0,738,53258,1,0,1.0,20
7.0,1.0,21,20000,false,0,10000,1.0,0.9999999999999998,16927,0.9999999999999998,0.84635,115,114,0,0,6434,264477,3365,496,1.0,59
7.0,1.0,2,20000,false,0,10000,0.0,0.9999999999999998,16339,0.9999999999999999,0.81695,87,86,0,0,3185,163305,335,0,1.0,34
7.0,0.0,24,20000,false,0,10000,0.0,0.9999999999999998,16882,0.9999999999999998,0.8441,79,78,0,0,2694,0,1194,274,1.0,46
7.0,0.0,5,20000,false,0,10000,0.0,0.9999999999999998,16704,0.9999999999999998,0.8352,62,61,0,0,1094,0,234,6,1.0,30
7.0,2.0,9,20000,false,0,10000,1.0,0.9999999999999998,15596,0.9999999999999999,0.7798,90,88,0,0,6315,224735,2287,11,1.0,41
7.0,5.0,15,20000,false,0,10000,1.0,0.9999999999999998,15170,0.9999999999999999,0.7585,68,68,0,0,7287,195309,2483,16,1.0,38
7.0,0.5,14,20000,false,0,10000,1.0,0.9999999999999998,17681,0.9999999999999998,0.88405,68,67,0,0,1117,74029,3,0,1.0,22
7.0,2.0,28,20000,false,0,10000,0.0,0.9999999999999998,16207,0.9999999999999999,0.81035,72,71,0,0,3083,130034,240,0,1.0,31
7.0,1.0,3,20000,false,0,10000,1.0,0.9999999999999998,17582,0.9999999999999998,0.8791,65,65,0,0,1160,70993,11,0,1.0,20
7.0,1.0,22,20000,false,0,10000,1.0,0.9999999999999998,16528,0.9999999999999998,0.8264,83,83,0,0,2814,147629,208,0,1.0,32
7.0,0.0,25,20000,false,0,10000,0.0,0.9999999999999998,16971,0.9999999999999998,0.84855,86,85,0,0,3539,0,1672,624,1.0,53
7.0,0.0,6,20000,false,0,10000,1.0,0.9999999999999998,16795,0.9999999999999998,0.83975,71,71,0,0,1885,0,728,67,1.0,39
7.0,2.0,10,20000,false,0,10000,0.0,0.9999999999999998,16979,0.9999999999999998,0.84895,63,63,0,0,1716,83691,48,0,1.0,26
7.0,5.0,16,20000,false,0,10000,0.0,0.9999999999999998,15967,0.9999999999999999,0.79835,76,75,0,0,8369,221198,4308,37,1.0,44
