N,condition,exp_level,norm_on,trial,converged,conv_tick,first_beh_tick,first_cryst_50,final_coord,final_majority,final_cryst,final_norm_str,final_belief_err,mean_enforce,total_ticks
20000,None_noNorm,none,false,12,false,0,0,0,0.5036,0.5027,0,0.0,0.18713027999998194,0.0,10000
20000,None_noNorm,none,false,8,false,0,0,0,0.4876,0.5032,0,0.0,0.18773463999997683,0.0,10000
20000,None_noNorm,none,false,24,false,0,0,0,0.497,0.5011,0,0.0,0.18605011999996526,0.0,10000
20000,None_noNorm,none,false,18,false,0,0,0,0.4916,0.504,0,0.0,0.18759279999997902,0.0,10000
20000,None_noNorm,none,false,6,false,0,0,0,0.4982,0.5014000000000001,0,0.0,0.18898965999997738,0.0,10000
20000,None_noNorm,none,false,26,false,0,0,0,0.5042,0.5048,0,0.0,0.18577248000003013,0.0,10000
20000,None_noNorm,none,false,10,false,0,0,0,0.5042,0.501,0,0.0,0.1868415000000336,0.0,10000
20000,None_noNorm,none,false,16,false,0,0,0,0.501,0.5056,0,0.0,0.18700551999999662,0.0,10000
20000,None_noNorm,none,false,28,false,0,0,0,0.5074,0.504,0,0.0,0.18743159999997872,0.0,10000
20000,None_noNorm,none,false,22,false,0,0,0,0.4971,0.50315,0,0.0,0.1878584249999818,0.0,10000
20000,None_noNorm,none,false,20,false,0,0,0,0.5024,0.5011,0,0.0,0.1875823099999652,0.0,10000
20000,None_noNorm,none,false,14,false,0,0,0,0.5015,0.50105,0,0.0,0.1873543050000385,0.0,10000
20000,None_noNorm,none,false,2,false,0,0,0,0.4958,0.5013000000000001,0,0.0,0.1870437599999801,0.0,10000
20000,None_Norm,none,true,11,false,0,0,21,0.5127,0.59445,13592,0.5230417924974942,0.16828805999997798,0.0,10000
20000,None_Norm,none,true,13,false,0,0,20,0.5211,0.59285,13582,0.5271239171427776,0.16816820999998422,0.0,10000
20000,None_Norm,none,true,9,false,0,0,21,0.5217,0.60225,13540,0.5350041560714794,0.16704127499998453,0.0,10000
20000,None_Norm,none,true,5,false,0,0,20,0.5172,0.6053,13507,0.5283929058537425,0.1668617899999848,0.0,10000
20000,None_Norm,none,true,17,false,0,0,21,0.5199,0.59565,13537,0.5311906182246087,0.17095507500000523,0.0,10000
20000,None_Norm,none,true,21,false,0,0,21,0.5161,0.59735,13464,0.5286071990108572,0.16832769499998018,0.0,10000
20000,None_Norm,none,true,7,false,0,0,20,0.5262,0.605,13699,0.5332706017848371,0.16750150000003236,0.0,10000
20000,None_Norm,none,true,23,false,0,0,21,0.5099,0.5992500000000001,13682,0.5276441036300019,0.16699137500000436,0.0,10000
20000,None_Norm,none,true,30,false,0,0,21,0.5116,0.5976,13587,0.5314261263558235,0.16720311999997586,0.0,10000
20000,None_Norm,none,true,19,false,0,0,21,0.516,0.5949,13603,0.5280048263172805,0.16854612999997715,0.0,10000
20000,None_Norm,none,true,27,false,0,0,20,0.5152,0.5993,13455,0.530365036442153,0.16643640000003285,0.0,10000
20000,None_Norm,none,true,25,false,0,0,20,0.5119,0.60145,13508,0.5264279784080681,0.16629300500002955,0.0,10000
20000,None_Norm,none,true,1,false,0,0,21,0.5207,0.59275,13538,0.5284052534594728,0.16998735000003046,0.0,10000
20000,None_Norm,none,true,15,false,0,0,20,0.5148,0.593,13395,0.5318389144993371,0.17015190000003055,0.0,10000
20000,None_Norm,none,true,29,false,0,0,20,0.5169,0.59115,13601,0.5244299688080336,0.1702783850000256,0.0,10000
20000,None_Norm,none,true,3,false,0,0,20,0.5137,0.5952500000000001,13527,0.5315553172472572,0.1664234250000284,0.0,10000
20000,None_Norm,none,true,10,false,0,0,21,0.5148,0.5963,13820,0.5313202447266322,0.16679458000003533,0.0,10000
20000,None_Norm,none,true,12,false,0,0,21,0.5296,0.599,13563,0.527832336787728,0.16600210000002774,0.0,10000
20000,None_Norm,none,true,14,false,0,0,20,0.5212,0.6052,13759,0.5323430489384106,0.1673607600000311,0.0,10000
20000,None_Norm,none,true,6,false,0,0,21,0.525,0.592,13483,0.5311708501420384,0.17101719999998793,0.0,10000
20000,None_Norm,none,true,26,false,0,0,21,0.524,0.5955,13523,0.5270210350613264,0.1686444999999859,0.0,10000
20000,None_Norm,none,true,20,false,0,0,21,0.5293,0.59795,13557,0.5358538143477801,0.165863330000032,0.0,10000
20000,None_Norm,none,true,28,false,0,0,20,0.5108,0.595,13417,0.5327626509649895,0.16909700000002933,0.0,10000
20000,None_Norm,none,true,4,false,0,0,20,0.5208,0.5969,13588,0.5290063925979916,0.16811879999998128,0.0,10000
20000,None_Norm,none,true,2,false,0,0,21,0.5277,0.59795,13513,0.5342734122555756,0.16688283000003246,0.0,10000
20000,None_Norm,none,true,18,false,0,0,20,0.5145,0.59985,13428,0.528397631863194,0.16478122499997616,0.0,10000
20000,None_Norm,none,true,8,false,0,0,21,0.5111,0.59395,13704,0.5269328573055708,0.1683397049999632,0.0,10000
20000,None_Norm,none,true,22,false,0,0,21,0.5202,0.5963,13612,0.5306697272281566,0.16747239000003525,0.0,10000
20000,None_Norm,none,true,16,false,0,0,20,0.5197,0.59985,13767,0.531992401876344,0.1657740899999751,0.0,10000
20000,None_Norm,none,true,24,false,0,0,21,0.5185,0.5970500000000001,13633,0.5316817082511456,0.1666752450000341,0.0,10000
20000,Fixed_noNorm,fixed,false,11,false,0,0,0,0.497,0.5516,0,0.0,0.18166160000001286,0.0,10000
20000,Fixed_noNorm,fixed,false,13,false,0,0,0,0.5037,0.52865,0,0.0,0.18589249500003133,0.0,10000
20000,Fixed_noNorm,fixed,false,21,false,0,0,0,0.5046,0.5181,0,0.0,0.18746780000001395,0.0,10000
20000,Fixed_noNorm,fixed,false,5,false,0,0,0,0.5041,0.5521499999999999,0,0.0,0.18213880999998588,0.0,10000
20000,Fixed_noNorm,fixed,false,9,false,0,0,0,0.6281,0.75375,0,0.0,0.15656987499999508,0.0,10000
20000,Fixed_noNorm,fixed,false,27,false,0,0,0,0.5283,0.63185,0,0.0,0.17111685999997317,0.0,10000
20000,Fixed_noNorm,fixed,false,15,false,0,0,0,0.5295,0.62265,0,0.0,0.17141112999999802,0.0,10000
20000,Fixed_noNorm,fixed,false,25,false,0,0,0,0.5122,0.5977,0,0.0,0.1685668400000284,0.0,10000
20000,Fixed_noNorm,fixed,false,17,false,0,0,0,0.5021,0.52145,0,0.0,0.18711010000003084,0.0,10000
20000,Fixed_noNorm,fixed,false,19,false,0,0,0,0.5257,0.59625,0,0.0,0.16744924999997862,0.0,10000
20000,Fixed_noNorm,fixed,false,7,false,0,0,0,0.534,0.6125,0,0.0,0.17084499999998567,0.0,10000
20000,Fixed_noNorm,fixed,false,23,false,0,0,0,0.5317,0.6274500000000001,0,0.0,0.17143605499998493,0.0,10000
20000,Fixed_noNorm,fixed,false,1,false,0,0,0,0.5554,0.6621,0,0.0,0.17568288000003066,0.0,10000
20000,Fixed_noNorm,fixed,false,30,false,0,0,0,0.5042,0.5543,0,0.0,0.18008020000001437,0.0,10000
20000,Fixed_noNorm,fixed,false,29,false,0,0,0,0.5346,0.6374,0,0.0,0.17261676000002946,0.0,10000
20000,Fixed_noNorm,fixed,false,3,false,0,0,0,0.5826,0.6955,0,0.0,0.17364214999997538,0.0,10000
20000,Fixed_noNorm,fixed,false,12,false,0,0,0,0.5247,0.62075,0,0.0,0.17231075000001578,0.0,10000
20000,Fixed_noNorm,fixed,false,22,false,0,0,0,0.5213,0.57975,0,0.0,0.17336477499998335,0.0,10000
20000,Fixed_noNorm,fixed,false,14,false,0,0,0,0.5242,0.6181,0,0.0,0.17064463999998367,0.0,10000
20000,Fixed_noNorm,fixed,false,6,false,0,0,0,0.5667,0.68005,0,0.0,0.17472451499998073,0.0,10000
20000,Fixed_noNorm,fixed,false,24,false,0,0,0,0.5161,0.58395,0,0.0,0.1733367300000249,0.0,10000
20000,Fixed_noNorm,fixed,false,16,false,0,0,0,0.5128,0.5523,0,0.0,0.18185283000002664,0.0,10000
20000,Fixed_noNorm,fixed,false,18,false,0,0,0,0.5054,0.5208999999999999,0,0.0,0.18716423999998438,0.0,10000
20000,Fixed_noNorm,fixed,false,2,false,0,0,0,0.5136,0.5768,0,0.0,0.1750096800000226,0.0,10000
20000,Fixed_noNorm,fixed,false,10,false,0,0,0,0.5632,0.6723,0,0.0,0.17514940999998208,0.0,10000
20000,Fixed_noNorm,fixed,false,28,false,0,0,0,0.5345,0.62905,0,0.0,0.17240921000002765,0.0,10000
20000,Fixed_noNorm,fixed,false,26,false,0,0,0,0.5265,0.60445,0,0.0,0.165349289999978,0.0,10000
20000,Fixed_noNorm,fixed,false,4,false,0,0,0,0.5627,0.67205,0,0.0,0.17472449000004278,0.0,10000
20000,Fixed_noNorm,fixed,false,20,false,0,0,0,0.4969,0.55705,0,0.0,0.17725431499998096,0.0,10000
20000,Fixed_noNorm,fixed,false,8,false,0,0,0,0.5007,0.52655,0,0.0,0.18486164499999477,0.0,10000
20000,Fixed_Norm,fixed,true,19,true,62,62,26,1.0,1.0,19835,0.8817003322132538,0.0,0.0,262
20000,Fixed_Norm,fixed,true,21,true,64,64,25,1.0,1.0,19884,0.881571056730137,0.0,0.0,264
20000,Fixed_Norm,fixed,true,5,true,73,73,26,1.0,1.0,19885,0.8864994496688517,0.0,0.0,273
20000,Fixed_Norm,fixed,true,3,true,80,80,26,1.0,1.0,19894,0.8943155172614258,0.0,0.0,280
20000,Fixed_Norm,fixed,true,30,true,71,71,25,1.0,1.0,19888,0.8838035878403917,0.0,0.0,271
20000,Fixed_Norm,fixed,true,27,true,73,73,26,1.0,1.0,19891,0.8852099250617307,0.0,0.0,273
20000,Fixed_Norm,fixed,true,25,true,68,68,25,1.0,1.0,19891,0.8811428180613431,0.0,0.0,268
20000,Fixed_Norm,fixed,true,7,true,67,67,26,1.0,1.0,19874,0.8819394528342887,0.0,0.0,267
20000,Fixed_Norm,fixed,true,11,true,83,83,26,1.0,1.0,19861,0.8958265388122231,0.0,0.0,283
20000,Fixed_Norm,fixed,true,23,true,61,61,26,1.0,1.0,19843,0.8821816298453972,0.0,0.0,261
20000,Fixed_Norm,fixed,true,13,true,76,76,26,1.0,1.0,19908,0.8893317101911019,0.0,0.0,276
20000,Fixed_Norm,fixed,true,29,true,88,88,25,1.0,1.0,19836,0.9006784528839651,0.0,0.0,288
20000,Fixed_Norm,fixed,true,17,true,88,88,26,1.0,1.0,19837,0.9001830270745834,0.0,0.0,288
20000,Fixed_Norm,fixed,true,15,true,111,111,26,1.0,1.0,19799,0.8963677350091168,0.0,0.0,311
20000,Fixed_Norm,fixed,true,9,true,89,89,26,1.0,1.0,19834,0.9006131274749922,0.0,0.0,289
20000,Fixed_Norm,fixed,true,1,true,116,116,26,1.0,1.0,19786,0.8953898381977982,0.0,0.0,316
20000,Fixed_Norm,fixed,true,12,true,69,69,26,1.0,1.0,19869,0.8833635185885503,0.0,0.0,269
20000,Fixed_Norm,fixed,true,22,true,68,68,25,1.0,1.0,19903,0.8809450449276205,0.0,0.0,268
20000,Fixed_Norm,fixed,true,14,true,63,63,25,1.0,1.0,19850,0.8805477630404752,0.0,0.0,263
20000,Fixed_Norm,fixed,true,18,true,72,72,26,1.0,1.0,19895,0.8852448428038986,0.0,0.0,272
20000,Fixed_Norm,fixed,true,4,true,76,76,26,1.0,1.0,19897,0.8885564416070241,0.0,0.0,276
20000,Fixed_Norm,fixed,true,20,true,92,92,26,1.0,1.0,19795,0.90121990309158,0.0,0.0,292
20000,Fixed_Norm,fixed,true,6,true,73,73,25,1.0,1.0,19915,0.8860335125512538,0.0,0.0,273
20000,Fixed_Norm,fixed,true,28,true,74,74,26,1.0,1.0,19907,0.8879970244181996,0.0,0.0,274
20000,Fixed_Norm,fixed,true,16,true,95,95,25,1.0,1.0,19772,0.9024751312646004,0.0,0.0,295
20000,Fixed_Norm,fixed,true,26,true,138,138,26,1.0,1.0,19845,0.8948065841606332,0.0,0.0,338
20000,Fixed_Norm,fixed,true,8,true,66,66,26,1.0,1.0,19873,0.8809611692856048,0.0,0.0,266
20000,Fixed_Norm,fixed,true,24,true,64,64,26,1.0,1.0,19872,0.8812150668922081,0.0,0.0,264
20000,Fixed_Norm,fixed,true,10,true,63,63,26,1.0,1.0,19871,0.8814232551731832,0.0,0.0,263
20000,Fixed_Norm,fixed,true,2,true,62,62,26,1.0,1.0,19830,0.8814449639444998,0.0,0.0,262
20000,Dyn_noNorm,dynamic,false,7,true,187,184,0,0.8886,0.9407,0,0.0,0.09074675333330438,0.0,387
20000,Dyn_noNorm,dynamic,false,11,true,464,230,0,0.8955,0.94505,0,0.0,0.0871598333333189,0.0,664
20000,Dyn_noNorm,dynamic,false,30,true,1313,206,0,0.9077,0.95185,0,0.0,0.07888919500001158,0.0,1513
20000,Dyn_noNorm,dynamic,false,12,true,597,230,0,0.9008,0.9475,0,0.0,0.08394700000000666,0.0,797
20000,Dyn_noNorm,dynamic,false,21,true,1583,269,0,0.9045,0.95055,0,0.0,0.08139542333332184,0.0,1783
20000,Dyn_noNorm,dynamic,false,5,true,2598,319,0,0.8987,0.94745,0,0.0,0.08379506500002633,0.0,2798
20000,Dyn_noNorm,dynamic,false,23,true,4026,358,0,0.8945,0.94355,0,0.0,0.0877926200000191,0.0,4226
20000,Dyn_noNorm,dynamic,false,9,true,6252,227,0,0.901,0.9475,0,0.0,0.08529875000000664,0.0,6452
20000,Dyn_noNorm,dynamic,false,27,true,5384,197,0,0.9009,0.94805,0,0.0,0.08237081500001382,0.0,5584
20000,Dyn_noNorm,dynamic,false,22,true,4221,213,0,0.8974,0.9456,0,0.0,0.08624253333332572,0.0,4421
20000,Dyn_noNorm,dynamic,false,1,true,6275,211,0,0.9003,0.94765,0,0.0,0.08374064333332613,0.0,6475
20000,Dyn_noNorm,dynamic,false,29,true,5872,223,0,0.8948,0.9449,0,0.0,0.08619786000001765,0.0,6072
20000,Dyn_noNorm,dynamic,false,2,true,506,214,0,0.9003,0.94785,0,0.0,0.08363124166665835,0.0,706
20000,Dyn_noNorm,dynamic,false,8,true,7781,224,0,0.9,0.9476,0,0.0,0.0834892266666807,0.0,7981
20000,Dyn_noNorm,dynamic,false,6,true,5519,298,0,0.9015,0.94775,0,0.0,0.08381364166664888,0.0,5719
20000,Dyn_noNorm,dynamic,false,13,true,6893,294,0,0.9012,0.9483,0,0.0,0.08368570333332453,0.0,7093
20000,Dyn_noNorm,dynamic,false,19,true,7350,172,0,0.8996,0.9474,0,0.0,0.08376674666665845,0.0,7550
20000,Dyn_noNorm,dynamic,false,17,true,8945,389,0,0.9027,0.94905,0,0.0,0.08081128333333557,0.0,9145
20000,Dyn_noNorm,dynamic,false,3,false,0,392,0,0.9035,0.94995,0,0.0,0.08040630333335916,0.0,10000
20000,Dyn_noNorm,dynamic,false,28,true,2323,180,0,0.9007,0.94845,0,0.0,0.08267155166664802,0.0,2523
20000,Dyn_noNorm,dynamic,false,10,true,6368,211,0,0.9015,0.94735,0,0.0,0.08461021833335164,0.0,6568
20000,Dyn_noNorm,dynamic,false,15,false,0,341,0,0.9,0.9475,0,0.0,0.0834532500000066,0.0,10000
20000,Dyn_noNorm,dynamic,false,25,false,0,265,0,0.8988,0.9466,0,0.0,0.08534582666667428,0.0,10000
20000,Dyn_noNorm,dynamic,false,24,true,6777,303,0,0.899,0.9465,0,0.0,0.08516249999999283,0.0,6977
20000,Dyn_noNorm,dynamic,false,18,true,6282,158,0,0.8955,0.94465,0,0.0,0.08688034500001565,0.0,6482
20000,Dyn_noNorm,dynamic,false,4,false,0,242,0,0.9136,0.9536,0,0.0,0.07581283999997812,0.0,10000
20000,Dyn_noNorm,dynamic,false,14,false,0,225,0,0.9068,0.9513,0,0.0,0.08037977000002408,0.0,10000
20000,Dyn_noNorm,dynamic,false,20,false,0,294,0,0.9099,0.95265,0,0.0,0.07758223000002275,0.0,10000
20000,Dyn_noNorm,dynamic,false,26,true,8437,226,0,0.899,0.9467,0,0.0,0.08355153666668132,0.0,8637
20000,Dyn_noNorm,dynamic,false,16,false,0,236,0,0.8996,0.9471,0,0.0,0.0839487566666474,0.0,10000
20000,Dyn_Norm,dynamic,true,9,true,51,51,21,1.0,1.0,19688,0.885482356797067,0.0,0.0,251
20000,Dyn_Norm,dynamic,true,5,true,52,52,21,1.0,1.0,19689,0.8864145555377115,0.0,0.0,252
20000,Dyn_Norm,dynamic,true,17,true,57,57,21,1.0,1.0,19791,0.8771559743965592,0.0,0.0,257
20000,Dyn_Norm,dynamic,true,15,true,63,63,21,1.0,1.0,19833,0.8775288274996602,0.0,0.0,263
20000,Dyn_Norm,dynamic,true,27,true,53,53,21,1.0,1.0,19701,0.8834243104337428,0.0,0.0,253
20000,Dyn_Norm,dynamic,true,29,true,70,70,21,1.0,1.0,19862,0.8877921008692077,0.0,0.0,270
20000,Dyn_Norm,dynamic,true,7,true,67,67,21,1.0,1.0,19825,0.88154745223704,0.0,0.0,267
20000,Dyn_Norm,dynamic,true,21,true,55,55,21,1.0,1.0,19753,0.879842131738401,0.0,0.0,255
20000,Dyn_Norm,dynamic,true,25,true,74,74,21,1.0,1.0,19831,0.8931477314922569,0.0,0.0,274
20000,Dyn_Norm,dynamic,true,30,true,62,62,21,1.0,1.0,19842,0.8761365271333325,0.0,0.0,262
20000,Dyn_Norm,dynamic,true,19,true,68,68,21,1.0,1.0,19832,0.8828034095747386,0.0,0.0,268
20000,Dyn_Norm,dynamic,true,13,true,78,78,21,1.0,1.0,19785,0.8988772360380644,0.0,0.0,278
20000,Dyn_Norm,dynamic,true,3,true,49,49,21,1.0,1.0,19663,0.8916127027641663,0.0,0.0,249
20000,Dyn_Norm,dynamic,true,11,true,52,52,21,1.0,1.0,19717,0.88574799892492,0.0,0.0,252
20000,Dyn_Norm,dynamic,true,1,true,50,50,21,1.0,1.0,19628,0.8878939171656828,0.0,0.0,250
20000,Dyn_Norm,dynamic,true,23,true,58,58,21,1.0,1.0,19759,0.8773756189175103,0.0,0.0,258
20000,Dyn_Norm,dynamic,true,10,true,51,51,21,1.0,1.0,19672,0.8845268650469599,0.0,0.0,251
20000,Dyn_Norm,dynamic,true,28,true,52,52,21,1.0,1.0,19714,0.8846653968616837,0.0,0.0,252
20000,Dyn_Norm,dynamic,true,8,true,50,50,21,1.0,1.0,19649,0.8882821210987372,0.0,0.0,250
20000,Dyn_Norm,dynamic,true,6,true,58,58,21,1.0,1.0,19799,0.8771382235708267,0.0,0.0,258
20000,Dyn_Norm,dynamic,true,18,true,61,61,21,1.0,1.0,19825,0.8754860760927056,0.0,0.0,261
20000,Dyn_Norm,dynamic,true,26,true,66,66,21,1.0,1.0,19854,0.8806320144333972,0.0,0.0,266
20000,Dyn_Norm,dynamic,true,16,true,78,78,21,1.0,1.0,19774,0.8981042562387325,0.0,0.0,278
20000,Dyn_Norm,dynamic,true,22,true,60,60,21,1.0,1.0,19833,0.8751366326791105,0.0,0.0,260
20000,Dyn_Norm,dynamic,true,20,true,57,57,21,1.0,1.0,19792,0.8767213253672427,0.0,0.0,257
20000,Dyn_Norm,dynamic,true,14,true,64,64,21,1.0,1.0,19850,0.8774443144032172,0.0,0.0,264
20000,Dyn_Norm,dynamic,true,4,true,53,53,21,1.0,1.0,19709,0.8814499884455271,0.0,0.0,253
20000,Dyn_Norm,dynamic,true,24,true,76,76,21,1.0,1.0,19815,0.8963011071940579,0.0,0.0,276
20000,Dyn_Norm,dynamic,true,2,true,65,65,21,1.0,1.0,19840,0.879325045213815,0.0,0.0,265
20000,Dyn_Norm,dynamic,true,12,true,69,69,21,1.0,1.0,19853,0.8848711012029611,0.0,0.0,269
